GEO_ID,B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,NAME,B17001_001MA,B17001_001EA,B17001_002MA,B17001_002EA,B17001_003EA,B17001_003MA,B17001_004MA,B17001_004EA,B17001_005EA,B17001_005MA,B17001_006EA,B17001_006MA,B17001_007MA,B17001_007EA,B17001_008MA,B17001_008EA,B17001_009EA,B17001_009MA,B17001_010MA,B17001_010EA,B17001_011EA,B17001_011MA,B17001_012EA,B17001_012MA,B17001_013MA,B17001_013EA,B17001_014EA,B17001_014MA,B17001_015MA,B17001_015EA,B17001_016EA,B17001_016MA,B17001_017EA,B17001_017MA,B17001_018MA,B17001_018EA,B17001_019EA,B17001_019MA,B17001_020EA,B17001_020MA,B17001_021MA,B17001_021EA,B17001_022EA,B17001_022MA,B17001_023EA,B17001_023MA,B17001_024EA,B17001_024MA,B17001_025EA,B17001_025MA,B17001_026MA,B17001_026EA,B17001_027EA,B17001_027MA,B17001_028EA,B17001_028MA,B17001_029EA,B17001_029MA,B17001_030EA,B17001_030MA,B17001_031EA,B17001_031MA,B17001_032MA,B17001_032EA,B17001_033EA,B17001_033MA,B17001_034EA,B17001_034MA,B17001_035EA,B17001_035MA,B17001_036EA,B17001_036MA,B17001_037MA,B17001_037EA,B17001_038EA,B17001_038MA,B17001_039MA,B17001_039EA,B17001_040EA,B17001_040MA,B17001_041EA,B17001_041MA,B17001_042EA,B17001_042MA,B17001_043MA,B17001_043EA,B17001_044MA,B17001_044EA,B17001_045EA,B17001_045MA,B17001_046EA,B17001_046MA,B17001_047EA,B17001_047MA,B17001_048MA,B17001_048EA,B17001_049MA,B17001_049EA,B17001_050MA,B17001_050EA,B17001_051MA,B17001_051EA,B17001_052MA,B17001_052EA,B17001_053EA,B17001_053MA,B17001_054MA,B17001_054EA,B17001_055EA,B17001_055MA,B17001_056EA,B17001_056MA,B17001_057MA,B17001_057EA,B17001_058MA,B17001_058EA,B17001_059MA,B17001_059EA,state
0400000US01,4736333,2309,876016,23918,381195,12360,43947,3262,9126,1828,52580,4212,21190,2713,5854,1119,15251,1847,55544,4206,45551,3542,36377,3299,34911,2437,37361,3188,16894,1934,6609,1041,494821,14263,39700,2963,9087,1667,49175,4002,23585,2365,7917,1528,13413,1703,66998,4107,77178,4002,57831,4021,50255,3450,49605,2853,25876,2184,24201,1895,3860317,23932,1901820,13173,100870,4211,19743,2280,141430,5184,71704,4679,28368,2316,48217,2477,157346,4873,247693,4823,251597,4790,270631,4139,264634,3885,189133,2603,110454,1708,1958497,14860,96535,3487,22271,2554,128844,6080,68375,4301,26424,2499,49352,3009,141581,4159,239505,5407,255302,4796,278198,3827,282003,3585,212984,2448,157123,2188,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,720765,857,74532,5835,35945,3488,4049,769,943,364,4514,1088,2901,992,649,431,1607,690,5146,1042,4477,825,3262,699,3194,855,3677,755,874,343,652,404,38587,3263,4568,1119,726,391,4761,885,1459,422,759,309,913,316,5889,1190,5919,1045,3830,828,4420,988,3731,728,1192,433,420,199,646233,5969,339570,4071,23179,995,4888,1168,25658,1872,12878,1459,5560,951,7697,832,37129,1623,57415,1530,43215,1590,44123,1363,44609,1098,23819,802,9400,499,306663,3333,21698,1283,4569,920,23959,1637,12079,1461,4139,808,9086,1173,27189,1243,48233,1653,39970,1276,40222,1281,41790,1072,21906,946,11823,676,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6671705,3550,1159043,29822,531785,16373,55159,3501,9778,1563,72269,4867,29728,2821,10276,1582,19695,2470,82418,5735,62981,4209,59098,3875,44954,3834,49931,3973,21740,1825,13758,1720,627258,17563,57776,3851,10540,1416,69554,4978,31511,2922,8422,1376,19150,2377,84429,5326,92720,4480,77255,4564,57722,3615,54461,3751,32471,2701,31247,2800,5512662,29567,2744114,16322,159760,4170,29806,2912,209831,5580,106487,5089,34616,2604,73924,3186,234958,6314,381847,4969,347733,4116,360955,4155,329776,3997,282599,2164,191822,1976,2768548,18067,149760,4187,31080,2935,199739,6047,99342,4975,35290,2416,72091,3391,218112,5098,348253,5077,341269,5039,367080,3868,372282,3763,311238,2886,223012,3250,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2887337,2988,550508,17473,248564,9129,31278,2874,5206,1263,34970,3645,13601,2095,4180,1171,9154,1547,31863,2971,29074,2577,23435,2169,24237,2784,25108,2629,9610,1372,6848,1089,301944,11344,27070,2569,5900,1448,30359,2910,14669,1791,3477,982,7829,1328,43809,3979,44285,3335,33335,3109,30033,2461,30353,2391,15825,1795,15000,1628,2336829,17428,1159057,9648,60808,2947,12050,1769,91525,4468,43281,2889,16173,1860,33379,2005,95643,3346,152603,4063,152308,3424,160826,3600,150462,2920,119772,1567,70227,1581,1177772,12220,64272,2700,13388,1859,81007,4063,43098,2475,14124,1766,29083,1957,82187,4067,149808,4270,151070,3287,162191,3290,163603,2752,130966,2233,92975,1947,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38398057,6625,5891678,66827,2705197,33757,277288,9063,57165,4030,324167,9459,148770,6456,49251,3412,105390,5686,389308,12031,347180,11339,294848,9360,272884,7965,244388,6919,116979,5808,77579,3846,3186481,40688,272087,8478,51439,4315,323886,10368,140955,6373,50587,3274,100520,4614,454426,12921,469092,11888,408132,10300,317911,8822,286045,7820,151429,5668,159972,5431,32506379,67593,16260896,36223,987033,8920,191344,6569,1213630,14472,603196,12147,203838,5816,421210,7897,1493566,12369,2570610,12223,2251420,9817,2291248,9239,1967181,7891,1255016,6061,811604,4826,16245483,39665,934250,8547,175072,6991,1160366,13862,587874,12753,201841,7067,400722,7487,1334105,13010,2355844,12651,2173658,10978,2305392,9043,2094307,7793,1430802,6418,1091250,5898,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5339618,2635,613549,20501,283545,11078,27187,2977,6222,1414,30584,3184,12744,2191,4874,1229,9473,1493,57536,4819,38696,3353,25682,2797,22681,2248,29691,2506,10486,1913,7689,1112,330004,12443,28360,3055,4509,1109,31688,2994,13505,2132,4946,1111,8449,1533,57546,3658,53231,3730,35517,3122,30314,3005,31136,2579,16609,1845,14194,1537,4726069,20499,2383146,11683,140823,3624,29696,2564,183935,5229,96338,4253,32223,1963,58138,2156,192175,4933,377457,4835,344867,3477,326022,2849,301472,3179,196086,2113,103914,1479,2342923,14170,134447,3138,27565,2748,180912,4701,87160,3743,30030,2379,56061,2926,173749,4158,343312,4411,321651,3538,323851,3305,317066,2675,209748,2310,137371,1755,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3480932,2053,366909,15789,163704,8207,15989,2176,2968,929,18878,2532,8922,1441,3774,1006,6123,1198,21819,2637,21434,2839,14276,2065,19145,2244,16859,2187,8139,1615,5378,999,203205,9987,14125,2188,4030,1182,19325,2292,7431,1559,2715,812,5013,1185,23522,2948,33129,2319,21073,2391,27202,2849,19785,1968,12518,1839,13337,1294,3114023,16430,1531319,9517,77272,2592,15301,1876,113088,3576,58142,3654,21506,1841,41591,2161,133263,2869,194724,2911,192777,2472,237470,2496,221865,2445,135908,1845,88412,1504,1582704,9465,76430,2258,16326,2025,104453,4309,56575,3344,20937,1791,40967,1950,117521,3204,185488,2725,200054,2484,249304,3004,234929,1977,154176,2048,125544,1742,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,920355,878,114360,9567,49867,5441,5600,1503,1118,499,6858,1698,3994,1415,1068,603,1267,593,6405,1692,4748,1489,5533,1281,5382,1314,4626,1046,1599,553,1669,789,64493,5453,4994,1219,1666,745,6567,1818,3416,1185,427,342,1997,701,8325,1854,10210,1765,7646,1802,5950,1219,6797,1281,3381,680,3117,634,805995,9555,394364,5402,22520,1475,3751,837,25053,1991,15813,1830,5660,1227,9822,1321,33098,1848,54335,1723,46954,1430,55853,1600,54117,1084,42648,883,24740,685,411631,5633,21798,1353,3833,924,25953,2092,14115,1982,4126,1009,9860,1168,28888,1815,52905,1876,48992,1796,60696,1602,60869,1364,47315,1002,32281,817,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,638027,441,110500,8628,48884,4573,3729,962,1552,648,4370,1091,1477,519,1213,611,1086,531,9900,1775,5162,1312,3816,1018,5898,1182,6142,1179,2919,856,1620,450,61616,5454,4941,1308,1340,508,5677,1312,2097,781,603,677,1644,758,10213,1717,10876,1821,5938,1073,5183,1063,6476,1184,3446,843,3182,806,527527,8607,254249,4846,18002,1008,2815,811,12332,1649,6668,1194,1857,665,3936,836,16508,2016,65227,1417,43476,1132,32117,1286,26437,1209,15731,989,9143,623,273278,5335,15969,1399,2306,612,12084,1470,5689,1044,1926,737,2745,806,19369,2078,69588,1872,42328,1085,33407,1039,30231,1199,21447,909,16189,1067,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19850054,6121,3116886,47330,1395141,28385,139856,6633,29123,3145,163772,7541,70302,4433,26484,3005,45295,4094,174434,7892,163529,8558,134459,7110,144842,7174,150127,6458,86522,5258,66396,4569,1721745,27411,139174,7718,28678,3421,150556,7886,64245,4489,25519,3133,48597,4305,201379,7381,243743,7392,197603,8134,192520,7610,183493,6685,129109,5972,117129,5190,16733168,46952,8222078,28649,412158,6226,77210,4985,527513,10637,273410,8801,96818,4965,189610,6795,663586,8867,1091313,10581,1044743,8173,1169593,9072,1083359,6747,918377,6084,674388,4660,8511090,29508,388989,8119,79108,5401,505270,11426,271436,9053,97848,5099,183231,6677,606331,8664,1040493,7624,1041027,7958,1201057,8100,1209640,6894,1033309,6359,853351,6224,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
