GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002EA,C08006_002MA,C08006_003EA,C08006_003MA,C08006_004EA,C08006_004MA,C08006_005EA,C08006_005MA,C08006_006EA,C08006_006MA,C08006_007EA,C08006_007MA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012EA,C08006_012MA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015EA,C08006_015MA,C08006_016EA,C08006_016MA,C08006_017EA,C08006_017MA,C08006_018EA,C08006_018MA,C08006_019MA,C08006_019EA,C08006_020EA,C08006_020MA,C08006_021EA,C08006_021MA,C08006_022EA,C08006_022MA,C08006_023EA,C08006_023MA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026EA,C08006_026MA,C08006_027EA,C08006_027MA,C08006_028EA,C08006_028MA,C08006_029EA,C08006_029MA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032EA,C08006_032MA,C08006_033EA,C08006_033MA,C08006_034EA,C08006_034MA,C08006_035MA,C08006_035EA,C08006_036MA,C08006_036EA,state
0400000US25,3450540,17241,2677940,18789,2421011,19995,256929,9951,204316,8185,32580,4086,20033,2742,364059,8727,27201,2910,173988,6507,43320,3673,164032,6622,1754884,10740,1370238,11529,1242171,12240,128067,6659,99931,5207,16804,3144,11332,1987,178632,5904,17938,2265,81963,4695,23912,2527,82201,4680,1695656,12377,1307702,14427,1178840,14132,128862,5841,104385,4920,15776,1962,8701,1463,185427,6029,9263,1905,92025,4911,19408,2368,81831,3846,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,4043193,19453,3659421,20300,383772,10297,304208,8439,50276,3954,29288,2540,58866,4777,19535,2211,102456,4248,37586,2694,158838,6080,2314997,13386,2115522,13246,1910222,13627,205300,6562,163753,5775,25903,2623,15644,1658,30247,2679,13667,1874,54239,3405,23281,2317,78041,3930,2105477,13203,1927671,14295,1749199,14634,178472,5748,140455,5100,24373,2353,13644,1700,28619,2995,5868,1162,48217,2886,14305,1602,80797,4301,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,2473421,11823,2235350,12363,238071,7337,181848,6705,34299,2879,21924,2510,103498,4522,24702,2134,77518,3698,24509,2426,157355,5052,1486645,8178,1290742,8752,1169312,9126,121430,4630,92531,3823,16956,1940,11943,1689,47830,3231,16003,1841,40766,2618,15810,1728,75494,3345,1374358,7573,1182679,8640,1066038,9245,116641,4758,89317,4476,17343,1932,9981,1507,55668,3473,8699,1356,36752,2677,8699,1513,81861,3462,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,1129444,10151,1019853,10742,109591,5894,84324,5248,16586,2085,8681,1468,3834,994,1876,872,17702,2236,15936,2353,25115,2892,620284,6572,583968,7002,527386,8054,56582,4502,43152,4021,8347,1795,5083,1244,1571,536,877,480,11314,1720,9726,2008,12828,1937,573623,8014,545476,8500,492467,8201,53009,3834,41172,3512,8239,1193,3598,1081,2263,891,999,675,6388,1381,6210,1481,12287,1792,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,2582076,17744,2333610,18654,248466,8039,194092,6720,31323,2942,23051,3122,44505,4142,5927,1250,53818,3653,30031,3034,136530,5876,1480396,10679,1335550,11383,1205280,12439,130270,6222,100828,4786,15652,1890,13790,2680,21440,2647,4189,886,30454,2772,18971,2367,69792,3775,1372491,11814,1246526,11619,1128330,11890,118196,4310,93264,4032,15671,1848,9261,1514,23065,2753,1738,631,23364,2160,11060,1779,66738,4444,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,484043,6706,410997,6594,360669,6094,50328,3828,39016,3437,6212,1093,5100,979,3774,1248,7876,1657,27183,2425,5104,1024,29109,2309,257940,4095,216045,4191,188832,3939,27213,2344,20615,2178,3244,740,3354,807,1809,771,5092,1286,16097,1740,3577,679,15320,1722,226103,4008,194952,4188,171837,4052,23115,2444,18401,2123,2968,817,1746,594,1965,838,2784,980,11086,1387,1527,673,13789,1421,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,974005,7429,885497,7748,798234,8813,87263,4664,67331,4512,11823,1769,8109,1479,7565,1325,4733,881,27685,2105,10196,1753,38329,2511,516247,5358,467856,5472,422845,6000,45011,3010,35810,3019,4694,930,4507,1020,3894,938,3861,804,14280,1492,6283,1209,20073,1508,457758,4629,417641,4827,375389,5285,42252,2835,31521,2533,7129,1205,3602,788,3671,961,872,317,13405,1448,3913,1123,18256,1783,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1314988,10998,1161455,12430,1023007,11781,138448,7209,104494,6345,19824,3128,14130,2458,48883,4396,5926,1379,28644,2590,21975,3137,48105,3466,712165,7086,626418,8470,554126,8365,72292,4806,52394,4106,10831,2176,9067,1820,27408,2918,4701,1275,15805,1658,15024,2354,22809,2532,602823,7780,535037,8483,468881,7916,66156,4448,52100,3963,8993,1889,5063,1189,21475,2984,1225,560,12839,1973,6951,1538,25296,2201,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,696314,7781,616917,7999,564577,8295,52340,4246,41685,3508,8155,1750,2500,865,6198,1426,1995,794,19112,2136,6668,1604,45424,3300,364369,5171,320599,5407,293472,5706,27127,2715,22365,2497,3362,999,1400,570,3491,932,1438,670,10422,1855,4673,1219,23746,2213,331945,5028,296318,4866,271105,5074,25213,2570,19320,2067,4793,1362,1100,557,2707,759,557,383,8690,1350,1995,786,21678,2160,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4285182,19837,3398378,22604,3078089,24289,320289,12122,229884,8664,47221,4833,43184,4788,497417,9833,13249,1791,140033,7905,61052,4596,175053,6184,2267259,12193,1780539,13373,1606576,14934,173963,7948,120997,5898,25932,3567,27034,3917,270941,7526,10882,1925,74087,5366,37322,3656,93488,4935,2017923,14689,1617839,15437,1471513,15153,146326,6579,108887,5350,21289,2559,16150,2104,226476,6062,2367,692,65946,4221,23730,2682,81565,3883,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
