GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001EA,B19128_001MA,B19128_002EA,B19128_002MA,B19128_003EA,B19128_003MA,B19128_004EA,B19128_004MA,B19128_005MA,B19128_005EA,B19128_006EA,B19128_006MA,B19128_007EA,B19128_007MA,B19128_008EA,B19128_008MA,B19128_009EA,B19128_009MA,B19128_010MA,B19128_010EA,B19128_011EA,B19128_011MA,state
0400000US01,90747379800,1594472582,77314792200,1455086143,29030515400,1049057163,48284276700,1183527050,13432587700,562543135,3714832300,288069165,1455902300,189247774,2258929900,230099058,9717755400,456661968,3975553900,282178469,5742201500,348930963,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,17268732800,602218821,14520037300,495001855,5816337000,427740850,8703700300,516473437,2748695500,340578196,1076713700,172508369,609659400,131983522,467054300,119725068,1671981700,287260074,1000485700,259832732,671496000,119478062,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,129635716300,1913758588,108956188000,1792473025,41567499200,1331425851,67388688800,1315344043,20679528300,814797473,7841787100,607222240,3515943800,470674409,4325843300,411864119,12837741100,459722278,5719917500,331487093,7117823700,373627150,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,53763194000,1207487186,46247299700,1195432618,18241054900,753128248,28006244800,978354061,7515894300,423160402,2269607800,276546673,1099531300,180451227,1170076400,185264175,5246286500,311304949,2121841400,188293970,3124445200,261009487,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,900246542600,5266059220,756834116600,5252155590,334092359400,4200126517,422741757200,4048707928,143412426000,1981635033,52761285500,1311548348,20055078900,721046118,32706206600,1041760635,90651140500,1309946643,33962446300,914590813,56688694200,1043716329,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,135132102600,1894346392,118930782600,1795968235,51706144500,1427014445,67224638100,1375407446,16201320100,640104251,6314012100,454761627,3215663100,327074343,3098349000,323744990,9887307900,505493280,4449121200,314512570,5438186700,372571389,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,107477584800,1792606591,93577053500,1718691740,40040392600,1287946243,53536660900,1393500837,13900531300,715686843,4614058800,477910492,1848690800,326006086,2765368000,375337593,9286472500,483506732,3987701300,312580969,5298771300,395997685,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,22002675300,730610008,18558753400,724765064,6694096600,474807189,11864656800,630682241,3443921900,281293975,1046122600,169009985,443797300,125903338,602325300,124489830,2397799400,236176697,916765500,107421044,1481033800,192016411,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,18442357400,1414648032,15132713000,1380189845,5831005000,627245243,9301708000,1185465620,3309644400,358040525,905073200,180223568,377679100,113476520,527394100,122517665,2404571200,289918153,996140600,267056809,1408430600,211281751,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,395676225800,3809489927,332658862100,3808460378,112341936300,1872732880,220316925700,3332082205,63017363700,1249354276,20238758900,979836726,7917060100,640636656,12321698800,708471615,42778604800,945217125,16372839000,498681836,26405765800,758486329,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
