GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001EA,B25011_001MA,B25011_002EA,B25011_002MA,B25011_003MA,B25011_003EA,B25011_004EA,B25011_004MA,B25011_005EA,B25011_005MA,B25011_006EA,B25011_006MA,B25011_007MA,B25011_007EA,B25011_008MA,B25011_008EA,B25011_009EA,B25011_009MA,B25011_010EA,B25011_010MA,B25011_011EA,B25011_011MA,B25011_012EA,B25011_012MA,B25011_013MA,B25011_013EA,B25011_014MA,B25011_014EA,B25011_015EA,B25011_015MA,B25011_016EA,B25011_016MA,B25011_017EA,B25011_017MA,B25011_018MA,B25011_018EA,B25011_019MA,B25011_019EA,B25011_020EA,B25011_020MA,B25011_021EA,B25011_021MA,B25011_022EA,B25011_022MA,B25011_023MA,B25011_023EA,B25011_024MA,B25011_024EA,B25011_025MA,B25011_025EA,B25011_026EA,B25011_026MA,B25011_027EA,B25011_027MA,B25011_028MA,B25011_028EA,B25011_029MA,B25011_029EA,B25011_030MA,B25011_030EA,B25011_031MA,B25011_031EA,B25011_032MA,B25011_032EA,B25011_033EA,B25011_033MA,B25011_034EA,B25011_034MA,B25011_035EA,B25011_035MA,B25011_036MA,B25011_036EA,B25011_037MA,B25011_037EA,B25011_038EA,B25011_038MA,B25011_039EA,B25011_039MA,B25011_040MA,B25011_040EA,B25011_041EA,B25011_041MA,B25011_042MA,B25011_042EA,B25011_043EA,B25011_043MA,B25011_044EA,B25011_044MA,B25011_045EA,B25011_045MA,B25011_046EA,B25011_046MA,B25011_047MA,B25011_047EA,B25011_048EA,B25011_048MA,B25011_049EA,B25011_049MA,state
0400000US13,3656407,14418,2261166,19480,1685460,18105,1369571,16741,130178,6732,908886,12934,330507,5978,315889,9758,82009,4963,13030,2191,54831,4366,14148,1794,233880,7587,23075,2301,149869,5730,60936,3139,575706,12574,503350,11479,34455,3197,252586,8212,216309,6778,72356,4241,14493,1846,45033,3236,12830,1623,1395241,15955,780955,14631,380838,10083,134903,6369,217666,7638,28269,2874,400117,11777,85380,5468,34131,3505,46477,4078,4772,1099,314737,9668,111937,6200,184681,7548,18119,1802,614286,11929,480146,9927,140558,6604,238112,7153,101476,4582,134140,7042,83449,5152,45736,4161,4955,1335,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,252435,5537,188728,5107,149573,4619,6965,1275,93305,3645,49303,2403,39155,2946,12952,1700,2115,861,6608,1152,4229,703,26203,2403,1315,486,12538,1689,12350,1413,63707,2852,52442,2592,2660,911,23890,2027,25892,1848,11265,1189,2149,575,5812,761,3304,744,193501,4944,120658,3724,82878,3239,31038,2346,43667,2829,8173,1330,37780,2997,11918,1787,3266,893,7079,1367,1573,578,25862,2256,8449,1517,14521,1750,2892,914,72843,3892,51778,3193,11124,2068,24466,1851,16188,2162,21065,2270,11491,1540,7208,1295,2366,887,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,411958,6794,301075,6731,261017,6419,31141,2431,159579,5029,70297,2482,40058,3146,12436,1605,2331,808,7728,1339,2377,632,27622,2661,3604,1230,17385,2199,6633,1154,110883,4383,96290,4043,6822,1519,45070,3455,44398,3053,14593,1952,3510,882,8488,1579,2595,628,185463,6126,99272,4751,59836,3896,26920,2522,27438,2720,5478,1260,39436,3288,10891,1795,4585,1129,5913,1312,393,298,28545,2872,11671,1958,15561,2500,1313,454,86191,5029,66133,4844,17768,2807,32375,3410,15990,1858,20058,1915,15028,1676,4410,1270,620,420,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3129641,16316,2267884,16660,1874549,14932,179795,6255,1257399,12200,437355,5751,393335,9295,122762,5823,19504,2331,80626,4898,22632,2322,270573,7973,27084,2585,170636,6189,72853,3231,861757,11578,750981,11727,56144,3501,345343,7983,349494,7381,110776,4712,30124,2665,62745,3920,17907,1924,1664882,16458,831579,14466,410991,10727,137863,5470,234213,7994,38915,2713,420588,10154,91200,5099,37625,3179,48380,3943,5195,979,329388,9010,115165,4977,192528,7517,21695,2122,833303,11108,658316,11181,180082,6041,305372,8987,172862,5742,174987,5738,121114,4885,47840,3268,6033,1237,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,1714880,13299,1247392,11677,1032304,11623,119936,4816,663543,9480,248825,4765,215088,7012,71547,3439,14826,2059,45890,3465,10831,1445,143541,6050,17172,2142,90971,4896,35398,2293,467488,8454,401239,7361,26914,2736,189464,6505,184861,4611,66249,3425,18127,1810,37531,2830,10591,1545,800263,10613,386303,9109,181254,6261,64708,4088,98742,4660,17804,1991,205049,7666,47079,4019,19772,2403,25612,2905,1695,435,157970,6061,70870,3897,79636,4277,7464,1187,413960,8359,329736,6822,88547,4673,155053,5590,86136,3742,84224,4410,57233,3320,24169,2643,2822,873,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,881480,8544,639968,7757,546551,7611,67055,3165,342301,5921,137195,2776,93417,3837,33821,2488,7159,1296,22218,2065,4444,867,59596,3472,8911,1472,37799,2889,12886,1273,241512,5637,203490,4861,15036,1446,92680,4068,95774,3123,38022,2457,14182,1508,18141,1889,5699,869,365769,7852,156831,6359,81453,3515,34201,2524,38521,2864,8731,929,75378,5035,19764,2834,9715,1736,9418,2083,631,335,55614,3670,25643,2474,27999,2811,1972,711,208938,5483,159042,5116,46334,3521,67001,3523,45707,2948,49896,3313,39589,2867,9037,1404,1270,465,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,738336,7661,546228,7484,466076,7581,62129,3212,293125,5753,110822,3220,80152,3838,27871,2271,4666,998,19361,2053,3844,699,52281,2937,7045,1265,33250,2247,11986,1333,192108,6427,169237,6206,12682,1613,78701,4180,77854,3642,22871,2406,6877,1364,12668,1851,3326,600,373246,7105,174552,5019,94557,4241,37529,2577,46719,3032,10309,1227,79995,4107,22499,2506,10265,1442,11441,1920,793,418,57496,3065,26402,2131,27982,2184,3112,760,198694,6268,159073,6087,46736,3414,69589,4102,42748,3589,39621,3083,28782,2509,9694,1477,1145,520,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1138253,12189,824998,10446,675618,9484,76165,3505,425873,7408,173580,3420,149380,4897,46278,3067,6730,1497,30733,2427,8815,1191,103102,4434,11266,1719,59656,3287,32180,2577,313255,7434,275333,6777,17635,2523,128373,4974,129325,4208,37922,2992,8193,1402,23309,2364,6420,1128,577915,9596,306841,7445,152502,5450,54232,3065,85060,4582,13210,1509,154339,6554,39477,3288,15679,2292,22406,2152,1392,454,114862,5442,46800,3453,61020,4199,7042,1247,271074,6097,213184,5876,52276,3329,110563,4952,50345,2792,57890,3994,36803,2614,18953,2510,2134,590,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1122294,10824,796349,11035,618923,11269,75750,4438,391862,8891,151311,3884,177426,7573,48952,3593,7707,1586,30558,2921,10687,1784,128474,6230,17295,2551,76192,5161,34987,2378,325945,8044,288363,7800,17228,2646,135510,5927,135625,5034,37582,3258,8774,1566,22042,2505,6766,1214,615614,11160,312237,8929,127581,6546,47444,3864,68703,4909,11434,1477,184656,8174,37011,3301,15951,2183,18594,2746,2466,617,147645,6923,62996,3859,76503,4898,8146,1391,303377,8438,245461,8524,70312,4413,122732,6421,52417,3808,57916,3762,37623,2734,18852,2365,1441,587,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,387101,5032,276503,4586,229800,4544,18694,1539,147963,3578,63143,2341,46703,2483,16567,1651,2341,617,11840,1600,2386,776,30136,2235,4547,1002,19359,1970,6230,931,110598,3573,89170,3477,4064,913,41111,2698,43995,2481,21428,1943,3773,836,13500,1385,4155,719,158125,4266,66423,3875,34642,2859,10378,1730,18592,2047,5672,1147,31781,2924,8308,1409,3272,1080,4597,1090,439,411,23473,2855,8120,1635,13702,2206,1651,729,91702,3794,72183,3897,11847,1861,32956,2960,27380,2157,19519,2222,11486,1655,6936,1348,1097,361,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1436159,11090,1055005,11698,844798,11243,74192,3685,573643,9105,196963,3962,210207,6147,61052,3695,8741,1447,40431,3191,11880,1325,149155,5573,11826,1596,99624,4543,37705,2847,381154,9222,319446,7863,20248,2183,158655,5470,140543,5035,61708,3694,16012,1933,33938,2716,11758,1571,741775,10581,399834,8435,197669,6779,57346,4302,120555,5522,19768,1766,202165,6649,47210,3554,18436,2108,25653,2779,3121,822,154955,5277,48833,3796,96991,5025,9131,1465,341941,9594,268330,8260,63193,4434,128463,5347,76674,4140,73611,4208,46493,2846,23686,2389,3432,952,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,1579953,12525,1159503,12145,965346,11503,69237,3807,665134,9462,230975,4407,194157,6195,54285,3404,7531,1565,34422,2740,12332,1647,139872,4868,9794,1578,95268,3725,34810,2524,420450,8511,348538,8355,20409,2257,162152,6266,165977,5669,71912,4108,18191,2088,40130,3300,13591,1497,979998,12799,453901,10476,223368,6430,64750,3837,125892,5445,32726,2688,230533,7811,51009,3838,19342,2558,29107,2864,2560,659,179524,6755,58613,4883,109489,5160,11422,1728,526097,11066,389719,8976,81051,4713,180994,6639,127674,5661,136378,6108,90499,4762,40592,3553,5287,1220,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
