GEO_ID,B19101A_001E,B19101A_001M,B19101A_002E,B19101A_002M,B19101A_003E,B19101A_003M,B19101A_004E,B19101A_004M,B19101A_005E,B19101A_005M,B19101A_006E,B19101A_006M,B19101A_007E,B19101A_007M,B19101A_008E,B19101A_008M,B19101A_009E,B19101A_009M,B19101A_010E,B19101A_010M,B19101A_011E,B19101A_011M,B19101A_012E,B19101A_012M,B19101A_013E,B19101A_013M,B19101A_014E,B19101A_014M,B19101A_015E,B19101A_015M,B19101A_016E,B19101A_016M,B19101A_017E,B19101A_017M,NAME,B19101A_001EA,B19101A_001MA,B19101A_002MA,B19101A_002EA,B19101A_003MA,B19101A_003EA,B19101A_004EA,B19101A_004MA,B19101A_005EA,B19101A_005MA,B19101A_006EA,B19101A_006MA,B19101A_007MA,B19101A_007EA,B19101A_008MA,B19101A_008EA,B19101A_009EA,B19101A_009MA,B19101A_010EA,B19101A_010MA,B19101A_011EA,B19101A_011MA,B19101A_012MA,B19101A_012EA,B19101A_013MA,B19101A_013EA,B19101A_014MA,B19101A_014EA,B19101A_015EA,B19101A_015MA,B19101A_016EA,B19101A_016MA,B19101A_017MA,B19101A_017EA,state
0400000US38,169980,4176,3973,848,3022,908,3821,941,4258,793,4945,1186,4923,1055,5377,1038,7544,1257,6633,1216,11513,1435,19814,1658,29653,2299,23069,1770,15453,1710,13518,1514,12464,1470,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2478414,16414,86189,4474,58502,3880,70704,3589,82123,4362,91967,4293,110283,4877,108496,4672,113514,4957,106331,4619,214812,6414,302527,8247,393853,8718,278477,7004,160382,4512,160082,5026,140172,5035,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,751293,6328,28680,2131,20927,1715,26461,2086,30522,1933,29175,2283,35987,2093,36006,2478,37687,2064,34679,2197,68289,3043,93108,3813,112045,3603,77779,2788,40110,2652,39550,2410,40288,2575,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,862231,7920,32403,3144,21757,2596,26942,2860,33522,3060,38811,3089,41381,3281,35686,2969,40702,3131,34626,2742,68488,3997,102657,4809,131210,4454,87971,4164,59227,3596,53370,3089,53478,2806,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2719262,15954,77712,4752,53441,4034,63564,3415,86831,4232,96215,3509,108907,4829,111314,4139,118947,4300,115009,4844,221761,6455,322627,7115,436879,9115,311257,7041,192497,5609,201185,6479,201116,4761,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207192,4814,6227,1206,4679,1137,5479,1235,5721,1357,7149,1411,7289,1447,8606,1360,7892,1390,5703,1033,14328,1659,18756,2057,32739,3095,26417,2075,18632,1808,20251,2024,17324,1879,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,875316,7375,29452,2887,19245,2312,25974,2790,33976,3199,34470,2582,39962,3099,40020,2899,40820,3096,37060,3001,78644,4349,109328,5545,140225,5565,94378,4562,50121,2902,53005,3628,48636,3208,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,194771,3610,4811,1074,3537,923,5126,1055,5744,972,7389,1044,7231,1221,7865,1187,8954,1175,9205,1341,16237,1820,26190,2080,37318,2485,23914,2052,11277,1217,9094,1026,10879,1137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1354972,11358,58967,4267,41586,2936,47816,3534,57294,3778,60656,4345,70376,3974,66481,4042,69436,4278,63452,3801,122301,5445,159506,6083,191732,6156,133270,5292,69757,3613,68278,3733,74064,3564,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5022557,21660,197370,7233,143770,7814,183559,8078,215171,7977,210749,7344,226295,7939,209574,8469,217113,8032,205604,8288,383890,8931,528163,12428,682497,11685,515483,11325,332615,9759,356489,8562,414215,8698,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623447,6736,15526,1715,12913,1704,13058,1755,17864,2273,20351,2322,23925,2144,23539,2041,26677,2288,24562,2273,55414,3827,80330,3773,111314,4113,74276,3768,41951,3171,44821,2893,36926,2490,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,147195,3401,3811,847,2015,577,3789,882,6177,1288,4674,857,5570,1040,5417,874,5587,867,5603,830,13106,1329,16100,1373,27019,1493,19306,1506,10435,1161,9889,1213,8697,1108,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1486094,10807,39165,3205,23054,2525,28294,2256,35965,3426,43924,2900,49573,3187,51149,3263,54430,3801,52155,3229,106183,4457,156146,5662,214670,6299,178417,5731,119157,4240,150229,5026,183583,4842,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1425449,11692,41031,2980,27424,2760,25827,2366,38639,3111,46045,3329,52237,3164,50179,3262,53992,3283,56191,3729,112571,5258,161825,6199,228661,5656,167961,5698,111329,4967,121623,4886,129914,5160,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,448392,7108,25498,2676,18919,2525,21794,2604,22094,2279,23062,2327,22372,2099,27012,2290,24378,1864,22909,2584,38748,2824,51801,2769,63899,3850,37478,2509,20331,2197,15316,1620,12781,1695,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1310861,10077,29971,2539,25382,2162,25454,2022,38415,2607,46215,3024,54858,2716,50338,2950,55565,2684,55850,2881,113318,4024,172108,5033,236517,4660,162695,4381,91225,4049,82339,3621,70611,2951,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137027,3722,3162,709,2933,845,2318,780,4521,967,4551,944,5784,1185,5410,1161,4446,997,4847,1075,12043,1681,16171,1943,25129,1971,18795,2233,12569,1897,8637,1415,5711,1066,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,568747,8936,133630,5930,58461,3611,54786,3626,49208,3136,36269,3110,34595,3243,29582,2479,25685,2596,21608,2013,31815,2722,33314,2310,27384,2527,12910,1940,5638,1157,7995,1361,5867,1111,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
