GEO_ID,B28006_001E,B28006_001M,B28006_002E,B28006_002M,B28006_003E,B28006_003M,B28006_004E,B28006_004M,B28006_005E,B28006_005M,B28006_006E,B28006_006M,B28006_007E,B28006_007M,B28006_008E,B28006_008M,B28006_009E,B28006_009M,B28006_010E,B28006_010M,B28006_011E,B28006_011M,B28006_012E,B28006_012M,B28006_013E,B28006_013M,B28006_014E,B28006_014M,B28006_015E,B28006_015M,B28006_016E,B28006_016M,B28006_017E,B28006_017M,B28006_018E,B28006_018M,B28006_019E,B28006_019M,NAME,B28006_001MA,B28006_001EA,B28006_002EA,B28006_002MA,B28006_003MA,B28006_003EA,B28006_004EA,B28006_004MA,B28006_005MA,B28006_005EA,B28006_006EA,B28006_006MA,B28006_007MA,B28006_007EA,B28006_008MA,B28006_008EA,B28006_009MA,B28006_009EA,B28006_010MA,B28006_010EA,B28006_011MA,B28006_011EA,B28006_012MA,B28006_012EA,B28006_013EA,B28006_013MA,B28006_014MA,B28006_014EA,B28006_015EA,B28006_015MA,B28006_016MA,B28006_016EA,B28006_017MA,B28006_017EA,B28006_018MA,B28006_018EA,B28006_019MA,B28006_019EA,state
0400000US19,2027878,4017,160471,6150,110702,5814,1484,597,87106,5261,22112,3025,49769,3012,1315556,11647,1143704,10656,15352,1724,997129,10071,131223,5905,171852,6741,551851,10206,534430,10239,4024,912,501980,10077,28426,2501,17421,2144,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1845266,4327,171283,4993,120599,4700,900,384,98274,4444,21425,2483,50684,3562,1078648,9417,936388,9091,8134,1521,821085,8738,107169,4530,142260,6396,595335,9800,576806,9656,2036,559,547905,9301,26865,2714,18529,2130,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2914493,4225,422303,11563,255010,9350,3484,1075,191822,7573,59704,4746,167293,6471,1802793,15450,1549167,15950,14082,2216,1334655,15818,200430,9853,253626,9059,689397,11876,664805,11398,3381,972,626045,11802,35379,3648,24592,2731,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006683,5886,445345,10140,281974,9445,1760,645,212984,8085,67230,5535,163371,7441,1849210,13770,1551247,15811,12435,2404,1315389,15371,223423,9163,297963,11069,712128,12206,682174,12167,2859,881,635365,12247,43950,3601,29954,3378,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,943578,2215,75413,4480,51917,3739,860,435,41670,3077,9387,1845,23496,2371,580749,6899,518013,7703,5649,1232,458331,7434,54033,4711,62736,4157,287416,6307,278792,6050,2033,570,260653,5539,16106,2516,8624,1370,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4029695,3418,405933,9643,305995,8933,1915,651,245759,9354,58321,5020,99938,5604,2041761,16918,1846753,18278,13632,2669,1646857,19275,186264,8769,195008,8577,1582001,16552,1550414,16846,4766,1050,1485810,17169,59838,4257,31587,2752,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4608617,2831,436429,9940,315562,10702,2152,768,269886,9669,43524,4293,120867,6331,2237858,17825,2016164,19800,11212,1818,1846664,20255,158288,7976,221694,10236,1934330,18410,1889231,18012,5243,1331,1823197,18051,60791,4401,45099,3377,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6596569,4045,630794,13934,451770,10785,4817,1029,346843,9218,100110,5796,179024,7366,4108783,18327,3606261,19398,28326,2872,3089256,21940,488679,13902,502522,10574,1856992,17512,1800222,17087,6124,1043,1690770,17095,103328,5817,56770,3501,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3624976,3377,250865,6303,187698,6289,2335,554,148178,6311,37185,3715,63167,3554,2098586,14544,1886267,14515,22790,1851,1668478,13854,194999,8121,212319,5663,1275525,14221,1246581,14503,5623,1014,1187651,14458,53307,3369,28944,2234,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1898843,5017,303241,9310,178586,6991,966,457,117244,6164,60376,4321,124655,7202,1192119,12739,972797,13168,8159,1766,755696,13844,208942,9432,219322,9580,403483,10227,382693,9698,3285,1452,345345,9214,34063,3365,20790,2494,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3996492,4981,425955,10976,285579,8330,3456,884,214005,8413,68118,4584,140376,7042,2438361,15015,2120037,16726,23517,3066,1809601,17990,286919,11626,318324,9883,1132176,14790,1095406,14972,5215,1095,1029719,14751,60472,4589,36770,2642,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,690294,1916,42508,3013,27174,2512,466,319,20691,2260,6017,1284,15334,1999,432988,6310,377158,6842,5361,1033,326274,6807,45523,3986,55830,3559,214798,6512,205378,6601,1519,523,191970,6326,11889,2056,9420,1430,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1207724,2953,103573,4850,73402,4089,325,236,62127,3832,10950,1780,30171,2944,734231,8503,644559,8284,5052,850,576113,7469,63394,3742,89672,4307,369920,7516,359049,7491,2009,713,342232,7341,14808,1662,10871,1474,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1942105,1961,277510,9130,229103,8689,1076,470,179082,7839,48945,5226,48407,4966,1202509,11280,1103953,12304,6727,1703,984269,12876,112957,6386,98556,5975,462086,8432,446794,8328,1096,524,423149,8299,22549,3079,15292,2259,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,919827,1847,60320,3687,46227,3471,481,258,40357,3203,5389,1151,14093,2141,528084,7307,486053,7427,3274,980,446172,8114,36607,4519,42031,3408,331423,7700,324660,7643,717,380,313238,7638,10705,1855,6763,1383,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6054063,3055,643327,14387,475833,12263,2849,1041,399934,11241,73050,5628,167494,7887,3103646,22345,2772206,23083,13779,2330,2537859,24787,220568,8933,331440,9211,2307090,20748,2251240,20459,6281,1373,2174744,20463,70215,5201,55850,3820,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1350195,3070,202286,7671,128632,6550,1473,619,92112,6513,35047,3467,73654,4759,785238,9679,650118,10853,9790,2527,535564,11536,104764,7397,135120,6240,362671,7959,344424,7442,2798,811,314028,8151,27598,3339,18247,2312,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13342045,6424,1810614,23720,1353960,18230,6722,1145,1121840,19189,225398,8139,456654,12518,6789741,29996,6004103,30045,31870,3107,5350465,28629,621768,14693,785638,15901,4741690,26832,4579094,27368,14023,2143,4338371,27211,226700,8574,162596,7841,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6637809,8391,871466,13939,576265,12845,5997,1539,443133,11956,127135,7931,295201,9160,3785477,22619,3286620,22885,21566,2738,2834950,24081,430104,12786,498857,12287,1980866,18301,1923340,19137,7464,1379,1817638,19712,98238,5441,57526,4108,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,479672,2630,33508,2588,20129,2001,300,231,16190,1928,3639,752,13379,1740,304069,5518,266984,6061,2307,888,238388,6386,26289,2385,37085,2630,142095,5264,136110,4893,247,161,126836,4531,9027,1732,5985,1229,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7718710,4885,762356,13477,512343,12363,4763,981,407760,10499,99820,5987,250013,8309,4856062,23074,4256515,24207,30378,3143,3774320,24089,451817,9854,599547,13721,2100292,20320,2039085,19571,5555,1114,1946122,19133,87408,5478,61207,4369,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2491655,2974,307871,7536,212158,6518,1073,347,159603,5796,51482,3417,95713,4147,1560298,11236,1342128,12392,7130,1252,1125037,14199,209961,8003,218170,6433,623486,9675,596989,9370,1972,585,550720,9222,44297,3277,26497,2272,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2746930,3108,268419,9036,216727,8821,2362,851,179850,8373,34515,3773,51692,4558,1584236,14102,1451994,14592,12924,1961,1293923,14718,145147,7075,132242,6204,894275,13324,874325,13354,3919,1066,826803,13932,43603,4167,19950,2038,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8674102,4555,860783,16135,568799,13055,6159,1136,455541,11713,107099,6367,291984,9185,5195717,23170,4488723,25992,47592,3840,3982636,27021,458495,12697,706994,13393,2617602,21162,2537130,21526,12280,1902,2420467,20853,104383,5206,80472,4566,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,714743,1328,85226,5264,60511,4739,326,286,50304,4511,9881,2006,24715,2350,393023,7886,351597,8104,2772,1238,318051,8223,30774,4061,41426,3801,236494,7078,229847,7091,619,412,219719,6948,9509,2120,6647,1495,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3254649,4499,429916,12180,266034,8770,3063,927,187422,7514,75549,5501,163882,7855,1939112,15988,1671149,17043,11034,1989,1376984,16942,283131,13697,267963,7934,885621,14522,856768,14674,2417,762,795763,14702,58588,5058,28853,2752,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544002,2305,45240,3009,28181,2441,970,407,22466,2237,4745,979,17059,2132,345026,5771,298476,5887,2292,816,263377,6380,32807,3161,46550,2934,153736,5542,147937,5612,855,454,137671,5594,9411,1644,5799,1199,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4384383,5996,592453,11697,362356,10271,2821,745,271796,8990,87739,5548,230097,8755,2646740,16917,2255219,18097,16621,2603,1904706,18690,333892,11312,391521,12602,1145190,15221,1102287,15509,3874,1122,1030731,15568,67682,5027,42903,3907,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17089588,9636,2948697,33229,2093398,29914,16189,3049,1512184,25896,565025,16470,855299,17269,9211979,38152,8173632,41805,47814,6120,6979994,44351,1145824,26941,1038347,22053,4928912,31812,4804444,31713,14870,2219,4546687,32383,242887,9164,124468,6933,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1720850,2581,144765,7048,125585,6692,1396,630,102717,6148,21472,3148,19180,2369,1023699,11507,961033,11422,7645,1739,860631,13305,92757,8419,62666,4273,552386,9539,543787,9412,2565,742,512389,9675,28833,3254,8599,1549,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,430781,949,34038,2661,22722,2247,222,164,18530,1989,3970,959,11316,1706,236151,4549,207940,4819,2444,797,186956,4581,18540,2728,28211,2572,160592,4971,155490,4931,1086,389,146663,5111,7741,1314,5102,950,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5575664,6581,601364,12501,412885,11370,3762,1127,330711,11197,78412,5251,188479,6962,2883266,20053,2567392,20120,18758,2158,2237567,21637,311067,12059,315874,11568,2091034,20667,2047709,20788,7478,1437,1957994,20951,82237,5309,43325,2995,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4805257,3983,433313,10738,349189,10526,2629,884,296299,10014,50261,4999,84124,5467,2710035,17720,2509166,17973,16441,2450,2298618,19272,194107,8385,200869,8654,1661909,18047,1624136,17453,4850,940,1559092,17742,60194,4971,37773,3697,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1271835,2509,174559,6555,103845,5728,1033,530,80521,4436,22291,2914,70714,4279,844951,8612,708371,10915,5374,1283,615803,11273,87194,5826,136580,6472,252325,8086,241163,8211,1059,402,227821,8368,12283,1873,11162,1678,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3840055,3371,317791,7435,219514,6491,3051,614,178070,6203,38393,2780,98277,4017,2418715,14286,2123911,14867,22087,2222,1886319,15607,215505,7829,294804,7932,1103549,12847,1071334,12909,4909,748,1016310,12886,50115,2980,32215,2429,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,381104,2378,28920,3596,23339,3216,467,430,19097,2998,3775,1109,5581,1368,251197,5876,228889,5373,2324,948,199541,5849,27024,3367,22308,2373,100987,5237,97730,5155,957,534,88661,5025,8112,1755,3257,909,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2352638,3416,586221,12939,194755,7857,1453,585,144069,6901,49233,4399,391466,10991,1180146,14243,765896,13726,4571,1259,615322,12365,146003,7858,414250,12328,586271,12282,500277,12507,2438,672,443582,12838,54257,4028,85994,5404,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
