GEO_ID,B15002G_001E,B15002G_001M,B15002G_002E,B15002G_002M,B15002G_003E,B15002G_003M,B15002G_004E,B15002G_004M,B15002G_005E,B15002G_005M,B15002G_006E,B15002G_006M,B15002G_007E,B15002G_007M,B15002G_008E,B15002G_008M,B15002G_009E,B15002G_009M,B15002G_010E,B15002G_010M,B15002G_011E,B15002G_011M,B15002G_012E,B15002G_012M,B15002G_013E,B15002G_013M,B15002G_014E,B15002G_014M,B15002G_015E,B15002G_015M,B15002G_016E,B15002G_016M,B15002G_017E,B15002G_017M,B15002G_018E,B15002G_018M,B15002G_019E,B15002G_019M,NAME,B15002G_001EA,B15002G_001MA,B15002G_002EA,B15002G_002MA,B15002G_003EA,B15002G_003MA,B15002G_004MA,B15002G_004EA,B15002G_005MA,B15002G_005EA,B15002G_006EA,B15002G_006MA,B15002G_007EA,B15002G_007MA,B15002G_008EA,B15002G_008MA,B15002G_009MA,B15002G_009EA,B15002G_010MA,B15002G_010EA,B15002G_011EA,B15002G_011MA,B15002G_012EA,B15002G_012MA,B15002G_013EA,B15002G_013MA,B15002G_014MA,B15002G_014EA,B15002G_015MA,B15002G_015EA,B15002G_016MA,B15002G_016EA,B15002G_017EA,B15002G_017MA,B15002G_018EA,B15002G_018MA,B15002G_019MA,B15002G_019EA,state
0400000US13,89223,6347,40308,3772,1853,716,1943,807,7574,1492,1865,677,11128,1829,2952,808,7703,1793,5290,1357,48915,3905,2292,801,3156,702,7219,1637,2042,687,10370,1620,5437,1427,11505,1864,6894,1311,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,178786,7143,88556,4323,1990,733,5043,969,31983,2833,2870,772,19510,2249,9922,1426,11839,1495,5399,992,90230,4470,892,448,3870,966,23561,2670,3620,1081,24964,2591,11145,1788,14059,1861,8119,1342,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,18936,2541,10270,1719,529,381,1102,583,1628,709,708,491,3183,1100,935,451,1775,1029,410,342,8666,1951,128,128,820,689,1646,730,312,236,2997,1217,803,413,1868,710,92,96,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,110568,5057,51568,3480,1976,601,2398,671,9705,1948,1489,562,13145,2143,3946,847,11146,1711,7763,1465,59000,3805,1764,544,3366,937,8940,1527,1700,601,13077,2040,6314,1325,15106,1872,8733,1325,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,50320,4247,23976,2712,916,472,2129,738,4634,1030,1495,511,6196,1449,2988,1225,3403,880,2215,855,26344,2827,1545,627,2721,801,4770,1257,810,329,6610,1235,1745,713,5766,1386,2377,774,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,17442,2395,8176,1517,382,300,616,285,1375,551,317,226,2502,705,1326,642,780,498,878,395,9266,1430,707,389,623,420,1524,541,781,407,2360,814,1269,454,1323,614,679,349,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32105,3079,15440,2089,698,409,1101,607,2912,952,1254,421,4224,1006,1664,596,2189,604,1398,518,16665,1793,488,316,1391,639,2968,742,953,410,4486,891,1659,586,3144,754,1576,485,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,31452,2627,15845,1904,598,325,1134,735,3252,1039,1264,437,4415,1162,1429,618,2497,789,1256,457,15607,1995,599,432,1128,473,2760,630,717,435,4131,1116,1816,675,2849,761,1607,525,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,38075,4042,17271,2260,1333,556,1982,702,3279,973,1272,456,4495,1280,1498,749,1702,675,1710,567,20804,2886,1546,705,1783,640,3456,1041,528,233,6270,1673,1208,765,3486,985,2527,836,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14261,1544,7472,1165,233,226,929,637,2083,675,700,384,1604,526,409,341,1290,672,224,178,6789,1092,447,340,843,373,989,349,585,370,1658,478,482,310,1133,399,652,306,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,73805,4698,34824,3271,1061,653,2151,836,6180,1267,840,407,8152,1498,2385,700,8189,1573,5866,1113,38981,3214,1800,782,1139,634,4455,1009,1168,685,9328,2028,3401,883,9737,1648,7953,1318,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,85966,5549,43537,3719,5653,1842,3361,1047,9990,1949,1476,560,7941,1453,1684,590,7926,1373,5506,1181,42429,3300,5095,1240,1900,641,8022,1355,1765,801,8531,1281,2570,815,8365,1578,6181,1296,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,103312,5592,49307,3330,2169,677,5323,1198,9288,1183,5369,1549,13978,1599,3601,1029,5974,1278,3605,828,54005,3617,2102,627,4454,898,9651,1491,1903,646,15595,1813,6410,1263,9025,1296,4865,936,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56246,3843,26430,2296,1530,610,2456,751,4184,827,1759,533,7082,1288,2163,588,4379,916,2877,710,29816,2411,852,377,891,437,4038,925,923,540,8926,1345,3448,1011,6452,1440,4286,1222,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,13239,2309,6724,1746,640,397,290,233,1075,726,296,223,2321,971,691,560,996,646,415,267,6515,1419,438,289,554,363,811,333,171,143,2085,717,649,368,944,486,863,595,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,58778,4713,30836,3061,1153,593,2902,808,5963,1394,2421,596,7654,1439,2587,876,4342,976,3814,1075,27942,2770,1144,482,2547,895,3802,894,1353,504,6871,1376,2944,959,5903,1167,3378,963,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,11769,1614,4781,993,199,190,323,239,1375,473,364,261,1338,444,226,189,758,372,198,182,6988,1075,173,181,535,400,1537,510,338,245,1670,583,530,391,1291,518,914,491,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,14547,1749,6940,1011,827,461,685,379,1300,507,232,171,1916,571,495,281,964,340,521,254,7607,1161,380,345,595,315,1017,460,513,318,2211,764,1096,460,1126,456,669,313,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,59363,3819,26574,2352,1066,427,1817,561,5906,1254,1124,550,9459,1495,1875,714,3314,703,2013,480,32789,2830,682,386,2760,980,7468,1384,1154,532,9257,1279,3200,820,5053,1085,3215,1061,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,9975,1356,5429,1161,261,182,455,388,1756,862,419,250,1056,576,125,161,761,401,596,350,4546,782,0,184,413,357,1049,563,331,258,1550,522,237,182,647,396,319,258,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,99657,6146,45046,3525,4120,1227,3054,992,9384,1562,1543,580,9583,1452,2610,988,10257,1384,4495,1095,54611,3828,4747,1106,3730,962,10939,1530,1200,532,12193,1756,4341,982,11991,1418,5470,1256,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30507,3232,16086,2060,1156,635,1307,615,1848,665,1190,615,4329,1164,1958,999,2388,766,1910,664,14421,2154,649,375,601,359,3629,1197,329,298,3716,904,946,501,2378,862,2173,720,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,269513,12600,128565,6334,13161,2343,13998,2297,23341,2815,7334,1407,23472,2271,10069,1908,23108,2607,14082,1835,140948,8181,15653,2822,12083,1795,18830,2292,5922,1207,24848,3418,11747,1857,29618,2727,22247,2510,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,86405,4848,42517,3297,3843,1243,2747,775,6612,1485,3033,893,11167,1917,3069,744,8026,1424,4020,1113,43888,3224,1972,659,2918,947,6015,1343,2010,725,11213,1700,5644,1160,8444,1663,5672,1204,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,9048,1634,6156,1454,211,247,107,110,2074,957,271,334,1553,606,1010,623,329,346,601,423,2892,772,16,25,103,111,491,309,100,157,770,402,322,243,865,541,225,187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,104965,5678,50991,3602,1096,423,6239,1382,11185,1642,2984,740,12983,1886,4975,1107,6970,1247,4559,1197,53974,3483,2116,725,5212,1047,9155,1496,2568,683,15022,1754,6581,1384,8324,1356,4996,960,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,137520,4673,66229,2826,1953,536,5502,813,18343,1614,5466,819,16169,1494,5476,891,8886,1315,4434,791,71291,2965,1926,560,5877,932,15547,1360,3164,723,21451,2268,6682,998,11928,1262,4716,742,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,86544,4971,42893,3237,1472,605,3603,1071,6063,1042,3777,1009,13443,1962,3440,1001,7399,1499,3696,893,43651,3211,1698,667,2964,1053,6298,1128,2396,703,12141,1929,5175,1216,8156,1529,4823,1167,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,109220,6118,51519,3508,2309,860,5481,1116,11308,1708,3819,925,10448,1648,3662,992,9794,1795,4698,1101,57701,4282,2625,791,5157,1236,13721,2100,2012,645,11283,1844,5737,1225,10452,1481,6714,1294,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14270,2706,6470,1491,90,108,759,494,1063,573,905,546,1214,583,522,335,1538,835,379,283,7800,1732,115,143,1138,723,1197,706,1033,827,1486,677,223,193,1789,873,819,518,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36388,3307,17888,2307,588,410,2176,714,4057,1267,1645,647,3623,1038,1325,603,3236,1107,1238,538,18500,2048,495,294,2176,867,2543,853,566,354,5372,1331,2491,914,3388,847,1469,605,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9592,1621,5472,1197,76,90,695,486,1119,654,299,230,1374,677,498,332,1101,710,310,256,4120,1098,347,304,507,495,687,378,101,66,795,377,557,298,937,478,189,213,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,53652,3610,26894,2282,2272,718,2626,948,5581,1114,2240,710,5475,1204,1614,696,4165,1141,2921,718,26758,2604,1814,659,2109,653,5230,962,999,469,6907,1285,1971,814,5439,1305,2289,703,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,285184,9678,136234,5829,9410,1839,9746,1781,22848,2602,7379,1411,32824,3181,11704,1653,28498,2797,13825,1860,148950,6207,10801,1996,10503,1765,25598,3025,6994,1360,38247,3142,13618,2441,29383,3184,13806,2105,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26347,2868,14544,1851,765,436,801,453,3167,1003,338,259,4179,1086,1248,685,2798,888,1248,481,11803,1699,466,246,494,354,1547,568,603,469,3377,894,1321,483,2863,763,1132,556,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5816,800,2843,682,344,379,818,467,231,141,145,177,693,388,72,89,356,198,184,182,2973,648,159,183,676,428,455,225,140,183,338,175,313,201,384,231,508,274,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,117556,6783,58891,4709,2680,1239,3400,741,9676,2018,1767,619,14332,2115,4861,1477,13605,1990,8570,1304,58665,3904,1742,585,3271,1122,8190,1622,1570,546,13356,1636,7103,1415,12599,1781,10834,1566,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,162934,7497,79375,4508,2572,844,6538,1337,13795,2204,3568,894,23173,2305,8442,1639,14566,2128,6721,1213,83559,4739,2608,874,4217,972,12957,1933,3591,948,23915,2490,10990,1715,16616,1968,8665,1473,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,10952,1699,4923,898,321,244,242,187,762,385,788,367,1202,531,632,366,570,370,406,297,6029,1260,115,123,310,181,852,379,361,266,1760,830,493,288,1047,659,1091,542,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,42933,3424,21146,1967,471,235,1490,607,4975,1071,2128,681,4448,990,2490,768,3113,792,2031,617,21787,2386,551,242,1915,779,3390,796,784,387,5601,1334,2314,780,4917,1113,2315,587,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,5652,1324,1919,764,18,35,173,212,452,374,167,205,410,344,396,344,185,167,118,97,3733,1006,96,146,283,221,660,590,143,169,1358,653,428,339,705,342,60,106,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,107165,7506,50458,4253,7637,1576,5927,1170,13664,1917,2084,605,7482,1587,4785,1105,6777,1338,2102,694,56707,4545,6335,1306,3847,833,11150,1757,2774,879,8526,1474,7371,1548,11996,2088,4708,1314,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
