GEO_ID,C27001_001E,C27001_001M,C27001_002E,C27001_002M,C27001_003E,C27001_003M,C27001_004E,C27001_004M,C27001_005E,C27001_005M,C27001_006E,C27001_006M,C27001_007E,C27001_007M,C27001_008E,C27001_008M,C27001_009E,C27001_009M,C27001_010E,C27001_010M,C27001_011E,C27001_011M,C27001_012E,C27001_012M,C27001_013E,C27001_013M,C27001_014E,C27001_014M,C27001_015E,C27001_015M,C27001_016E,C27001_016M,C27001_017E,C27001_017M,C27001_018E,C27001_018M,C27001_019E,C27001_019M,C27001_020E,C27001_020M,C27001_021E,C27001_021M,NAME,C27001_001EA,C27001_001MA,C27001_002MA,C27001_002EA,C27001_003MA,C27001_003EA,C27001_004MA,C27001_004EA,C27001_005MA,C27001_005EA,C27001_006MA,C27001_006EA,C27001_007MA,C27001_007EA,C27001_008MA,C27001_008EA,C27001_009MA,C27001_009EA,C27001_010MA,C27001_010EA,C27001_011MA,C27001_011EA,C27001_012EA,C27001_012MA,C27001_013MA,C27001_013EA,C27001_014MA,C27001_014EA,C27001_015MA,C27001_015EA,C27001_016MA,C27001_016EA,C27001_017EA,C27001_017MA,C27001_018MA,C27001_018EA,C27001_019MA,C27001_019EA,C27001_020MA,C27001_020EA,C27001_021MA,C27001_021EA,state
0400000US13,10024056,3586,4822637,8741,1277089,6500,1186251,8873,90838,6829,2994158,5137,2366745,15364,627413,16253,551390,3086,546921,3130,4469,1293,5201419,8152,1222245,6787,1146850,8275,75395,5364,3260260,4109,2676675,12442,583585,12046,718914,2601,712214,2965,6700,1486,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,158354,1087,155902,1384,2452,712,412667,2818,384428,4196,28239,2893,105246,812,104562,963,684,513,698795,1911,152641,1143,150048,1285,2593,710,418534,1428,398702,2676,19832,2411,127620,798,126889,934,731,421,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,220680,2425,207307,3331,13373,2259,477005,2381,392669,5643,84336,5066,112512,1278,112299,1254,213,169,822050,2915,210659,2154,199190,2769,11469,2330,484900,2349,414102,5421,70798,5007,126491,1446,126335,1456,156,159,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,1505890,3635,1467610,4420,38280,3579,3912825,4309,3447306,13463,465519,12694,769309,2257,763214,2470,6095,1158,6491836,5144,1450372,3913,1413380,5385,36992,3311,4045752,3132,3701084,11393,344668,10262,995712,2866,986977,2838,8735,1529,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,801710,3664,746794,5642,54916,4342,1976833,3958,1695053,10945,281780,9924,409973,2013,407587,2005,2386,812,3331751,4790,774296,4059,722887,5713,51409,4576,2038337,3645,1802784,7994,235553,7417,519118,2389,517401,2475,1717,719,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,370310,2373,356775,3246,13535,2527,941258,2441,867330,4982,73928,4814,214332,1274,213985,1266,347,236,1554511,3463,356185,2547,344124,2951,12061,1887,935131,2557,880667,4359,54464,3784,263195,1477,262560,1469,635,388,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,366364,2794,344956,3736,21408,3637,857570,3048,736566,6018,121004,5787,181778,1313,180980,1362,798,363,1444447,3443,352630,2720,337503,3842,15127,2442,866489,2649,764993,5788,101496,5906,225328,1733,224653,1766,675,371,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,515006,3444,491285,5065,23721,3652,1312316,3260,1185371,6766,126945,5965,288473,1311,287614,1323,859,380,2226916,4397,493181,3116,474095,4144,19086,2875,1370639,3186,1281302,5391,89337,4734,363096,2081,361576,2284,1520,695,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,573711,4308,554530,4870,19181,2902,1354080,3898,1085714,9366,268366,9285,274783,2301,273587,2371,1196,512,2364857,5049,540967,4469,520225,5302,20742,3045,1466691,3027,1231918,9911,234773,9350,357199,1951,355826,2016,1373,643,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,131928,1656,124617,1830,7311,1448,399942,1898,345249,4734,54693,4239,110643,877,110426,872,217,139,672336,2329,123391,1556,116254,2025,7137,1330,416252,1684,375239,3411,41013,3132,132693,1086,132556,1063,137,152,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,687531,2862,661055,4502,26476,3297,1798082,3415,1605920,7904,192162,7249,357967,1695,354633,1909,3334,890,3064942,4008,658623,3090,632832,3979,25791,3340,1940703,2637,1804887,5365,135816,5077,465616,1712,459996,2076,5620,1186,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,707095,1827,698609,2802,8486,2187,2108573,2144,2003598,6733,104975,6092,437193,1530,435793,1507,1400,639,3465229,2989,676829,1939,669430,2319,7399,1418,2219864,1967,2155014,5655,64850,5175,568536,2057,566373,2256,2163,799,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,1126082,2846,1089909,4241,36173,3479,2991314,3405,2682798,9413,308516,8982,681809,1892,679221,1999,2588,668,5011595,4144,1078361,2772,1046458,4088,31903,2859,3081809,2440,2866643,7165,215166,6661,851425,1841,849129,2060,2296,784,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,657125,2962,635695,4033,21430,2890,1689980,2638,1567450,7270,122530,6655,351320,1651,350345,1661,975,470,2733469,4009,623853,2683,605875,3752,17978,2591,1686852,2631,1605992,5210,80860,4431,422764,1586,421429,1733,1335,589,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,368047,3663,354337,4375,13710,2593,845351,3018,664361,6904,180990,7281,185711,1534,184809,1617,902,492,1528459,4365,357617,3658,341960,4185,15657,2301,928127,2398,768389,6740,159738,6928,242715,1651,242127,1638,588,276,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,709255,3600,668850,5060,40405,3397,1795118,3761,1530475,8802,264643,8622,403373,2119,401238,2125,2135,760,3061646,4737,678459,3891,639166,5940,39293,3977,1872561,3446,1638671,8606,233890,7517,510626,2370,507884,2429,2742,748,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,114690,1660,105095,2203,9595,1589,310193,2087,256175,4403,54018,4274,83737,698,83571,687,166,130,508838,2323,110479,1855,102955,2166,7524,1396,307926,1854,261003,3637,46923,3068,90433,953,90150,959,283,188,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,239498,2102,226547,2674,12951,2235,565103,2115,496392,4324,68711,4112,119933,939,119294,918,639,368,941954,2615,229745,2159,217966,2609,11779,1700,565396,1620,506156,4165,59240,3775,146813,1452,146344,1493,469,258,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,339340,1988,312254,3009,27086,2830,882976,1555,724464,6736,158512,6808,197451,980,193640,1460,3811,1161,1436207,2149,328262,2134,304898,3548,23364,2846,887658,1683,755705,6389,131953,6263,220287,989,214329,1527,5958,1327,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,134422,1277,130687,1443,3735,973,416695,1619,372420,4049,44275,3737,96609,917,96220,936,389,350,666523,1873,128510,1320,125253,1678,3257,1197,424272,1219,392951,3035,31321,2865,113741,986,113330,1040,411,378,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,1018010,2318,979243,4833,38767,4558,2725311,2493,2339325,11765,385986,11206,559230,1970,551978,2631,7252,1492,4547864,3118,975764,2435,939937,4881,35827,4121,2827811,1963,2534482,9618,293329,9877,744289,2205,734254,2590,10035,1514,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,254891,3034,243025,3522,11866,2135,604522,2911,489412,6426,115110,5598,148246,1342,147526,1322,720,359,1042519,3200,243524,3065,232972,3442,10552,1835,621701,1893,538569,4869,83132,4621,177294,1461,174643,1730,2651,1066,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,2152865,3863,2097961,5773,54904,4444,6077492,4059,5333565,15815,743927,16033,1231466,2588,1221016,3282,10450,1999,10094629,4885,2051513,3356,2002774,5133,48739,4123,6404204,3684,5894615,12988,509589,12403,1638912,2955,1625973,3299,12939,1888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,1117469,7022,50751,4251,2938815,5731,2394901,14397,543914,12653,644846,2781,641446,2889,3400,970,5103731,7348,1114791,6016,1066224,7279,48567,4799,3160315,4626,2707830,11861,452485,11955,828625,3148,824955,3257,3670,1137,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,80697,1837,6179,1233,243806,2261,218055,3273,25751,2642,46357,543,46254,553,103,87,363508,2331,84118,1717,76867,2107,7251,1764,224274,1779,206441,2018,17833,2099,55116,678,54782,687,334,232,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,1282418,5887,60609,4485,3458022,4130,3097830,10157,360192,9968,779593,2043,775372,2452,4221,1029,5861387,4171,1283744,2943,1229372,5505,54372,4776,3587067,3654,3325193,8692,261874,8218,990576,2712,985568,2929,5008,997,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,455229,3934,37576,2840,1138552,2987,896595,6381,241957,6308,248572,1529,247336,1595,1236,570,1950400,3699,465613,2334,432081,3766,33532,3159,1175388,2606,958957,6143,216431,6015,309399,1801,307622,1781,1777,483,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,424048,3955,14359,2101,1228321,2436,1085877,8133,142444,7629,297605,1601,296557,1670,1048,507,2026800,3856,421001,2893,404292,3611,16709,2380,1252813,2157,1148533,6662,104280,6433,352986,1456,351563,1554,1423,671,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,1313531,5168,59025,4529,3838463,3268,3439355,9187,399108,9226,915903,2185,911818,2311,4085,830,6472495,4582,1312748,3539,1260409,5527,52339,4041,3974024,3253,3692270,10301,281754,8774,1185723,2612,1180107,2974,5616,981,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,104526,1680,3470,1195,324802,1365,293026,3796,31776,3452,71113,771,70934,769,179,186,537357,1739,103401,1260,99611,1789,3790,1148,342248,1216,322547,3170,19701,2749,91708,1092,91214,1171,494,401,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,536378,4963,22695,3413,1407155,3317,1150051,9324,257104,9061,345778,1538,344367,1544,1411,608,2489295,5342,527534,4391,506049,4879,21485,2853,1530952,2946,1312545,7938,218407,7929,430809,1959,428683,2004,2126,670,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,99795,1906,7945,1575,254171,2007,213895,3458,40276,3090,58920,1112,58733,1108,187,175,420532,2296,100840,1599,94749,1984,6091,1336,250543,1744,219247,2522,31296,2201,69149,1265,69029,1256,120,113,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,725178,5017,32835,4072,1943415,5002,1606097,11131,337318,11499,439560,2438,437104,2446,2456,855,3355312,5547,732936,3897,703667,5590,29269,3855,2073652,4034,1810243,9406,263409,9270,548724,2453,546594,2504,2130,839,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,3322654,15792,344234,11149,8193983,7901,6187268,27502,2006715,26749,1397615,3734,1373145,4362,24470,3252,13731949,10127,3530965,8502,3193076,15639,337889,15082,8463174,6343,6596604,23434,1866570,23099,1737810,3978,1702463,5591,35347,3798,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,434644,3965,32550,3251,879362,1704,751311,6529,128051,6536,140700,1187,139481,1244,1219,506,1483747,2530,442091,2032,409446,3962,32645,3592,878354,1835,764109,5668,114245,5734,163302,1291,160671,1496,2631,824,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,60822,790,733,314,194862,1134,180704,1998,14158,1774,48670,572,48660,571,10,17,315020,977,58273,926,57755,983,518,316,198994,837,190746,1523,8248,1322,57753,586,57744,589,9,16,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,906219,6799,48191,4453,2482297,5935,2137327,12323,344970,11607,515073,2497,510841,2423,4232,1063,4210737,6301,912682,5562,870187,6777,42495,5234,2650912,4023,2351200,11160,299712,10569,647143,2491,640450,2641,6693,1446,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,800953,4562,21978,2885,2219266,4007,1973020,9200,246246,8136,467689,1812,464568,1882,3121,886,3556926,4506,787631,3540,767090,4062,20541,2907,2220895,3127,2048696,7777,172199,6892,548400,1903,544518,2144,3882,948,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,185291,2299,5664,1177,550126,2121,492075,4638,58051,4242,149054,1114,148869,1126,185,211,925370,2531,187441,2259,182322,2560,5119,1350,559219,2033,520358,3770,38861,3211,178710,1253,178508,1267,202,232,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,636979,3503,24708,2729,1764181,2424,1604109,5939,160072,5750,394132,1716,392701,1804,1431,502,2878995,3602,628663,2849,607143,3608,21520,1860,1771746,2083,1658449,5815,113297,5377,478586,1930,476998,1973,1588,691,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,64881,2425,5518,1339,179642,1874,149858,3168,29784,3336,38283,625,38168,608,115,205,288233,2454,68554,2469,63216,2872,5338,1172,177558,2417,151948,3390,25610,2751,42121,666,41992,676,129,153,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,369574,3917,10047,1658,991236,1131,883642,7189,107594,6943,268107,787,266029,1063,2078,647,1808830,3875,357577,3619,347662,4049,9915,1914,1100267,1046,1035594,4682,64673,4672,350986,892,348587,1024,2399,679,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
