GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005EA,B18104_005MA,B18104_006MA,B18104_006EA,B18104_007MA,B18104_007EA,B18104_008EA,B18104_008MA,B18104_009EA,B18104_009MA,B18104_010EA,B18104_010MA,B18104_011EA,B18104_011MA,B18104_012MA,B18104_012EA,B18104_013EA,B18104_013MA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016EA,B18104_016MA,B18104_017MA,B18104_017EA,B18104_018EA,B18104_018MA,B18104_019EA,B18104_019MA,B18104_020EA,B18104_020MA,B18104_021EA,B18104_021MA,B18104_022EA,B18104_022MA,B18104_023MA,B18104_023EA,B18104_024EA,B18104_024MA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027EA,B18104_027MA,B18104_028MA,B18104_028EA,B18104_029EA,B18104_029MA,B18104_030EA,B18104_030MA,B18104_031EA,B18104_031MA,B18104_032EA,B18104_032MA,B18104_033MA,B18104_033EA,state
0400000US01,4495948,3557,2152607,5515,418130,3643,24753,2874,393377,4575,518885,4413,32505,2909,486380,5403,892502,5313,60700,3282,831802,5749,206027,2088,16977,2044,189050,2282,117063,1405,16931,1813,100132,2217,2343341,4958,403464,3923,14201,2004,389263,4018,547326,3801,22467,2732,524859,4698,972367,3243,68661,4791,903706,5711,238860,1574,15582,1912,223278,2314,181324,1464,31479,2937,149845,3465,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,658381,1915,339453,2432,67990,1393,2789,729,65201,1640,96857,2348,4998,1064,91859,2341,139861,1544,4832,1069,135029,1791,24693,715,1125,356,23568,817,10052,395,2205,722,7847,803,318928,1641,63226,1063,1740,676,61486,1203,86551,1456,2947,936,83604,1874,133810,1465,5602,1217,128208,2040,23098,936,1564,562,21534,966,12243,644,2552,620,9691,812,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6289916,2305,3075040,3271,605373,1673,25804,2769,579569,3140,771528,2848,35178,2952,736350,4019,1188220,3309,57124,4148,1131096,5383,304339,1328,15978,1957,288361,2381,205580,1133,23743,1999,181837,2208,3214876,2877,584582,1505,13294,1961,571288,2270,763044,1730,22948,2757,740096,3182,1269282,2172,59216,3490,1210066,3957,343709,1572,14192,1782,329517,2303,254259,1552,39124,3264,215135,3774,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2735603,2743,1331525,4224,268330,3427,20300,2529,248030,3888,321592,3307,15394,2331,306198,3907,535146,3521,34497,3033,500649,4475,129382,1249,9293,1376,120089,1814,77075,1211,10960,1431,66115,1660,1404078,4102,246667,3315,10751,1688,235916,3482,332781,3235,13823,2038,318958,3473,569864,3198,42533,3146,527331,4443,146791,1500,9611,1497,137180,1855,107975,1375,21847,2181,86128,2388,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36142088,5223,17770748,7284,3360700,3749,126521,5772,3234179,7006,4844000,6381,173384,6743,4670616,8415,7304870,5385,289139,8579,7015731,9556,1371995,2913,80045,4565,1291950,5460,889183,2724,126790,5147,762393,5376,18371340,5663,3234906,2810,61556,4134,3173350,5141,4719036,4172,110195,5848,4608841,7418,7583945,4270,289653,7966,7294292,9375,1582231,3029,83893,4258,1498338,5169,1251222,3266,220368,5440,1030854,7056,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5033796,3293,2503714,4760,469564,3019,18587,2417,450977,4029,671973,3625,26171,3035,645802,4485,1044002,3775,39813,3115,1004189,4623,206572,1413,9438,1395,197134,1807,111603,1171,13206,1513,98397,1857,2530082,4461,451697,2405,7451,1606,444246,2790,642120,2505,16179,2037,625941,3508,1058343,3500,39416,2557,1018927,4133,226357,1635,10031,1519,216326,2217,151565,1325,20160,1932,131405,2103,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3351455,1440,1624178,2865,294947,1520,14759,2064,280188,2516,390123,2151,16400,2538,373723,3087,701271,1896,30633,3247,670638,3733,144047,910,6987,1308,137060,1487,93790,1204,10524,1417,83266,1523,1727277,2263,280446,1346,7475,1449,272971,1932,388641,1757,9938,1841,378703,2437,752615,1724,32091,3112,720524,3597,166694,1199,7389,1418,159305,1826,138881,1362,19007,2286,119874,2632,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,875758,810,419233,1316,75401,777,4568,1195,70833,1236,101130,983,4002,995,97128,1240,172046,1128,8895,1421,163151,1799,44247,833,1824,599,42423,1060,26409,686,2093,587,24316,749,456525,1157,72925,761,2629,853,70296,1213,106686,878,3428,1002,103258,1393,190820,912,8496,1397,182324,1715,50696,677,1549,507,49147,836,35398,656,4020,915,31378,1093,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,617452,667,289021,1068,37705,418,2007,579,35698,719,104717,963,3408,1136,101309,1522,117186,1147,7372,1301,109814,1734,18650,813,911,421,17739,868,10763,545,882,348,9881,593,328431,986,36480,424,1127,550,35353,660,124398,661,2311,746,122087,1021,123289,400,6371,1321,116918,1292,24893,562,1446,639,23447,901,19371,797,2367,560,17004,936,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18862358,4761,9091970,7750,1519907,5200,91665,6349,1428242,8501,2111859,6845,85369,5470,2026490,9066,3714521,6619,182718,8153,3531803,11506,1004899,2441,50533,3744,954366,4334,740784,2603,85333,4421,655451,4622,9770388,6736,1475683,4010,41244,3730,1434439,5530,2137721,5050,55560,4710,2082161,6222,4024086,5272,177806,7976,3846280,9441,1162418,3467,50179,4736,1112239,5655,970480,3446,149674,7950,820806,8546,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9374847,5633,4489571,8003,944023,5922,47570,3705,896453,6927,1125842,6378,43976,4132,1081866,6666,1868316,7105,94829,5768,1773487,9386,364782,3072,21709,2525,343073,3692,186608,2381,24700,2289,161908,2676,4885276,6248,906102,4782,26526,2856,879576,5756,1195511,4755,34784,3343,1160727,6090,2064749,5015,100461,6439,1964288,8222,433815,3290,25073,2724,408742,3896,285099,2639,54315,3354,230784,3603,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1283005,2708,629727,2899,111814,1114,3138,823,108676,1434,157310,2569,4171,989,153139,2724,255357,1900,9679,1396,245678,2372,64389,669,2907,700,61482,952,40857,631,6378,1057,34479,1169,653278,1890,107124,1062,1969,707,105155,1272,154416,1372,3837,1052,150579,1791,264118,900,7894,1224,256224,1576,68949,555,2714,897,66235,1047,58671,769,11934,1630,46737,1792,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1520400,2139,754777,3196,165260,2189,8990,1727,156270,2767,180816,2356,10428,2104,170388,3124,296189,2804,17706,2533,278483,3996,70247,881,3571,947,66676,1249,42265,948,5911,1263,36354,1492,765623,2737,154232,1579,6080,1360,148152,2279,182466,2222,8766,1798,173700,2879,302434,2452,18294,2245,284140,2859,74246,1228,3528,876,70718,1492,52245,796,7432,1309,44813,1346,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11900321,3282,5791733,5300,1109599,3572,43308,3250,1066291,4040,1468056,3751,51392,3297,1416664,5297,2444769,3896,96894,5028,2347875,6248,476420,1980,21091,2094,455329,2632,292889,1724,30000,2267,262889,2992,6108588,4752,1067124,3137,20655,2234,1046469,3879,1487138,3353,33302,2560,1453836,4018,2558614,3640,88924,4679,2469690,5836,549947,2026,21039,2011,528908,2849,445765,2585,60014,2809,385751,3629,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6101058,2545,2977077,4813,590271,3180,36018,3153,554253,4424,739755,3341,36569,3047,703186,3837,1237078,3277,65185,4405,1171893,5404,257699,1769,14783,1707,242916,2343,152274,1447,19126,1908,133148,2340,3123981,4624,566526,3312,17741,2118,548785,3803,749464,3567,31105,3337,718359,4824,1288873,3679,69608,3533,1219265,4879,291240,1670,15881,1915,275359,2376,227878,2029,30974,2869,196904,3483,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2885327,2273,1427281,3648,271691,2171,15013,1550,256678,2533,356827,3062,17076,2200,339751,3859,584431,3401,22156,2110,562275,4021,127126,1041,5830,760,121296,1251,87206,943,8208,1012,78998,1280,1458046,3066,259720,1978,7749,1143,251971,2135,347599,2224,11879,1524,335720,2975,587532,2573,26363,2135,561169,3481,137944,917,4948,880,132996,1320,125251,1172,13596,1276,111655,1503,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2653160,3045,1305595,3729,266247,2458,16992,2360,249255,3105,333627,2688,16253,2033,317374,2953,523943,3029,25471,2502,498472,3729,110058,1123,5624,924,104434,1337,71720,1192,7660,992,64060,1554,1347565,3240,255748,2600,7789,1274,247959,2958,328299,2555,12414,1672,315885,3003,538190,2386,25502,2697,512688,3587,121076,1327,5499,1023,115577,1735,104252,1503,12994,1480,91258,2074,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4069345,2724,1976011,4247,375222,3234,25968,2695,349254,3702,473557,3108,26564,2979,446993,3449,838759,3110,67474,3925,771285,5290,185595,1179,16072,1695,169523,2133,102878,1207,13865,1404,89013,1833,2093334,4049,359599,2775,13521,1854,346078,3172,485955,3038,22788,2655,463167,4106,884684,2929,67250,3645,817434,4618,211097,1619,14465,1779,196632,2296,151999,1623,23782,2167,128217,2585,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4262586,3355,2044156,4798,415293,4051,28518,3138,386775,4766,522923,4644,31252,3604,491671,6078,831157,5023,52712,4099,778445,6176,173525,2373,13370,2054,160155,2805,101258,1850,12515,1363,88743,2178,2218430,4787,394540,3920,13549,2192,380991,3959,563422,3750,22257,2457,541165,4422,903269,3777,55123,4113,848146,5210,203458,1836,13414,1684,190044,2376,153741,1942,26060,2168,127681,2791,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250997,1213,610457,2123,99872,1275,9600,1459,90272,2097,128928,1496,9022,1339,119906,1789,271014,1549,19266,2169,251748,2561,69721,558,3269,583,66452,758,40922,886,4037,867,36885,1145,640540,2175,91595,1464,4283,1028,87312,1593,131603,1385,7666,1425,123937,1859,284649,1372,20859,2329,263790,2591,76005,623,3524,845,72481,1064,56688,783,7544,1183,49144,1329,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5541895,2548,2656787,3978,500738,2307,27657,2832,473081,3564,662270,2456,26833,2873,635437,3642,1135812,2927,44060,3433,1091752,4590,225265,1427,9321,1307,215944,2131,132702,1383,16390,1459,116312,1840,2885108,3390,478789,2139,12728,1620,466061,2563,688032,2458,20622,2165,667410,3176,1252671,2681,48952,3410,1203719,4229,265762,1807,10391,1536,255371,2506,199854,1608,30022,2346,169832,2610,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6352707,1407,3065637,3119,519871,1732,31994,3365,487877,3548,803283,2456,35608,3574,767675,4403,1305290,2717,62489,4261,1242801,5222,269709,1177,13401,1746,256308,2120,167484,1491,17036,1880,150448,2283,3287070,2785,498670,1692,13713,1791,484957,2253,823997,1716,27657,2959,796340,3151,1395867,2143,65825,4079,1330042,5013,313176,1371,16444,2140,296732,2477,255360,1786,36757,2699,218603,3049,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9240383,2309,4506196,3751,833073,2638,55888,3863,777185,4352,1087819,3418,63158,4010,1024661,5404,1903495,3585,114577,4331,1788918,5814,423514,1520,23395,1990,400119,2189,258295,1403,30892,1923,227403,2140,4734187,3710,800953,2379,29032,2393,771921,2954,1086880,2263,47914,3142,1038966,3608,1994929,3007,125101,4956,1869828,5391,474085,1536,21717,1951,452368,2524,377340,1765,57649,2949,319691,3605,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5080967,2262,2516889,3718,475589,2491,24314,2021,451275,2884,624066,2390,25816,2097,598250,3100,1065914,3006,44745,2754,1021169,4168,214538,1292,9635,1199,204903,1603,136782,1454,13471,1567,123311,2270,2564078,3381,454462,1975,12668,1634,441794,2598,615831,2365,19249,2123,596582,2919,1071021,2665,47012,3657,1024009,4525,233067,1377,9569,1307,223498,1717,189697,1498,20770,2051,168927,2622,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2738719,3013,1305144,4378,274082,3406,15507,2325,258575,4272,319706,4069,14402,2417,305304,4690,525645,4391,39827,3553,485818,5396,118385,2005,8604,1467,109781,2436,67326,1630,10138,1578,57188,1902,1433575,3227,262733,2608,8151,1662,254582,3156,341284,3193,11615,2047,329669,4037,586843,3388,37798,3268,549045,4865,140391,1728,12378,1821,128013,2428,102324,1718,20681,2279,81643,2688,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5595022,3295,2716474,4590,517983,3192,33491,3027,484492,3782,666826,3999,36214,3228,630612,4864,1128292,3451,68803,4513,1059489,5212,247387,1504,15404,1701,231983,2362,155986,1481,16880,1791,139106,2271,2878548,4429,495361,3222,15728,1985,479633,3754,684097,2975,23480,2434,660617,4029,1188464,3149,74932,4054,1113532,5149,284670,1747,15478,1872,269192,2545,225956,1926,32957,2722,192999,3045,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,957038,1317,478018,2571,84088,1240,3626,917,80462,1363,114690,1446,6217,1311,108473,1905,195503,1918,10552,1690,184951,2355,52108,512,2816,771,49292,891,31629,646,2821,659,28808,843,479020,2364,80661,1794,2252,730,78409,1933,109153,1508,4979,1150,104174,1849,198773,1734,10055,1597,188718,2182,52237,677,2090,791,50147,917,38196,666,4069,901,34127,1009,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1735824,1655,858318,2881,173282,2038,8378,1259,164904,2247,219675,1818,8326,1425,211349,2431,345428,2258,13504,1875,331924,3077,71912,771,2981,665,68931,1059,48021,748,4397,757,43624,1080,877506,2330,165297,1714,3636,895,161661,1885,216597,1989,5918,1170,210679,2388,348799,2132,14794,1560,334005,2795,79817,1075,3686,837,76131,1269,66996,988,7845,1033,59151,1337,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2679041,1638,1328524,2002,248097,1570,13277,2173,234820,2664,324486,1367,14440,2101,310046,2446,558490,1550,29615,2828,528875,3216,127156,983,7651,1309,119505,1523,70295,830,9379,1450,60916,1505,1350517,1725,242572,1384,8734,1473,233838,1952,324610,1212,11954,2144,312656,2400,563048,1603,30673,2699,532375,2875,135598,905,7713,1302,127885,1501,84689,948,11515,1597,73174,1814,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250740,1192,614344,2030,101040,1286,5789,1220,95251,1553,142011,1497,7762,1221,134249,1672,274684,1286,14005,1981,260679,2448,61635,601,2433,721,59202,1041,34974,722,4211,888,30763,1159,636396,1755,98383,1147,3856,1013,94527,1498,139095,1169,7112,1614,131983,1979,285177,1186,14640,1916,270537,2137,66225,606,2258,710,63967,1011,47516,849,5542,1356,41974,1501,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8321161,1430,4031531,2815,746990,1716,30569,2806,716421,3203,963569,2204,34850,3756,928719,4099,1761742,2953,61272,3946,1700470,4821,339924,1887,14522,1722,325402,2835,219306,1735,24190,2100,195116,2511,4289630,2372,717530,1613,16941,2305,700589,2961,950779,1799,22471,2612,928308,2793,1877032,2032,54944,3807,1822088,4433,406397,1770,16531,1854,389866,2590,337892,2193,49484,3499,288408,3600,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1915948,2530,937925,3415,185157,2587,7809,1506,177348,3089,234376,2366,11222,2052,223154,2975,370146,2518,22185,2387,347961,3267,91807,1440,7156,1190,84651,1791,56439,1204,9938,1596,46501,1632,978023,2561,179028,2374,4680,1292,174348,2634,229086,2080,9194,2060,219892,2733,392615,2243,25211,2839,367404,3419,103789,1838,6388,1207,97401,1846,73505,1332,13598,1762,59907,1826,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18371364,3238,8853685,5169,1544727,3369,82496,5095,1462231,5879,2348966,2942,84681,4490,2264285,6105,3728526,3639,152235,6218,3576291,7081,745825,2218,36684,3074,709141,3715,485641,2622,54875,3068,430766,3743,9517679,4331,1474563,2942,38623,3170,1435940,4264,2401708,3566,61302,4687,2340406,5957,4002496,3611,157539,6057,3844957,6912,895458,2070,39159,2998,856299,3565,743454,2454,116545,4257,626909,5002,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9256772,5122,4444439,7612,860778,4935,48092,3415,812686,5628,1078993,6612,53124,4637,1025869,8100,1859822,5930,103360,5976,1756462,8313,412682,3024,27992,2627,384690,3873,232164,2669,31999,2708,200165,3489,4812333,6402,823393,4502,24910,2470,798483,5000,1124536,4577,39781,3480,1084755,5602,2035779,4795,113214,5180,1922565,7294,485040,2334,28742,2885,456298,3802,343585,2536,56624,3001,286961,3635,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,688375,1640,351302,2612,61139,1370,2214,618,58925,1526,106126,1895,2817,757,103309,2065,137680,1840,4397,820,133283,2083,27437,368,1554,571,25883,616,18920,409,2108,694,16812,720,337073,2138,57683,1309,980,398,56703,1461,94537,1720,3328,1033,91209,1689,129737,1307,4318,817,125419,1475,28443,483,855,358,27588,562,26673,560,3469,741,23204,828,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10752741,3299,5228655,4588,991040,3463,68204,4755,922836,5894,1257871,4284,61333,3994,1196538,5460,2200151,4427,119927,4859,2080224,6500,479873,1654,24885,2142,454988,2534,299720,1890,35221,2661,264499,3275,5524086,4129,946443,2761,35282,3019,911161,4188,1272090,3116,49767,3306,1222323,4177,2314977,3828,142726,5421,2172251,6403,550489,1869,24307,1886,526182,2786,440087,2191,58598,2899,381489,3745,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
