GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001MA,B18107_001EA,B18107_002MA,B18107_002EA,B18107_003MA,B18107_003EA,B18107_004MA,B18107_004EA,B18107_005MA,B18107_005EA,B18107_006MA,B18107_006EA,B18107_007MA,B18107_007EA,B18107_008MA,B18107_008EA,B18107_009MA,B18107_009EA,B18107_010MA,B18107_010EA,B18107_011MA,B18107_011EA,B18107_012MA,B18107_012EA,B18107_013MA,B18107_013EA,B18107_014EA,B18107_014MA,B18107_015MA,B18107_015EA,B18107_016MA,B18107_016EA,B18107_017MA,B18107_017EA,B18107_018MA,B18107_018EA,B18107_019EA,B18107_019MA,B18107_020MA,B18107_020EA,B18107_021MA,B18107_021EA,B18107_022MA,B18107_022EA,B18107_023MA,B18107_023EA,B18107_024EA,B18107_024MA,B18107_025EA,B18107_025MA,B18107_026MA,B18107_026EA,B18107_027MA,B18107_027EA,state
0400000US19,2353916,2150,1155590,2587,356827,3062,9278,1588,347549,3341,584431,3401,16128,1687,568303,3842,127126,1041,6492,1017,120634,1308,87206,943,11579,1303,75627,1585,1198326,2697,347599,2224,6777,1170,340822,2572,587532,2573,24833,1686,562699,3033,137944,917,7374,1059,130570,1396,125251,1172,26899,1930,98352,2078,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2131165,2774,1039348,3208,333627,2688,8760,1598,324867,3072,523943,3029,21263,2388,502680,3969,110058,1123,5499,914,104559,1439,71720,1192,11972,1439,59748,1757,1091817,2456,328299,2555,7109,1378,321190,2742,538190,2386,25762,2330,512428,3221,121076,1327,9920,1284,111156,1893,104252,1503,24520,1842,79732,2223,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3334524,2918,1600789,3492,473557,3108,12321,1847,461236,2991,838759,3110,58883,3145,779876,4646,185595,1179,16071,1813,169524,1989,102878,1207,19138,1544,83740,1984,1733735,3113,485955,3038,13465,1973,472490,3724,884684,2929,67784,3664,816900,5065,211097,1619,21511,2046,189586,2600,151999,1623,49916,2840,102083,3016,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3452753,3428,1628863,3079,522923,4644,16711,2550,506212,5177,831157,5023,46949,3790,784208,6304,173525,2373,14253,1773,159272,2453,101258,1850,19281,1764,81977,2394,1823890,3063,563422,3750,14726,2225,548696,4064,903269,3777,52232,3524,851037,4555,203458,1836,23550,1866,179908,2353,153741,1942,49916,2507,103825,2926,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059530,1709,510585,2108,128928,1496,5482,1071,123446,1819,271014,1549,14769,2047,256245,2625,69721,558,3524,670,66197,830,40922,886,6926,1133,33996,1344,548945,1752,131603,1385,4110,1162,127493,1891,284649,1372,17155,2092,267494,2259,76005,623,4892,889,71113,1091,56688,783,13357,1317,43331,1394,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562368,2512,2156049,3152,662270,2456,14858,2202,647412,3068,1135812,2927,35610,3240,1100202,4577,225265,1427,12552,1795,212713,2225,132702,1383,27350,1886,105352,2322,2406319,2692,688032,2458,11450,2238,676582,3571,1252671,2681,47080,3263,1205591,4280,265762,1807,17857,2066,247905,2895,199854,1608,59285,2868,140569,3047,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5334166,1162,2545766,2506,803283,2456,18972,2498,784311,3560,1305290,2717,51277,3399,1254013,4540,269709,1177,14626,1542,255083,1945,167484,1491,28908,2210,138576,2639,2788400,2212,823997,1716,16380,2217,807617,2682,1395867,2143,62060,3796,1333807,4613,313176,1371,23294,2172,289882,2600,255360,1786,71051,3354,184309,3627,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7606357,2462,3673123,3430,1087819,3418,38779,2884,1049040,4599,1903495,3585,100474,4089,1803021,5642,423514,1520,28213,2082,395301,2353,258295,1403,46320,2473,211975,2397,3933234,2832,1086880,2263,32600,2897,1054280,3529,1994929,3007,126621,5132,1868308,5473,474085,1536,42823,2451,431262,2748,377340,1765,111692,3438,265648,3646,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4150916,1945,2041300,2868,624066,2390,15925,1673,608141,2820,1065914,3006,31743,1991,1034171,3460,214538,1292,10451,1403,204087,1837,136782,1454,23163,1988,113619,2537,2109616,2773,615831,2365,12079,1574,603752,2721,1071021,2665,42404,2716,1028617,3766,233067,1377,13390,1388,219677,2099,189697,1498,43542,2215,146155,2598,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,1031062,2734,319706,4069,10535,1947,309171,4275,525645,4391,35663,2999,489982,5120,118385,2005,12894,1439,105491,2301,67326,1630,15525,1473,51801,1828,1170842,2244,341284,3193,8334,1675,332950,3644,586843,3388,42349,3176,544494,4655,140391,1728,20102,2008,120289,2376,102324,1718,35050,2770,67274,2981,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2198491,4163,666826,3999,18355,2282,648471,4291,1128292,3451,53998,3514,1074294,4447,247387,1504,18338,1867,229049,2285,155986,1481,27169,1905,128817,2407,2383187,3608,684097,2975,14840,2061,669257,3877,1188464,3149,74620,4509,1113844,5373,284670,1747,24214,1869,260456,2514,225956,1926,61232,2755,164724,3236,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,393930,2146,114690,1446,3463,784,111227,1530,195503,1918,8320,1576,187183,2186,52108,512,2959,618,49149,753,31629,646,3490,714,28139,932,398359,1684,109153,1508,2944,818,106209,1611,198773,1734,9150,1379,189623,2076,52237,677,4204,1029,48033,1136,38196,666,8543,1158,29653,1203,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,685036,2267,219675,1818,4871,953,214804,2111,345428,2258,9949,1541,335479,2699,71912,771,3177,602,68735,985,48021,748,7577,957,40444,1147,712209,1575,216597,1989,4294,899,212303,2375,348799,2132,11904,1624,336895,2585,79817,1075,5434,969,74383,1450,66996,988,15821,1405,51175,1531,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,1080427,1726,324486,1367,10952,1928,313534,2451,558490,1550,24052,2612,534438,3056,127156,983,8550,1216,118606,1417,70295,830,13217,1615,57078,1734,1107945,1588,324610,1212,8495,1347,316115,1885,563048,1603,29547,2642,533501,2749,135598,905,12543,1634,123055,1791,84689,948,23538,1939,61151,2187,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,513304,1726,142011,1497,4450,922,137561,1636,274684,1286,9549,1603,265135,2064,61635,601,3321,906,58314,1039,34974,722,6035,1162,28939,1367,538013,1465,139095,1169,5133,1206,133962,1629,285177,1186,14015,2013,271162,2350,66225,606,3593,784,62632,1032,47516,849,12066,1506,35450,1671,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,3284541,2436,963569,2204,20606,2494,942963,3090,1761742,2953,54023,3858,1707719,4685,339924,1887,21552,2477,318372,3277,219306,1735,41526,2642,177780,2959,3572100,2309,950779,1799,15741,1801,935038,2245,1877032,2032,60986,3834,1816046,4414,406397,1770,32232,2411,374165,2546,337892,2193,99711,4235,238181,4270,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,752768,2836,234376,2366,7140,1586,227236,2881,370146,2518,22135,2417,348011,3754,91807,1440,9054,1316,82753,1615,56439,1204,13001,1515,43438,1563,798995,1687,229086,2080,7356,1460,221730,2572,392615,2243,24448,2597,368167,2864,103789,1838,10553,1541,93236,1961,73505,1332,22375,2054,51130,1900,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15352074,3398,7308958,3935,2348966,2942,52137,3616,2296829,4377,3728526,3639,135211,6371,3593315,7031,745825,2218,45131,3555,700694,4370,485641,2622,93071,4518,392570,5144,8043116,3261,2401708,3566,37592,3472,2364116,4980,4002496,3611,167537,5974,3834959,6301,895458,2070,77883,4018,817575,4433,743454,2454,226272,6155,517182,6014,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7572601,5528,3583661,6157,1078993,6612,33001,3164,1045992,7329,1859822,5930,90312,5153,1769510,6924,412682,3024,29846,2617,382836,4140,232164,2669,44622,3017,187542,3758,3988940,4725,1124536,4577,27062,2721,1097474,4989,2035779,4795,117975,5339,1917804,7123,485040,2334,43434,2752,441606,3743,343585,2536,104959,4697,238626,4813,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569553,1631,290163,2295,106126,1895,1425,590,104701,2063,137680,1840,4017,830,133663,2082,27437,368,1451,508,25986,587,18920,409,2442,538,16478,648,279390,1733,94537,1720,1763,630,92774,1823,129737,1307,3787,745,125950,1511,28443,483,1433,419,27010,576,26673,560,6208,969,20465,956,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8815258,2961,4237615,4183,1257871,4284,38980,2956,1218891,5032,2200151,4427,103158,4884,2096993,6719,479873,1654,30833,2606,449040,3038,299720,1890,55409,2936,244311,3358,4577643,3337,1272090,3116,28599,2356,1243491,3559,2314977,3828,138306,5859,2176671,6317,550489,1869,47115,3054,503374,3682,440087,2191,123883,3919,316204,4171,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2871911,2134,1387124,3263,446966,3158,12924,1501,434042,3408,691586,2403,36818,2574,654768,3484,153003,1576,11762,1151,141241,1872,95569,1272,16555,1498,79014,1709,1484787,2633,448228,2482,13100,1689,435128,3057,727160,2494,45592,2805,681568,3806,175280,1582,16260,1555,159020,2094,134119,1423,37427,2150,96692,2234,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3131725,1611,1525926,2576,453431,2421,12843,1883,440588,2947,774890,2680,37234,3511,737656,4624,188647,1382,12930,1808,175717,2193,108958,1220,20866,1861,88092,2204,1605799,2168,451679,2406,14059,2048,437620,2693,801134,2685,45270,2974,755864,3833,205190,1340,15220,1823,189970,2240,147796,1453,42199,2983,105597,3043,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914113,2314,4754366,3596,1400373,3184,39693,3523,1360680,5103,2438090,3357,103983,4277,2334107,5322,551463,2163,32321,2313,519142,2963,364440,2290,63749,3176,300691,3635,5159747,3731,1409759,3030,34201,2634,1375558,3485,2564265,3265,143220,5855,2421045,6757,633727,2136,55331,3196,578396,3567,551996,2511,154120,4514,397876,5506,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,829871,791,395915,1404,125491,1257,3680,1069,121811,1344,199311,1196,9779,1711,189532,1859,43541,698,2849,805,40692,1112,27572,706,4909,977,22663,1011,433956,1164,128445,1291,4596,1166,123849,1514,213803,1055,11254,1804,202549,2093,50017,959,5200,1210,44817,1570,41691,1022,11097,1170,30594,1292,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3714694,2967,1752933,3059,526509,4875,16380,2247,510129,5365,880646,4668,52372,3637,828274,5754,226614,1970,20713,2311,205901,2679,119164,1626,24853,2182,94311,2358,1961761,2673,544787,2978,11842,1879,532945,3556,986165,3300,61903,4302,924262,5665,259292,1591,24890,2591,234402,2856,171517,1849,57005,2728,114512,2993,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,632783,1427,313091,2085,96838,1750,2163,818,94675,1995,157333,1692,4226,843,153107,1869,35733,827,1172,417,34561,967,23187,663,2786,633,20401,878,319692,1801,95044,1963,2518,984,92526,2323,155499,1803,5371,974,150128,2027,36080,743,2189,461,33891,854,33069,967,7665,1111,25404,1416,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5005351,3747,2382975,4990,712803,4144,20884,2787,691919,4651,1230612,4327,67663,4654,1162949,5725,283093,1713,23606,2104,259487,2633,156467,1530,35971,2365,120496,2786,2622376,3891,748650,3628,17522,2410,731128,4226,1325002,4289,89610,5382,1235392,6688,318393,1801,33184,2727,285209,3315,230331,1639,77794,3301,152537,3047,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
