GEO_ID,B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,NAME,B19001H_001EA,B19001H_001MA,B19001H_002EA,B19001H_002MA,B19001H_003MA,B19001H_003EA,B19001H_004MA,B19001H_004EA,B19001H_005EA,B19001H_005MA,B19001H_006EA,B19001H_006MA,B19001H_007EA,B19001H_007MA,B19001H_008MA,B19001H_008EA,B19001H_009MA,B19001H_009EA,B19001H_010EA,B19001H_010MA,B19001H_011EA,B19001H_011MA,B19001H_012EA,B19001H_012MA,B19001H_013MA,B19001H_013EA,B19001H_014MA,B19001H_014EA,B19001H_015MA,B19001H_015EA,B19001H_016EA,B19001H_016MA,B19001H_017EA,B19001H_017MA,state
0400000US13,2144095,9962,125142,5664,96855,4481,89939,4855,102920,5152,89540,5195,104441,4894,93369,4713,102530,5477,88010,4788,176532,7013,227260,7189,272296,8212,193217,6934,122474,4417,125179,4934,134391,5327,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,139146,3189,6280,1150,4927,1108,4115,975,3447,819,4516,1060,5600,1256,5736,1051,5451,1173,4962,962,10217,1490,14707,1868,20558,2179,15007,1535,9452,1294,12660,1668,11511,1238,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,525802,4169,37286,3497,28158,2854,29427,2949,31473,3071,28151,2788,35506,2957,25601,2560,26048,2446,24947,2590,43265,3064,54834,3800,65280,3183,41029,3209,22447,2243,17260,2670,15090,1711,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3302163,10827,162205,6145,119537,5697,137281,4550,143475,5360,132995,5500,142855,4941,136005,6076,142400,5093,122309,5204,254866,6428,337114,6735,443421,9240,328919,8332,209909,5617,233317,6769,255555,6108,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2104876,9969,114032,5137,97206,4783,110652,4936,111137,4811,112556,5276,117061,5434,109570,4749,109579,4365,99884,4176,184883,6074,232894,7829,280390,7618,176734,6283,94359,5165,81432,4581,72507,3900,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1132310,6400,58730,3272,56461,3049,53156,2854,56997,3850,56081,3369,54512,3418,52276,2664,55242,3305,51391,2549,101095,3848,131968,4630,162269,5543,101269,4604,53982,2869,47290,2880,39591,2728,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,909358,5799,50940,2978,39821,2348,41156,2734,43285,3089,41103,2665,45177,2856,43810,2704,44453,2696,40418,2856,78068,3968,99890,4590,120703,4348,87907,4125,47554,2864,42085,3059,42988,2459,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499547,8634,129511,4885,95890,4293,90390,4295,88667,4556,81976,4132,84771,4297,78269,4136,71706,4215,66001,3539,124268,5425,154568,4595,173842,5832,106407,4484,56951,3307,51061,2880,45269,3175,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1092848,7715,72013,4814,54350,3695,57058,4004,56847,3919,52062,3399,53483,3922,46311,3240,51325,3527,40891,3069,82711,4490,109534,5127,140007,5198,99070,4788,61679,3259,61734,3869,53773,3426,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,519368,5019,33223,2825,30233,2439,32484,2294,27385,2199,27887,2322,26989,2173,26129,2423,23017,2124,20851,2024,43375,3097,59600,2874,68395,3362,40805,2764,21086,1898,21452,1939,16457,1842,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1249832,6509,43232,3042,33692,2456,34599,2413,39807,2492,38776,2531,42936,3189,39424,2573,41966,2870,35877,2692,83647,3997,117945,4786,164085,4774,142232,5301,104142,4609,134658,5017,152814,4300,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2002975,8697,91575,4708,81265,4373,74936,3976,73573,3318,68548,4114,71533,4591,65042,3821,64428,3486,65025,3776,133177,5199,184301,5375,250674,7568,220935,7054,152486,5583,184147,5894,221330,6445,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3048879,10288,176254,5323,135261,5376,151955,4815,161764,4343,148164,4912,161468,4883,146889,5152,158039,5263,137302,5110,261685,6258,334132,5911,393434,7255,257507,6083,148897,4023,146808,4602,129320,4466,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1853020,7665,73049,3275,67545,3087,71652,3157,80400,3493,70611,3249,79165,3290,78882,3282,79904,3970,73502,3593,147877,5562,209938,5761,270634,6708,194086,6020,118984,4694,124888,4360,111903,3484,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,668365,5762,45589,3793,35410,2989,41530,3650,39694,3548,36355,3455,36525,2980,30599,3190,31767,2792,32144,3437,53048,3857,68280,4348,90521,4234,55532,3844,28106,3034,22763,2670,20502,2279,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1960653,9767,115960,4437,100168,4659,101614,5155,108367,4300,100865,4473,109923,4691,98113,4744,102401,4604,87522,4868,162276,5498,212649,6913,246334,6134,163970,5794,89044,4604,83214,4273,78233,3774,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,376921,3007,25101,1899,19945,2014,19939,1656,23633,1747,19160,2002,22304,2032,21758,2492,18573,2032,14432,1688,32542,2487,41546,2812,45849,2689,30013,2090,16042,1590,11828,1567,14256,1458,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,636535,4031,30090,2239,29393,2122,29374,2365,31976,2021,29057,2292,31914,2309,30062,2195,30819,2216,26397,1626,53058,2765,72210,3077,87487,3184,63519,3083,33383,2110,30763,2134,27033,1935,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,629065,6506,33434,2445,27306,2247,26900,2477,31687,2637,30525,2345,33582,2754,29964,2442,30339,2602,27924,2627,47726,3445,68532,3884,85025,4121,59699,3261,31386,2799,33330,2522,31706,2210,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,485134,4896,18227,2296,16407,1818,17995,2021,20699,2246,16878,1936,20602,2143,18913,2098,20861,2305,18317,2001,35867,3038,50588,3184,71071,3971,53419,3283,31926,2345,38414,2846,34950,2841,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1975380,8211,73867,4215,56991,3077,65267,3801,72306,4457,62522,3856,68468,3701,64286,3304,64818,3613,60145,3943,125926,5223,176359,5745,250661,6502,219603,6957,157736,5340,195949,5854,260476,6546,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,359958,4053,24786,2536,18501,2279,18494,1879,19504,1765,18136,2280,18279,2049,15472,1879,15977,1862,15748,1912,26812,2604,34601,2600,47737,2919,30667,2283,18991,2043,20855,2368,15398,1634,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4500641,14256,237999,6997,176977,6801,184250,5922,190765,6490,165363,5734,180690,6382,172994,5856,168222,5582,155378,5970,312878,8017,432147,8748,569362,9953,445122,9948,292186,8802,358494,8988,457814,8848,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2633908,10434,146015,5587,138413,5603,131565,5266,134739,5791,133692,5805,137991,5007,128865,5407,133123,4931,117320,4868,221952,7116,270232,8602,334520,7948,215833,7149,127725,4865,128067,5575,133856,4308,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,279293,2985,13462,1299,13172,1628,11048,1373,13801,1753,11306,1714,13559,1711,13138,1975,13388,1453,11298,1504,19361,1633,29494,2177,38728,2576,28109,2059,18131,1984,16665,1713,14633,1560,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3768532,11668,218765,5864,172034,6346,184241,5882,194349,6000,183959,6223,205590,6357,185087,6383,191476,5821,162760,5918,314294,7363,415760,8886,495303,10194,329758,8205,182128,4924,178330,4868,154698,5310,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1072124,6527,70651,3121,55927,2681,59665,2796,58878,3042,52547,3192,57099,2665,51169,3195,56418,2839,48994,2347,92014,3602,115731,3744,132197,3913,86258,3007,45170,2462,44523,2670,44883,2468,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1288811,7084,81635,4793,59979,4190,63915,4315,65645,4063,65799,3737,68431,4113,59040,3572,63640,3759,53094,3525,100530,5369,137767,5134,166649,5809,105902,4750,70936,3777,62137,3461,63712,2838,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4047329,9645,203560,6787,174229,5575,191629,5252,191803,5539,192325,5694,194795,7056,178744,5691,188338,5229,170194,5727,325315,7347,438511,8336,555325,11798,370381,7427,219607,6647,226728,6575,225845,5262,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,320507,3772,19817,2122,15806,2006,13742,1579,13652,1965,13363,1574,13023,1844,13146,1783,12924,1707,11232,1395,23746,2088,30996,2449,42111,3065,33158,2414,21092,1972,22635,2131,20064,2040,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1257951,7689,74635,4250,60789,3610,56298,3541,64845,3923,60108,3503,66740,3961,62861,4138,63022,3245,52531,3591,107215,5660,143290,6343,171418,5944,108095,5246,55480,2815,57553,3972,53071,3161,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,301358,2998,15313,1562,15461,1876,12695,1542,15495,1708,14960,1600,16444,1995,14985,1669,14735,1451,14067,1572,25255,2343,35487,2329,45162,2261,26288,2210,12387,1234,10965,1167,11659,1220,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1965678,9394,135005,6512,109797,5060,106971,4747,114670,4602,103206,5343,110622,4669,99392,5068,97015,5039,88399,4325,165910,6567,206024,6319,234909,6902,153971,5595,77889,3859,78154,4196,83744,4122,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4798099,16332,224067,6556,163156,5891,179435,6405,200074,6669,181192,6043,211006,7508,196333,6887,194837,6578,181728,6719,358789,9674,499323,11379,634637,11413,482993,10696,316696,8529,346623,8512,427210,8875,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,777446,5424,31375,2561,24955,2102,25306,1812,29743,2477,29421,2493,34453,2697,34528,2829,36001,2760,31685,2470,66991,3716,95274,4288,121812,4173,82829,3979,45794,3099,47454,2803,39825,2477,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,241768,3140,11233,1451,12134,1463,12376,1668,13642,1483,10640,1347,11300,1407,9929,1270,10751,1244,10819,1339,21461,1868,25562,2004,34993,1768,23345,1688,11796,1225,11733,1251,10054,1176,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2116852,9656,98812,4235,70680,4396,75791,3875,82139,4579,78607,4211,83467,3795,80169,4307,84218,4258,78189,4652,157513,5060,213386,6814,276348,6691,223184,6013,141031,4669,171964,5188,201354,4964,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2097699,9512,108074,5092,77770,4011,74988,4055,83095,4865,82362,4458,90387,4124,87945,4794,87491,4040,86095,4364,159379,6270,223067,7180,297689,6678,211695,6973,134359,5510,143296,5595,150007,5110,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,688503,5245,63770,3871,45530,3021,49616,3194,46141,3220,41626,2962,39687,3223,40001,2646,34839,2267,32786,2883,53134,3130,66202,3187,76372,4035,43369,2434,22940,2316,17757,1868,14733,1840,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2005439,6781,88410,3805,86547,4010,91905,3626,101335,4318,92520,4152,103627,3639,91663,3882,95529,3520,88037,3760,175732,5606,231872,5738,294984,5302,187749,4673,104429,4357,91840,3594,79260,3173,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,202063,3313,9243,1565,8906,1304,9492,1528,8998,1255,7836,1265,10592,1672,9029,1438,8883,1359,8012,1323,16901,1751,20667,1967,29992,2331,21780,2278,14238,1621,9925,1641,7569,1406,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,9542,1422,1953,659,1299,540,760,607,659,392,524,290,936,435,526,370,190,156,496,354,688,455,172,185,708,538,182,144,293,263,99,121,57,95,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
