GEO_ID,B99163_001E,B99163_002E,B99163_003E,B99163_004E,B99163_005E,NAME,B99163_001EA,B99163_002EA,B99163_003EA,B99163_004EA,B99163_005EA,state
0400000US01,4573857,4340562,233295,18125,215170,Alabama,null,null,null,null,null,01
0400000US02,683671,573242,110429,6313,104116,Alaska,null,null,null,null,null,02
0400000US04,6398205,4665381,1732824,141109,1591715,Arizona,null,null,null,null,null,04
0400000US05,2789500,2587171,202329,11515,190814,Arkansas,null,null,null,null,null,05
0400000US06,36637169,20311365,16325804,1160634,15165170,California,null,null,null,null,null,06
0400000US08,5123035,4241887,881148,80784,800364,Colorado,null,null,null,null,null,08
0400000US09,3404358,2641970,762388,45748,716640,Connecticut,null,null,null,null,null,09
0400000US10,890489,773482,117007,8765,108242,Delaware,null,null,null,null,null,10
0400000US11,628998,519448,109550,9389,100161,District of Columbia,null,null,null,null,null,11
0400000US12,19172999,13620187,5552812,371714,5181098,Florida,null,null,null,null,null,12
0400000US13,9565500,8227793,1337707,75032,1262675,Georgia,null,null,null,null,null,13
0400000US15,1339510,990112,349398,29882,319516,Hawaii,null,null,null,null,null,15
0400000US16,1543083,1384995,158088,10612,147476,Idaho,null,null,null,null,null,16
0400000US17,12080329,9300143,2780186,163586,2616600,Illinois,null,null,null,null,null,17
0400000US18,6200471,5678584,521887,35617,486270,Indiana,null,null,null,null,null,18
0400000US19,2928815,2703584,225231,20665,204566,Iowa,null,null,null,null,null,19
0400000US20,2714575,2395487,319088,16675,302413,Kansas,null,null,null,null,null,20
0400000US21,4151726,3931934,219792,17428,202364,Kentucky,null,null,null,null,null,21
0400000US22,4365879,4009673,356206,19058,337148,Louisiana,null,null,null,null,null,22
0400000US23,1265476,1188476,77000,5341,71659,Maine,null,null,null,null,null,23
0400000US24,5639774,4595216,1044558,75506,969052,Maryland,null,null,null,null,null,24
0400000US25,6429039,4953369,1475670,111071,1364599,Massachusetts,null,null,null,null,null,25
0400000US26,9351921,8465951,885970,50562,835408,Michigan,null,null,null,null,null,26
0400000US27,5138667,4550270,588397,42506,545891,Minnesota,null,null,null,null,null,27
0400000US28,2803484,2694069,109415,5477,103938,Mississippi,null,null,null,null,null,28
0400000US29,5709302,5367479,341823,28617,313206,Missouri,null,null,null,null,null,29
0400000US30,972529,931419,41110,2396,38714,Montana,null,null,null,null,null,30
0400000US31,1765526,1570021,195505,19627,175878,Nebraska,null,null,null,null,null,31
0400000US32,2713912,1894135,819777,50973,768804,Nevada,null,null,null,null,null,32
0400000US33,1267099,1167851,99248,5875,93373,New Hampshire,null,null,null,null,null,33
0400000US34,8428759,5832728,2596031,172384,2423647,New Jersey,null,null,null,null,null,34
0400000US35,1950879,1281447,669432,35117,634315,New Mexico,null,null,null,null,null,35
0400000US36,18610703,12863638,5747065,477810,5269255,New York,null,null,null,null,null,36
0400000US37,9443944,8360831,1083113,55102,1028011,North Carolina,null,null,null,null,null,37
0400000US38,704756,663252,41504,3176,38328,North Dakota,null,null,null,null,null,38
0400000US39,10924135,10165019,759116,47566,711550,Ohio,null,null,null,null,null,39
0400000US40,3648387,3279567,368820,29859,338961,Oklahoma,null,null,null,null,null,40
0400000US41,3799838,3226975,572863,38958,533905,Oregon,null,null,null,null,null,41
0400000US42,12087611,10774053,1313558,107026,1206532,Pennsylvania,null,null,null,null,null,42
0400000US44,1001905,779897,222008,12903,209105,Rhode Island,null,null,null,null,null,44
0400000US45,4608658,4297192,311466,22672,288794,South Carolina,null,null,null,null,null,45
0400000US46,798872,745958,52914,2870,50044,South Dakota,null,null,null,null,null,46
0400000US47,6201062,5772564,428498,26533,401965,Tennessee,null,null,null,null,null,47
0400000US48,25502406,16475018,9027388,471911,8555477,Texas,null,null,null,null,null,48
0400000US49,2745950,2338256,407694,22760,384934,Utah,null,null,null,null,null,49
0400000US50,595870,559543,36327,3433,32894,Vermont,null,null,null,null,null,50
0400000US51,7872076,6620451,1251625,103073,1148552,Virginia,null,null,null,null,null,51
0400000US53,6725680,5430074,1295606,88711,1206895,Washington,null,null,null,null,null,53
0400000US54,1742174,1697030,45144,2596,42548,West Virginia,null,null,null,null,null,54
0400000US55,5434494,4963406,471088,32258,438830,Wisconsin,null,null,null,null,null,55
0400000US56,547957,506780,41177,2658,38519,Wyoming,null,null,null,null,null,56
0400000US72,3301286,174997,3126289,97514,3028775,Puerto Rico,null,null,null,null,null,72
