GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002EA,B23003_002MA,B23003_003MA,B23003_003EA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006EA,B23003_006MA,B23003_007EA,B23003_007MA,B23003_008MA,B23003_008EA,B23003_009MA,B23003_009EA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012EA,B23003_012MA,B23003_013EA,B23003_013MA,B23003_014MA,B23003_014EA,B23003_015EA,B23003_015MA,B23003_016MA,B23003_016EA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019MA,B23003_019EA,B23003_020MA,B23003_020EA,B23003_021MA,B23003_021EA,B23003_022EA,B23003_022MA,B23003_023EA,B23003_023MA,B23003_024EA,B23003_024MA,B23003_025MA,B23003_025EA,B23003_026MA,B23003_026EA,B23003_027MA,B23003_027EA,B23003_028MA,B23003_028EA,B23003_029EA,B23003_029MA,B23003_030EA,B23003_030MA,state
0400000US13,3093025,5810,1134218,14064,254542,8499,177069,7447,890,555,176179,7461,160299,6607,15880,2931,77473,4962,225917,8262,147107,7748,500,401,146607,7768,132926,7370,13681,2157,78810,4550,653759,12627,502695,10918,232,191,502463,10920,467895,10769,34568,4196,151064,7102,1958807,16364,1366929,16010,2935,1044,1363994,15936,1281258,16277,82736,5422,591878,12063,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,401234,1733,132016,4325,33085,2193,21504,2161,499,295,21005,2162,19493,1985,1512,635,11581,1684,27733,2471,18514,2184,52,87,18462,2185,17294,2252,1168,610,9219,1622,71198,3007,56220,2901,288,256,55932,2850,53843,2773,2089,785,14978,1647,269218,4937,209159,5455,2063,655,207096,5437,197044,5151,10052,1672,60059,3896,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,460855,2529,177060,5219,39658,2993,24776,2537,27,54,24749,2528,23354,2516,1395,759,14882,2090,43814,2972,25341,2376,208,267,25133,2406,24100,2376,1033,713,18473,2346,93588,3863,71943,3497,33,61,71910,3506,68080,3632,3830,1677,21645,2383,283795,4855,201428,5387,1362,1232,200066,5630,192223,5602,7843,1527,82367,3928,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3849297,4496,1378822,12291,315471,8097,227899,6256,146,164,227753,6235,212793,5888,14960,2042,87572,4882,272941,7594,180005,6011,0,182,180005,6011,165903,6319,14102,2070,92936,4721,790410,10489,612083,10349,157,153,611926,10360,576483,9426,35443,3292,178327,6791,2470475,12693,1847739,16084,1189,606,1846550,16098,1734635,16364,111915,5704,622736,10047,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1923663,4217,700798,9886,156589,6488,112105,5678,0,189,112105,5678,103407,5185,8698,1645,44484,3429,139411,5596,91202,4490,0,189,91202,4490,84859,4258,6343,1282,48209,4303,404798,8707,320405,8364,104,129,320301,8388,303810,7967,16491,2140,84393,4322,1222865,9759,885187,11042,39,65,885148,11043,840026,11137,45122,3730,337678,7351,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,879127,3717,321338,6276,72548,4333,58812,4035,59,94,58753,4027,55831,3776,2922,882,13736,1643,67854,3395,50881,3144,30,55,50851,3148,49155,3092,1696,663,16973,1832,180936,5046,153560,4795,0,155,153560,4795,148687,4820,4873,1031,27376,2485,557789,5961,435469,7362,96,112,435373,7351,419023,7371,16350,2542,122320,4806,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,820374,3703,315864,5543,77665,3879,56746,3348,184,150,56562,3294,54226,3311,2336,771,20919,2221,66522,4061,43881,3321,187,237,43694,3298,41843,3152,1851,752,22641,1900,171677,4439,138186,4529,73,91,138113,4525,133665,4437,4448,929,33491,2450,504510,5861,381895,6605,1003,558,380892,6581,365256,6821,15636,2058,122615,6235,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1300264,4048,454710,7099,102585,4287,72062,3425,60,71,72002,3427,66779,3490,5223,1345,30523,2875,93562,5293,61447,4430,50,81,61397,4427,56591,4188,4806,1152,32115,2878,258563,7048,194248,6897,363,358,193885,6828,185156,6538,8729,1308,64315,4082,845554,7553,553697,8783,92,125,553605,8769,522895,8474,30710,2400,291857,7132,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1400680,3980,488776,9662,118074,6478,86657,5286,70,100,86587,5282,78942,4837,7645,1512,31417,3350,101194,5378,65285,4915,247,263,65038,4911,59144,4734,5894,1411,35909,3041,269508,7631,207445,7418,300,328,207145,7409,195845,7439,11300,1895,62063,4070,911904,10142,607432,11665,713,343,606719,11665,573159,11485,33560,3502,304472,8164,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396198,1868,121261,4570,28819,2557,20949,2438,0,163,20949,2438,20483,2439,466,260,7870,1554,21336,2484,13723,2186,45,76,13678,2189,12976,2161,702,343,7613,1358,71106,3330,55818,3084,0,163,55818,3084,53990,2995,1828,685,15288,1810,274937,4959,203563,5339,8,13,203555,5338,196181,5420,7374,1353,71374,3755,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1852063,3975,651047,8719,151618,5449,116761,5328,721,418,116040,5300,109086,5171,6954,1640,34857,2592,125537,6161,90270,5281,334,253,89936,5269,84482,5409,5454,1256,35267,3068,373892,8584,301666,7966,813,622,300853,7825,287498,7694,13355,2120,72226,3943,1201016,9345,928059,9989,3376,895,924683,9934,879994,10286,44689,2926,272957,8065,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2067910,3596,693697,9580,167092,5574,127781,4908,78,141,127703,4899,120409,4466,7294,1912,39311,3475,114132,5104,80388,3859,0,200,80388,3859,75577,3827,4811,1356,33744,3236,412473,7965,332623,7601,0,200,332623,7601,318315,7725,14308,1851,79850,3758,1374213,9833,1071678,11279,159,138,1071519,11279,1020011,11800,51508,4099,302535,8774,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2924822,3763,996271,9217,217604,6264,156267,5531,119,200,156148,5539,142762,5332,13386,1812,61337,3366,192405,6147,126870,4936,22,39,126848,4931,115968,4731,10880,1923,65535,3418,586262,9023,457644,7961,214,238,457430,7920,428289,7894,29141,2766,128618,5002,1928551,9263,1346824,10656,211,151,1346613,10655,1266663,10451,79950,4378,581727,10142,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1599171,3422,585401,6778,143740,4764,116198,4348,0,143,116198,4348,113199,4474,2999,719,27542,2362,122269,5412,91066,4429,0,143,91066,4429,87529,4196,3537,967,31203,2682,319392,6768,273074,6615,0,143,273074,6615,264339,6673,8735,1473,46318,2249,1013770,6975,818051,7974,213,193,817838,7979,791962,8121,25876,2366,195719,4894,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,874942,4226,330855,7284,74181,4484,53390,4013,125,135,53265,4000,45948,3753,7317,1941,20791,2637,66585,4448,45207,3527,72,126,45135,3539,39517,3298,5618,1536,21378,2977,190089,5895,148416,5532,32,66,148384,5550,134867,5450,13517,1709,41673,3604,544087,7436,344268,6742,947,674,343321,6671,316021,7053,27300,3049,199819,6180,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1777615,4005,631842,8815,151993,6480,113559,5619,347,340,113212,5596,106840,5337,6372,1378,38434,3502,125498,5009,88768,4742,0,182,88768,4742,83870,4771,4898,1343,36730,2559,354351,7770,283420,6925,566,528,282854,6999,270741,6864,12113,1925,70931,4622,1145773,8868,832958,10918,492,434,832466,10921,795996,11104,36470,2857,312815,7794,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,293591,2283,96919,3020,23296,2208,15677,1726,61,74,15616,1722,14733,1691,883,498,7619,1490,19619,2187,11889,1603,20,32,11869,1608,11522,1581,347,236,7730,1659,54004,2649,44041,2560,39,68,44002,2555,41748,2413,2254,628,9963,1309,196672,3586,144275,3918,116,105,144159,3916,139419,4050,4740,1290,52397,2542,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,532967,2299,210063,3443,49476,2571,38459,2622,68,81,38391,2623,35698,2433,2693,925,11017,1530,47390,3033,33522,2509,42,71,33480,2506,32682,2525,798,327,13868,1728,113197,3451,95090,3668,74,100,95016,3643,92464,3578,2552,774,18107,1949,322904,3813,256125,4022,684,369,255441,4061,250107,4189,5334,1175,66779,2819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,856731,1767,284939,5930,61268,3587,41078,3094,219,210,40859,3089,38532,2988,2327,723,20190,2243,60886,3979,36816,3140,333,260,36483,3163,32635,2983,3848,1073,24070,2739,162785,5054,125201,4584,0,204,125201,4584,116463,4768,8738,1612,37584,3033,571792,6026,412617,7031,922,519,411695,7111,380160,6863,31535,3628,159175,5237,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,397775,1724,127448,3830,28648,2602,21333,2209,0,184,21333,2209,20526,2218,807,577,7315,1403,19551,2125,13919,1984,0,184,13919,1984,13367,1934,552,370,5632,1068,79249,3124,64638,3018,75,130,64563,3004,62868,2941,1695,771,14611,1825,270327,3833,211883,4369,46,77,211837,4363,204864,4155,6973,1310,58444,3317,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2701706,3130,980343,13021,219700,6705,158075,5829,111,98,157964,5814,147541,5602,10423,1533,61625,3489,179700,6673,116915,5250,116,142,116799,5235,107428,5013,9371,1646,62785,3746,580943,11357,453179,9296,0,197,453179,9296,428648,9001,24531,2391,127764,5580,1721363,13518,1292238,14603,834,514,1291404,14617,1209654,15041,81750,4605,429125,11541,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,591235,2849,205032,6963,43423,3798,28063,3031,141,145,27922,3025,25401,2819,2521,930,15360,2015,45162,3357,27398,3021,47,88,27351,3011,25167,2913,2184,805,17764,2329,116447,4724,84799,4230,55,71,84744,4218,79744,3977,5000,1267,31648,3065,386203,6244,258644,7713,481,310,258163,7731,243793,7307,14370,2387,127559,5255,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6067588,5504,1968548,15893,452522,11088,323562,9806,453,352,323109,9810,301002,9500,22107,2829,128960,5552,382340,8649,249764,7266,144,233,249620,7254,231372,6886,18248,2067,132576,5333,1133686,12414,866402,12144,366,291,866036,12159,819903,11992,46133,3110,267284,8579,4099040,16355,3025086,15585,1499,526,3023587,15490,2856427,15496,167160,6713,1073954,13926,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3000532,6067,1067545,11887,251233,7978,175540,7541,873,421,174667,7534,159094,6883,15573,2454,75693,4511,198832,7022,127846,6237,831,544,127015,6195,114814,5724,12201,2178,70986,4102,617480,10201,475370,8887,558,344,474812,8883,447384,8520,27428,2709,142110,5859,1932987,12699,1355845,13737,2815,865,1353030,13588,1269864,12512,83166,6242,577142,10411,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,210934,1997,75841,3301,20355,2324,14919,1925,63,94,14856,1927,14596,1952,260,210,5436,1250,16832,1664,11536,1342,38,55,11498,1335,11124,1354,374,315,5296,1077,38654,2217,34473,2080,205,149,34268,2063,33490,2034,778,437,4181,793,135093,3140,107486,2966,66,85,107420,2967,105227,2849,2193,695,27607,1989,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3410059,4335,1198760,11471,277704,8861,211239,8080,155,192,211084,8074,192734,7951,18350,2154,66465,3523,232907,6762,160302,6126,86,100,160216,6130,144553,5765,15663,1840,72605,3825,688149,9931,542592,10129,307,199,542285,10115,516367,10033,25918,2286,145557,5047,2211299,12412,1605749,14678,614,300,1605135,14694,1522617,14904,82518,5192,605550,9809,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1116624,3452,411085,6898,94802,4182,64302,3657,275,229,64027,3615,59627,3519,4400,727,30500,2301,90285,4273,56942,3049,195,175,56747,3050,53200,3018,3547,821,33343,2576,225998,4848,170325,4489,242,195,170083,4480,163080,4664,7003,978,55673,3290,705539,7515,476737,7821,1225,631,475512,7823,451992,7349,23520,2549,228802,5693,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1194272,3139,392960,8274,91448,5408,65355,4448,41,70,65314,4452,60377,4515,4937,1274,26093,2631,81596,5429,53895,4188,43,72,53852,4195,49413,4125,4439,1188,27701,2925,219916,6274,171457,5416,43,70,171414,5422,163708,5249,7706,1616,48459,3416,801312,7676,574888,8022,58,98,574830,8037,540643,8423,34187,3428,226424,6917,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3742675,5010,1254433,12250,284657,7455,210734,5690,0,168,210734,5690,196294,5275,14440,1886,73923,4468,241026,6730,162802,6261,0,168,162802,6261,148962,5845,13840,2033,78224,4028,728750,10463,572900,10113,46,43,572854,10115,545331,9811,27523,2975,155850,5226,2488242,13500,1830853,14502,262,238,1830591,14450,1735105,15920,95486,4897,657389,10211,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
