GEO_ID,B11001G_001E,B11001G_001M,B11001G_002E,B11001G_002M,B11001G_003E,B11001G_003M,B11001G_004E,B11001G_004M,B11001G_005E,B11001G_005M,B11001G_006E,B11001G_006M,B11001G_007E,B11001G_007M,B11001G_008E,B11001G_008M,B11001G_009E,B11001G_009M,NAME,B11001G_001EA,B11001G_001MA,B11001G_002EA,B11001G_002MA,B11001G_003EA,B11001G_003MA,B11001G_004MA,B11001G_004EA,B11001G_005MA,B11001G_005EA,B11001G_006EA,B11001G_006MA,B11001G_007EA,B11001G_007MA,B11001G_008EA,B11001G_008MA,B11001G_009EA,B11001G_009MA,state
0400000US15,74120,3192,53652,2922,36775,2484,16877,1831,5012,1015,11865,1661,20468,1942,13763,1486,6705,1340,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,10187,1799,6095,1315,4391,1148,1704,655,763,410,941,541,4092,1006,3134,989,958,323,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,62159,3696,38561,2880,24587,2109,13974,2095,2775,858,11199,1804,23598,2570,17480,2101,6118,1555,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29212,2746,17214,2016,10330,1634,6884,1213,1334,501,5550,1159,11998,1775,9887,1595,2111,687,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,11197,1909,6872,1316,4432,1091,2440,723,411,336,2029,665,4325,1149,2904,936,1421,661,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,20725,2150,12628,1590,7901,1223,4727,1016,1925,603,2802,709,8097,1443,6433,1281,1664,732,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,19964,1922,12461,1711,7818,1327,4643,1156,1085,618,3558,990,7503,1273,5887,1108,1616,622,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,20518,2589,13251,1860,9427,1631,3824,1003,616,375,3208,898,7267,1545,6457,1502,810,409,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8624,1281,4462,962,2633,818,1829,570,902,402,927,405,4162,965,2509,733,1653,740,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,41985,3069,26429,2423,17332,2018,9097,1663,2334,764,6763,1448,15556,2435,11521,1884,4035,1212,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,45852,3284,28289,2742,14995,1897,13294,2005,3585,1030,9709,1631,17563,2047,12487,1637,5076,1190,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,61695,3610,37924,3237,20904,2205,17020,2249,4217,1186,12803,1799,23771,2444,17658,1968,6113,1285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,33861,2684,21167,2058,13114,1594,8053,1488,1751,664,6302,1379,12694,2101,9676,1975,3018,730,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,7949,1631,4944,1187,2797,814,2147,711,750,487,1397,534,3005,985,2514,908,491,343,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,35520,2992,21848,2372,14996,1926,6852,1485,1944,680,4908,1154,13672,1643,11014,1508,2658,765,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,7667,1333,4239,1038,2966,816,1273,632,119,134,1154,634,3428,925,2425,752,1003,533,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,7994,1290,4763,901,2861,609,1902,648,325,205,1577,641,3231,805,2527,746,704,315,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31175,2477,17600,1948,10680,1431,6920,1103,1458,512,5462,1057,13575,1767,9490,1429,4085,987,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,4593,925,3020,900,2494,890,526,240,194,190,332,134,1573,563,1362,516,211,198,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54256,3358,38311,2889,22074,1918,16237,2133,3471,837,12766,2059,15945,2169,12494,1852,3451,986,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,17622,2180,9661,1572,5443,1134,4218,1030,1371,624,2847,786,7961,1569,5757,1284,2204,835,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,143707,7327,87402,5200,49224,3880,38178,3488,9088,1546,29090,3003,56305,4443,40855,3731,15450,2022,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,50261,3461,33101,2875,20855,2197,12246,1886,2774,900,9472,1561,17160,2101,13078,1829,4082,1222,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6268,1256,3613,1053,2846,926,767,474,278,251,489,419,2655,1029,1558,828,1097,547,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,68559,4427,42159,3345,21810,2396,20349,2288,5210,1177,15139,1881,26400,2806,20657,2340,5743,1159,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,80158,3290,52742,2817,32828,1985,19914,1825,5283,1112,14631,1315,27416,1811,21556,1632,5860,878,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,48290,3674,30015,3012,20877,2322,9138,1641,2139,762,6999,1417,18275,2160,12107,1768,6168,1082,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,62960,3947,40399,3004,22454,2248,17945,2120,3380,995,14565,1746,22561,2584,17151,2199,5410,1068,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,8232,1659,5248,1214,2533,908,2715,964,223,145,2492,926,2984,967,2184,834,800,456,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19633,2380,11546,1807,7170,1274,4376,1250,1304,764,3072,924,8087,1799,7084,1633,1003,501,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5902,1252,3960,1042,2343,829,1617,653,542,349,1075,585,1942,955,1192,474,750,727,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,34102,2920,21426,2090,14420,1785,7006,1372,1784,783,5222,1129,12676,1844,10536,1793,2140,807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,163465,6032,105198,4722,73355,4370,31843,2672,8125,1438,23718,2107,58267,3982,44353,3499,13914,2298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,14939,1884,11465,1728,8501,1490,2964,946,580,370,2384,873,3474,849,2055,694,1419,534,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,3910,793,1588,412,971,318,617,305,131,105,486,272,2322,796,2125,795,197,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,65613,4153,41254,3386,28560,2603,12694,2070,3211,1038,9483,1680,24359,2224,16405,1925,7954,1429,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,94976,5261,57534,3703,38849,2980,18685,1934,5642,1359,13043,1749,37442,3435,26276,2699,11166,1809,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,6798,1319,3399,719,2411,684,988,460,398,321,590,370,3399,1000,2820,908,579,351,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,26258,2147,16654,1726,10227,1282,6427,1088,1925,606,4502,967,9604,1613,7155,1321,2449,832,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,3159,907,1967,697,1341,601,626,395,13,23,613,396,1192,577,832,443,360,331,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,53161,3881,39933,3373,19489,2331,20444,2100,4807,1297,15637,1845,13228,1546,11649,1550,1579,485,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
