B25126_038E,B25126_038M,B25126_039E,B25126_039M,B25126_040E,B25126_040M,B25126_041E,B25126_041M,B25126_042E,B25126_042M,B25126_043E,B25126_043M,B25126_044E,B25126_044M,B25126_045E,B25126_045M,B25126_046E,B25126_046M,B25126_047E,B25126_047M,B25126_048E,B25126_048M,B25126_049E,B25126_049M,B25126_050E,B25126_050M,B25126_051E,B25126_051M,B25126_052E,B25126_052M,B25126_053E,B25126_053M,B25126_054E,B25126_054M,B25126_055E,B25126_055M,B25126_056E,B25126_056M,B25126_057E,B25126_057M,B25126_058E,B25126_058M,B25126_059E,B25126_059M,B25126_060E,B25126_060M,B25126_061E,B25126_061M,B25126_062E,B25126_062M,B25126_063E,B25126_063M,B25126_064E,B25126_064M,B25126_065E,B25126_065M,B25126_066E,B25126_066M,B25126_067E,B25126_067M,B25126_068E,B25126_068M,B25126_069E,B25126_069M,GEO_ID,B25126_001E,B25126_001M,B25126_002E,B25126_002M,B25126_003E,B25126_003M,B25126_004E,B25126_004M,B25126_005E,B25126_005M,B25126_006E,B25126_006M,B25126_007E,B25126_007M,B25126_008E,B25126_008M,B25126_009E,B25126_009M,B25126_010E,B25126_010M,B25126_011E,B25126_011M,B25126_012E,B25126_012M,B25126_013E,B25126_013M,B25126_014E,B25126_014M,B25126_015E,B25126_015M,B25126_016E,B25126_016M,B25126_017E,B25126_017M,B25126_018E,B25126_018M,B25126_019E,B25126_019M,B25126_020E,B25126_020M,B25126_021E,B25126_021M,B25126_022E,B25126_022M,B25126_023E,B25126_023M,B25126_024E,B25126_024M,B25126_025E,B25126_025M,B25126_026E,B25126_026M,B25126_027E,B25126_027M,B25126_028E,B25126_028M,B25126_029E,B25126_029M,B25126_030E,B25126_030M,B25126_031E,B25126_031M,B25126_032E,B25126_032M,B25126_033E,B25126_033M,B25126_034E,B25126_034M,B25126_035E,B25126_035M,B25126_036E,B25126_036M,B25126_037E,B25126_037M,B25126_038MA,B25126_038EA,B25126_039EA,B25126_039MA,B25126_040EA,B25126_040MA,B25126_041EA,B25126_041MA,B25126_042MA,B25126_042EA,B25126_043EA,B25126_043MA,B25126_044EA,B25126_044MA,B25126_045EA,B25126_045MA,B25126_046EA,B25126_046MA,B25126_047EA,B25126_047MA,B25126_048MA,B25126_048EA,B25126_049MA,B25126_049EA,B25126_050EA,B25126_050MA,B25126_051MA,B25126_051EA,B25126_052EA,B25126_052MA,B25126_053MA,B25126_053EA,B25126_054EA,B25126_054MA,B25126_055EA,B25126_055MA,B25126_056EA,B25126_056MA,B25126_057EA,B25126_057MA,B25126_058EA,B25126_058MA,B25126_059MA,B25126_059EA,B25126_060MA,B25126_060EA,B25126_061EA,B25126_061MA,B25126_062MA,B25126_062EA,B25126_063EA,B25126_063MA,B25126_064MA,B25126_064EA,B25126_065EA,B25126_065MA,B25126_066EA,B25126_066MA,B25126_067EA,B25126_067MA,B25126_068EA,B25126_068MA,B25126_069MA,B25126_069EA,NAME,B25126_001EA,B25126_001MA,B25126_002EA,B25126_002MA,B25126_003EA,B25126_003MA,B25126_004MA,B25126_004EA,B25126_005MA,B25126_005EA,B25126_006EA,B25126_006MA,B25126_007MA,B25126_007EA,B25126_008EA,B25126_008MA,B25126_009MA,B25126_009EA,B25126_010EA,B25126_010MA,B25126_011EA,B25126_011MA,B25126_012EA,B25126_012MA,B25126_013EA,B25126_013MA,B25126_014MA,B25126_014EA,B25126_015MA,B25126_015EA,B25126_016MA,B25126_016EA,B25126_017EA,B25126_017MA,B25126_018MA,B25126_018EA,B25126_019EA,B25126_019MA,B25126_020MA,B25126_020EA,B25126_021EA,B25126_021MA,B25126_022EA,B25126_022MA,B25126_023EA,B25126_023MA,B25126_024EA,B25126_024MA,B25126_025MA,B25126_025EA,B25126_026MA,B25126_026EA,B25126_027MA,B25126_027EA,B25126_028EA,B25126_028MA,B25126_029EA,B25126_029MA,B25126_030EA,B25126_030MA,B25126_031MA,B25126_031EA,B25126_032EA,B25126_032MA,B25126_033EA,B25126_033MA,B25126_034MA,B25126_034EA,B25126_035EA,B25126_035MA,B25126_036MA,B25126_036EA,B25126_037MA,B25126_037EA,state
2905,1022,18767,2199,99512,4723,107281,5665,102494,6288,76359,4663,39918,3959,26282,3023,11185,1617,20275,2231,732672,12615,2250,903,18147,2824,127271,6994,139708,6494,141300,7382,128830,6033,75529,5172,49437,3424,21473,2639,28727,2696,157591,5792,343,252,4859,919,27266,2885,27807,2997,29619,2813,22006,2301,17382,1928,14428,1591,6370,1132,7511,1448,0400000US13,3656407,14418,2261166,19480,215231,8308,3015,946,12747,2082,71912,5611,41094,3133,32058,3104,18250,2200,14441,1744,10333,1683,4049,1009,7332,1431,1411205,13611,8809,1639,40200,2975,388276,10465,352807,8581,241384,8144,156365,6326,87270,4024,64301,4060,26773,2459,45020,3318,634730,8466,2634,666,9778,1492,99242,4301,111229,5277,109006,4155,112117,5098,85828,4601,53756,2871,20019,1867,31121,2660,1395241,15955,504978,10653,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
374,364,2686,827,10462,1571,10920,1418,8622,1379,14622,1838,8863,1649,5345,1333,1991,661,1483,569,96941,3987,71,84,2859,1044,9956,1524,11438,1461,14386,1453,24493,2637,15101,1721,10832,1450,3518,934,4287,863,31192,2630,228,318,929,464,2377,637,4158,911,3537,801,7655,1293,6240,1324,3698,814,1488,520,882,304,0400000US15,445936,4817,252435,5537,15204,1957,323,331,653,313,2551,744,2082,598,3778,1183,3257,848,1099,439,724,341,475,330,262,194,142153,4387,1087,547,3975,1049,26772,2220,23568,2147,22570,2043,26777,1876,17187,1687,11062,1173,5055,849,4100,822,95078,3069,42,68,1172,454,7937,1408,9970,1300,13459,1377,24881,1942,17714,1430,11189,1202,4240,882,4474,806,193501,4944,65368,3158,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
457,438,4639,1549,15909,2343,14905,2110,9418,1789,13620,2052,4363,1037,3672,1022,2350,806,6639,1282,85697,5127,405,332,2735,1102,13222,2401,14038,2247,11087,2095,17897,2002,6808,1097,7298,1264,4180,860,8027,1517,23794,2395,76,124,1228,794,4611,1161,3252,963,2896,728,5332,1104,2343,718,1606,572,1011,519,1439,485,0400000US16,597421,4571,411958,6794,47408,3035,902,476,2819,831,15171,1912,6345,1153,3360,798,8224,1281,2652,736,2775,641,1683,645,3477,844,238250,5379,1931,549,9969,1526,65164,4352,45074,3225,23630,2324,39404,3049,11407,1503,14766,1757,8105,1206,18800,1914,126300,3238,393,316,3112,732,21994,2165,26000,2221,14142,1672,25193,2096,8902,1312,10996,1343,5678,1116,9890,1221,185463,6126,75972,4043,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
2668,1137,10458,1813,55685,4345,62057,4112,58226,3701,94716,5376,63160,3842,54178,3497,37120,3289,153581,5176,828333,12913,878,488,9457,1499,62933,4444,65758,3996,67931,4056,129642,5955,107343,5182,91989,5214,63863,4053,228539,7327,244700,6677,653,323,5787,1153,27086,2615,27037,2320,27878,2427,38945,2576,29638,2450,24030,1949,14500,1665,49146,3067,0400000US17,4794523,12954,3129641,16316,312651,7580,2589,770,7744,1136,51607,3300,34238,2864,24762,2297,41558,2611,35394,2959,41605,3185,18888,2032,54266,3163,1916749,13009,6248,1570,21994,1953,273521,5848,268134,6474,177236,5590,250653,7150,207453,5888,260373,7262,108154,3923,342983,6656,900241,8289,872,457,4048,852,75206,3132,89399,3466,80780,3787,141857,4472,128111,4708,142834,5079,62031,2893,175103,4193,1664882,16458,591849,9876,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
1199,716,13805,2376,29705,2862,49771,3631,38517,3594,47859,3986,32058,2968,24837,2518,14424,1734,48955,3330,383212,8598,1353,677,7193,1660,31131,2861,48429,3761,40442,3222,67519,4320,49653,4203,44440,2715,24167,2107,68885,3961,115921,4328,933,544,4364,1117,13291,2080,18372,2302,16083,2032,20088,2137,13284,1415,8802,1169,5919,927,14785,1650,0400000US18,2515143,11611,1714880,13299,196975,6339,2760,823,8074,1668,34668,2697,29507,3077,15587,2066,23800,2396,18757,1913,21781,2291,10530,1483,31511,2487,1027399,10064,5255,1213,22252,2550,170294,6109,184215,6134,100323,5073,119081,4866,97448,3801,109469,4238,50364,2812,168698,5193,490506,6077,1164,524,4674,973,46591,2835,62319,2868,44020,2874,75538,3889,70015,3478,68976,3034,33455,2225,83754,3527,800263,10613,301130,7008,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
889,406,6632,1495,14589,1784,20416,2684,16210,1731,27726,2303,18140,2317,10961,1381,6106,1229,33813,3269,151976,5912,1127,641,4741,1328,13615,2454,12552,1825,13163,1716,25576,2407,16860,2044,13713,1699,8176,1483,42453,2961,58311,3177,284,212,2134,623,8557,1474,7892,1289,7958,1218,9356,1290,6478,1044,4483,731,2185,605,8984,1124,0400000US19,1247249,6782,881480,8544,112343,3965,1500,457,5929,1075,13200,1643,7781,1377,6258,1093,16932,1684,11091,1618,13368,1510,6518,1224,29766,2225,513139,6184,3366,782,14402,1814,71905,3601,63466,3689,31871,2328,70519,3408,47726,2811,50207,2347,26648,1625,133029,4124,255998,3140,1030,391,3555,864,22823,2046,26200,1780,18540,1555,39004,2460,32548,1727,33044,1726,15274,1381,63980,2481,365769,7852,155482,5339,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
1809,835,7155,1273,17317,2057,21111,2442,21234,2268,21054,2162,16935,1979,17848,2115,7137,1135,18114,2025,165425,5430,286,280,5164,1222,13104,2075,19528,2439,20045,1927,29465,2784,18399,1936,21379,2446,10626,1524,27429,2196,58107,3899,150,119,2770,874,8975,1648,8681,1549,8928,1363,8719,1322,6071,985,5018,844,2871,619,5924,952,0400000US20,1111582,6565,738336,7661,93399,3464,551,267,2789,761,13422,1549,9796,1399,8858,1165,13581,2071,9677,1313,12436,1251,4984,900,17305,1621,437105,6149,2035,645,10147,1554,63107,3668,69985,3325,51700,3088,58920,3200,39525,2784,52510,2814,20207,1657,68969,3016,207832,3702,289,192,2770,643,17401,1744,22923,1674,24159,2112,33255,2286,25484,2102,31355,2003,12178,1246,38018,1857,373246,7105,149714,4653,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
1321,465,8077,1621,28713,2591,35275,2979,30903,2973,35189,2930,20567,2478,16739,2234,7922,1499,21084,2333,298002,7681,1066,591,6923,1513,34986,2702,38621,3397,43521,3487,60375,3858,35553,2887,29328,2497,14614,1951,33015,2824,74123,3497,63,105,2001,696,8324,1472,10254,1528,11439,1491,14882,1770,8645,1296,6339,1001,4723,959,7453,1275,0400000US21,1716168,8844,1138253,12189,119989,4919,1071,419,7170,1355,30153,2143,20647,2337,11697,1497,16161,1730,10816,1636,9494,1157,4230,838,8550,1408,667944,8691,2676,774,20004,2211,129328,5156,141794,5568,87001,4219,97722,4692,56266,3452,52881,3136,25261,2242,55011,3407,350320,4291,600,348,5173,922,36757,2604,48669,2562,41495,2878,69490,3326,50647,2649,41652,2312,20229,1757,35608,2633,577915,9596,205790,5769,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
1951,805,11929,2182,33139,3187,29254,2742,38294,3617,43920,3910,27859,2805,20316,2392,9119,1482,18545,1988,305384,8911,1461,745,11112,1962,35255,3485,36309,3823,38494,3911,62655,4430,44443,3292,31400,2963,17736,2025,26519,2406,75904,4355,38,73,3229,878,8404,1553,10295,1702,10794,1517,13618,1983,10786,1581,8093,1217,4784,904,5863,1123,0400000US22,1737908,9569,1122294,10824,126754,5735,4135,999,14576,2294,29777,3480,13386,2236,18136,2100,16704,2193,13875,2106,8073,1651,3408,793,4684,1107,656164,9060,5145,1080,26588,2580,127688,6414,108598,4893,101630,5354,107683,5130,70190,4137,52711,3018,22412,2480,33519,2340,339376,5477,984,591,5324,923,32186,2289,36458,3149,46778,3415,74084,3621,57222,3090,45966,2623,19043,2169,21331,1676,615614,11160,234326,6935,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0,163,1023,622,3351,910,4112,1164,6492,1436,6941,1346,2736,809,2897,854,1980,766,15571,1963,76783,3847,21,36,1341,621,3693,936,6665,1193,11203,1503,13348,1712,6406,1470,5504,1156,5666,1204,22936,2336,36239,2322,116,160,902,430,3714,1089,3709,907,5952,1139,6952,1125,2968,763,1462,619,1987,617,8477,1354,0400000US23,545226,5325,387101,5032,33419,2382,444,337,1845,592,5854,934,3377,748,5117,1039,3299,728,2444,793,2759,850,1261,448,7019,1343,233773,4297,512,212,3731,838,38363,2508,35692,2258,37010,2199,30870,2159,15124,1709,13354,1772,9416,1529,49701,2870,119909,2727,227,152,1616,521,13137,1266,11684,1249,15074,1384,19547,1855,12348,1325,10410,1253,5188,867,30678,2285,158125,4266,45103,2999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
1366,618,12358,2300,20893,2244,32736,2785,38979,3605,39504,3342,26418,2832,21356,2618,9911,1574,30780,2968,395348,8688,1262,468,12237,2284,37463,3331,50088,3449,61432,3626,64201,4190,55598,3293,42979,3448,23503,2520,46585,3451,112126,4452,271,232,3681,829,17351,1679,17259,2131,14676,1873,16093,1750,14515,1961,9810,1554,5471,1019,12999,1435,0400000US24,2177934,7798,1436159,11090,131019,5049,2568,720,7935,1420,16722,1961,18514,2034,23157,2586,16124,2081,11462,1529,14504,1770,5952,981,14081,1529,906291,8916,5231,1086,24139,2178,135783,4558,157742,4716,151934,4783,110729,4892,89139,4025,105178,4233,45191,2758,81225,4061,398849,5662,765,403,2764,784,33764,2317,46961,2934,57258,2971,68543,3074,63749,3505,56677,2802,25558,1985,42810,2483,741775,10581,234301,5978,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
1242,583,6418,1329,21123,2587,15361,1878,28704,2948,36629,3417,27529,2356,26058,2618,15376,1691,135815,5903,486074,10143,1276,497,7681,1510,25605,3082,24990,2741,38851,3394,63011,4462,42828,3578,43131,3237,30402,2719,208299,7610,179669,5484,344,270,3970,1109,13117,1840,12789,1993,20256,1934,28688,2368,20465,2439,15520,1813,9887,1375,54633,3817,0400000US25,2559951,9181,1579953,12525,125162,5703,913,434,3615,768,10292,1709,7339,1174,12330,1814,11325,1685,14015,1735,14850,1667,6945,1178,43538,3415,997106,10185,1947,717,17822,2011,89003,4483,103119,4566,123536,5068,97833,3902,98573,4287,131061,4629,50500,3171,283712,7012,457685,5939,621,348,4741,878,25097,2388,27518,2187,49272,2844,60949,3308,58431,3211,69120,3774,30510,2395,131426,5135,979998,12799,314255,7385,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
1356,566,8834,1747,34569,3211,53999,3517,54494,3576,76408,4158,45789,2990,47291,3214,25776,2490,59491,3779,554867,10793,1320,628,6824,1177,34196,2721,54836,3544,60274,3544,101446,4894,75942,4865,82763,4503,50151,4069,87115,3892,178441,5689,480,331,3388,894,19701,2363,24256,2178,27192,2647,34659,2804,21106,2058,19028,1820,7868,1365,20763,2082,0400000US26,3858532,11041,2717217,13903,275719,6032,1761,626,5742,1018,32189,2519,32578,2881,24902,2254,39078,2768,31035,2205,47545,2798,21025,1633,39864,2539,1624998,10428,4560,826,23483,2255,207727,5183,258553,5869,145713,4962,217722,5297,173133,5281,253380,6174,116335,3951,224392,5646,816500,6382,1335,458,5416,820,68744,3077,99606,3928,77129,2900,129958,3638,114395,3667,139538,4001,66060,3132,114319,3866,1141315,12832,408007,7549,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
898,400,7410,1231,25715,2250,30033,2681,34738,3136,45032,3518,27818,2904,17613,2017,9043,1469,47495,2991,269393,6339,813,425,7129,1495,29542,3332,28209,2588,36336,2315,54757,3734,34022,2569,23353,1710,11714,1588,43518,2747,108801,4275,300,221,4203,905,19756,2043,17793,1798,16585,1766,18342,1816,11164,1573,7763,1107,3154,777,9741,1202,0400000US27,2147262,7978,1523273,9834,194992,5476,1577,512,7616,1207,34172,2584,22654,1981,21301,2008,24697,1965,17578,1824,21612,1808,9690,1262,34095,2438,934138,6560,5488,1128,19361,2001,151513,3663,152765,3979,123272,3800,117090,4230,75830,3331,94210,3593,42676,2318,151933,4185,394143,4172,755,286,3472,561,45515,2603,50073,2467,46010,2306,66636,2406,47698,2252,50238,2447,18881,1304,64865,2264,623989,9511,245795,5470,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
509,400,5084,1298,23925,2984,20998,2237,18938,2461,25400,2931,13721,1939,8907,1691,4547,1083,5624,1257,188002,5826,200,183,5353,1519,27567,2936,30040,3187,28200,2299,42701,3714,25036,2793,12035,1666,7128,1253,9742,1599,44513,2752,713,545,1430,637,5980,1348,7964,1618,7304,1265,8192,1566,4859,960,4052,975,1637,616,2382,651,0400000US28,1104371,7926,744203,8716,72874,4792,1190,644,5697,1314,19199,2775,14360,2232,9086,1601,9759,1725,6131,1333,4311,1040,1541,683,1600,635,433276,7460,1705,688,16048,2966,91736,4673,93006,4521,68985,4324,67534,4123,41513,3317,26821,2410,10554,1546,15374,2198,238053,3659,438,304,3917,919,27585,2244,32921,2233,32865,2413,54982,3213,39938,2580,20680,2114,9301,1091,15426,1754,360168,8053,127653,5139,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
1099,622,11998,1890,32991,2951,44384,3411,39346,3894,51261,3527,30700,2728,31024,3356,13586,2221,46858,3316,378115,9797,745,487,9475,1869,33744,3167,44017,3699,48611,3567,71222,4837,46840,3660,43583,4233,22466,2319,57412,3345,122681,4926,323,236,3710,789,16539,1841,17404,1979,18349,2188,20655,2037,15468,1573,11167,1293,6296,1174,12770,1368,0400000US29,2374180,11426,1570137,13846,174390,5451,1431,524,8867,1335,31492,2507,25431,2138,18567,1981,22579,1875,19501,1944,18521,2169,7504,1340,20497,2072,916056,9493,3545,990,22488,2376,158638,5300,164682,4737,112223,4146,121646,4840,88405,4054,91217,4327,39092,2558,114120,4529,479691,5194,866,398,4704,770,53592,2911,66101,3242,61184,3401,82502,3445,68821,3382,57965,3092,24486,1968,59470,2809,804043,12651,303247,7443,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
456,304,2334,826,8530,1625,6326,1285,4805,1140,11973,1808,3503,916,4100,1012,3045,867,7600,1227,61762,3171,111,102,916,383,7291,1263,6101,1118,6044,1116,11966,1536,6955,1064,7273,1280,4134,969,10971,1751,23880,1952,14,25,638,414,2832,804,3281,786,3473,1006,5619,1064,2470,663,1601,421,1210,433,2742,679,0400000US30,414804,3749,276490,4576,27390,2069,720,458,1824,627,5907,1238,3486,905,1875,609,5282,1103,1883,729,2680,755,735,302,2998,804,161955,3675,880,455,6641,1313,28015,2119,25799,2040,17435,1664,29721,2141,12043,1471,15245,1362,6084,901,20092,1942,87145,2219,389,261,2042,693,11185,1276,11676,1175,9966,1378,17168,1408,8648,1210,10122,1259,4211,768,11738,1232,138314,4472,52672,3082,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
