GEO_ID,B22005G_001E,B22005G_001M,B22005G_002E,B22005G_002M,B22005G_003E,B22005G_003M,NAME,B22005G_001EA,B22005G_001MA,B22005G_002EA,B22005G_002MA,B22005G_003MA,B22005G_003EA,state
0400000US01,23592,2290,4660,855,18932,2239,Alabama,null,null,null,null,null,null,01
0400000US02,13146,1298,1888,704,11258,1376,Alaska,null,null,null,null,null,null,02
0400000US04,49645,3723,11944,1804,37701,3259,Arizona,null,null,null,null,null,null,04
0400000US05,16789,2315,3719,973,13070,1967,Arkansas,null,null,null,null,null,null,05
0400000US06,396677,8902,47090,3550,349587,8612,California,null,null,null,null,null,null,06
0400000US08,41962,3015,4953,879,37009,2841,Colorado,null,null,null,null,null,null,08
0400000US09,23119,2658,5019,1216,18100,2208,Connecticut,null,null,null,null,null,null,09
0400000US10,6106,1197,1195,679,4911,1039,Delaware,null,null,null,null,null,null,10
0400000US11,7086,1105,644,295,6442,1054,District of Columbia,null,null,null,null,null,null,11
0400000US12,118853,6758,24103,3202,94750,5679,Florida,null,null,null,null,null,null,12
0400000US13,52346,3671,9634,1825,42712,3018,Georgia,null,null,null,null,null,null,13
0400000US15,74120,3192,13072,1685,61048,3277,Hawaii,null,null,null,null,null,null,15
0400000US16,10187,1799,2153,772,8034,1595,Idaho,null,null,null,null,null,null,16
0400000US17,62159,3696,13554,1827,48605,2958,Illinois,null,null,null,null,null,null,17
0400000US18,29212,2746,5804,1070,23408,2478,Indiana,null,null,null,null,null,null,18
0400000US19,11197,1909,2345,712,8852,1669,Iowa,null,null,null,null,null,null,19
0400000US20,20725,2150,3997,1068,16728,1836,Kansas,null,null,null,null,null,null,20
0400000US21,19964,1922,4525,986,15439,1799,Kentucky,null,null,null,null,null,null,21
0400000US22,20518,2589,3747,1020,16771,2265,Louisiana,null,null,null,null,null,null,22
0400000US23,8624,1281,2799,618,5825,1321,Maine,null,null,null,null,null,null,23
0400000US24,41985,3069,6735,1346,35250,3064,Maryland,null,null,null,null,null,null,24
0400000US25,45852,3284,9537,1588,36315,2872,Massachusetts,null,null,null,null,null,null,25
0400000US26,61695,3610,14856,1667,46839,3565,Michigan,null,null,null,null,null,null,26
0400000US27,33861,2684,6423,1099,27438,2429,Minnesota,null,null,null,null,null,null,27
0400000US28,7949,1631,2034,787,5915,1429,Mississippi,null,null,null,null,null,null,28
0400000US29,35520,2992,6946,1400,28574,2852,Missouri,null,null,null,null,null,null,29
0400000US30,7667,1333,1997,744,5670,1119,Montana,null,null,null,null,null,null,30
0400000US31,7994,1290,1537,567,6457,1187,Nebraska,null,null,null,null,null,null,31
0400000US32,31175,2477,5968,1226,25207,2168,Nevada,null,null,null,null,null,null,32
0400000US33,4593,925,1071,531,3522,792,New Hampshire,null,null,null,null,null,null,33
0400000US34,54256,3358,11408,1896,42848,2941,New Jersey,null,null,null,null,null,null,34
0400000US35,17622,2180,3824,1084,13798,1982,New Mexico,null,null,null,null,null,null,35
0400000US36,143707,7327,32740,2695,110967,6363,New York,null,null,null,null,null,null,36
0400000US37,50261,3461,10997,1550,39264,3194,North Carolina,null,null,null,null,null,null,37
0400000US38,6268,1256,730,365,5538,1273,North Dakota,null,null,null,null,null,null,38
0400000US39,68559,4427,22305,2262,46254,3423,Ohio,null,null,null,null,null,null,39
0400000US40,80158,3290,15985,1395,64173,3110,Oklahoma,null,null,null,null,null,null,40
0400000US41,48290,3674,13360,1612,34930,3157,Oregon,null,null,null,null,null,null,41
0400000US42,62960,3947,18617,2398,44343,3394,Pennsylvania,null,null,null,null,null,null,42
0400000US44,8232,1659,2592,803,5640,1552,Rhode Island,null,null,null,null,null,null,44
0400000US45,19633,2380,4134,1111,15499,2217,South Carolina,null,null,null,null,null,null,45
0400000US46,5902,1252,1465,577,4437,1213,South Dakota,null,null,null,null,null,null,46
0400000US47,34102,2920,7090,1323,27012,2765,Tennessee,null,null,null,null,null,null,47
0400000US48,163465,6032,24730,2569,138735,6015,Texas,null,null,null,null,null,null,48
0400000US49,14939,1884,1933,624,13006,1851,Utah,null,null,null,null,null,null,49
0400000US50,3910,793,1245,540,2665,625,Vermont,null,null,null,null,null,null,50
0400000US51,65613,4153,7410,1440,58203,3946,Virginia,null,null,null,null,null,null,51
0400000US53,94976,5261,21055,2357,73921,4174,Washington,null,null,null,null,null,null,53
0400000US54,6798,1319,1799,719,4999,1223,West Virginia,null,null,null,null,null,null,54
0400000US55,26258,2147,7745,1397,18513,1723,Wisconsin,null,null,null,null,null,null,55
0400000US56,3159,907,339,327,2820,848,Wyoming,null,null,null,null,null,null,56
0400000US72,53161,3881,22789,2377,30372,2700,Puerto Rico,null,null,null,null,null,null,72
