GEO_ID,B19301G_001E,B19301G_001M,NAME,B19301G_001MA,B19301G_001EA,state
0400000US01,14269,1374,Alabama,null,null,01
0400000US02,20941,3520,Alaska,null,null,02
0400000US04,15521,1363,Arizona,null,null,04
0400000US05,14008,2524,Arkansas,null,null,05
0400000US06,20235,479,California,null,null,06
0400000US08,18006,1141,Colorado,null,null,08
0400000US09,13960,1186,Connecticut,null,null,09
0400000US10,12834,2277,Delaware,null,null,10
0400000US11,41923,7249,District of Columbia,null,null,11
0400000US12,17414,1424,Florida,null,null,12
0400000US13,15229,1438,Georgia,null,null,13
0400000US15,21833,906,Hawaii,null,null,15
0400000US16,15340,6308,Idaho,null,null,16
0400000US17,17579,1182,Illinois,null,null,17
0400000US18,11816,1462,Indiana,null,null,18
0400000US19,11315,1591,Iowa,null,null,19
0400000US20,11988,1510,Kansas,null,null,20
0400000US21,12098,1864,Kentucky,null,null,21
0400000US22,14171,1545,Louisiana,null,null,22
0400000US23,14001,2027,Maine,null,null,23
0400000US24,20809,1728,Maryland,null,null,24
0400000US25,18543,1538,Massachusetts,null,null,25
0400000US26,12555,769,Michigan,null,null,26
0400000US27,17388,1556,Minnesota,null,null,27
0400000US28,11202,2072,Mississippi,null,null,28
0400000US29,15179,1541,Missouri,null,null,29
0400000US30,13019,1908,Montana,null,null,30
0400000US31,11860,1891,Nebraska,null,null,31
0400000US32,14976,1207,Nevada,null,null,32
0400000US33,18928,4336,New Hampshire,null,null,33
0400000US34,17966,1109,New Jersey,null,null,34
0400000US35,16756,2202,New Mexico,null,null,35
0400000US36,20168,1018,New York,null,null,36
0400000US37,13923,1085,North Carolina,null,null,37
0400000US38,26977,7377,North Dakota,null,null,38
0400000US39,11891,886,Ohio,null,null,39
0400000US40,15276,656,Oklahoma,null,null,40
0400000US41,16603,1242,Oregon,null,null,41
0400000US42,13097,919,Pennsylvania,null,null,42
0400000US44,14665,2207,Rhode Island,null,null,44
0400000US45,12520,2242,South Carolina,null,null,45
0400000US46,13030,2475,South Dakota,null,null,46
0400000US47,14907,1215,Tennessee,null,null,47
0400000US48,17690,928,Texas,null,null,48
0400000US49,13513,1991,Utah,null,null,49
0400000US50,16629,4358,Vermont,null,null,50
0400000US51,20846,1073,Virginia,null,null,51
0400000US53,17825,943,Washington,null,null,53
0400000US54,11713,2524,West Virginia,null,null,54
0400000US55,12613,1424,Wisconsin,null,null,55
0400000US56,13482,3171,Wyoming,null,null,56
0400000US72,10578,742,Puerto Rico,null,null,72
