GEO_ID,C17026_001E,C17026_001M,C17026_002E,C17026_002M,C17026_003E,C17026_003M,C17026_004E,C17026_004M,C17026_005E,C17026_005M,C17026_006E,C17026_006M,C17026_007E,C17026_007M,C17026_008E,C17026_008M,NAME,C17026_001EA,C17026_001MA,C17026_002MA,C17026_002EA,C17026_003MA,C17026_003EA,C17026_004MA,C17026_004EA,C17026_005EA,C17026_005MA,C17026_006EA,C17026_006MA,C17026_007MA,C17026_007EA,C17026_008MA,C17026_008EA,state
0400000US13,2466415,18717,135685,7467,185879,7516,107868,6148,107255,5705,162187,6717,63874,4768,1703667,17196,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,9035,1501,12184,1696,6431,1049,6970,1105,13349,1358,6038,1082,255379,5386,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,15207,2354,28539,3185,14436,1981,18831,2396,28155,2794,13418,2091,281761,6751,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,126615,5889,177448,6723,106250,5916,111401,4705,154841,5581,65955,3504,2356953,16472,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,70518,4885,95838,4911,56103,3735,63732,3969,99644,4453,40930,3092,1206930,12114,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,24638,2377,36448,2453,23821,2700,27526,2378,41173,3099,19111,1885,624082,7358,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,22749,2471,38045,2707,24578,2090,26219,2351,39383,2958,16492,1919,553314,8480,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,61888,3753,96485,4839,45586,3290,51903,3080,74158,3605,29403,2544,772416,8634,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,68428,4332,94444,5253,48328,3988,50514,3578,72421,4531,25031,2275,749420,11106,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,11121,1579,19426,1856,10708,1859,13805,1665,18080,1895,10181,1303,259605,4542,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,41707,3875,55912,3662,34030,3204,37134,3512,58534,3762,27698,2912,1199824,12890,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,54119,4671,74097,4369,42759,3421,42743,3242,66565,4433,27950,2896,1305171,13294,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,111906,5290,163681,6643,84979,3964,91241,4130,142524,5284,58382,3490,1827011,11908,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,34792,2396,52634,3118,38205,2958,39751,3234,60646,3577,25052,2203,1132870,8427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,57278,4067,68848,4438,41387,3382,41328,3137,56636,4541,21319,2462,456358,7927,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,61999,3940,93081,4839,52597,3691,57995,3971,95024,4352,39313,2995,1119290,11348,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,9508,1398,13946,1858,8799,1314,8175,1330,14523,1712,6644,1070,191506,4319,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,16807,1806,23287,2303,13392,1563,16065,1754,25836,2183,10967,1217,363443,4865,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,29662,3166,42451,3162,26966,2562,30286,3144,42643,3047,16878,2557,470469,8806,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,6842,1237,10293,1599,6722,1426,8014,1512,10757,1606,6068,1283,292777,5986,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,78235,4858,99907,5216,63558,3937,64762,4534,93504,4690,38950,3215,1766970,15160,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,27867,2710,44205,3591,23584,2300,23254,2412,32349,2483,15498,2104,318647,7080,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,215336,7513,313865,8227,170959,6284,162716,6438,229941,7884,96892,5352,3371409,17146,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,118557,5012,176824,6947,108289,5330,113529,6126,167835,5514,66144,4532,1755037,18972,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,6106,1150,6903,1333,4235,920,5216,975,8134,1373,3790,1070,153826,4208,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,136210,5292,177329,6698,104371,5276,101964,3991,166373,5815,65039,3337,2170809,18025,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,44933,2437,68982,3658,41706,2732,44070,2498,62380,3232,26064,1962,681453,6622,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,38024,3298,58714,3842,34941,2884,33473,2920,59580,3730,26232,2635,727432,9588,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,116660,5367,173418,6404,95898,5035,101771,4075,165738,5578,71885,3958,2478925,17921,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,9178,1628,16072,2263,7934,1334,6899,1135,13587,2129,4352,921,192240,5180,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,59341,3902,88759,4528,47332,3944,55710,4089,79614,4857,33877,3240,856252,10244,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,8289,1354,9765,1243,7339,1291,8283,1320,11101,1242,4822,948,167414,4193,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,83469,4689,123063,5600,72464,4352,73086,3578,109066,5712,48923,3921,1165607,12858,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,306287,10894,491903,12585,294691,8739,300180,9011,419486,10579,166203,6887,4542159,25699,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,21591,2570,35665,3185,22109,2385,24901,2591,45448,3463,18490,2467,524977,8272,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,3616,819,5296,921,4951,994,5259,878,7996,1000,2747,561,122514,2732,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,68913,3816,91132,4733,55688,3863,62199,5056,100070,4872,37483,3136,1639372,14953,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,58756,3472,80342,4455,48699,2963,54899,3521,92115,4909,37956,3509,1387826,10565,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,25138,2991,38386,2756,20341,1872,23187,2382,31593,2690,14200,2084,319102,7270,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,44221,2645,71654,4052,41857,3003,42972,2668,79999,3646,31630,2607,1157333,9848,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,3413,828,6264,1333,4541,930,3708,751,7700,1554,3219,893,116625,3702,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,194821,5704,164385,5549,71313,3492,64447,3756,72431,3640,26334,2453,250807,5889,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
