GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001EA,B17001H_001MA,B17001H_002MA,B17001H_002EA,B17001H_003MA,B17001H_003EA,B17001H_004MA,B17001H_004EA,B17001H_005EA,B17001H_005MA,B17001H_006EA,B17001H_006MA,B17001H_007MA,B17001H_007EA,B17001H_008MA,B17001H_008EA,B17001H_009MA,B17001H_009EA,B17001H_010MA,B17001H_010EA,B17001H_011EA,B17001H_011MA,B17001H_012EA,B17001H_012MA,B17001H_013MA,B17001H_013EA,B17001H_014MA,B17001H_014EA,B17001H_015MA,B17001H_015EA,B17001H_016EA,B17001H_016MA,B17001H_017EA,B17001H_017MA,B17001H_018MA,B17001H_018EA,B17001H_019MA,B17001H_019EA,B17001H_020MA,B17001H_020EA,B17001H_021MA,B17001H_021EA,B17001H_022EA,B17001H_022MA,B17001H_023MA,B17001H_023EA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026MA,B17001H_026EA,B17001H_027EA,B17001H_027MA,B17001H_028EA,B17001H_028MA,B17001H_029MA,B17001H_029EA,B17001H_030EA,B17001H_030MA,B17001H_031EA,B17001H_031MA,B17001H_032EA,B17001H_032MA,B17001H_033EA,B17001H_033MA,B17001H_034MA,B17001H_034EA,B17001H_035EA,B17001H_035MA,B17001H_036EA,B17001H_036MA,B17001H_037EA,B17001H_037MA,B17001H_038EA,B17001H_038MA,B17001H_039EA,B17001H_039MA,B17001H_040MA,B17001H_040EA,B17001H_041EA,B17001H_041MA,B17001H_042EA,B17001H_042MA,B17001H_043EA,B17001H_043MA,B17001H_044EA,B17001H_044MA,B17001H_045MA,B17001H_045EA,B17001H_046EA,B17001H_046MA,B17001H_047MA,B17001H_047EA,B17001H_048EA,B17001H_048MA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052MA,B17001H_052EA,B17001H_053EA,B17001H_053MA,B17001H_054EA,B17001H_054MA,B17001H_055EA,B17001H_055MA,B17001H_056MA,B17001H_056EA,B17001H_057MA,B17001H_057EA,B17001H_058MA,B17001H_058EA,B17001H_059EA,B17001H_059MA,state
0400000US13,5365330,5683,595412,18787,260226,9831,20599,2713,4513,1255,26101,2708,11970,1665,4132,1319,7307,1474,45849,3470,31810,3331,24039,2583,31326,2932,31615,2996,12787,1812,8178,1275,335186,12155,17865,2386,3912,1040,23800,2834,12504,1686,3194,886,7823,1395,54168,4279,49283,3271,41919,3714,36971,3251,39635,2812,22426,2343,21686,2172,4769918,20462,2375381,11400,122187,3083,25505,2283,167439,5033,85597,4024,28339,2326,64636,2786,180755,4352,297190,4098,316301,3008,363056,3257,334034,3149,252322,2121,138020,1590,2394537,12299,115199,3297,24426,2578,156490,4479,84643,4058,28522,2660,55486,2983,156322,4227,287618,4234,308023,4079,363486,3477,351473,2907,275363,2398,187486,2442,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314405,1611,30911,3066,16379,2075,332,231,125,147,1230,663,706,477,125,149,53,82,2528,1168,2017,722,1171,490,2309,813,3901,888,840,320,1042,578,14532,2018,1060,600,366,428,451,282,450,312,93,154,298,225,1622,472,2630,870,1390,613,1517,467,2725,757,1361,487,569,326,283494,3283,154220,2456,6336,614,646,390,5856,978,3277,919,1076,453,1087,432,11631,1665,30975,1258,22455,565,19301,843,21772,1021,20710,432,9098,577,129274,2063,6366,604,640,305,6785,733,2691,583,698,383,1833,478,7507,843,21111,913,15448,613,16201,505,21302,758,17589,516,11103,332,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1342866,2104,181866,12001,83208,5448,7902,1650,1068,505,8751,1379,4119,1253,1002,449,1465,525,15158,1992,10262,1397,7638,1376,8925,1748,10169,2023,4170,1148,2579,1002,98658,8259,6021,1284,1147,542,9762,2518,2241,672,1064,540,2897,855,18031,1984,14225,2113,10576,1784,10611,2068,10180,1769,5824,1256,6079,1261,1161000,12221,584666,5691,33922,1622,7156,1354,51108,2707,22335,2242,9086,1336,16579,1511,42788,1952,74223,1702,74689,1633,74435,1786,79451,2015,61835,1226,37059,1088,576334,8315,34443,1342,6423,1208,44812,2727,23629,2380,7828,1179,15410,1580,35943,1952,70695,2237,72264,1852,74824,1990,83839,1761,62824,1315,43400,1304,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7780616,5099,675350,18581,300611,9844,22626,2441,4860,1120,24895,2539,12848,2025,4939,1169,8925,1436,54119,4113,35898,3092,29026,2168,35779,2591,37469,2537,16615,1925,12612,1544,374739,11770,20788,2592,3161,826,23629,2427,11937,1699,3904,795,8415,1394,62816,3794,58130,3944,40654,2825,40261,2390,41025,3358,26650,2086,33369,2344,7105266,20084,3514227,10041,178922,2785,38493,2821,224872,4859,122414,4024,43522,2648,84424,2866,254275,4073,472699,3462,450977,2324,533683,2976,538866,2794,348132,2008,222948,2100,3591039,13176,171739,2558,33202,2529,220540,4846,116365,4325,38850,2395,82642,2690,237041,4089,449106,4057,438087,3023,539928,2395,560899,3321,381882,2247,320758,3213,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5142706,5117,595088,22946,252666,11474,22440,2687,5285,1183,26163,3037,12451,2125,5043,1194,8390,1411,44097,3794,27716,2665,26328,2576,30995,2768,26357,2586,11156,1509,6245,1026,342422,13285,25412,3022,4640,1052,29381,3165,13620,1954,5005,1182,8036,1483,57581,3593,52308,3688,39858,3071,36018,3070,33439,2701,17285,1663,19839,1779,4547618,24543,2270605,12329,125914,2855,23645,2153,161417,5526,88180,3594,30836,2404,58308,2581,180802,4800,290403,3247,289441,2728,329971,2715,335963,2701,221623,1632,134102,1528,2277013,14843,118811,3396,22689,2738,149743,4499,78313,4062,31250,2259,56994,2561,158049,4178,270622,4203,280485,3055,333217,3243,345201,2760,244081,1886,187558,2293,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2627512,2237,263166,11212,113544,6381,7388,1523,1658,427,11459,1787,3820,807,2771,1018,3004,735,28216,2823,12024,1739,10560,1695,10443,1510,12551,1335,5256,887,4394,642,149622,6724,8515,1386,1522,453,10781,1845,3771,976,1583,602,3234,821,33802,2714,19655,1857,16329,2358,15334,1715,13317,1415,8942,1343,12837,1234,2364346,11247,1184965,6880,69804,1591,14757,1787,85014,3131,45214,2503,15432,1370,30365,1641,83747,3136,150512,1980,147083,1784,166363,1560,179305,1384,117485,962,79884,980,1179381,6373,65185,1440,13307,1389,83649,2989,41362,2420,16142,1813,27276,2058,73106,2624,140524,1982,139162,2356,164719,1752,182121,1478,124388,1519,108440,1573,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2165972,2168,217368,9999,98349,5818,9051,1381,1749,713,8050,1470,4162,1011,1423,592,2306,601,23485,2645,11546,1420,10112,1504,8362,1240,10822,1192,3679,761,3602,760,119019,5678,8310,1143,1671,629,8522,1503,3401,849,1250,450,3044,822,23648,2620,15471,1681,13619,1997,11529,1451,11453,1310,7818,1132,9283,1256,1948604,10147,970068,6154,55951,1717,9648,1154,74025,2895,37609,2630,12636,1195,25984,1458,73259,2706,128768,1742,117306,1829,133492,1369,142840,1285,95385,914,63165,1172,978536,5947,54534,1356,11442,1464,66389,2755,36892,2136,12319,1410,24262,1649,66524,2923,122520,1778,115031,2070,134413,1586,149642,1380,99263,1261,85305,1498,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3665581,3546,615527,17926,269330,9506,28066,3270,4891,1001,28431,2253,14179,1885,4095,866,8173,1433,35212,3620,32898,2974,30542,2409,34403,2781,26812,2189,13767,1622,7861,1243,346197,10707,26243,2860,4579,1198,29919,2623,11455,1879,5899,1084,9852,1405,45967,3080,52261,3876,42627,2777,43136,2956,33040,2525,21372,1760,19847,1708,3050054,18258,1521255,9937,81088,3531,15843,1857,100838,3824,57950,3717,18864,1898,39005,2092,124213,3765,190639,3260,198866,2761,221817,2843,225087,2184,157684,1682,89361,1512,1528799,10993,76367,2879,15530,2047,95382,3661,53037,2835,16863,1677,37866,2256,102571,3330,181553,3985,195600,2921,224956,2966,237510,2603,170929,1854,120635,2220,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2698275,3392,334828,16224,142336,8614,10972,2418,2484,1003,14731,2471,5547,1467,2470,917,4255,1244,21998,2509,19819,2425,13892,2026,16855,2279,16513,2408,8748,1339,4052,749,192492,9818,11622,2278,2734,794,16611,2794,7242,1623,1762,788,3245,1087,29063,2961,31179,2784,22931,2754,20295,2098,17708,2292,14040,1930,14060,1909,2363447,16008,1184400,8833,69365,2578,14074,2013,83608,3927,42095,2986,14812,1388,29325,2179,90271,3313,161287,3475,152980,2471,165578,2549,171087,2457,117709,1562,72209,1124,1179047,9945,60053,2338,10861,1791,75733,3344,39012,3066,14535,1860,28838,2005,77428,3006,156603,2933,143593,3085,169169,2151,180355,2347,127502,2054,95365,2221,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212084,1796,153597,8730,68719,4605,5471,1342,1320,792,5561,1175,2836,925,1294,551,1974,710,7356,1228,9023,1471,7409,1291,9619,1183,9011,1323,4266,710,3579,666,84878,5386,4529,962,1071,508,6609,1456,2040,626,714,304,2092,669,10101,1868,13816,2001,10011,1312,9445,1641,11602,1621,6595,1129,6253,987,1058487,8787,522328,4864,22813,1348,4908,1137,32150,2107,17191,1908,7345,902,11771,1103,35984,1584,58042,1644,62571,1410,81276,1202,87907,1389,63984,839,36386,998,536159,5308,22063,1072,4887,977,27770,2032,17448,2000,6357,914,11319,1025,33017,2119,57016,1974,62349,1310,85453,1633,92188,1654,66948,1145,49344,1084,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3046800,3667,199326,9989,87090,5224,5651,1252,975,445,5782,1571,3313,1008,1304,511,2464,735,13831,2432,11531,1576,7112,1478,10067,1660,13753,1672,6819,1258,4488,865,112236,6652,5666,1344,276,178,6610,1535,3012,694,972,478,1746,630,19629,2475,18015,1836,7701,1207,12584,1723,15842,1887,8620,1389,11563,1514,2847474,10197,1404786,5346,72172,1452,13144,1649,90032,3132,49864,2644,17032,1543,33450,1600,102035,2617,186414,1785,167091,1611,219703,1807,216701,1742,144618,1407,92530,1150,1442688,7200,66470,1435,14285,1676,87473,2939,44589,2557,16243,1563,32907,1644,91160,2902,178235,1897,171370,1431,226676,1874,225500,2016,159911,1431,127869,1825,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4798316,6905,372889,13055,157904,6684,7149,1487,1585,607,10762,1696,4739,1062,1968,625,3956,878,21653,2501,22743,2511,14994,2032,21823,2526,24380,1936,10603,1446,11549,1801,214985,8988,9183,1952,1489,704,9591,2042,5829,1379,2933,915,4055,1256,30048,3646,30788,2793,18308,2045,27252,2687,29468,2701,19341,2077,26700,2537,4425427,13410,2166828,7725,102345,1887,19807,2193,132699,3825,76806,3637,24728,2236,55019,2485,164062,3356,284766,2722,262512,2402,346619,2601,336434,2203,223567,1654,137464,2090,2258599,9027,95303,2108,18890,1978,130768,4082,68302,3585,23400,1901,50899,2328,150908,4081,283114,3031,270841,2573,359180,2764,358423,2756,248750,2231,199821,3164,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7345422,4781,870850,20774,387877,12357,31327,3134,5946,1108,43769,3587,17769,1876,6419,1006,11736,1746,61278,3762,45726,3486,37587,2998,47574,2913,50018,3282,17024,1456,11704,1294,482973,10850,29141,2623,4927,866,38516,3247,16320,1806,5408,990,12503,1666,84566,4518,68575,3633,55117,3640,53059,3123,54853,3317,29066,1829,30922,2562,6474572,20901,3237006,12428,157247,3259,30568,2516,206476,5342,111392,4253,42141,2257,83608,2589,260889,3908,395082,3687,390309,3225,490065,2923,506795,3339,345880,1686,216554,1629,3237566,11510,149421,3032,28418,2356,196357,4533,110840,4366,37820,2075,79356,2455,219624,4332,364680,3846,373167,3660,491039,3186,525164,3477,366512,1947,295168,2677,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4352653,3066,317201,10944,139544,6131,8509,1370,1799,686,11686,1675,5420,978,1242,384,4057,720,28253,2312,17607,1883,10596,1430,15911,1481,18250,1565,8949,1089,7265,942,177657,6949,10191,1400,2000,598,10986,1345,3904,893,2322,627,3152,692,36205,2794,24984,2263,14813,1606,19938,1713,19931,1656,11327,1018,17904,1590,4035452,11712,2020875,7292,114867,1625,23531,2220,136521,3391,74056,2393,26681,1660,49511,1765,144650,2629,268220,2303,256398,1518,301996,1686,309048,1592,192155,1195,123241,1463,2014577,7519,106800,1718,19475,1680,136898,3309,69852,2971,24081,1445,47718,1444,130498,2872,252622,2380,245552,1693,300785,1744,312592,1769,204936,1216,162768,2010,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1660206,2517,221693,13308,97451,7854,7910,1341,1557,746,12105,2256,4462,1278,1319,606,2664,1050,14126,2564,12301,2055,11102,2178,9162,1888,12232,1804,5349,1066,3162,802,124242,7776,8972,1742,2145,846,9548,2119,3992,1404,1316,638,2841,1100,17517,2413,18906,2190,16659,2062,11845,1720,14303,1818,7361,1223,8837,1289,1438513,13386,715485,8336,38414,1571,7077,1482,53718,3303,23696,2539,8892,1264,18497,1913,55659,2916,85303,3163,93276,2867,101104,2213,100727,1941,79982,1302,49140,1031,723028,7358,35809,1847,8108,1564,46538,3116,27005,2616,7705,1286,17387,1503,49845,2143,79543,2604,87829,2520,102000,2170,106221,1862,88565,1274,66473,1644,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4727820,4751,574340,17671,254653,9012,23604,2801,4489,940,27077,2648,10606,1686,4232,893,6939,1478,43740,3700,31798,2769,23963,2406,27373,2116,29938,2327,12499,1542,8395,1352,319687,11875,21773,2207,5268,1286,29195,3875,8207,1120,3130,857,7039,1397,53131,3389,46529,3142,36829,3279,31593,2395,33852,2892,21013,2216,22128,2051,4153480,19261,2068598,9811,111149,2868,23209,2551,144473,4279,73855,3158,27528,2299,55174,2796,158791,4049,268731,3068,261822,2555,297918,2374,301223,2441,210462,1638,134263,1598,2084882,12649,106823,2256,21370,2243,137479,3877,69029,3156,25498,1982,50363,2120,138587,3398,259159,3345,249852,3361,302032,2386,316848,2926,228169,2327,179673,2547,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,875662,1328,109859,8296,51214,4192,4767,1066,349,227,4392,1013,1999,1160,634,446,1253,612,10900,1555,5793,1227,4976,1200,4495,1179,6812,1053,2753,608,2091,568,58645,4981,5080,1186,575,379,4292,1142,1897,760,1346,475,770,390,10687,1615,8129,1374,4130,929,6617,1078,7865,1321,3118,657,4139,716,765803,8474,388034,4133,19011,892,4611,934,25660,1886,13500,1474,5483,836,8098,881,28041,1653,49189,1513,47232,1432,51568,1317,61320,1094,46696,659,27625,658,377769,5350,18090,1407,4693,1037,25323,1758,10935,1299,4855,794,7619,949,25168,1534,45118,1376,45851,981,50011,1124,62725,1333,45272,754,32109,827,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478309,1819,134847,5434,60389,3304,5012,916,1049,371,5268,1051,3214,834,845,428,1457,369,12503,1918,9047,1342,4458,807,6559,1208,5729,856,2556,546,2692,477,74458,3803,5085,1127,964,353,5456,1045,1710,442,454,248,1955,635,16290,2026,10052,1416,6919,1096,7852,1034,6255,865,4164,714,7302,930,1343462,5604,673897,3539,41054,983,7455,1142,49456,2019,26649,1725,8793,1091,16804,1047,51723,2097,88482,1536,85774,936,90794,1264,99428,853,64518,586,42967,776,669565,4030,37608,1192,8765,1089,46769,1866,25346,1906,7576,932,16458,1088,44321,2107,84372,1566,81714,1206,90093,1049,102038,906,68522,729,55983,1125,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1443671,2399,151243,8569,74306,5515,3988,1031,1631,611,5625,1692,2148,816,625,375,1117,433,9390,1467,9064,1530,8050,1578,12160,1993,12260,1886,5176,1011,3072,785,76937,5385,3455,1237,392,256,4734,1179,2242,743,706,340,1537,779,8266,1555,11528,1814,10273,1550,10988,1554,9950,1683,6411,1151,6455,1078,1292428,8925,658789,5849,28530,1187,6539,1370,36812,2285,17339,1729,7873,986,12260,1139,38476,1731,85651,1752,85333,1789,97848,2067,102298,1970,89637,1145,50193,810,633639,5440,26248,1331,5592,1155,36688,1943,16342,1719,6425,1118,11799,1276,37586,1749,79911,1922,75967,1645,90595,1694,103898,1652,87824,1168,54764,1171,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1175941,1714,88394,7635,37749,4009,3425,1231,602,460,3323,964,2744,772,576,313,1713,786,4526,1256,4056,1041,2254,806,4845,1025,5820,1090,1726,488,2139,633,50645,4686,2774,706,225,202,2761,836,1580,712,596,384,785,558,8731,1945,8537,1408,5188,1337,6044,1131,5330,1179,3271,779,4823,863,1087547,7947,542414,4227,24656,1278,5209,1051,32849,2301,18366,1593,6877,1273,12726,1203,44575,1552,64303,1195,65414,839,88980,1072,88629,1138,58083,632,31747,752,545133,5029,22623,788,5584,1200,32623,2055,18480,1830,5859,808,14679,991,37227,2106,58517,1400,64450,1344,90702,1120,92089,1187,60530,797,41770,1167,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
