GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001EA,B17018_001MA,B17018_002EA,B17018_002MA,B17018_003MA,B17018_003EA,B17018_004EA,B17018_004MA,B17018_005EA,B17018_005MA,B17018_006EA,B17018_006MA,B17018_007EA,B17018_007MA,B17018_008MA,B17018_008EA,B17018_009MA,B17018_009EA,B17018_010EA,B17018_010MA,B17018_011EA,B17018_011MA,B17018_012EA,B17018_012MA,B17018_013MA,B17018_013EA,B17018_014MA,B17018_014EA,B17018_015EA,B17018_015MA,B17018_016EA,B17018_016MA,B17018_017EA,B17018_017MA,B17018_018MA,B17018_018EA,B17018_019MA,B17018_019EA,B17018_020MA,B17018_020EA,B17018_021EA,B17018_021MA,B17018_022EA,B17018_022MA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025MA,B17018_025EA,B17018_026EA,B17018_026MA,B17018_027EA,B17018_027MA,B17018_028MA,B17018_028EA,B17018_029MA,B17018_029EA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032EA,B17018_032MA,B17018_033EA,B17018_033MA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US13,2466415,18717,321564,10162,108946,6411,32990,3470,39473,3307,23103,2678,13380,2148,212618,8720,28936,3554,9959,1883,9320,1871,7446,1602,2211,769,183682,7523,44697,3661,62146,5204,64310,4361,12529,1901,2144851,17728,1641463,16987,131973,6414,365969,9729,476768,11973,666753,12057,503388,12765,138453,5587,23961,2621,46156,3757,39250,3251,29086,3210,364935,10670,41009,3309,94258,5843,131032,5592,98636,5256,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,1897,640,2225,577,3226,906,1913,636,11958,1693,3184,840,1108,519,1266,452,646,380,164,156,8774,1431,1363,559,2105,652,3921,1152,1385,601,288167,5332,223190,5096,10399,1400,45257,3109,79025,3833,88509,3988,64977,3212,21686,2171,1345,466,7137,1212,7706,1363,5498,1080,43291,2925,5347,1253,10820,1421,16778,1778,10346,1461,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,2263,796,5580,1426,10649,1895,2433,696,22821,2770,3594,940,645,433,1733,659,1138,583,78,93,19227,2657,4281,1225,5206,1353,8205,1823,1535,595,356601,6930,299928,6500,17766,2107,62598,3732,114259,5279,105305,4673,56673,3799,19733,2305,2982,874,7063,1517,5853,1104,3835,979,36940,3208,3382,830,9686,1326,15724,2130,8148,1530,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,29077,2938,35226,3055,23700,2139,16501,1943,199559,6666,28205,2850,8103,1337,10246,1588,8450,1714,1406,506,171354,6420,34596,3077,59335,3516,66481,3847,10942,1580,2795400,17541,2181036,16720,165121,6095,453365,9281,640526,10326,922024,10894,614364,13408,185757,7465,24565,2557,63700,4758,57966,3593,39526,3305,428607,10930,46120,3218,109853,4620,162477,6652,110157,5818,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,13213,1913,18472,2120,14046,1898,6649,1414,113976,6291,16796,2334,5276,1095,7142,1528,4069,1078,309,347,97180,5526,23916,3010,30739,2958,36920,3452,5605,1132,1467339,11736,1161178,12824,83512,3921,333696,7217,351358,8449,392612,7872,306161,8431,101830,4867,12178,1477,40131,3245,31001,2914,18520,2084,204331,6435,19486,2072,65317,3972,74528,3861,45000,3104,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,4612,886,6065,889,6459,1116,3207,1015,40743,3172,8270,1777,1705,784,3657,1417,2665,784,243,198,32473,2614,5756,1008,10681,1307,13892,1814,2144,640,735713,8038,607661,7993,31221,2061,161464,4389,205193,4606,209783,5652,128052,5321,45315,3226,4595,1030,16119,1857,16799,1719,7802,1301,82737,3796,6390,1381,20969,2117,36708,2699,18670,2168,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,3939,829,8231,1136,7031,1327,2615,573,38978,3394,8027,1801,2340,757,2098,715,3064,1033,525,334,30951,2922,6086,1449,9678,1626,13084,1720,2103,611,659986,8919,538817,8738,31205,2115,111894,3841,171660,5088,224058,6298,121169,5141,42343,3142,7477,1300,11760,1468,14027,2058,9079,1331,78826,3764,6635,1086,16767,2044,33141,2578,22283,1903,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,20386,2041,22903,2785,14691,1502,4722,979,95671,5260,18377,2312,6513,1190,6553,1320,3926,1162,1385,608,77294,4855,16759,2320,25297,2866,30690,3106,4548,1245,973466,9634,765418,9714,66377,3073,228146,6593,227133,7208,243762,6673,208048,6495,67378,3594,9114,1622,26563,2349,21464,2301,10237,1274,140670,5592,17979,2134,42298,3026,50075,3915,30318,2439,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,11927,2104,15470,2226,10739,2172,3364,1041,121372,5569,15556,2338,6574,1565,5899,1384,2750,1078,333,294,105816,5229,25753,2979,40433,3431,34744,3606,4886,1114,945714,12281,705004,12699,61003,3909,214171,6962,209545,7543,220285,6451,240710,8866,70407,4517,10984,1637,26851,2893,19344,2203,13228,2144,170303,7030,22431,2417,51491,3866,58873,4092,37508,3109,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,2114,809,4816,991,2474,594,1556,513,19587,2122,4641,904,1139,540,1452,492,1918,730,132,161,14946,2113,1960,829,5412,1073,6078,1246,1496,571,312379,5283,253482,5127,10688,1539,65145,3480,78590,3141,99059,3698,58897,3278,20234,1780,1555,630,7958,1369,7260,1189,3461,883,38663,3087,1984,590,9620,1492,15775,2106,11284,1432,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,6603,1099,8203,1331,6053,1286,6908,1319,69852,4569,11166,2052,3285,1002,3525,948,3271,1146,1085,465,58686,4079,15024,2046,19311,2540,18976,1781,5375,1209,1357220,13051,1014700,11571,58905,3422,183256,6822,249953,7552,522586,8412,342520,9330,97096,4794,14443,1748,27258,3152,28323,2910,27072,2448,245424,8313,19327,1862,64923,3920,83731,5172,77443,4786,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,8274,1463,10703,1531,9558,1780,9812,1638,89869,5202,12574,1998,4028,1105,4004,1205,2879,959,1663,709,77295,4762,17809,2498,27399,2665,25869,2695,6218,1265,1485188,13099,1150367,12016,57755,3167,218284,6773,268933,7200,605395,8679,334821,9222,92720,4189,12110,1857,31802,3134,22568,2247,26240,2480,242101,7176,25739,3046,59205,3587,84356,5056,72801,4389,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,20061,2230,29732,2449,27729,2482,12140,1533,185925,5805,30541,2654,8287,1388,11059,1521,9570,1569,1625,508,155384,5014,30330,2600,51331,3317,63350,3516,10373,1405,2204137,13236,1732141,12836,94167,3873,398668,9309,590600,9568,648706,9557,471996,10482,151513,6062,16941,1905,48827,3274,55349,3820,30396,2686,320483,7556,28487,2309,88700,3611,130175,4779,73121,3293,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,7839,1229,8638,1179,8531,1163,5361,823,57057,3343,9183,1363,1314,470,3088,774,3493,823,1288,513,47874,2926,11052,1482,14374,1902,19385,2227,3063,812,1296524,9332,1060989,8578,43265,2339,206969,5021,351082,5898,459673,7574,235535,6243,86067,4234,7644,1195,28823,2694,30470,2810,19130,2069,149468,4497,10771,1413,33753,2722,62162,3125,42782,2518,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,9280,1502,11355,2235,9857,1577,3122,1005,92512,4910,11513,2120,3330,1071,4505,1190,3344,1146,334,371,80999,4626,18502,3013,26696,2428,32636,3140,3165,959,617028,9334,451584,8506,43735,3527,119313,5579,157596,5806,130940,5221,165444,5979,45015,3456,7597,1412,15543,2046,15384,2087,6491,1417,120429,5041,15826,1958,32168,3017,47815,3510,24620,2377,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,12852,1927,19545,1776,15066,1865,6107,1036,101510,5285,16695,1967,5676,1223,6532,1432,3798,978,689,428,84815,4978,15451,2205,28053,2767,33881,3325,7430,1416,1364219,12490,1083444,12427,70506,3837,276130,7691,334949,7920,401859,8455,280775,8370,85218,4977,10825,1522,28973,2801,29129,2709,16291,2110,195557,5965,18077,2101,55930,3449,76509,4522,45041,3236,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,1389,399,2749,639,3207,733,1791,883,14318,1809,2571,776,544,317,1146,527,748,342,133,139,11747,1663,2285,802,4733,1030,3570,699,1159,588,229647,4470,193712,4688,7065,1194,49062,3148,61137,3142,76448,3550,35935,2816,13030,1629,1167,569,3927,930,4580,1067,3356,917,22905,2093,1249,480,6430,1106,9430,1428,5796,1204,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,4268,965,4023,825,3878,822,1713,496,26212,2356,5178,1094,1512,697,1260,519,1893,576,513,343,21034,2286,3784,987,5977,1391,9694,1511,1579,546,429703,5195,355544,5284,16070,1653,77191,2920,123188,3556,139095,3959,74159,3670,24214,2203,2991,884,6450,1148,9456,1496,5317,955,49945,2659,3760,910,12406,1362,20789,1816,12990,1492,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,7560,1453,8005,1400,6882,1263,4297,1122,45369,3673,8295,1669,2136,957,3203,983,2212,859,744,387,37074,3276,10203,1658,12583,2110,11584,1680,2704,753,587242,9256,429996,7903,42228,3743,97667,4624,151828,5162,138273,4846,157246,5712,55168,3569,9619,1670,15992,2115,19792,2288,9765,1820,102078,4823,12682,1739,24652,2530,45302,3238,19442,2289,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,1180,484,1399,453,1602,529,1119,445,11835,1762,1316,488,232,147,438,276,360,256,286,205,10519,1588,1508,591,3260,1058,4781,1179,970,496,324338,6142,263644,6744,10448,1712,58061,3933,77400,3678,117735,3997,60694,4205,19625,2526,1941,724,6732,1493,5146,998,5806,1238,41069,3101,2861,832,10257,1665,15599,1800,12352,1845,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,17730,2398,22452,2750,11248,1631,14632,1759,112080,5626,17908,2285,5472,1249,6750,1638,3869,932,1817,663,94172,5482,22219,2197,35881,2945,27896,2818,8176,1759,2027744,14882,1565999,12674,97926,4635,333346,8305,355021,8474,779706,11178,461745,11400,138332,6320,20426,2479,44174,3094,38474,3591,35258,2928,323413,9374,32305,2727,96370,5670,101902,5012,92836,5193,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,12448,1890,6190,1199,7806,1653,3361,966,42267,3390,8360,1331,2644,918,2321,786,2778,766,617,458,33907,3119,10005,1802,10325,1883,11583,1854,1994,710,413332,6892,312071,6200,30013,3023,69381,4092,101026,5120,111651,3824,101261,4002,35642,2993,5420,1103,11707,1646,11870,1793,6645,1543,65619,3836,7002,1212,16652,2180,26537,2371,15428,2085,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,66593,4058,59161,3889,36855,3000,27505,2438,339087,8184,52598,3346,18009,2417,17562,2349,14061,2085,2966,750,286489,7833,91355,4252,89965,4563,84045,4218,21124,2257,4031917,19646,2965905,18185,240117,7291,651315,11200,761160,12864,1313313,13436,1066012,14557,306856,8560,45103,3218,93787,4999,90297,4936,77669,4279,759156,13130,93966,4740,196657,6559,242516,8321,226017,7745,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
