GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002MA,B14004_002EA,B14004_003EA,B14004_003MA,B14004_004EA,B14004_004MA,B14004_005EA,B14004_005MA,B14004_006EA,B14004_006MA,B14004_007MA,B14004_007EA,B14004_008MA,B14004_008EA,B14004_009EA,B14004_009MA,B14004_010EA,B14004_010MA,B14004_011EA,B14004_011MA,B14004_012EA,B14004_012MA,B14004_013MA,B14004_013EA,B14004_014EA,B14004_014MA,B14004_015EA,B14004_015MA,B14004_016EA,B14004_016MA,B14004_017EA,B14004_017MA,B14004_018MA,B14004_018EA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021EA,B14004_021MA,B14004_022EA,B14004_022MA,B14004_023EA,B14004_023MA,B14004_024MA,B14004_024EA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027EA,B14004_027MA,B14004_028EA,B14004_028MA,B14004_029MA,B14004_029EA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033EA,B14004_033MA,state
0400000US13,8139039,3991,3916665,5151,238825,8549,1471,826,146115,6824,51853,4033,39386,3030,61095,5027,76,154,26918,3466,14537,2038,19564,2504,3616745,12024,219367,4215,349991,8911,617858,7172,2429529,7230,4222374,4770,319828,9662,2323,775,182634,6715,74624,4446,60247,4529,98762,6348,60,75,37324,3618,26221,3560,35157,3241,3803784,12754,203296,3688,285697,7937,598175,6406,2716616,6783,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1168301,806,590393,1244,35612,2900,197,163,18540,1867,11222,1780,5653,937,12204,1787,0,182,4342,1241,4872,1460,2990,740,542577,3514,24066,1056,52483,2144,100957,2490,365071,1361,577908,1046,36794,2893,71,78,20746,1955,10027,1689,5950,1034,12841,2111,0,182,5636,1396,3399,787,3806,970,528273,3190,23570,809,32736,1816,85919,2044,386048,1452,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1294692,1881,642880,2474,39327,3190,190,177,22238,2609,10283,1675,6616,1267,11278,1688,92,131,5838,1232,3308,919,2040,691,592275,4325,37038,1506,51675,3077,96185,2768,407377,3146,651812,2260,42988,3834,111,141,23413,2370,10914,1965,8550,1466,11615,1944,17,32,7141,1477,2453,883,2004,847,597209,4497,34495,1292,46462,2937,93667,2740,422585,2806,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412828,3095,5063925,3949,275124,7434,1441,515,181304,6117,53517,3640,38862,2758,125505,5438,456,412,69413,3961,35532,3480,20104,1972,4663296,8964,260360,2287,377898,6763,800263,5919,3224775,4323,5348903,3917,340682,7609,2602,801,198934,6136,74126,4100,65020,3787,164999,6676,1137,491,89719,4382,42624,3620,31519,3084,4843222,8959,247022,2415,320604,6792,767150,5641,3508446,6295,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5314761,3633,2586612,4478,155633,6494,677,385,104999,5115,27782,2633,22175,2347,41876,2993,87,112,25391,2705,7057,1258,9341,1439,2389103,7027,137230,2182,214023,5657,385548,4688,1652302,4171,2728149,4134,188515,6719,626,358,117628,5333,39182,3471,31079,2680,55216,3612,87,109,34654,3058,10296,1612,10179,1860,2484418,7566,136108,2591,179678,5192,372157,4514,1796475,4653,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2518654,2648,1240310,2916,76819,3693,664,674,51550,3013,13983,1695,10622,1737,27307,2976,85,108,18893,2364,4513,1074,3816,793,1136184,4951,62418,1130,95081,3715,180287,3417,798398,3759,1278344,2625,89773,3895,457,383,58357,2859,17524,2100,13435,1447,32898,2776,32,44,20814,1993,5437,1201,6615,1179,1155673,4953,59852,1121,75947,2714,171008,3047,848866,3332,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2312560,2500,1144771,2745,82403,3981,65,99,54911,3607,16738,1756,10689,1453,12742,1932,35,61,6699,1225,2616,741,3392,832,1049626,4982,62747,1715,98487,3494,177420,3401,710972,3473,1167789,2574,96696,4079,463,352,56766,2795,21341,2226,18126,1995,19138,2193,0,168,8782,1234,3378,797,6978,1478,1051955,4947,57843,1662,77283,3485,163006,3427,753823,3275,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3588805,2946,1746997,3589,89192,4075,389,345,55506,3424,18279,2111,15018,1968,21453,2075,61,80,13094,1716,4133,833,4165,1025,1636352,5435,88241,2292,149874,3937,257360,3824,1140877,3435,1841808,3336,129959,5532,154,155,77028,3898,27881,2795,24896,2756,27505,2347,145,182,14667,2017,6316,1306,6377,1158,1684344,6278,85306,2213,115550,4334,247533,3400,1235955,4116,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3740919,3718,1806873,3691,92748,4631,668,501,62533,3976,19037,2071,10510,1665,22538,3075,21,37,11047,1742,6215,1582,5255,1265,1691587,5725,94732,2576,161666,4354,302446,5101,1132743,4791,1934046,3782,129758,6023,887,664,76113,4402,31389,3441,21369,2271,34012,3970,0,204,18517,3228,7665,1604,7830,1691,1770276,5943,90072,2695,129408,4530,303848,5909,1246948,4559,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1121207,1499,543626,1936,23468,1928,78,152,14599,1544,4871,1122,3920,806,11881,1936,0,163,7945,1262,2061,912,1875,642,508277,3023,24649,721,35506,1950,67408,1789,380714,1980,577581,1949,35383,3221,191,233,17329,2232,7472,1122,10391,1615,11828,1554,0,163,7357,1199,1452,484,3019,773,530370,3525,22820,984,29493,1971,68700,1581,409357,2088,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4890571,1819,2340835,2712,168308,5743,810,346,100936,4161,38871,2989,27691,2393,49299,2989,455,326,20033,1838,14289,1614,14522,1919,2123228,6402,115812,1480,162349,4571,359113,3644,1485954,3619,2549736,2859,204917,6248,1479,607,108076,4778,50378,3812,44984,3581,66506,3937,521,343,30294,2612,16136,2138,19555,2233,2278313,7871,112825,1935,134495,4958,355346,5027,1675647,4746,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5658173,1339,2716576,2163,130641,5392,796,483,81816,3851,27892,2789,20137,2319,130835,5462,583,360,86235,4115,29285,2483,14732,1785,2455100,6454,127411,1394,182211,4973,410001,3620,1735477,3095,2941597,1835,164126,6791,673,400,93998,4511,38188,3225,31267,3167,160787,6501,934,376,103323,5271,31264,2883,25266,2734,2616684,8160,120548,1099,153001,5843,405146,4300,1937989,4286,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8116804,2864,3954251,3003,262313,7037,1300,416,167039,5042,57963,3000,36011,2766,51198,3635,136,140,30124,2924,9419,1447,11519,1473,3640740,8250,204687,1760,305567,5234,547445,4696,2583041,4492,4162553,2725,331159,7744,2779,734,198535,5302,71400,4172,58445,3411,69162,3578,371,252,34567,3347,14884,1662,19340,1848,3762232,8589,192779,1771,250573,5088,520447,4015,2798433,4888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4420760,2259,2181651,2635,119463,4315,266,204,72382,3213,28457,2498,18358,1869,39257,2782,131,114,21995,2254,8718,1431,8413,1263,2022931,5665,109618,1134,162331,3137,340108,3637,1410874,3911,2239109,2871,145834,5563,955,361,81118,4052,35424,2820,28337,2376,53838,3685,331,263,29927,2785,11957,1556,11623,1623,2039437,6469,102763,1094,138008,4361,321047,3928,1477619,3505,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2388147,2890,1143411,3052,76163,4390,624,468,51185,4265,14346,2239,10008,1538,8959,1640,62,103,4066,1249,2287,785,2544,759,1058289,5183,63535,2457,101402,4066,168317,5078,725035,4297,1244736,3325,101995,5420,184,163,64457,4043,20807,2553,16547,2299,15690,2114,65,71,5756,1184,4069,1164,5800,1225,1127051,6439,59351,2574,85123,3911,164095,4314,818482,4474,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931458,3176,2395744,3818,131876,5336,549,301,81408,4326,29307,3196,20612,2209,49319,3791,116,123,27511,2829,13310,2068,8382,1479,2214549,7240,123719,2351,193924,5400,354996,4726,1541910,4046,2535714,3830,158676,6150,1093,494,92027,4991,36265,3088,29291,2512,68794,4255,304,246,39000,3140,14724,2186,14766,1950,2308244,7232,114571,2247,160024,5448,347607,4369,1686042,4856,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,844438,1510,423623,2445,25138,2547,99,149,16106,1980,6009,1452,2924,669,2508,779,55,74,1385,571,387,247,681,358,395977,3514,19885,1176,35963,2050,59219,1916,280910,2016,420815,2049,27778,2307,78,102,14650,1651,7294,1396,5756,855,3893,862,0,165,1801,632,590,293,1502,509,389144,3280,17599,954,30488,1912,55158,1583,285899,2071,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1501794,1721,741271,2211,49355,3095,21,32,30324,2361,12875,1582,6135,989,11284,1550,8,15,6395,1179,2547,624,2334,699,680632,4005,39131,1289,61880,2569,113606,2645,466015,2247,760523,1725,59298,3416,219,284,36422,2223,11956,1515,10701,1367,15470,1765,0,155,8463,1263,3513,793,3494,820,685755,3906,36855,1236,49493,2295,108155,2792,491252,2345,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2332895,1049,1163719,1231,61079,3554,155,128,31923,2343,17042,2140,11959,1812,14445,2043,147,243,4142,983,4571,1117,5585,1110,1088195,4453,56088,785,93659,2681,187458,2916,750990,2480,1169176,1357,79918,4607,321,215,41010,3394,19848,2411,18739,2130,17430,2339,18,31,4127,1051,5925,1219,7360,1531,1071828,5241,53876,868,79262,3161,177066,2649,761624,2814,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1117604,1127,548584,1486,24619,2080,229,198,16447,1796,4024,889,3919,966,16589,2176,0,184,10440,1728,2753,795,3396,1109,507376,2763,25447,912,39501,2073,72707,1738,369721,1866,569020,1459,31960,2886,344,201,19345,2467,5339,948,6932,1288,21536,2494,0,184,12207,1689,4583,1292,4746,991,515524,3593,24307,978,32123,2350,65909,1734,393185,1942,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7313818,1478,3535810,1697,184699,6435,1208,485,126489,5330,34935,3006,22067,2516,81386,4634,224,181,48566,3935,17508,2026,15088,1873,3269725,7196,181982,1474,233411,5581,529821,4507,2324511,3960,3778008,1490,229269,8005,1478,673,142548,4988,46368,3445,38875,3477,94139,4777,219,159,49063,3137,21988,2474,22869,2660,3454600,8345,169559,1465,192687,5306,501360,4034,2590994,4626,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1668989,2785,821541,2995,53789,4225,155,205,29624,2756,13542,2046,10468,1592,6498,1466,197,287,1954,709,1803,839,2544,966,761254,4885,41773,1650,75169,3093,126900,2752,517412,2615,847448,2012,74659,4737,681,455,39510,3219,17677,2019,16791,2270,10063,1743,0,193,4096,1257,2909,824,3058,809,762726,5024,40490,1726,57792,2864,109595,3043,554849,2994,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16312417,2940,7832354,3462,413743,8624,5201,1069,274801,6869,86785,4800,46956,3288,250787,8678,1362,522,162957,6871,58697,3908,27771,2345,7167824,11526,368328,2432,537017,7930,1286834,6877,4975645,5252,8480063,3158,492093,10870,4254,889,298180,8033,113281,5893,76378,3901,346092,9636,1908,558,210006,7043,79986,4862,54192,3495,7641878,12227,348740,2147,458190,8347,1249997,7580,5584951,6198,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8146843,4891,3924333,5681,234777,8117,1382,515,149854,6229,43332,3791,40209,3501,60084,4119,112,130,31803,2912,12961,1645,15208,2112,3629472,10618,198414,3472,341148,7983,579686,6490,2510224,6697,4222510,5240,309658,8817,2631,925,170685,5631,70334,3702,66008,4290,82750,4421,356,256,39979,3008,19245,2482,23170,2746,3830102,11291,189196,3603,258639,6716,572572,6415,2809695,7457,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,611660,1723,314948,2488,24267,2232,49,66,18220,2012,4439,908,1559,457,2389,788,0,151,1389,658,543,304,457,250,288292,3626,13841,1085,29834,1943,58310,2163,186307,1948,296712,1814,25572,1873,69,84,17703,1742,4571,921,3229,905,4721,839,14,31,2941,671,834,322,932,453,266419,2317,12073,759,23510,2106,45403,1380,185433,1517,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
