GEO_ID,B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,NAME,B18108_001MA,B18108_001EA,B18108_002EA,B18108_002MA,B18108_003EA,B18108_003MA,B18108_004MA,B18108_004EA,B18108_005MA,B18108_005EA,B18108_006MA,B18108_006EA,B18108_007MA,B18108_007EA,B18108_008EA,B18108_008MA,B18108_009EA,B18108_009MA,B18108_010MA,B18108_010EA,B18108_011MA,B18108_011EA,B18108_012MA,B18108_012EA,B18108_013EA,B18108_013MA,B18108_014EA,B18108_014MA,B18108_015MA,B18108_015EA,B18108_016MA,B18108_016EA,B18108_017MA,B18108_017EA,B18108_018MA,B18108_018EA,B18108_019EA,B18108_019MA,B18108_020EA,B18108_020MA,B18108_021MA,B18108_021EA,B18108_022EA,B18108_022MA,B18108_023MA,B18108_023EA,B18108_024EA,B18108_024MA,B18108_025MA,B18108_025EA,state
0400000US13,10024056,3586,649209,4156,4414,1270,892,592,643903,4377,1850125,4588,70137,4763,27162,3715,1752826,7744,2321353,8192,78630,5589,52026,4592,2190697,10912,3933065,8584,271370,9329,255970,9526,3405725,15032,798597,4662,118509,5233,99369,4738,580719,6492,471707,3991,87470,3956,158321,4869,225916,5118,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,92057,712,333,278,116,191,91608,840,218938,890,6049,1235,956,382,211933,1572,311726,2770,8928,1349,5993,1473,296805,3239,519475,2170,27344,2500,21561,2103,470570,3645,133338,798,13485,1477,11668,1572,108185,2126,99528,752,19249,1838,32396,2129,47883,2502,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,111847,1127,605,484,184,301,111058,1195,319492,1604,12416,2076,5658,1304,301418,2770,363282,3268,17035,2626,13506,2396,332741,4586,598623,3564,48177,3674,39119,3277,511327,5659,144493,1505,23771,2211,14437,1822,106285,2718,94510,1218,22113,1898,28018,2311,44379,2702,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,779539,2734,3835,1163,1165,506,774539,2890,2176723,3210,65791,4559,22663,2050,2088269,5934,2955194,5578,78040,4168,59019,3883,2818135,7854,5003383,5899,281591,8353,248993,6957,4472799,11204,1026367,3025,137098,4562,103328,4512,785941,5835,738654,3036,136952,5020,216483,5989,385219,6225,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,419209,2345,1286,525,810,700,417113,2336,1156797,3005,51249,3592,17343,2377,1088205,5874,1489219,4407,59135,4454,47155,3695,1382929,7576,2525951,4821,191216,6000,180053,6385,2154682,8675,548939,2610,87519,4373,68182,3591,393238,5519,380152,1914,80512,3292,114529,3278,185111,3765,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,195084,2196,1407,578,282,184,193395,2291,531411,2212,22409,2092,7491,1200,501511,3084,704426,4144,27687,2544,15643,2031,661096,5710,1171963,4285,76612,3829,60197,3060,1035154,6339,265070,1351,37306,2287,22709,1851,205055,3163,212457,1224,42534,2117,53759,2246,116164,2599,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,196999,2157,1307,638,313,309,195379,2330,521995,2858,23195,2611,7695,1345,491105,4107,661926,4140,26367,2838,17529,2330,618030,4941,1062133,3811,74785,3996,66110,3494,921238,5955,231134,1816,37346,2297,24231,1931,169557,3227,175972,1766,38346,2280,48579,2333,89047,2858,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,273366,2323,2044,775,473,506,270849,2285,734821,3062,34500,3158,14260,1867,686061,4740,959512,3962,50839,3917,28330,2800,880343,6157,1723443,3896,158574,6348,184205,5798,1380664,8488,396692,2192,65438,3696,62002,3041,269252,4884,254877,1973,51649,2762,85981,3458,117247,3652,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,304845,3118,1636,557,939,606,302270,3242,809833,3565,42455,3714,12558,2013,754820,5245,1086345,6189,52364,4332,34404,3717,999577,8304,1734426,6793,144547,5993,140793,6654,1449086,10147,376983,2961,60262,3173,58848,2968,257873,4096,254999,2518,47813,3466,84634,3668,122552,4450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,63852,1097,1093,796,0,163,62759,1363,191467,1640,11705,1601,4033,1017,175729,2336,260531,1829,15238,1701,9230,1511,236063,2580,555663,2045,44808,3170,45737,4169,465118,5565,145726,787,20982,1918,13495,1445,111249,2191,97610,883,21076,1762,27309,1684,49225,2202,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,366627,1385,1752,748,139,169,364736,1555,979527,1721,38373,3304,13232,1665,927922,3978,1350302,3308,45973,3457,27596,2962,1276733,5839,2388483,4418,142593,5913,112535,5137,2133355,8645,491027,2464,61737,3702,43717,2884,385573,4458,332556,1852,59506,2948,96942,3735,176108,4343,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,365383,1071,1973,817,943,709,362467,1588,1018541,1069,44723,3487,14027,1997,959791,4317,1627280,2908,56157,4462,36376,3004,1534747,5876,2701157,3416,153676,5739,147042,6629,2400439,10535,582885,1903,72823,3328,54193,3626,455869,4877,422844,1821,82683,3837,120502,4131,219659,5106,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,570417,1949,3299,929,1534,616,565584,2028,1634026,2542,78827,4044,26402,2477,1528797,5371,2174699,4014,89465,4690,73474,4883,2011760,7394,3898424,4277,299941,7937,296726,8153,3301757,10332,897599,2160,127551,4231,102406,3462,667642,5476,635635,2016,121406,3620,191929,5009,322300,5141,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,350927,2207,1720,646,538,422,348669,2327,930051,2498,34916,2940,11244,1378,883891,3886,1239897,3173,41582,2890,27361,2240,1170954,4261,2136935,3730,129914,4765,98773,4355,1908248,6976,447605,1904,60418,2759,37922,2676,349265,3519,326479,1571,66792,2546,82495,2965,177192,4002,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,188849,2535,619,402,30,55,188200,2539,536815,2662,24222,3060,7828,1745,504765,4825,660990,4994,24517,2923,21264,2739,615209,6814,1112488,4881,104028,5064,109456,5373,899004,9618,258776,2624,43097,2886,46001,2748,169678,3831,169650,2468,30785,2365,62465,3576,76400,3564,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,374370,2818,2538,1085,606,483,371226,3154,1013344,3511,46857,3506,15633,2255,950854,5586,1350923,4808,55907,4115,37809,3490,1257207,7568,2316756,4555,189439,6769,180002,7113,1947315,11508,532057,2197,80142,3967,65742,3142,386173,5204,381942,1911,80253,3116,112887,4358,188802,4660,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,60420,1021,178,188,464,513,59778,1108,164749,1441,5540,1008,1854,550,157355,1799,223843,1884,9791,1689,7446,1321,206606,2625,394276,2307,28364,2558,26251,2414,339661,4070,104345,905,16510,1614,10812,1293,77023,2115,69825,928,15094,1447,17473,1586,37258,1781,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,130664,1374,846,518,415,281,129403,1375,338579,1773,11885,1394,4751,1071,321943,2349,436272,3038,14152,1698,9276,1394,412844,3907,694227,3227,43826,2536,34480,2999,615921,5109,151729,1395,20981,1734,14469,1525,116279,2202,115017,1146,23740,1370,30500,1875,60777,2261,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,176933,1146,789,414,2912,1156,173232,1584,490669,1222,19939,2831,9685,1749,461045,3589,649096,1754,23885,2567,19330,2564,605881,4088,1121538,2308,82611,4495,77364,4582,961563,6453,262754,1316,41034,3003,29793,2226,191927,3825,154984,1226,28467,2326,47571,2869,78946,3363,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,63509,798,486,339,54,97,62969,935,199423,1055,7462,1391,3744,1169,188217,1916,281106,1814,12232,1711,9182,1631,259692,2720,559861,1721,36191,2894,32025,2988,491645,4713,127860,759,18859,1708,10771,1433,98230,2256,82490,896,15434,1481,23609,2058,43447,2318,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,529254,873,3123,914,969,602,525162,1309,1464520,1178,46600,3934,17067,1898,1400853,4400,1914348,2950,51136,3776,39609,3531,1823603,6060,3638774,3726,192147,5895,145918,6055,3300709,8833,746321,2504,87787,3641,70030,3541,588504,5736,557198,2605,101288,3676,165352,5113,290558,5494,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,134230,2090,1071,570,137,206,133022,2133,364185,2674,11408,1898,6031,1321,346746,3193,463462,3054,16612,2739,14872,2255,431978,4038,762761,3146,63018,3933,61616,4329,638127,6485,195596,2289,31288,2692,28680,2397,135628,3443,129944,1741,26259,2185,46014,2923,57671,2764,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,1185088,2258,5904,1519,3084,1225,1176100,2681,3019290,3392,110879,5321,45705,4070,2862706,7410,4750674,4213,140136,6425,96728,5351,4513810,8843,7731022,5202,463077,9567,398131,10544,6869814,14492,1641283,3152,202621,5739,168076,6362,1270586,8317,1229095,3626,216604,6119,372009,8005,640482,8833,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,598840,3822,3465,1145,470,487,594905,4015,1684171,4319,73486,4579,24996,2727,1585689,6018,2203529,7303,85907,5525,64681,4408,2052941,10349,3895601,7271,290342,9589,287605,8310,3317654,15220,897722,3901,135157,4669,110348,5435,652217,7071,575749,3425,111577,3983,181356,5621,282816,6475,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,52172,1259,137,141,203,304,51832,1264,118822,1307,4047,896,399,184,114376,1607,200663,2561,8220,1494,2578,776,189865,2757,267417,2300,15408,1726,11906,1359,240103,3516,55880,682,9934,1210,4166,830,41780,1269,45593,505,11035,1138,11245,1228,23313,1370,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,689288,3039,2585,805,922,635,685781,3131,1937483,3442,96777,5048,32809,3425,1807897,7350,2529961,4965,100649,5723,71393,3816,2357919,7333,4515128,5654,347582,7845,328308,9891,3839238,12107,1030362,2625,144968,4743,111700,4901,773694,6099,739807,2499,139674,4348,215945,5256,384188,5983,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,262951,1727,2511,699,793,432,259647,1765,695467,2167,31327,2265,11736,1525,652404,3870,895194,3742,36721,2548,28731,2485,829742,5564,1418746,3635,129399,4628,125629,4814,1163718,5963,328283,2365,59759,2206,47992,2289,220532,3482,229688,1955,49368,1986,73118,3109,107202,3086,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,229139,1866,1362,672,654,870,227123,2087,630269,2313,28684,2997,9496,1900,592089,4156,905110,3519,47302,3416,28157,2752,829651,5356,1576024,3437,127418,5848,117709,4945,1330897,8951,393837,1834,60183,3129,48317,3545,285337,4419,256754,1789,54820,3007,81273,3637,120661,3404,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,714892,2317,3739,1322,1012,489,710141,2770,1970412,2588,96468,4477,37608,3801,1836336,6203,2810132,4131,114730,5639,78613,4752,2616789,8055,5002355,4109,366301,8678,325612,8237,4310442,10818,1185190,2991,160463,5167,123688,5213,901039,6901,916436,3224,174583,5010,263947,6559,477906,6756,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,54393,817,658,481,233,376,53502,1219,157004,1071,5623,1136,3251,1084,148130,1915,253936,1611,10193,1900,7800,1645,235943,2903,413114,1619,27216,2483,28881,2756,357017,3828,93558,1150,11795,1454,10197,1438,71566,2348,69263,1160,14396,1855,19593,1902,35274,2284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,287488,2409,1292,607,648,499,285548,2590,799119,2702,36701,3409,13229,2130,749189,4561,1071296,5725,39500,3720,32401,3064,999395,6465,1866811,5529,142265,6640,156578,7000,1567968,10190,485906,2453,71180,3627,64092,3956,350634,5505,290681,2363,57277,3578,97576,4396,135828,4122,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,59597,1525,382,180,24,42,59191,1535,148983,1725,5759,1185,1782,752,141442,1964,191882,2239,9895,1756,4666,1389,177321,2867,312832,2584,21496,2298,15074,1815,276262,3606,71813,1115,9467,1310,6385,917,55961,1654,56256,1057,11804,1224,14041,1453,30411,1982,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,399237,3054,2875,871,1012,583,395350,3099,1091712,3659,44328,3999,17690,2641,1029694,5965,1461453,5504,67432,4939,43114,3869,1350907,8256,2555614,5344,215149,7677,225001,7781,2115464,10472,601486,2392,94162,3961,87043,4414,420281,5636,386798,2178,73507,4223,137470,4927,175821,4926,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,1966692,4928,9328,1936,3702,1273,1953662,5934,5231161,6059,209805,9219,71049,4810,4950307,10073,6566712,10696,227577,10782,150406,8140,6188729,16966,10090445,10639,669372,14837,577083,13414,8843990,22541,1904643,4321,296211,8557,254874,8925,1353558,11541,1230782,5275,239435,7063,417504,9379,573843,9063,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,249969,1492,1340,752,1087,605,247542,1723,659316,1833,21222,2427,6841,1803,631253,3112,773185,3305,28704,2911,19103,2392,725378,5172,984531,3420,63238,4015,44463,3301,876830,5704,179340,1390,26034,1961,17051,1675,136255,2780,124662,1465,25478,2075,38871,2334,60313,2172,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,30172,631,336,270,0,149,29836,612,89656,989,5633,989,2412,918,81611,1649,136893,1171,7537,1343,4883,1116,124473,1673,256963,1146,20541,1748,14783,1576,221639,2512,64131,475,8901,1233,5603,890,49627,1351,42292,632,8413,1061,12807,1474,21072,1337,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,510917,3046,1979,777,1483,811,507455,3098,1356175,4273,51472,4358,19682,2308,1285021,6290,1882921,7274,67307,4671,41176,3753,1774438,9137,3250288,7227,197563,6700,173384,6857,2879341,11680,702299,3422,89683,4185,67966,3721,544650,6066,459917,3284,87355,4203,136137,5508,236425,5897,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
