GEO_ID,B17009_001E,B17009_001M,B17009_002E,B17009_002M,B17009_003E,B17009_003M,B17009_004E,B17009_004M,B17009_005E,B17009_005M,B17009_006E,B17009_006M,B17009_007E,B17009_007M,B17009_008E,B17009_008M,B17009_009E,B17009_009M,B17009_010E,B17009_010M,B17009_011E,B17009_011M,B17009_012E,B17009_012M,B17009_013E,B17009_013M,B17009_014E,B17009_014M,B17009_015E,B17009_015M,B17009_016E,B17009_016M,B17009_017E,B17009_017M,B17009_018E,B17009_018M,B17009_019E,B17009_019M,B17009_020E,B17009_020M,B17009_021E,B17009_021M,NAME,B17009_001EA,B17009_001MA,B17009_002EA,B17009_002MA,B17009_003EA,B17009_003MA,B17009_004MA,B17009_004EA,B17009_005MA,B17009_005EA,B17009_006EA,B17009_006MA,B17009_007MA,B17009_007EA,B17009_008EA,B17009_008MA,B17009_009EA,B17009_009MA,B17009_010MA,B17009_010EA,B17009_011MA,B17009_011EA,B17009_012MA,B17009_012EA,B17009_013EA,B17009_013MA,B17009_014EA,B17009_014MA,B17009_015MA,B17009_015EA,B17009_016MA,B17009_016EA,B17009_017EA,B17009_017MA,B17009_018MA,B17009_018EA,B17009_019EA,B17009_019MA,B17009_020EA,B17009_020MA,B17009_021MA,B17009_021EA,state
0400000US01,847299,17235,271196,9208,16651,2411,8273,1560,8378,1633,80974,5100,38997,3327,41977,3970,173571,7696,115941,5490,57630,4251,576103,12873,292013,9307,221432,7049,70581,5370,85438,5486,64389,4189,21049,3281,198652,6390,183818,5831,14834,2180,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,153938,5694,28510,2510,2013,621,1064,471,949,404,12850,1640,3851,842,8999,1451,13647,1718,6094,1116,7553,1315,125428,5327,71758,3933,40830,2651,30928,3101,31700,3011,17892,1667,13808,2204,21970,2109,16654,1895,5316,1098,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1333642,19824,368273,11774,22384,3295,11129,2138,11255,2300,123410,6705,49910,4015,73500,6015,222479,9153,115822,5575,106657,6753,965369,17372,522263,14008,338883,9483,183380,8243,174011,7065,116090,5317,57921,4334,269095,7207,232760,6173,36335,4051,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,530111,11733,173170,7568,11729,2040,5462,1411,6267,1459,55107,4119,26052,2638,29055,2893,106334,5908,68262,4707,38072,3384,356941,9853,183810,8444,132412,6000,51398,4734,53704,3983,40468,3363,13236,1896,119427,4935,110513,4514,8914,1701,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6959652,41592,1921103,29222,102419,6002,38540,3267,63879,4944,632327,15273,213840,6555,418487,11659,1186357,20273,542778,9546,643579,16624,5038549,37210,2830781,30717,1656434,17990,1174347,19977,1055572,19670,622809,14207,432763,11415,1152196,15419,986050,12868,166146,7498,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1136525,15646,249991,9348,17877,2252,8336,1431,9541,1843,111221,6233,47053,3297,64168,4937,120893,6559,72323,4773,48570,4059,886534,15838,529081,12550,340708,8784,188373,8056,183253,7158,114581,5266,68672,4931,174200,5957,159873,5579,14327,2113,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,674771,12746,140622,6985,3739,1078,2533,855,1206,559,44225,3468,18116,2279,26109,2829,92658,5142,53612,3615,39046,3850,534149,10972,280788,9321,189959,6547,90829,5825,101470,4953,68248,3891,33222,2890,151891,5451,135047,5095,16844,2444,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,174270,6996,39256,3201,1363,595,546,274,817,514,13372,1704,4870,977,8502,1543,24521,2523,13389,1748,11132,1816,135014,6496,75525,5497,49800,3742,25725,2971,20305,1929,13964,1340,6341,1096,39184,3246,34641,2792,4543,1209,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,242961,7352,50306,4094,2132,734,1257,505,875,482,20437,3015,8051,1297,12386,2633,27737,2687,15361,1832,12376,1844,192655,6875,131983,5671,85790,4050,46193,3965,34312,3272,23061,2702,11251,1616,26360,2285,23089,2105,3271,1026,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4044744,36001,1078164,19854,61664,4926,27941,2469,33723,4268,329638,11614,131736,6146,197902,9308,686862,15936,377926,9803,308936,11712,2966580,31577,1576367,25891,1004536,16046,571831,19190,496543,12927,322243,9113,174300,9435,893670,15713,792191,14442,101479,6648,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1730987,27395,487270,13374,37930,4585,18194,2542,19736,3189,156355,7121,67410,4460,88945,5544,292985,10131,169646,6867,123339,7346,1243717,22557,744744,18850,525120,12356,219624,11080,199691,7534,137332,5618,62359,4664,299282,8694,272290,7341,26992,3265,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252034,8830,63449,4420,3462,973,1465,655,1997,702,22144,2878,7384,1256,14760,2644,37843,3204,16612,1868,21231,2434,188585,7225,106543,6091,56350,3810,50193,4450,34407,2527,18097,1951,16310,1898,47635,2983,36642,2601,10993,1695,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,297915,9872,91563,6630,9502,1679,4427,1203,5075,1118,36419,3849,13009,2103,23410,3184,45642,4459,27596,3528,18046,2415,206352,6773,112767,6447,75042,4507,37725,3686,36144,3069,24232,2534,11912,1810,57441,3256,52768,3023,4673,1544,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2375768,24762,576907,13744,24657,2617,12495,1822,12162,1660,193759,8627,88338,5254,105421,6669,358491,9601,209324,5833,149167,6876,1798861,19314,1017139,17243,721777,13152,295362,9403,307456,8964,219411,7047,88045,5350,474266,8462,443715,7930,30551,2656,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1244053,18006,331439,11361,19661,2335,10252,1634,9409,1629,132581,6891,59318,3571,73263,5208,179197,7851,101831,4568,77366,5348,912614,13446,498752,11091,357024,8270,141728,6556,150419,6142,106716,4618,43703,3685,263443,6608,246307,5961,17136,1950,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,635958,10453,165790,6398,11873,2137,6757,1717,5116,1250,77958,4236,34705,3065,43253,3357,75959,4003,47977,2918,27982,2738,470168,9346,256110,7856,180631,6177,75479,4467,87485,4335,61299,3605,26186,2200,126573,3767,119081,3800,7492,1337,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,546550,12500,148301,6824,10946,2124,5430,1364,5516,1366,62900,4899,25143,2367,37757,3875,74455,4764,48430,2964,26025,2993,398249,10253,222316,7444,162389,5581,59927,4121,70343,3918,49581,2940,20762,2764,105590,3810,99829,3767,5761,1066,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,813231,14182,256195,9478,14766,2251,6313,1360,8453,1764,80557,4874,33311,2848,47246,3657,160872,7132,106034,4985,54838,4349,557036,11353,294776,9014,216125,6987,78651,4684,91354,4741,64484,4025,26870,2708,170906,5320,158062,4733,12844,2012,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,878373,15584,282310,10387,20591,3118,11219,1880,9372,2270,80530,5019,39205,3120,41325,4274,181189,8410,115183,5790,66006,4949,596063,12398,336226,8061,245554,6715,90672,5192,100226,5669,69859,4472,30367,3203,159611,5952,148302,5779,11309,1771,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,300772,9086,79171,4555,3702,1170,1314,450,2388,1020,26881,2756,10542,1319,16339,2160,48588,3886,29978,3150,18610,2182,221601,7410,104617,5480,66499,3693,38118,3710,48663,3779,33538,2479,15125,2162,68321,3632,60429,3152,7892,1527,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1089072,21262,222703,9127,13374,2463,4835,1263,8539,1814,69674,5522,24304,2540,45370,4356,139655,6479,73654,4831,66001,4463,866369,18013,525411,13711,346239,8708,179172,9308,134938,6806,85815,4053,49123,4513,206020,6736,188248,6421,17772,2151,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1428794,18923,329021,9071,12355,1598,6134,1168,6221,1307,103680,5893,41306,3081,62374,4498,212986,7488,123668,5599,89318,5011,1099773,17145,617250,13782,393279,10862,223971,7635,217591,7670,141121,5823,76470,4744,264932,7513,241039,6756,23893,2866,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1960985,19509,554658,12448,31440,2830,16134,1977,15306,2014,203284,9316,90970,5221,112314,6262,319934,8699,185289,5156,134645,6382,1406327,17558,700305,13973,499192,10423,201113,7170,255187,6720,178046,5128,77141,4317,450835,8612,409177,7923,41658,2828,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1115711,14340,241885,6955,15644,2052,7514,1274,8130,1619,110995,6072,43464,3010,67531,4516,115246,4543,71182,3262,44064,3096,873826,12095,472260,10476,322370,6834,149890,5948,192266,6002,125359,4915,66907,3856,209300,4686,193423,4343,15877,1818,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,495435,11098,170974,7687,10798,2135,4512,1189,6286,1698,40170,4549,19872,2692,20298,2762,120006,5835,80561,4555,39445,3411,324461,9203,170191,7949,122685,6074,47506,3975,47287,3579,33826,2914,13461,2320,106983,4895,99761,4234,7222,1794,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1208317,17695,334545,10516,23136,2916,13283,1934,9853,1829,121681,7064,52883,3850,68798,5395,189728,7788,112205,5206,77523,5131,873772,12046,475635,10535,335971,7455,139664,6423,143734,6078,103824,4858,39910,3232,254403,6454,236715,5932,17688,2247,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236740,6779,65057,3663,6051,1199,3970,945,2081,750,28514,2596,12012,1736,16502,1983,30492,2354,19896,1872,10596,1564,171683,5719,89661,4626,59216,3268,30445,3195,35609,3065,24286,2117,11323,1794,46413,3026,42323,2794,4090,1147,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,382750,7983,90023,4513,7550,1404,4126,950,3424,940,41208,3409,19164,2271,22044,2269,41265,3061,27148,2165,14117,1974,292727,7643,176316,5493,125506,4408,50810,3038,50351,2966,35520,2374,14831,1450,66060,3011,62898,3174,3162,907,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,601925,15567,147868,7278,7848,1557,4021,1038,3827,1098,53897,4512,22279,2371,31618,3193,86123,4879,42561,2932,43562,4321,454057,12628,248697,9147,155365,5838,93332,6444,94470,5923,61156,4311,33314,3644,110890,4380,97328,3938,13562,2277,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,259529,7933,50799,4281,2109,736,1050,517,1059,476,19782,2749,7864,1477,11918,1966,28908,2843,17107,2038,11801,1757,208730,7206,118041,6453,77727,4519,40314,3564,39806,3346,26742,2402,13064,2132,50883,3288,45652,3026,5231,1139,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1403099,20173,302401,9967,16995,2671,6545,1246,10450,2004,78106,4716,31113,2878,46993,4011,207300,8269,122356,5184,84944,5628,1100698,17631,599508,11942,403963,8740,195545,7556,193019,7409,136400,5548,56619,4655,308171,7810,281700,7407,26471,2493,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,392597,12026,122911,6656,8445,1900,4442,1220,4003,1265,38196,3756,18177,2416,20019,2665,76270,5007,49662,3345,26608,3495,269686,9030,142796,7521,96245,5381,46551,4279,44532,3188,31724,2807,12808,1785,82358,4160,76143,3731,6215,1308,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3997558,34270,1012107,17616,52373,4025,24409,2621,27964,3529,278319,9415,116965,5128,161354,7545,681415,13547,394454,9422,286961,8605,2985451,28146,1700337,25666,1104535,15955,595802,15417,533900,12210,356389,8357,177511,7573,751214,11648,675824,11000,75390,3853,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1908177,25119,541125,14148,36178,4302,17105,2842,19073,3114,191848,7818,85950,4622,105898,5494,313099,11727,188016,6986,125083,7763,1367052,18315,757081,14775,533097,10386,223984,8759,233290,7680,164142,6192,69148,4734,376681,8825,349220,7817,27461,3263,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,177428,6019,40720,3550,3236,1249,1706,656,1530,847,19354,2618,9500,1507,9854,2074,18130,1786,11323,1173,6807,1224,136708,5627,77903,4539,55305,3130,22598,2673,31784,2721,21796,2136,9988,1535,27021,2019,25635,1901,1386,485,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2326684,23124,611587,13346,30441,3031,15878,1984,14563,1983,227987,9351,102741,5052,125246,6922,353159,9868,225443,7116,127716,6981,1715097,22176,907877,16219,654546,12293,253331,8523,297980,8816,213150,6821,84830,4710,509240,9563,472802,8869,36438,2963,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,714077,10926,201805,5646,14137,1782,7852,1183,6285,1298,67031,3717,29411,2525,37620,2740,120637,4077,75234,3149,45403,2548,512272,10074,284892,8326,193095,6166,91797,4345,78159,3852,53376,2654,24783,2562,149221,4016,137395,3729,11826,1509,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
