GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001EA,B19130_001MA,B19130_002MA,B19130_002EA,B19130_003MA,B19130_003EA,B19130_004EA,B19130_004MA,B19130_005EA,B19130_005MA,B19130_006EA,B19130_006MA,B19130_007MA,B19130_007EA,B19130_008MA,B19130_008EA,B19130_009MA,B19130_009EA,B19130_010EA,B19130_010MA,B19130_011EA,B19130_011MA,B19130_012EA,B19130_012MA,B19130_013MA,B19130_013EA,B19130_014MA,B19130_014EA,B19130_015EA,B19130_015MA,B19130_016EA,B19130_016MA,B19130_017EA,B19130_017MA,B19130_018MA,B19130_018EA,B19130_019MA,B19130_019EA,B19130_020MA,B19130_020EA,B19130_021EA,B19130_021MA,B19130_022EA,B19130_022MA,B19130_023EA,B19130_023MA,B19130_024MA,B19130_024EA,B19130_025MA,B19130_025EA,B19130_026EA,B19130_026MA,B19130_027EA,B19130_027MA,B19130_028EA,B19130_028MA,B19130_029MA,B19130_029EA,state
0400000US01,90747379800,1594472582,77314792200,1455086143,559256300,83853739,8044813700,410699805,15140881600,576616941,19519724500,758044882,9675008300,627000320,8439340200,516702564,10979049800,705329942,4956717800,459276578,13432587700,562543135,3714832300,288069165,172795600,64340912,567253900,99142732,790924900,121819815,838120800,149423739,374600800,84998101,246424400,56047309,377692500,100445121,347019400,69991743,9717755400,456661968,265054000,50927267,1364598200,140077687,2132595300,175140433,2070817000,216638171,1055531200,157755683,571626300,84608560,1116889000,132724370,1140644400,161064229,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,17268732800,602218821,14520037300,495001855,346772900,192878131,2180250600,183509406,2789606700,303801379,3618100800,406589368,1786604100,203179455,1865393600,275332542,1508349300,194309368,424959400,86893136,2748695500,340578196,1076713700,172508369,32397500,19713264,242595700,74649617,247075100,104870290,229904900,79951434,160165100,104672325,65205600,32704368,72749200,38081845,26620700,15834225,1671981700,287260074,31260500,14377422,297371800,113375785,530012200,232010254,304219200,83113494,192632500,67623593,89095300,39278649,95835300,40379536,131554900,52695159,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,129635716300,1913758588,108956188000,1792473025,713387000,93966804,11185901900,528253871,22230595600,877644810,26872326800,954245055,11741890600,569439620,11229247300,524224164,16716531900,700410473,8266306900,405598967,20679528300,814797473,7841787100,607222240,434697800,84681723,1671423400,298317216,1697649400,199167309,2163964100,373609010,791201000,184483516,338159700,76111720,400299700,87830921,344392100,76756360,12837741100,459722278,488982700,94167666,1863472600,152080560,2620911900,169970202,3331774800,293479280,1215975300,157439449,919005000,165971723,1267165100,134554053,1130453700,180002719,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,53763194000,1207487186,46247299700,1195432618,538409800,106413451,5678729200,375665157,9518695700,472110983,11869504400,622363009,4986963800,398305991,4583551700,360531595,6419292700,491229303,2652152500,285126125,7515894300,423160402,2269607800,276546673,153166300,44939579,419222800,140283491,435552400,96032948,631831200,149735131,181674900,63547157,125283800,45347770,143173200,45946756,179703200,68868397,5246286500,311304949,173816900,44349802,760016300,93967137,1052922500,130429875,1081949900,143147619,535375700,102909996,352864100,80476004,625712800,90579055,663628500,174814144,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,900246542600,5266059220,756834116600,5252155590,2644113200,198723616,77036691700,1371977107,169229316000,2432913151,205435955100,3004775167,96533821100,2290630334,74009265500,1438216661,93325879000,1735702608,38619075000,1044829821,143412426000,1981635033,52761285500,1311548348,2299655800,212439197,10200212900,570783319,11054915500,524206205,13272247000,627775011,5388817700,464033957,3838284100,318721263,3923845500,395119750,2783307100,326189832,90651140500,1309946643,1822062900,171345415,10036972800,432783957,17750654700,753563432,24225118100,714625142,10104491000,542169462,8055055500,543815059,9574353000,433976865,9082432500,479837132,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,135132102600,1894346392,118930782600,1795968235,717826400,110551461,13998192400,521281723,28298001000,1032047402,29324460500,916595045,15167728000,838503264,12533888500,734977355,13698617300,558250633,5192068600,390101128,16201320100,640104251,6314012100,454761627,312454600,108705507,1022367400,138473418,1568067200,214743488,1786323700,208868237,554859800,99206484,335459500,115768356,372916900,126890731,361563000,109421032,9887307900,505493280,416079600,133380635,1292574800,183920538,2201240200,238201964,2693830700,241474038,915053700,110399734,723766800,98300477,826412700,121693025,818349400,151882867,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,107477584800,1792606591,93577053500,1718691740,142814800,46182543,6953626400,407824492,18538008100,853689524,27567612400,980754506,13798040600,711720993,10800938900,681324853,11040192300,578379973,4735820000,424671377,13900531300,715686843,4614058800,477910492,125569800,45920995,593281600,147877611,985270600,187542479,1196813300,249685608,719105700,224491681,469104000,139033304,293380200,88106073,231533500,68112574,9286472500,483506732,110264900,38951570,964212700,119412840,2136098200,267868937,2394825300,227307557,1081799600,202904750,745240400,165452014,948084900,142832295,905946400,154708200,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,22002675300,730610008,18558753400,724765064,154651600,72779492,1651648700,173061960,3306135900,302365637,4751328200,396930119,2781129600,351602604,1990135000,239659141,2790027200,263698944,1133697200,143447810,3443921900,281293975,1046122600,169009985,26123700,13771687,70062000,30740016,261146400,79881761,340507900,117949819,139345900,64290139,75572700,34099273,72623000,37479321,60741000,36320976,2397799400,236176697,34875300,23650447,262801500,65991701,525824300,100280781,565582800,98392335,207575600,69097675,232985500,51609944,357167500,107819288,210987000,52855903,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,18442357400,1414648032,15132713000,1380189845,24355300,19839007,2208924400,310107669,4181056100,424152342,3110150400,449649708,1229607500,239322655,1734641100,955861558,1788574300,319351256,855403700,413737150,3309644400,358040525,905073200,180223568,2426400,3444866,123728100,57331846,282619400,96413572,139153800,57167745,118173500,58551462,36334000,41759589,100281300,50995409,102356800,66037978,2404571200,289918153,24583900,13068944,262166900,57096671,426355300,126286194,727915800,260101494,234718300,70988731,221650500,74374384,281650500,75822655,225530000,51791347,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,395676225800,3809489927,332658862100,3808460378,1236858300,138961885,26712700200,908252214,59567396000,1467475545,78247100000,1682236861,39884061800,1329998979,36355819300,1412397917,59235154100,1585099452,31419772400,1103550252,63017363700,1249354276,20238758900,979836726,775184800,184615892,3106751600,310667465,4382446400,595822442,5273353000,462939982,2038662200,267659978,1361739600,203980386,1805642400,300780414,1494978900,343134372,42778604800,945217125,808596500,123068777,4920533300,278935983,8981523500,399651148,10992003400,460701826,4658372300,330690591,3652965800,285001030,4310945800,309027631,4453664300,396421477,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
