GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002EA,B01001I_002MA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005MA,B01001I_005EA,B01001I_006MA,B01001I_006EA,B01001I_007EA,B01001I_007MA,B01001I_008EA,B01001I_008MA,B01001I_009MA,B01001I_009EA,B01001I_010MA,B01001I_010EA,B01001I_011MA,B01001I_011EA,B01001I_012EA,B01001I_012MA,B01001I_013EA,B01001I_013MA,B01001I_014MA,B01001I_014EA,B01001I_015EA,B01001I_015MA,B01001I_016MA,B01001I_016EA,B01001I_017MA,B01001I_017EA,B01001I_018EA,B01001I_018MA,B01001I_019EA,B01001I_019MA,B01001I_020EA,B01001I_020MA,B01001I_021MA,B01001I_021EA,B01001I_022MA,B01001I_022EA,B01001I_023EA,B01001I_023MA,B01001I_024EA,B01001I_024MA,B01001I_025EA,B01001I_025MA,B01001I_026EA,B01001I_026MA,B01001I_027MA,B01001I_027EA,B01001I_028MA,B01001I_028EA,B01001I_029MA,B01001I_029EA,B01001I_030EA,B01001I_030MA,B01001I_031MA,B01001I_031EA,state
0400000US13,950093,1771,497576,4204,50106,2308,54122,3426,49398,3754,26873,1892,16017,1759,41996,3114,39181,2464,42485,2922,83223,3376,56543,2347,24598,1415,8665,1269,3223,926,1146,527,452517,4210,46781,2159,52452,3137,46741,2981,23607,1536,16907,2236,33725,2186,31286,2007,36041,1949,76230,2972,45822,2199,24052,1743,13186,1682,3790,1070,1897,591,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,148705,-555555555,78731,730,11058,278,8226,1198,6009,1151,3920,688,2147,404,8536,687,8487,675,7114,673,9494,699,6155,521,4325,161,2098,335,772,330,390,243,69974,730,9860,279,6363,944,6625,889,2747,574,1611,192,7058,624,6234,591,5604,507,9478,674,5516,327,5256,245,2322,291,886,279,414,233,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,199840,1220,101541,1887,9716,1012,11884,1594,11632,1357,6366,1034,3984,1234,8944,1306,9350,1723,9122,1585,13228,1488,8567,1359,5271,780,2574,682,534,291,369,347,98299,1768,11174,1190,10638,1502,10509,1346,5926,858,3806,1076,10581,1338,6785,1196,7638,1339,12163,1300,9142,1275,5215,835,3177,734,1301,491,244,209,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2171988,1131,1112638,2670,96451,1310,112125,3987,100519,3919,59467,1315,38382,1151,90459,1469,87300,1124,91889,1612,174386,1592,129096,1719,78524,978,36480,1265,14049,912,3511,773,1059350,2596,93798,1557,102247,4585,102972,4432,56303,1163,36908,1533,87479,1478,80877,1294,82373,1731,160806,1825,117369,1471,75848,1329,38347,743,17428,1140,6595,1212,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,439094,1784,225892,2568,21092,1346,23348,1884,27960,1865,11810,1260,10206,1404,20631,2064,15574,1456,17582,1636,36206,1552,19943,1267,12919,1245,5754,916,1685,442,1182,471,213202,2390,23536,1341,22110,2194,24340,2015,12647,1231,9911,1431,17323,1195,14060,1394,15543,1314,30340,1727,19776,1431,13387,1488,5463,921,3624,773,1142,505,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,174318,952,90056,2245,8500,1015,11628,1534,10088,1322,4853,874,4118,782,8948,1520,7311,1269,7919,1348,10541,1259,9100,1238,4360,753,1840,633,636,319,214,166,84262,2287,9661,1212,9398,1034,9296,1300,6328,884,3997,925,6864,994,6604,1123,6394,962,11447,1061,7430,1048,4524,857,975,367,940,424,404,253,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,336321,1186,173828,1987,18507,1120,18673,1812,19715,1857,10710,983,6209,1054,16355,1627,13532,1182,12825,1128,22551,1222,17965,1242,10853,858,3906,665,1348,458,679,336,162493,1953,18050,1146,19792,1784,16034,1880,9226,1071,5338,884,14507,1208,11626,1312,13191,1163,22110,1510,15041,1220,9797,807,4737,803,2270,593,774,406,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,146127,2782,75846,2214,7564,868,10392,1151,6387,1121,4719,864,2051,682,5946,957,6001,909,6803,1025,13930,1262,6351,1022,3625,715,1692,353,350,261,35,52,70281,2868,7034,959,9273,1451,8249,1321,4458,1004,4024,1119,5476,1298,5736,1017,4495,762,9807,1204,5296,903,3414,752,1648,665,444,268,927,581,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,228578,1686,122994,3168,10577,1465,12616,2124,8872,2122,4627,1286,4373,1241,8565,1187,11160,1486,13111,1745,21452,2489,12103,1506,7999,958,4331,830,2668,716,540,282,105584,3386,9704,1712,10646,2118,7250,1604,3944,1007,3233,928,8528,1361,11562,1885,8946,1409,14352,1558,9330,1119,8676,1137,4711,653,3438,726,1264,424,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20152,592,9509,932,801,432,1259,426,1190,544,661,407,311,211,1278,420,622,429,562,337,575,338,1112,487,743,378,207,169,176,188,12,25,10643,829,632,326,871,501,804,390,1124,474,521,312,1323,690,1306,609,529,417,1117,510,730,424,1010,428,438,298,143,122,95,97,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,572263,165,296945,1874,30986,899,27690,2169,23859,1988,12780,801,10092,1240,24125,1453,24644,937,28556,1148,52134,1467,34261,984,17553,806,7520,751,2096,448,649,334,275318,1866,30164,885,27779,2140,21014,2007,13296,1086,8166,958,20327,903,21766,763,22946,891,45286,1469,30893,1144,19609,1030,8885,653,3819,670,1368,551,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,757948,675,376244,1373,36842,815,35790,2176,30508,2155,19288,513,15362,765,37877,964,34671,861,32313,734,53010,881,39486,870,24097,562,12217,735,3751,521,1032,488,381704,1152,35146,787,32721,2086,30729,2112,19097,812,13819,1090,35168,1110,32165,599,31446,923,55539,1085,44140,937,27787,523,15394,621,6441,870,2112,604,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,485972,777,245109,1676,24142,1188,27086,1734,24687,1705,14189,1034,8858,950,24005,1524,16809,1081,17403,1334,35338,1995,25082,1287,15380,856,7877,761,3390,711,863,321,240863,1766,23148,1144,27860,1907,25778,1956,12679,982,10227,1306,20400,1276,16170,1207,16160,1301,32669,1396,24328,1635,16247,976,9504,949,3759,765,1934,496,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,282040,950,146506,2199,16715,1113,16522,1899,15209,1875,7698,706,5704,910,13711,1260,11311,1171,12648,1095,21655,1177,13875,1148,8032,883,2187,633,1182,515,57,88,135534,2221,14659,902,16538,1518,14803,1472,7466,791,4756,741,11707,1390,9955,979,11699,794,19865,1318,12528,1121,7019,841,2328,623,1856,516,355,252,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,85758,2774,48447,2877,4230,999,4838,1368,3407,971,1864,729,1607,553,4690,1246,5387,1269,4783,1143,8242,1606,4768,1034,3074,972,1278,579,188,178,91,149,37311,2318,3664,1127,4937,1090,3401,976,1905,809,1323,610,3203,1069,3377,1166,2504,772,5667,1214,3764,1127,1685,671,1147,609,576,463,158,185,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,240413,2092,122973,2880,13104,1443,13095,1685,12831,1323,5876,867,4356,1048,12288,1425,9790,1101,10520,1365,17874,1432,11754,1251,7272,824,2833,732,1194,396,186,142,117440,2407,12789,1462,13263,1651,11913,1323,5803,847,4653,1016,10481,1263,8307,973,8613,1442,15417,1387,11536,1437,7779,890,4194,824,1667,507,1025,456,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,37302,630,19071,1299,1637,488,2167,507,2027,676,1164,505,781,399,1738,631,1325,529,1423,466,3017,901,1900,571,847,379,854,356,182,232,9,16,18231,1280,1125,457,2936,694,1779,462,1017,441,616,441,1728,608,1127,540,1101,387,1938,609,1988,601,1123,433,1107,441,573,363,73,77,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,196968,458,100936,1771,11552,1080,11605,1311,11364,1444,5220,508,4198,650,9019,923,6986,873,8636,914,16136,1153,8112,1002,5158,643,1808,535,880,431,262,233,96032,1781,12271,1228,10698,1052,10535,1219,5590,623,3945,663,8953,1085,6121,738,7968,1079,13467,1385,8510,1053,4081,573,2316,517,1476,514,101,101,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,813394,-555555555,410969,954,37317,741,40707,2428,37573,2453,21843,445,14094,598,35744,868,33851,737,32369,656,61012,794,49842,848,27070,528,12713,430,5831,644,1003,438,402425,952,35590,850,38111,2386,39749,2243,21469,571,12500,402,34996,712,31517,601,30576,622,59336,588,45424,588,28170,565,15818,702,6886,752,2283,679,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,44355,724,22271,854,2116,313,2149,620,2149,562,1692,473,1614,635,1528,657,1573,615,1883,700,3310,692,2075,587,1228,475,607,308,209,183,138,222,22084,1111,1816,221,2227,634,2064,595,717,390,1593,706,1349,528,1968,374,1514,311,3481,592,2725,493,2006,436,278,188,180,184,166,150,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1762179,-555555555,886900,1326,80297,830,73297,3412,68729,3400,40958,972,25972,926,72034,1079,73042,741,74347,682,139380,959,114417,666,70897,507,34492,1045,15212,1277,3826,907,875279,1327,76398,802,70032,3328,66447,3105,37867,1023,24739,1036,63980,1026,65153,567,69472,634,134576,969,115023,782,78239,481,43191,872,22102,1402,8060,1221,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1001264,-555555555,498245,1503,40466,954,43709,2383,41524,2519,25228,1114,18068,1589,41305,1929,36516,1339,35406,1222,63692,1571,55881,1248,48837,712,29467,899,13973,1113,4173,984,503019,1501,38362,1328,41727,2924,40559,2909,23813,974,16680,1406,40747,1416,33225,1141,34404,976,62530,1189,59828,1202,51940,471,34629,1050,17252,1372,7323,1232,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3725193,1157,1843693,2401,161667,1298,141809,4584,137512,4321,82613,997,57705,1435,160843,1465,164090,1382,156799,1524,271853,1739,229009,1490,153316,1046,80482,972,36426,2042,9569,1632,1881500,2382,152111,1114,132787,3939,134570,3994,77239,935,55261,1094,154191,1275,150999,1117,146061,1368,266704,1242,241465,1364,180324,1021,108533,780,56873,2096,24382,2015,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,911674,1723,473806,4499,50622,1936,54965,2888,47853,3177,25356,2306,17561,2094,42567,2691,35992,2028,41708,2959,81461,3535,44294,2882,20806,2292,7780,1146,1984,632,857,429,437868,4580,51966,2093,54003,3345,44110,3306,22776,1882,15446,1808,34429,2294,30704,2101,37206,2460,70772,3171,39305,2418,19971,1630,11174,1412,5057,1359,949,514,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,26059,927,12428,1432,1202,671,1245,572,866,422,549,327,329,280,1313,647,1800,748,1165,498,2300,997,765,486,728,369,92,102,0,151,74,127,13631,1519,2132,743,2190,811,837,342,418,521,683,439,1947,771,791,533,968,508,1246,592,814,356,765,553,314,278,526,321,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,411202,1884,212972,2770,20897,1394,23556,1703,22349,1723,12507,1278,9031,1336,16985,1391,19163,1419,17087,1343,29814,1850,20039,1614,12457,832,6444,854,2233,707,410,241,198230,2665,20732,1268,21713,1874,19806,1643,9267,1173,7136,942,14996,1199,17326,1566,14647,1241,27999,2097,19291,1854,13488,1111,6608,895,3671,796,1550,503,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,396464,-555555555,207505,1453,23499,987,24545,1830,21225,1559,11776,639,8697,846,18401,1215,18237,1296,18136,965,27778,1331,18626,969,10315,759,4085,691,1621,485,564,282,188959,1451,21406,1187,23598,1860,20518,1742,10499,790,7060,846,17236,1337,13414,999,15786,1156,23772,1354,17269,1347,10582,1033,4854,691,2529,551,436,230,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,511898,-555555555,264454,2187,25903,1340,24756,2034,28813,2116,16174,1313,9679,1282,24742,1642,21324,1521,19981,1301,40248,1993,28562,1592,15258,790,7207,799,1208,342,599,324,247444,2187,25763,1119,30058,2008,24146,1866,13154,1133,9397,1242,22115,1492,18963,1321,18731,1473,36561,1765,24477,1160,13619,639,7432,1101,2170,665,858,472,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
