GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003MA,B17007_003EA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007MA,B17007_007EA,B17007_008EA,B17007_008MA,B17007_009MA,B17007_009EA,B17007_010EA,B17007_010MA,B17007_011EA,B17007_011MA,B17007_012MA,B17007_012EA,B17007_013EA,B17007_013MA,B17007_014MA,B17007_014EA,B17007_015EA,B17007_015MA,B17007_016EA,B17007_016MA,B17007_017MA,B17007_017EA,B17007_018EA,B17007_018MA,B17007_019EA,B17007_019MA,B17007_020MA,B17007_020EA,B17007_021EA,B17007_021MA,B17007_022EA,B17007_022MA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025MA,B17007_025EA,B17007_026EA,B17007_026MA,B17007_027EA,B17007_027MA,B17007_028EA,B17007_028MA,B17007_029EA,B17007_029MA,B17007_030EA,B17007_030MA,B17007_031MA,B17007_031EA,B17007_032EA,B17007_032MA,B17007_033MA,B17007_033EA,B17007_034MA,B17007_034EA,B17007_035EA,B17007_035MA,B17007_036EA,B17007_036MA,B17007_037EA,B17007_037MA,B17007_038EA,B17007_038MA,B17007_039MA,B17007_039EA,B17007_040MA,B17007_040EA,B17007_041EA,B17007_041MA,B17007_042EA,B17007_042MA,B17007_043EA,B17007_043MA,state
0400000US13,1730987,27395,487270,13374,213203,7401,1549,730,1532,653,52886,4298,38142,3816,28781,2993,31933,3583,39951,2997,12065,1783,6364,1181,274067,10371,986,594,3650,1169,63951,5431,38258,3618,28244,3177,36527,3157,45427,3383,28261,2514,28763,2773,1243717,22557,622679,14314,0,214,237,289,43248,4322,159459,6354,117135,6003,115108,5910,88474,5143,61365,3612,37653,2665,621038,14394,0,214,56,104,38515,3802,117417,5559,80440,5380,92988,5733,102545,4157,98230,4291,90847,3590,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252034,8830,63449,4420,30925,2877,349,203,862,360,4939,1545,7213,1459,2737,769,3967,1021,6629,1253,2573,784,1656,536,32524,3357,170,114,618,295,7747,1756,6441,1432,2864,924,3576,841,4669,1336,3179,794,3260,908,188585,7225,98788,4995,0,182,0,182,7017,1512,25727,3386,16982,2089,14222,1406,15383,1576,11479,1289,7978,1074,89797,4278,0,182,0,182,4882,1152,16974,2039,11540,1572,10978,1542,15614,1512,13240,1669,16569,1719,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,297915,9872,91563,6630,44014,4002,421,461,649,342,14007,2526,6950,1370,4792,1433,6346,1763,7153,1644,2487,951,1209,442,47549,4469,182,132,1119,581,14761,2450,6750,1694,4034,1256,5857,1730,5983,1095,4594,1336,4269,797,206352,6773,108259,4890,0,193,58,67,11553,1744,28689,2822,16061,2781,15469,1955,16873,2039,11508,1504,8048,1249,98093,4810,0,193,0,193,7455,1358,15467,2045,10364,2016,10153,1652,18245,1995,17317,1864,19092,1846,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2375768,24762,576907,13744,261229,8596,1733,583,3570,973,64860,4610,45884,3789,30351,2757,40464,2864,45744,2644,17680,1933,10943,1543,315678,9597,1380,604,3505,831,71294,4747,52817,4073,31902,3020,38754,2944,49090,3693,29792,2266,37144,2482,1798861,19314,890084,12945,0,182,155,148,58132,4290,237439,7318,148531,5506,151406,6725,136003,5135,89853,3489,68565,3231,908777,14146,0,182,256,240,54711,4161,175749,7179,91402,5404,109576,5126,149731,5315,145335,4674,182017,4915,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1244053,18006,331439,11361,148989,7288,1092,473,2627,788,44368,3941,20927,2219,18224,2819,25435,2718,23663,2313,8637,1391,4016,755,182450,7253,1222,559,2194,693,49828,3264,26410,2972,16445,2084,23972,2382,29431,2848,14832,1755,18116,1781,912614,13446,468812,8658,0,189,45,81,44555,4040,105850,4680,73588,4069,77585,3896,80867,3718,49817,2942,36505,2309,443802,9502,0,189,192,192,30494,2967,66529,4097,38039,3281,57290,3794,79718,3700,78817,3384,92723,3385,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,635958,10453,165790,6398,73042,3822,482,229,960,369,31244,3049,10676,1606,6315,1260,7145,1102,10136,1301,3354,758,2730,556,92748,5212,400,251,1146,547,34054,2792,10570,1564,7680,1998,10621,1401,10527,1175,6789,1206,10961,1259,470168,9346,240606,6082,0,155,0,155,28112,2318,57177,3067,34848,3011,39078,2607,38509,2416,22554,1888,20328,1413,229562,5699,17,31,0,155,22765,2137,33768,2884,17468,2215,26224,2026,37937,2458,35172,1796,56211,1908,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,546550,12500,148301,6824,73362,5126,566,345,1254,500,28849,3574,11960,1804,6517,1298,8880,1379,10372,1315,2506,590,2458,675,74939,4104,531,282,1024,551,23758,2856,8160,1411,6967,1567,7970,1158,10607,1277,7157,1321,8765,1243,398249,10253,201290,6096,0,168,280,285,23473,2652,49111,3106,26321,2286,33463,2684,33343,2537,19828,1651,15471,1209,196959,6232,5,12,118,158,16687,2271,30038,2371,15506,1639,23755,2408,36083,2364,29936,2108,44831,2389,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,813231,14182,256195,9478,109240,5934,622,344,1133,454,22221,3124,16121,2368,13882,1976,21846,2116,19251,2030,9418,1496,4746,993,146955,6498,1216,549,1930,669,34584,2941,17990,2619,13699,2264,23747,2894,20505,1772,16150,1456,17134,1640,557036,11353,279900,8537,0,187,139,222,26386,3143,58923,3310,40262,2789,49483,3668,54130,3576,29489,2098,21088,1646,277136,6815,0,187,0,187,21760,2597,40087,3135,23324,2500,35901,2681,53784,2844,47354,2442,54926,2953,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,878373,15584,282310,10387,122189,6169,828,546,1294,710,23057,3106,19390,2376,15041,1693,22300,2614,25360,2737,10272,1359,4647,1032,160121,7667,474,454,1174,855,32318,4432,27652,3283,14894,2150,20988,2536,25778,2458,17617,1621,19226,2258,596063,12398,300803,8775,0,204,163,256,23731,2934,74638,5215,51086,3832,45508,2900,50483,3575,33732,2745,21462,2165,295260,8180,0,204,225,278,19714,2462,48784,3712,29721,3291,38482,3452,55861,3765,51154,3184,51319,2480,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,300772,9086,79171,4555,35936,2954,250,183,882,406,6426,1234,5692,1336,4498,1018,6601,1129,7123,1300,2080,486,2384,633,43235,3355,361,274,683,362,7925,2086,5441,1146,4174,906,5806,1172,8729,1349,4988,1062,5128,939,221601,7410,107456,5170,0,163,0,163,9571,2160,19877,2065,15234,1810,18044,1883,20129,1775,14048,1560,10553,1169,114145,4697,0,163,0,163,6490,1368,14828,1674,9749,1654,15952,1656,21825,1696,22135,1670,23166,1548,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1089072,21262,222703,9127,93066,5244,805,428,2458,961,19609,3017,16372,1790,9816,1590,13857,1804,19005,1753,7066,1117,4078,863,129637,6715,654,352,1993,737,26112,3360,24773,2931,10063,1914,15813,2018,21566,2488,12030,1757,16633,2009,866369,18013,417744,11122,123,201,196,173,26127,2609,110012,6065,69369,4614,71502,3833,68396,3890,43775,2850,28244,2095,448625,10888,0,195,29,49,23069,2134,86064,4888,49461,4249,62774,3070,82532,4098,70688,3090,74008,3238,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1428794,18923,329021,9071,143882,5759,532,436,1670,715,27706,2479,31326,3376,17652,2576,21847,2358,25075,1926,9810,1363,8264,1462,185139,7010,1513,783,1377,517,38567,3955,31627,3053,12717,1897,21801,2339,30981,2546,20327,2231,26229,2531,1099773,17145,538219,11339,50,83,284,282,34681,3338,151008,5629,82112,4204,95734,5373,84283,4162,53259,3057,36808,2403,561554,10878,0,200,0,200,33837,3408,125000,4405,56600,3985,68653,4040,89860,4219,86137,4131,101467,3929,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1960985,19509,554658,12448,252363,8129,1242,485,4152,965,61057,3956,41804,3053,28647,2697,44103,3090,47722,2590,14953,1476,8683,1133,302295,7748,1893,777,4703,1091,82969,4348,38491,2732,23682,2347,42473,3239,51314,2972,27834,1799,28936,2264,1406327,17558,705633,13045,47,58,80,99,59253,3872,165561,5355,103381,4525,116643,5025,125099,4694,77407,2942,58162,2552,700694,10044,0,167,50,90,49782,3351,107585,4914,57092,3068,87544,3535,126847,4251,119181,3802,152613,3707,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1115711,14340,241885,6955,113005,4943,694,350,2575,601,32721,3125,20216,2194,11414,1503,16826,1880,17225,1734,6473,955,4861,919,128880,5177,985,460,2034,519,36480,3591,17865,2013,9646,1565,16377,1575,19465,1847,9804,1030,16224,1540,873826,12095,441098,7374,0,143,39,51,42094,2916,115699,3803,70045,4060,68676,3264,70935,3046,39585,2050,34025,1920,432728,7898,0,143,47,54,40351,3176,82296,3505,41073,3152,53696,3285,69772,2933,62965,2617,82528,3054,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,495435,11098,170974,7687,75859,5022,365,343,189,207,13592,2727,11995,2330,9790,1995,12829,1722,17535,2185,5324,1156,4240,1099,95115,5139,352,264,642,352,18303,2834,11267,2203,9368,1798,12906,1570,18673,2280,11686,1521,11918,1380,324461,9203,165529,6326,0,207,0,207,14895,2485,33768,3748,24814,2809,27204,2636,31637,2914,19857,1885,13354,1659,158932,6000,0,207,0,207,9210,1980,18623,2591,13418,1864,20281,2405,28988,2556,33359,2503,35053,2126,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1208317,17695,334545,10516,146564,6377,779,330,1394,654,43302,3783,25048,2983,15350,2029,21661,2102,25301,1985,8892,1345,4837,1112,187981,7662,841,443,2697,761,49812,3095,25654,2395,17161,2437,24998,2327,29058,2566,16532,1628,21228,2075,873772,12046,438029,9599,0,182,67,80,41313,3617,101823,5268,65269,3842,71527,3608,75287,3133,46808,2429,35935,2221,435743,7205,0,182,261,241,33180,2792,65528,3608,34817,2699,57101,3489,76083,3369,77988,3168,90785,3153,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
