GEO_ID,B05003_001E,B05003_001M,B05003_002E,B05003_002M,B05003_003E,B05003_003M,B05003_004E,B05003_004M,B05003_005E,B05003_005M,B05003_006E,B05003_006M,B05003_007E,B05003_007M,B05003_008E,B05003_008M,B05003_009E,B05003_009M,B05003_010E,B05003_010M,B05003_011E,B05003_011M,B05003_012E,B05003_012M,B05003_013E,B05003_013M,B05003_014E,B05003_014M,B05003_015E,B05003_015M,B05003_016E,B05003_016M,B05003_017E,B05003_017M,B05003_018E,B05003_018M,B05003_019E,B05003_019M,B05003_020E,B05003_020M,B05003_021E,B05003_021M,B05003_022E,B05003_022M,B05003_023E,B05003_023M,NAME,B05003_001EA,B05003_001MA,B05003_002EA,B05003_002MA,B05003_003EA,B05003_003MA,B05003_004EA,B05003_004MA,B05003_005EA,B05003_005MA,B05003_006EA,B05003_006MA,B05003_007EA,B05003_007MA,B05003_008MA,B05003_008EA,B05003_009EA,B05003_009MA,B05003_010EA,B05003_010MA,B05003_011EA,B05003_011MA,B05003_012EA,B05003_012MA,B05003_013MA,B05003_013EA,B05003_014EA,B05003_014MA,B05003_015MA,B05003_015EA,B05003_016MA,B05003_016EA,B05003_017MA,B05003_017EA,B05003_018EA,B05003_018MA,B05003_019EA,B05003_019MA,B05003_020MA,B05003_020EA,B05003_021MA,B05003_021EA,B05003_022EA,B05003_022MA,B05003_023EA,B05003_023MA,state
0400000US13,10214860,-555555555,4975458,7577,1279707,6488,1243736,7063,35971,3815,9578,1798,26393,3122,3695751,3591,3215509,10389,480242,9510,194474,7384,285768,9311,5239402,7577,1222707,6802,1188820,7910,33887,3567,9511,1821,24376,3509,4016695,2829,3543078,9021,473617,9032,215007,7173,258610,9252,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1431603,-555555555,724635,1325,158505,1086,152665,1617,5840,1390,1216,550,4624,1209,566130,805,464931,4368,101199,4359,60905,3331,40294,2918,706968,1325,152701,1145,145419,2039,7282,1496,2670,730,4612,1202,554267,643,415174,5621,139093,5574,81694,4108,57399,4051,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1654930,-555555555,826819,2813,221259,2415,219132,2502,2127,730,749,471,1378,616,605560,2277,562065,3576,43495,3195,14788,1801,28707,2970,828111,2813,210922,2140,206658,2528,4264,1263,1093,603,3171,1183,617189,2004,572711,3404,44478,2889,19279,2061,25199,2636,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12859995,-555555555,6310435,4724,1508767,3688,1463308,5589,45459,4283,12623,1905,32836,3597,4801668,3163,3938472,11349,863196,10854,406444,8751,456752,9835,6549560,4724,1451418,3827,1404687,5066,46731,4000,15810,1817,30921,3396,5098142,3043,4227372,11480,870770,10892,445365,9227,425405,9645,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6619680,-555555555,3253089,4727,804471,3663,793425,4104,11046,1761,3735,811,7311,1505,2448618,3847,2296542,6336,152076,5241,54179,3284,97897,4924,3366591,4727,775263,3994,763130,4059,12133,2211,4394,1294,7739,1576,2591328,3622,2445275,5187,146053,4259,60801,4137,85252,4089,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3123899,-555555555,1549289,3241,372146,2377,366445,2544,5701,1235,1725,642,3976,951,1177143,2311,1107392,3908,69751,3938,24575,2489,45176,3239,1574610,3241,356607,2548,349812,2939,6795,1456,2414,906,4381,1281,1218003,2340,1151529,4111,66474,3289,26971,2362,39503,2887,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2911641,-555555555,1449224,3248,367300,2769,360947,3082,6353,1159,1010,416,5343,1132,1081924,2529,982751,4695,99173,4294,35987,2739,63186,3611,1462417,3248,352934,2700,344649,3013,8285,1629,2323,974,5962,1177,1109483,2045,1017574,4628,91909,4345,37790,2999,54119,3725,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4425092,-555555555,2174892,4384,516586,3492,507855,3712,8731,2076,1473,578,7258,1983,1658306,3140,1588006,3942,70300,3913,24385,2625,45915,3179,2250200,4384,493997,3140,484494,3416,9503,2101,2295,755,7208,2042,1756203,2862,1687401,4637,68802,4418,30043,2891,38759,2936,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4670724,-555555555,2286299,5065,574847,4329,568455,4329,6392,1494,1033,430,5359,1427,1711452,2853,1624768,5143,86684,4610,33175,2973,53509,3931,2384425,5065,541338,4459,534171,4608,7167,1728,2012,712,5155,1571,1843087,2635,1756961,4584,86126,4645,40074,3203,46052,3597,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1329328,-555555555,651030,2161,132131,1633,131284,1656,847,402,394,275,453,250,518899,1825,501614,2080,17285,1702,9759,1452,7526,1246,678298,2161,123728,1529,121104,1915,2624,1015,998,572,1626,887,554570,1646,530632,2654,23938,2359,14405,2069,9533,1781,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6006401,-555555555,2912348,3611,688590,2871,655955,4289,32635,3034,9249,1352,23386,2896,2223758,1912,1812830,7124,410928,7485,197364,6358,213564,6847,3094053,3611,659142,3094,628863,4074,30279,3376,8315,1418,21964,3168,2434911,1942,1997171,8863,437740,8740,232622,6659,205118,7214,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6794422,-555555555,3297384,2458,709598,1818,679564,3919,30034,3612,9523,1755,20511,2900,2587786,1605,2090056,10362,497730,10252,254863,8986,242867,9771,3497038,2458,677596,1852,648410,3306,29186,2849,9278,1853,19908,2599,2819442,1507,2280439,10277,539003,10433,299101,8016,239902,8312,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9922576,-555555555,4877067,3442,1128939,2855,1104332,4344,24607,3093,8375,1504,16232,2701,3748128,2676,3452855,7656,295273,7330,153239,5275,142034,5792,5045509,3442,1078885,2763,1055107,3559,23778,2455,8659,1435,15119,2161,3966624,2243,3658192,7662,308432,7306,172192,5931,136240,5857,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5489594,-555555555,2730030,3746,658394,2977,631656,4059,26738,3385,9255,1761,17483,2889,2071636,2329,1875198,5391,196438,5274,93506,4420,102932,5276,2759564,3746,624504,2647,599066,4086,25438,3258,9991,1920,15447,2404,2135060,2370,1926489,5603,208571,5081,111966,4296,96605,4685,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2992333,-555555555,1448495,4178,369305,3674,365936,3708,3369,1206,509,423,2860,1183,1079190,2216,1043729,3371,35461,3035,10756,1903,24705,2429,1543838,4178,358702,3674,356151,3659,2551,939,1003,630,1548,689,1185136,2048,1154259,3462,30877,2827,11872,2039,19005,2649,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6083672,-555555555,2983645,4339,712285,3693,701701,3745,10584,1858,4966,1352,5618,1438,2271360,3064,2161551,5507,109809,4767,45736,4121,64073,3573,3100027,4339,680281,3973,669704,4193,10577,1651,4550,990,6027,1372,2419746,2966,2307955,5007,111791,3792,52529,3432,59262,3471,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1032949,-555555555,519026,2303,115442,1647,114898,1562,544,381,351,365,193,190,403584,1930,394551,2353,9033,1489,4282,869,4751,1093,513923,2303,110785,1804,110071,1820,714,443,448,392,266,274,403138,1760,392073,1992,11065,1704,6292,1149,4773,1099,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1896190,-555555555,942589,2373,240478,2088,235972,2175,4506,869,1231,549,3275,778,702111,1797,641355,3072,60756,3055,22415,2180,38341,3012,953601,2373,230152,2139,223317,2389,6835,1527,2727,1156,4108,1035,723449,1342,667156,2878,56293,2670,22021,2193,34272,2593,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2890845,-555555555,1447456,1981,340127,2013,328250,2934,11877,2111,2730,896,9147,1752,1107329,854,855560,6830,251769,6803,116426,5407,135343,6494,1443389,1981,328428,2144,317928,3027,10500,2194,2319,858,8181,1903,1114961,981,830937,6712,284024,6845,139841,5924,144183,6145,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1330608,-555555555,657716,1634,134808,1275,131766,1575,3042,988,1314,590,1728,841,522908,1326,487353,2874,35555,2856,18383,2068,17172,2106,672892,1634,128523,1321,125495,1320,3028,880,1851,806,1177,442,544369,1194,506035,2722,38334,2585,23913,2089,14421,1777,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8958013,-555555555,4374892,2401,1022496,2251,967322,4560,55174,4411,14057,2048,41117,4058,3352396,1156,2442280,12203,910116,12052,500630,9141,409486,9820,4583121,2401,976369,2418,922894,4959,53475,4212,13976,1863,39499,3893,3606752,1143,2648192,10921,958560,11070,563024,10646,395536,9274,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085109,-555555555,1035143,3070,255727,3052,249890,3159,5837,1559,1004,575,4833,1384,779416,2420,687143,5976,92273,5322,33222,3161,59051,4441,1049966,3070,243689,3050,237071,3409,6618,1450,1725,896,4893,1194,806277,1379,714050,4462,92227,4336,35630,3108,56597,3469,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19795791,-555555555,9616592,4379,2159129,3777,2048447,6804,110682,5623,31929,2758,78753,4808,7457463,2896,5428643,19979,2028820,20271,1092398,17183,936422,16811,10179199,4379,2054038,3345,1947618,6612,106420,5529,35502,3214,70918,4523,8125161,2527,5840996,21152,2284165,20578,1342954,14963,941211,15676,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10042802,-555555555,4896006,6889,1171581,5798,1144278,6017,27303,2738,7670,1604,19633,2227,3724425,4292,3344461,7792,379964,7946,132676,5708,247288,7012,5146796,6889,1116469,5944,1088442,6501,28027,3070,8820,1518,19207,2556,4030327,3786,3670937,8252,359390,8432,148261,5734,211129,6488,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,756928,-555555555,388152,2318,87094,1558,86320,1677,774,406,322,202,452,369,301058,2133,287239,2348,13819,1775,5278,1165,8541,1639,368776,2319,84220,1720,82646,1770,1574,649,454,339,1120,547,284556,1679,272074,1998,12482,1428,6528,1318,5954,1079,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11613423,-555555555,5683951,3926,1345753,3574,1321995,4917,23758,3297,7578,1953,16180,2388,4338198,3448,4114470,7783,223728,7810,113718,5787,110010,5112,5929472,3926,1284055,2923,1261747,3909,22308,3486,8380,1513,13928,2810,4645417,2769,4411300,7913,234117,6934,125666,4476,108451,5863,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3911338,-555555555,1939555,2785,494070,2419,485291,3008,8779,1337,1387,563,7392,1187,1445485,2058,1330889,4587,114596,4226,36060,2433,78536,3792,1971783,2785,467027,2287,457751,2598,9276,1672,2393,607,6883,1499,1504756,1591,1402057,3828,102699,3529,38542,2601,64157,3103,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4028977,-555555555,1992162,3716,439709,3037,428192,3600,11517,2170,3561,1231,7956,1697,1552453,2324,1371965,5007,180488,5384,72655,3367,107833,4881,2036815,3716,421443,2917,407932,3537,13511,2328,3744,1020,9767,2038,1615372,1886,1423595,6522,191777,6534,88017,4399,103760,5584,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12802503,-555555555,6262246,3925,1378273,3079,1347843,4576,30430,2985,9000,1347,21430,2664,4883973,2575,4512337,8925,371636,8639,192836,6740,178800,6853,6540257,3925,1313747,3496,1281360,4225,32387,3483,15017,2490,17370,2264,5226510,2614,4823804,9295,402706,8625,223345,6682,179361,7582,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1056298,-555555555,511773,1621,108369,1073,104844,1218,3525,1024,1058,593,2467,849,403404,1255,336819,4073,66585,4033,33628,2744,32957,3396,544525,1621,103506,1256,99189,1760,4317,1392,1267,624,3050,1226,441019,956,373122,3439,67897,3313,41428,2860,26469,2479,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4896146,-555555555,2385096,4581,560989,4481,551929,4465,9060,1676,2453,1014,6607,1394,1824107,2158,1713623,4257,110484,3992,40355,3131,70129,3564,2511050,4581,528319,4365,520822,4442,7497,1331,2395,814,5102,1196,1982731,1995,1877023,4583,105708,4681,46798,3013,58910,3447,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,858469,-555555555,431540,2030,108310,1667,106349,1749,1961,666,492,243,1469,717,323230,1760,311353,1999,11877,1551,3824,957,8053,1404,426929,2030,101370,1603,99230,1533,2140,657,839,438,1301,532,325559,1506,313692,1696,11867,1694,5271,1360,6596,1465,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6600299,-555555555,3214689,5166,759715,3960,743220,4520,16495,2859,3056,1012,13439,2803,2454974,3841,2300265,6592,154709,6250,52990,3887,101719,4581,3385610,5166,734085,3913,719732,3858,14353,2236,3909,1047,10444,1943,2651525,3396,2505512,5926,146013,5055,60807,3341,85206,4583,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27469114,-555555555,13625413,9367,3674553,8717,3513230,12620,161323,8626,27033,3360,134290,7761,9950860,6086,7773073,21406,2177787,20245,763370,13407,1414417,18576,13843701,9367,3534231,8519,3378450,12141,155781,9392,28686,3688,127095,8896,10309470,5077,8133066,23222,2176404,22345,854395,14368,1322009,22259,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2995919,-555555555,1506383,2521,468916,2106,461634,2559,7282,1514,1635,591,5647,1366,1037467,1628,927354,4576,110113,4629,42504,2819,67609,4001,1489536,2521,443417,2075,435908,2200,7509,1400,2787,997,4722,1131,1046119,1339,926556,3982,119563,4016,48587,3365,70976,3898,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626042,-555555555,308552,1074,61744,816,60716,956,1028,603,187,162,841,597,246808,1117,234048,1836,12760,1752,7199,1533,5561,1257,317490,1074,58416,937,57352,925,1064,406,287,195,777,372,259074,853,245679,1927,13395,1648,7791,1202,5604,1168,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8382993,-555555555,4126326,5923,956520,5288,922165,6466,34355,3730,8057,1379,26298,3397,3169806,3657,2715080,8328,454726,7992,231046,6967,223680,8043,4256667,5923,913294,5558,878544,5548,34750,3141,12383,2162,22367,2620,3343373,2865,2848578,8674,494795,8030,267600,5761,227195,7513,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7170351,-555555555,3585221,4421,823869,3278,794872,4276,28997,3122,6718,1786,22279,2706,2761352,2613,2315929,9252,445423,9126,201736,8540,243687,8233,3585130,4421,788101,3528,756780,4212,31321,3319,8336,1483,22985,2823,2797029,2446,2322612,8904,474417,8640,241523,7011,232894,8506,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1844128,-555555555,908559,2519,191709,2244,190797,2311,912,482,121,144,791,461,716850,1863,702788,2566,14062,2375,6613,1139,7449,1988,935569,2519,187738,2249,187068,2263,670,382,493,283,177,209,747831,1703,733953,2160,13878,1526,8203,1338,5675,1128,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5771337,-555555555,2868297,3334,662886,3081,651508,3297,11378,1825,4710,1127,6668,1610,2205411,2374,2077612,5183,127799,5228,54556,3321,73243,4175,2903040,3334,629153,2861,616688,3320,12465,1764,5628,932,6837,1490,2273887,2076,2146548,4944,127339,5140,61851,3704,65488,3793,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
