GEO_ID,B17020H_001E,B17020H_001M,B17020H_002E,B17020H_002M,B17020H_003E,B17020H_003M,B17020H_004E,B17020H_004M,B17020H_005E,B17020H_005M,B17020H_006E,B17020H_006M,B17020H_007E,B17020H_007M,B17020H_008E,B17020H_008M,B17020H_009E,B17020H_009M,B17020H_010E,B17020H_010M,B17020H_011E,B17020H_011M,B17020H_012E,B17020H_012M,B17020H_013E,B17020H_013M,B17020H_014E,B17020H_014M,B17020H_015E,B17020H_015M,B17020H_016E,B17020H_016M,B17020H_017E,B17020H_017M,NAME,B17020H_001MA,B17020H_001EA,B17020H_002MA,B17020H_002EA,B17020H_003EA,B17020H_003MA,B17020H_004EA,B17020H_004MA,B17020H_005EA,B17020H_005MA,B17020H_006MA,B17020H_006EA,B17020H_007MA,B17020H_007EA,B17020H_008MA,B17020H_008EA,B17020H_009EA,B17020H_009MA,B17020H_010EA,B17020H_010MA,B17020H_011MA,B17020H_011EA,B17020H_012MA,B17020H_012EA,B17020H_013MA,B17020H_013EA,B17020H_014EA,B17020H_014MA,B17020H_015EA,B17020H_015MA,B17020H_016MA,B17020H_016EA,B17020H_017MA,B17020H_017EA,state
0400000US30,875662,1328,109859,8296,10771,1971,8684,1636,7899,2260,63059,4460,13216,1583,4132,888,2098,616,765803,8474,46405,2450,50983,2631,50490,2484,402415,5045,155776,3060,43639,1928,16095,1750,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478309,1819,134847,5434,12110,1711,10724,1652,9635,1265,80307,4073,12077,1401,6399,980,3595,770,1343462,5604,94882,2394,96225,2884,101626,2815,722777,4833,229002,2767,68161,1940,30789,1794,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1443671,2399,151243,8569,9466,1866,10359,2343,8375,1717,91276,5609,22240,2350,6017,1215,3510,773,1292428,8925,66909,2573,73500,3100,72038,2764,693289,8062,281735,4626,80260,2265,24697,2130,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1175941,1714,88394,7635,7026,1611,6084,1378,7994,1708,50920,5049,9408,1513,4185,994,2777,710,1087547,7947,58072,2439,65472,3327,76987,2816,612641,5977,200858,3318,52577,2170,20940,1954,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4936470,4438,311375,15655,23796,3793,25181,4001,27293,4017,164032,8281,43885,3180,15271,1741,11917,1497,4625095,15878,248965,5044,287811,6362,328497,6108,2510634,10887,849588,7436,262886,4431,136714,4650,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,785323,1731,93769,7731,7199,1972,5574,1614,4607,1256,57197,4955,13743,1912,3576,875,1873,613,691554,7645,33156,1999,34471,2179,36882,2199,345144,4749,169356,3950,51924,2267,20621,1962,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10772669,8090,1072261,27576,102434,6726,88144,6172,81764,5944,589492,15966,129830,5448,49849,3211,30748,2211,9700408,27370,528646,8269,580612,9966,620866,9130,5396053,17827,1762555,11291,539772,7152,271904,6535,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6249527,4894,707001,20079,54545,4616,55030,5357,54058,4817,425896,12693,81560,4766,25361,2249,10551,1615,5542526,19324,305021,5492,345427,7801,380504,7357,3027230,15283,1052802,8671,318761,4488,112781,3362,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630203,947,56266,4642,4991,1220,4101,1099,2485,825,33843,3199,5761,1152,3168,650,1917,501,573937,4736,42640,2012,39938,2170,40688,1741,322116,3717,89485,2408,26147,1706,12923,1728,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9029676,6279,1015484,24024,102863,6840,87348,5611,85062,5370,584837,12586,106209,5135,30660,2327,18505,1996,8014192,24488,471278,7983,537313,8544,592799,7577,4355860,14042,1445689,9963,427185,5906,184068,5765,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2533536,2691,314952,9794,29233,2635,26292,2764,24412,1937,183011,5844,34773,2139,11240,1247,5991,905,2218584,9864,138188,3524,140272,4028,150058,3367,1193344,6664,414476,4228,134616,2824,47630,2978,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3031065,2821,391311,14107,27704,3515,28035,3029,25513,3214,242765,8493,49524,4000,12215,1906,5555,1223,2639754,14283,141689,4435,156252,4781,163158,4086,1406607,9574,550690,5991,154370,3660,66988,3664,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9615029,5857,900163,23738,73982,5613,78321,5771,68012,4982,509295,14575,107248,4874,42028,2583,21277,2100,8714866,23527,479033,6743,525244,7171,577678,7673,4719365,15950,1650121,9001,524052,6328,239373,6080,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,745045,1798,70058,6930,4000,1372,4333,1628,2980,906,40722,3983,10031,1881,4641,1024,3351,1008,674987,7004,33158,1374,39485,2014,40904,1973,379204,5005,127111,3443,37044,2036,18081,1805,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3042854,4002,343249,14241,22241,2618,29399,3507,25561,2960,206457,8955,41660,3700,11549,1707,6382,1142,2699605,14109,159495,3689,166778,5275,180822,5375,1432586,10234,549110,6268,156203,3469,54611,3031,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,689363,1756,65293,5963,5710,1377,6066,1697,4119,1117,36888,3482,7103,1305,2885,631,2522,680,624070,5552,45781,1627,46253,2024,43854,1866,330668,3728,109939,2563,33255,1605,14320,1431,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4792900,4514,662439,20023,64403,4612,56947,4931,54060,4680,380082,12590,71918,3734,25101,2398,9928,1559,4130461,19685,234792,5596,264464,7012,291214,5934,2271645,12340,764042,8354,223755,4308,80549,3728,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11536369,7578,997821,19001,77216,5253,78380,5696,67035,4934,594927,12399,124812,5353,39086,3390,16365,2037,10538548,19230,650752,6530,694342,11279,724642,12716,5813490,18124,1884179,12319,559108,7358,212035,6832,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2327029,2537,214067,12245,24668,2958,20637,3224,17579,2535,126349,7028,16935,1737,5553,947,2346,633,2112962,12323,194366,4011,211292,5376,200428,3524,1134892,8120,265862,4210,77159,2473,28963,2327,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,563087,1421,54155,4960,4425,1203,3550,1006,4586,1111,31185,3111,7393,1198,1755,421,1261,455,508932,5335,26998,1653,30605,2050,34491,1875,277629,3565,101612,2609,26316,1425,11281,1323,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5103912,5612,443280,14933,36646,3924,36256,3349,28614,2831,266671,9967,49111,3452,17618,1985,8364,1281,4660632,16485,282064,4595,296915,6793,319686,5735,2588492,12750,838736,6718,239276,3980,95463,3634,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4912486,3809,489486,17379,36054,3819,32822,3674,32222,3520,300151,10611,62676,4287,17195,2046,8366,1381,4423000,17831,260791,4734,265500,6576,281702,5902,2465020,12510,830196,6613,224651,3907,95140,3642,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1663754,2524,288072,13809,31613,3365,25763,3406,23756,2472,165984,7911,29567,2930,7661,1193,3728,718,1375682,14013,75607,3517,85186,4104,90631,3101,723199,9400,285619,4175,83929,2472,31511,2091,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4608773,3417,413923,13510,31214,2918,29167,2895,29074,2742,246258,8147,48376,2644,18790,1717,11044,1418,4194850,14071,252280,3383,273849,4991,291132,4722,2302263,9397,753935,5540,225939,3998,95452,3886,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,482160,882,49785,6027,4788,1347,4560,1505,3406,1152,28115,3768,5626,1316,2569,704,721,419,432375,6148,31045,1940,30088,1908,32094,2011,237696,4076,75387,2352,18635,1238,7430,1136,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,26355,3135,11034,2335,633,560,987,690,932,730,6752,1748,1350,545,265,186,115,143,15321,2255,711,524,627,462,464,260,9462,1833,2883,784,1095,456,79,94,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
