GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,B25095_058E,B25095_058M,B25095_059E,B25095_059M,B25095_060E,B25095_060M,B25095_061E,B25095_061M,B25095_062E,B25095_062M,B25095_063E,B25095_063M,B25095_064E,B25095_064M,B25095_065E,B25095_065M,B25095_066E,B25095_066M,B25095_067E,B25095_067M,B25095_068E,B25095_068M,B25095_069E,B25095_069M,B25095_070E,B25095_070M,B25095_071E,B25095_071M,B25095_072E,B25095_072M,B25095_073E,B25095_073M,NAME,B25095_001MA,B25095_001EA,B25095_002MA,B25095_002EA,B25095_003MA,B25095_003EA,B25095_004MA,B25095_004EA,B25095_005EA,B25095_005MA,B25095_006MA,B25095_006EA,B25095_007MA,B25095_007EA,B25095_008MA,B25095_008EA,B25095_009MA,B25095_009EA,B25095_010EA,B25095_010MA,B25095_011MA,B25095_011EA,B25095_012MA,B25095_012EA,B25095_013MA,B25095_013EA,B25095_014MA,B25095_014EA,B25095_015MA,B25095_015EA,B25095_016MA,B25095_016EA,B25095_017MA,B25095_017EA,B25095_018MA,B25095_018EA,B25095_019MA,B25095_019EA,B25095_020MA,B25095_020EA,B25095_021MA,B25095_021EA,B25095_022MA,B25095_022EA,B25095_023MA,B25095_023EA,B25095_024MA,B25095_024EA,B25095_025MA,B25095_025EA,B25095_026MA,B25095_026EA,B25095_027MA,B25095_027EA,B25095_028MA,B25095_028EA,B25095_029MA,B25095_029EA,B25095_030MA,B25095_030EA,B25095_031MA,B25095_031EA,B25095_032MA,B25095_032EA,B25095_033MA,B25095_033EA,B25095_034MA,B25095_034EA,B25095_035MA,B25095_035EA,B25095_036MA,B25095_036EA,B25095_037MA,B25095_037EA,B25095_038MA,B25095_038EA,B25095_039EA,B25095_039MA,B25095_040MA,B25095_040EA,B25095_041MA,B25095_041EA,B25095_042MA,B25095_042EA,B25095_043EA,B25095_043MA,B25095_044EA,B25095_044MA,B25095_045MA,B25095_045EA,B25095_046MA,B25095_046EA,B25095_047MA,B25095_047EA,B25095_048MA,B25095_048EA,B25095_049EA,B25095_049MA,B25095_050MA,B25095_050EA,B25095_051MA,B25095_051EA,B25095_052MA,B25095_052EA,B25095_053MA,B25095_053EA,B25095_054EA,B25095_054MA,B25095_055EA,B25095_055MA,B25095_056MA,B25095_056EA,B25095_057MA,B25095_057EA,B25095_058MA,B25095_058EA,B25095_059MA,B25095_059EA,B25095_060EA,B25095_060MA,B25095_061MA,B25095_061EA,B25095_062MA,B25095_062EA,B25095_063MA,B25095_063EA,B25095_064MA,B25095_064EA,B25095_065EA,B25095_065MA,B25095_066MA,B25095_066EA,B25095_067MA,B25095_067EA,B25095_068MA,B25095_068EA,B25095_069MA,B25095_069EA,B25095_070MA,B25095_070EA,B25095_071MA,B25095_071EA,B25095_072MA,B25095_072EA,B25095_073MA,B25095_073EA,state
0400000US13,2261166,19480,94953,5125,2118,623,1823,720,2036,698,1494,502,2079,625,5252,1127,55250,3948,24901,2924,160874,5932,27500,2537,17310,2165,14254,1941,13169,1708,10802,1779,14934,1488,62905,4083,0,214,288430,8786,98440,4753,29695,2561,24751,2640,23152,2393,19094,2453,33298,3377,60000,3664,0,214,294308,8852,126333,5907,36163,3370,37861,3606,29334,2550,21381,2624,24639,2617,18597,2011,0,214,434418,11072,229082,7245,79798,5440,51518,4450,31993,3156,19030,2558,13085,1738,9912,1828,0,214,308902,7909,209610,6822,48952,3220,27502,3160,10160,1608,5907,1363,4510,960,2261,748,0,214,373162,9099,300401,7691,42321,3348,17373,2417,6622,1262,2221,665,2335,820,1889,678,0,214,306119,7519,279095,7714,17579,2218,5437,1171,1967,656,899,464,671,461,471,252,0,214,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252435,5537,8193,1175,332,278,23,30,67,71,14,23,198,227,531,452,4583,777,2445,583,11341,1247,1612,546,1422,621,716,306,531,287,781,355,1211,469,5068,873,0,182,17980,2032,5103,1053,2357,617,1286,463,1132,485,1147,480,1505,561,5450,1125,0,182,20966,1781,8427,1162,1833,811,849,283,1389,386,1156,440,2057,730,5255,1181,0,182,38434,2716,16639,1682,3228,733,2497,674,2692,683,3344,986,4181,876,5853,1134,0,182,39486,2728,16783,1475,4570,875,4024,831,4901,1067,2969,736,3093,866,3146,955,0,182,58351,3321,28589,2449,11077,1493,7551,1177,4659,925,3078,779,2303,764,1094,476,0,182,57684,3100,42386,2634,8034,1195,4441,922,1474,514,791,510,487,273,71,87,0,182,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,411958,6794,19167,2555,311,238,547,333,609,363,294,175,519,435,465,260,10871,1995,5551,2177,32567,3109,6623,1191,3233,990,2642,560,2891,970,1804,536,4489,1307,10885,1902,0,193,62494,3826,23513,2259,5988,1352,5099,1089,5700,1138,4173,947,6962,1287,11059,1805,0,193,59621,4267,26751,2867,8514,1413,8291,1608,7125,1562,3824,1047,3202,989,1914,596,0,193,83854,4373,49589,3081,15046,2034,10266,1618,4809,1117,2133,710,950,431,1061,469,0,193,59647,3491,43263,2706,9284,1809,3400,889,1156,432,1774,839,764,538,6,10,0,193,63572,3816,52609,3788,6580,1528,2159,802,796,449,957,708,289,252,182,204,0,193,31036,2840,29282,2655,1109,561,458,314,116,166,0,193,71,117,0,193,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3129641,16316,90548,4191,873,301,552,256,838,457,1125,404,1547,541,3555,819,59516,3118,22542,2459,177840,5166,19359,1922,12583,1415,12495,1717,11411,1442,12139,1553,21504,2428,88349,4298,0,182,344060,8899,86431,3592,40041,2733,36702,2626,29535,2355,26344,1908,39739,2700,85268,4170,0,182,359831,7973,133524,3948,50252,2903,41779,3218,33687,2933,22945,2239,34755,3164,42889,3451,0,182,572795,9946,275986,6696,86703,3825,70667,3733,51900,3178,33732,3034,31165,2534,22642,2244,0,182,459641,9625,269715,7325,81523,4126,52106,3610,27229,2452,13358,1618,10627,1700,5083,902,0,182,586753,10024,402930,8235,98782,4835,46128,3364,20600,2384,7814,1190,6617,1041,3882,878,0,182,538173,8607,461431,8383,50321,2997,16316,1769,5322,777,2048,652,1808,570,927,405,0,182,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1714880,13299,50883,3515,952,423,1146,377,1062,428,646,264,1657,562,2611,630,30620,2519,12189,1412,115581,4376,21190,1734,12635,1213,11077,1468,9068,1212,7816,1272,14886,1779,38909,2997,0,189,232082,6729,88406,3726,27072,2241,23635,2043,23050,2301,19841,2104,25130,2294,24948,2340,0,189,252094,6952,122799,3910,40308,2748,33062,2752,22684,2248,13638,2178,13436,1985,6167,1070,0,189,363188,7735,232554,6725,67318,3730,33228,2503,16660,2119,5715,1147,5093,1180,2620,712,0,189,266297,7655,213752,7020,34431,2746,10819,1509,4394,962,1382,637,1264,546,255,257,0,189,270046,7593,241512,7119,18799,2072,6642,1362,929,363,1328,657,398,253,438,362,0,189,164709,5950,156935,6183,5580,1229,1604,956,338,258,6,10,181,235,65,82,0,189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,881480,8544,24880,1758,281,168,687,551,400,221,911,529,584,207,1474,431,16325,1395,4218,848,54809,2758,7319,985,5991,913,5470,825,5704,901,6641,1301,6311,978,17373,1760,0,155,109286,3821,41690,2676,16639,1753,12307,1408,10667,1368,7178,981,9035,1108,11770,1378,0,155,117927,4091,61157,2449,18037,1655,13526,1462,10152,1347,5130,862,5940,1052,3985,915,0,155,193847,4968,126200,4176,32976,2241,16862,1732,9513,1447,4270,1017,2689,722,1337,456,0,155,147592,5331,113805,4450,20292,1801,7769,1285,3673,875,1243,464,461,271,349,250,0,155,148731,5986,129630,5214,12078,1463,4496,946,1281,507,887,448,307,243,52,71,0,155,84408,3895,80591,3946,3125,758,454,238,103,94,39,63,45,71,51,77,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,738336,7661,23515,2187,17,30,168,107,490,289,687,308,872,382,1316,565,14541,1668,5424,1134,43023,2511,6354,780,4046,779,4775,805,4180,804,3769,722,5505,788,14394,1739,0,168,89577,4485,31225,2197,12254,1491,11441,1374,8193,1308,6048,1005,8634,1280,11782,1758,0,168,97119,3632,47727,2485,13678,1489,12155,1560,8173,1341,5885,1108,5628,947,3873,773,0,168,151992,5431,92158,4071,26282,2429,15887,1778,7959,1436,4093,832,3356,789,2257,706,0,168,112208,3765,78627,3673,20449,1923,8405,1108,3044,690,845,447,447,257,391,260,0,168,135515,4590,112402,4098,16305,1692,4406,921,981,393,811,404,425,266,185,138,0,168,85387,3852,79656,3621,3368,876,1079,419,850,542,171,176,239,192,24,39,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1138253,12189,59533,3541,4205,945,2860,863,1905,645,1898,502,3315,793,3841,823,31374,2884,10135,1500,108560,4600,28158,2391,13419,1506,11370,1802,8321,1406,6893,1123,11359,1405,29040,2445,0,187,169844,5509,81036,3535,18843,1742,15021,1935,13300,1712,11290,1550,14106,1719,16248,1883,0,187,161902,5909,89634,4217,21546,1965,17750,2162,13333,1641,6851,1028,8640,1459,4148,1000,0,187,224499,5250,149039,4280,37756,2712,19947,1869,8268,1214,5095,1059,2750,677,1644,497,0,187,157743,5427,123591,4567,20719,1709,8430,1357,2655,627,1231,584,897,359,220,187,0,187,157973,4963,138370,4718,13706,1707,3944,1035,772,390,653,403,313,165,215,189,0,187,98199,3651,94089,3442,2539,677,595,323,290,221,375,295,131,150,180,178,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1122294,10824,64343,4405,4076,1083,2400,601,3529,845,3508,904,3437,826,4862,1184,30316,2423,12215,2013,106585,4146,33171,2995,14510,1852,9143,1555,7877,1357,6184,1189,9028,1744,26672,2492,0,204,156932,6192,80365,4210,16256,1722,10463,2015,9073,1570,7904,1321,14597,2260,18274,1872,0,204,140683,5252,81171,3710,14155,1733,13598,1930,11298,1853,6756,1590,8084,1473,5621,1023,0,204,201977,6922,130874,5408,28040,2634,18600,2112,11198,1572,6053,1427,4562,1252,2650,784,0,204,149447,5798,112445,5035,21226,2698,9619,1432,3356,783,1137,536,751,398,913,551,0,204,176873,6149,151888,5474,14986,2042,5587,1292,2408,735,853,386,816,361,335,226,0,204,125454,4789,118607,4669,4640,944,1485,583,343,249,110,141,130,163,139,168,0,204,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,387101,5032,12912,1604,254,155,369,373,163,161,486,384,469,286,623,269,8345,1232,2203,481,30607,2054,3463,596,2244,450,3298,648,2242,454,2307,616,3689,663,13364,1609,0,163,51081,2453,15568,1535,6810,927,5871,881,4355,794,3669,844,5846,876,8962,1351,0,163,52290,3484,22182,1982,7198,1171,5544,985,5947,1219,3260,814,4274,990,3885,1006,0,163,84390,3409,43537,2756,13136,1467,11272,1292,7540,1506,4005,980,2954,881,1946,626,0,163,60865,3160,39878,2556,10378,1414,5931,1228,2737,815,1016,392,560,325,365,228,0,163,58476,2899,44370,2715,8820,1340,3549,951,1125,392,241,221,241,211,130,104,0,163,36480,2259,33470,2270,2349,738,537,323,69,93,0,163,55,94,0,163,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436159,11090,36262,2523,508,324,170,195,65,79,212,194,328,192,671,414,23840,2163,10468,1539,52213,2668,3179,664,2182,586,3267,863,3755,865,3139,865,5813,981,30878,2226,0,195,111640,4370,21005,2193,11152,1417,10257,1595,8902,1283,7735,1353,13459,1617,39130,2596,0,195,118648,3896,34229,2357,12575,1614,11901,1477,11494,1464,10031,1656,14685,1827,23733,2081,0,195,223478,6692,80896,3744,27630,2407,30218,2456,27650,2623,18785,1989,21133,2141,17166,1815,0,195,203902,5870,88484,4309,40287,3210,32925,2942,20848,2148,8374,1159,8348,1179,4636,989,0,195,315012,8012,182411,6444,67192,4236,36059,3191,15248,1711,6922,1150,5308,946,1872,631,0,195,375004,7522,306823,6813,43577,2911,14715,1534,5748,1174,1752,588,2034,683,355,220,0,195,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1579953,12525,36085,2684,0,200,28,46,123,151,229,212,100,122,276,198,26661,2329,8668,1377,67452,4013,1744,493,2149,574,2391,649,2982,812,3271,772,7483,1324,47432,2699,0,200,125342,4915,11381,1393,11437,1518,14614,1815,11949,1484,10493,1381,16027,1578,49441,3446,0,200,135587,5424,32821,2426,17823,2008,12857,1574,11674,1583,10846,1228,19651,1898,29915,2574,0,200,245239,6453,79863,4179,32253,2602,31428,2458,28291,2529,22317,2222,28043,2425,23044,1935,0,200,220530,7119,85089,3455,41842,2462,37584,2923,24618,2663,13782,1935,10077,1397,7538,1410,0,200,342348,8110,183903,5278,74821,4411,46425,3446,18188,1938,9279,1368,6433,1178,3299,787,0,200,407370,7351,332711,6738,47464,2821,16840,1590,6442,1217,2054,623,1275,535,584,266,0,200,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2717217,13903,110843,4312,945,320,577,238,1252,347,2210,630,2853,721,4870,867,75018,3205,23118,2094,195004,5568,22161,1971,15818,1525,18417,1385,18905,1906,16078,1555,26725,2178,76900,3771,0,167,370991,7989,116307,4328,49839,3074,45319,3053,35954,2425,28972,1797,41376,2766,53224,3329,0,167,383464,7567,187884,5521,53656,3175,47059,2599,34022,2253,24094,2027,20428,1779,16321,1630,0,167,546844,8710,331469,6819,92276,3356,57652,3027,30358,2624,15071,1711,14042,1547,5976,925,0,167,390990,6823,289103,5753,55915,2729,27233,2513,11259,1518,3674,745,2394,574,1412,477,0,167,422855,7547,356542,6960,42508,3062,14679,1352,5115,1045,2111,622,1270,410,630,287,0,167,296226,6228,276952,6054,12279,1296,3964,847,2058,627,442,273,333,241,198,146,0,167,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1523273,9834,34744,1951,384,194,217,100,523,184,891,355,751,341,1887,508,23235,1491,6856,1002,68841,2823,7394,964,6087,672,6165,688,6065,937,6410,913,7781,899,28939,1939,0,143,152055,4305,44534,2054,17978,1478,15367,1414,13429,1301,11234,1654,17372,1737,32141,2610,0,143,173843,5677,76117,3028,20757,1760,20380,2146,17363,1837,13530,1347,14956,1610,10740,1211,0,143,298400,6403,152167,4687,52068,2785,39256,2535,24355,1792,12607,1643,11429,1386,6518,931,0,143,250514,6151,156742,5189,49137,2443,23725,2296,12015,1368,4502,824,2909,788,1484,491,0,143,303570,7069,231073,5577,44405,2704,18173,1821,5560,1049,2326,692,1320,476,713,342,0,143,241306,5617,220046,5521,13477,1385,4956,905,1798,576,462,217,467,301,100,86,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,744203,8716,50854,3573,1592,566,2328,719,1481,602,1534,522,1784,622,3220,912,27375,3128,11540,1531,82774,4381,20232,2650,9806,1558,8039,1256,7862,1388,5915,1153,7630,1568,23290,2415,0,207,127196,5188,58746,3618,15270,1833,11668,1882,10552,1570,8866,1591,8665,1384,13429,1905,0,207,105905,5329,62410,4053,11434,1589,10557,1749,8228,1586,5994,1280,4369,1123,2913,710,0,207,137974,6192,98016,4408,17383,2185,11540,1831,5419,1207,2608,754,1806,639,1202,582,0,207,99186,4966,78706,4420,12201,1938,5017,1158,2245,871,429,313,240,211,348,269,0,207,92942,4864,83007,4464,5934,1110,2481,816,469,328,393,369,505,359,153,179,0,207,47372,3719,45354,3754,1477,561,339,262,81,134,0,207,121,148,0,207,0,207,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1570137,13846,51881,3281,1101,416,1000,452,993,409,1124,360,1507,552,2949,737,30772,2544,12435,1696,112802,4400,20075,1686,12753,1476,12047,1658,10037,1292,8598,1488,13248,1479,36044,2589,0,182,218309,6166,80901,3726,28939,2260,24178,2488,20468,2043,17472,1709,19821,2039,26530,2337,0,182,219843,6318,107563,4574,29820,2562,26244,2225,22750,2115,13145,1854,11630,1638,8691,1426,0,182,318173,7774,193572,5783,58529,3728,30506,2482,17475,1845,8267,1275,7017,1157,2807,801,0,182,229916,6479,167246,5304,38262,2778,14131,1630,6170,1126,1779,626,1406,580,922,394,0,182,253601,7256,213838,6731,27705,2691,6736,1087,2936,693,865,378,1123,384,398,248,0,182,165612,6054,155587,6188,6998,1338,1147,445,592,457,530,448,570,365,188,163,0,182,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,276490,4576,11424,1372,417,254,383,249,213,140,513,313,322,195,877,667,6425,978,2274,659,21377,2072,4357,811,2364,653,1974,540,2010,666,1597,520,1808,617,7267,1289,0,165,40686,2649,16721,1729,5321,961,3023,815,3278,780,2818,733,3268,706,6257,1053,0,165,36911,3135,18679,1717,4058,906,3691,893,3723,913,2287,633,2403,802,2070,653,0,165,60373,3100,32894,2255,9233,1356,7923,1374,4305,1001,2326,693,2670,852,1022,367,0,165,39834,2756,26051,2159,8192,1303,3415,674,846,353,519,268,368,229,443,295,0,165,41403,2513,35016,2438,4190,962,1299,502,520,283,31,35,291,315,56,60,0,165,24482,1507,22667,1449,1009,359,619,437,86,76,0,165,71,80,30,50,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
