GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002EA,B19101_002MA,B19101_003EA,B19101_003MA,B19101_004MA,B19101_004EA,B19101_005EA,B19101_005MA,B19101_006EA,B19101_006MA,B19101_007EA,B19101_007MA,B19101_008EA,B19101_008MA,B19101_009MA,B19101_009EA,B19101_010EA,B19101_010MA,B19101_011EA,B19101_011MA,B19101_012EA,B19101_012MA,B19101_013EA,B19101_013MA,B19101_014MA,B19101_014EA,B19101_015MA,B19101_015EA,B19101_016EA,B19101_016MA,B19101_017EA,B19101_017MA,state
0400000US13,2466415,18717,137568,7503,80771,4870,100031,5431,119748,6385,112036,6066,120539,5799,111812,5039,116827,6538,101271,4965,202106,9523,263970,8685,323713,8931,233141,7550,144210,5904,150255,6082,148417,5973,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,8763,1488,6275,1174,6507,1279,6306,1059,7626,1425,9408,1135,10966,1605,9760,1346,10291,1711,23060,2150,34250,2555,48463,3522,40119,2439,28711,2467,31469,2455,27412,1771,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,16843,2669,11789,1958,14890,2132,17430,2570,18388,1993,22627,2077,18633,2027,21402,2426,20058,2148,37788,3072,49157,3162,59437,3573,39281,3405,21777,2325,17139,2610,13708,1428,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,125810,5725,76394,4130,97408,4681,112304,5348,110510,4878,127553,5197,119013,5422,128836,5685,115859,5894,231073,6987,322334,8534,450386,9516,339806,7951,223649,6792,251460,7742,267068,6329,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,70983,4860,42636,3540,53134,3653,65293,3563,73733,4344,75646,4037,80656,4774,80953,3726,74147,3969,148031,5698,197099,7050,256180,7707,168906,6233,91216,5353,80441,4672,74641,3897,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,24746,2519,17479,1783,21078,2158,27777,2390,30619,2127,32761,2539,33642,2208,34609,2344,35431,2259,74484,3553,103264,4222,139570,4698,91546,4546,49297,3078,44318,2727,36178,2825,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,23212,2256,16716,1856,20089,1982,28429,2402,26352,2189,29147,2245,29741,2458,34250,2461,33762,2537,64662,3242,85721,3874,113882,4406,83883,3940,47803,2842,41045,3230,42086,2576,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,65815,3547,48297,3549,52479,3396,54117,3497,57607,4100,57661,3881,54788,3619,57100,4163,50858,3149,100281,5151,126038,4949,156737,5744,99697,4554,55351,3171,50348,2813,44665,3162,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,70377,4032,44922,3522,55780,4451,56613,3485,49652,3756,53412,3878,48311,3393,50864,4088,46404,3393,84112,4452,115165,5807,146534,5291,105858,5256,61245,3594,64263,4346,55074,3223,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,12467,1643,10609,1425,11340,1404,14068,2075,15315,1712,16148,1497,16614,1769,13981,1775,12695,1299,31544,2263,45152,2920,55700,3073,35095,2580,18463,1619,19318,1774,14417,1593,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,41821,4085,28756,2853,28016,2822,35233,2423,38710,3207,45156,3447,42287,3285,47882,3068,43075,3178,96751,4547,138411,5405,206469,6291,172436,5274,133861,5514,173430,5934,182545,4698,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,57489,4377,38392,3531,42668,3256,43187,3152,46785,3378,55225,4626,48385,3571,46048,3117,47475,3185,100947,4121,143293,4859,215358,6605,195967,6964,138390,5063,174853,5881,218942,6153,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,113357,5181,78557,4156,89001,4540,96993,3794,101812,3678,118847,4339,108161,5156,120856,4720,110534,4713,215981,5833,284979,6219,362399,7075,248555,6378,149101,4294,149521,4622,131070,4728,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,35428,2532,22729,1978,30928,2497,41009,2858,40818,2422,50278,2537,52982,3420,52868,3070,51375,2771,104573,4106,159848,5526,230252,5900,173684,6176,108388,4092,120541,3913,108249,3654,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,58465,4043,32524,3224,43642,4046,44737,3509,41413,3638,38996,3056,37507,3852,38915,3248,34800,3349,60127,3862,79262,4292,96946,4808,60929,4202,30112,2973,24419,2827,20360,2119,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,62681,3991,43159,3115,53382,3500,63358,3211,68937,3517,74905,3996,72433,3795,73378,3566,68591,4457,131957,5515,183328,6133,225658,6915,154271,5913,85549,4493,82394,3908,75318,3512,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,10300,1454,7031,1156,7512,1423,10211,1495,9646,1336,13256,1645,12798,1650,11831,1670,11347,1453,23326,2134,32461,2336,39438,2921,26008,2119,14567,1518,11166,1364,12203,1288,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,16468,2065,10499,1257,11542,1418,16844,1580,17108,1996,20498,1994,18810,1670,18703,1670,20015,1654,38774,2768,59194,3116,76881,3134,57777,2569,31632,2002,29214,2028,25838,2071,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,30223,3326,18556,2203,24109,2034,28094,2488,26806,2610,34252,3066,29406,2403,29502,2459,32146,3233,53743,3323,81634,3804,100729,4702,66081,3753,35956,2805,35914,2791,32204,2397,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,7984,1333,4486,1071,7225,1412,9332,1198,8324,1514,10186,1446,10912,1547,11415,1460,12594,1814,23906,2089,35879,2921,57709,3660,45057,2689,29301,2168,34828,2686,32335,2686,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,77279,5246,41619,3196,58070,3585,68207,4152,65755,3406,74723,4715,67460,3468,70584,4593,69009,4447,130088,5260,198068,5826,289724,8134,254132,7997,188260,6273,241925,7294,310983,7121,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,27917,2833,18720,2272,24800,2945,26541,2533,24537,2433,25864,2503,22204,2284,23265,2230,22380,2108,39893,3073,52303,3984,65458,3755,39895,2851,26774,2795,25660,2541,19193,2054,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,217525,7397,149516,6825,160811,6676,168881,6171,172438,6053,182033,6645,169007,6711,162168,6382,161352,6048,313641,8048,449075,10512,596770,10826,477194,10196,328556,8854,390624,6911,461527,9467,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,116941,5344,84076,4974,107725,5128,119665,6333,120178,5289,130632,5885,121685,5618,125591,5303,112064,5806,212821,6907,274419,8899,348184,8223,229136,6986,137186,5993,129349,4983,136563,5168,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,5967,1111,3959,1043,4734,1149,4891,932,6129,1185,5868,1229,6286,1111,8014,1281,7761,1462,12993,1626,21053,1827,31692,2389,24632,2036,16296,1677,14596,1573,13339,1545,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,139549,5582,85355,4255,103329,4993,112848,4901,118693,4653,134346,5059,131568,5744,134445,5283,125151,5380,247016,7030,342007,8690,439276,8960,305389,7149,176597,4447,174505,5595,152021,5471,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,46684,2522,30992,1869,40101,2483,45410,2676,42664,2942,50441,2662,48067,2732,48820,2349,42948,2510,86369,3439,116113,4367,136962,3858,94682,3284,47639,2976,46155,2693,45541,2634,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,39702,3254,26350,2832,32393,3052,39444,3160,46252,3356,46734,3394,39475,3061,46129,3330,39192,2935,77843,4245,117510,4949,145107,5093,97202,4836,64729,3742,60318,3394,60016,3089,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,121727,5371,84744,5122,94490,4759,116533,4921,122758,4231,136870,5950,134939,4833,140092,4864,135746,5406,260067,7309,367750,7065,489043,10411,344360,7263,211852,6269,220839,6441,222485,5352,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,9961,1655,8112,1639,7415,1312,8628,1614,9179,1543,9427,1449,11043,1630,10102,1693,7474,1177,17582,1963,23156,2420,39451,3107,28049,2282,20024,1969,21532,2146,19127,1989,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,60641,4000,41426,3534,49572,3795,62612,4239,57855,3534,63359,4115,61461,3889,61780,4098,49763,3644,108135,5409,144305,6477,175565,6502,111162,4669,60387,3836,59381,3737,53481,3439,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,7938,1369,4856,1087,6843,1161,8131,1285,8630,1101,8560,1396,8823,1259,10315,1178,10449,1395,18160,2080,27801,2216,39399,2604,24642,2093,11560,1295,9558,1117,11348,1161,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,85878,4532,59690,3706,70456,3861,76936,3975,80457,5123,92190,4265,86799,5305,84896,4831,80087,4659,147104,6440,193551,6972,226016,7103,153443,5081,80118,3966,76763,4228,81294,3740,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,293174,9221,202180,8631,261574,9137,298514,9853,292304,9116,310126,10110,277511,9242,294926,10403,270248,9396,496144,10054,681099,13755,863904,14440,644248,12414,404537,10059,439791,10088,490629,10126,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,19672,2322,16079,2100,16128,2007,21438,2349,24877,2538,28456,2617,28755,2340,30506,2487,27992,2502,62655,4075,87652,3878,117698,4384,79244,3833,45009,3418,47271,2910,39749,2615,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,4086,844,2152,598,4112,892,6402,1319,4764,843,6027,1134,5499,870,5983,923,5920,845,13690,1425,16756,1412,27668,1574,19703,1508,10471,1166,10000,1219,9146,1108,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,71382,4000,42226,3704,49212,3569,63038,4655,69047,4217,76124,3917,76629,4589,80975,5073,72170,4317,148588,5471,211504,6214,291289,7477,227549,7243,156392,5397,191061,5679,227671,5905,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,60098,3463,37671,2872,38999,2753,51331,3898,60882,3796,65927,3654,65480,4007,68271,3759,71528,4344,135524,6192,194948,6491,273244,7253,199362,6166,133701,5538,146192,5255,157435,5965,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,28046,2961,20144,2547,23141,2719,23488,2257,24382,2322,23695,2145,28011,2375,25441,1956,23905,2655,40594,3012,54713,2980,65778,3973,39012,2512,21372,2236,16286,1678,13939,1697,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,46573,2760,35543,2854,34386,2321,50631,3214,56338,3699,65573,3065,59750,3363,64211,2904,60007,3044,125318,4213,186482,5350,255092,4763,173357,4665,95690,4129,86119,3741,74596,3071,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,3522,757,3136,872,2784,809,5029,985,4834,980,6340,1206,5803,1229,5088,1086,5146,1089,12602,1736,17765,2111,26640,2059,19208,2286,12977,1894,8837,1458,5759,1069,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,206735,6160,90465,4455,87367,4880,74329,4300,54060,3771,51891,3590,43140,3117,36233,3154,30033,2602,44991,3251,46208,2680,37556,2946,16828,2233,7590,1372,9453,1540,7659,1214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
