GEO_ID,B19113B_001E,B19113B_001M,NAME,B19113B_001MA,B19113B_001EA,state
0400000US01,37980,1552,Alabama,null,null,01
0400000US02,62446,20726,Alaska,null,null,02
0400000US04,50088,3285,Arizona,null,null,04
0400000US05,32436,1597,Arkansas,null,null,05
0400000US06,55431,1302,California,null,null,06
0400000US08,57305,3183,Colorado,null,null,08
0400000US09,52124,4170,Connecticut,null,null,09
0400000US10,63857,6168,Delaware,null,null,10
0400000US11,48334,4190,District of Columbia,null,null,11
0400000US12,41805,641,Florida,null,null,12
0400000US13,44431,1148,Georgia,null,null,13
0400000US15,77702,22061,Hawaii,null,null,15
0400000US16,51061,17989,Idaho,null,null,16
0400000US17,42464,1308,Illinois,null,null,17
0400000US18,38404,1738,Indiana,null,null,18
0400000US19,31775,5175,Iowa,null,null,19
0400000US20,48642,3521,Kansas,null,null,20
0400000US21,39186,3056,Kentucky,null,null,21
0400000US22,34499,1339,Louisiana,null,null,22
0400000US23,36793,20267,Maine,null,null,23
0400000US24,73023,2110,Maryland,null,null,24
0400000US25,51493,3946,Massachusetts,null,null,25
0400000US26,37092,1025,Michigan,null,null,26
0400000US27,37109,2063,Minnesota,null,null,27
0400000US28,32497,1278,Mississippi,null,null,28
0400000US29,41690,2273,Missouri,null,null,29
0400000US30,55417,15246,Montana,null,null,30
0400000US31,44825,8641,Nebraska,null,null,31
0400000US32,46426,1932,Nevada,null,null,32
0400000US33,73269,21371,New Hampshire,null,null,33
0400000US34,57103,1815,New Jersey,null,null,34
0400000US35,54320,15829,New Mexico,null,null,35
0400000US36,55156,1349,New York,null,null,36
0400000US37,40928,1004,North Carolina,null,null,37
0400000US38,32411,14996,North Dakota,null,null,38
0400000US39,36184,1295,Ohio,null,null,39
0400000US40,37023,2436,Oklahoma,null,null,40
0400000US41,35449,6788,Oregon,null,null,41
0400000US42,40908,1387,Pennsylvania,null,null,42
0400000US44,43211,7707,Rhode Island,null,null,44
0400000US45,38540,1210,South Carolina,null,null,45
0400000US46,29834,10850,South Dakota,null,null,46
0400000US47,41167,1557,Tennessee,null,null,47
0400000US48,48761,1240,Texas,null,null,48
0400000US49,41803,10723,Utah,null,null,49
0400000US50,40893,16379,Vermont,null,null,50
0400000US51,53908,1684,Virginia,null,null,51
0400000US53,55993,3260,Washington,null,null,53
0400000US54,38529,6021,West Virginia,null,null,54
0400000US55,32384,2256,Wisconsin,null,null,55
0400000US56,61017,18116,Wyoming,null,null,56
0400000US72,21779,1392,Puerto Rico,null,null,72
