GEO_ID,C17017_001E,C17017_001M,C17017_002E,C17017_002M,C17017_003E,C17017_003M,C17017_004E,C17017_004M,C17017_005E,C17017_005M,C17017_006E,C17017_006M,C17017_007E,C17017_007M,C17017_008E,C17017_008M,C17017_009E,C17017_009M,C17017_010E,C17017_010M,C17017_011E,C17017_011M,C17017_012E,C17017_012M,C17017_013E,C17017_013M,C17017_014E,C17017_014M,C17017_015E,C17017_015M,C17017_016E,C17017_016M,C17017_017E,C17017_017M,C17017_018E,C17017_018M,C17017_019E,C17017_019M,NAME,C17017_001EA,C17017_001MA,C17017_002EA,C17017_002MA,C17017_003EA,C17017_003MA,C17017_004EA,C17017_004MA,C17017_005MA,C17017_005EA,C17017_006MA,C17017_006EA,C17017_007EA,C17017_007MA,C17017_008EA,C17017_008MA,C17017_009EA,C17017_009MA,C17017_010MA,C17017_010EA,C17017_011MA,C17017_011EA,C17017_012EA,C17017_012MA,C17017_013EA,C17017_013MA,C17017_014EA,C17017_014MA,C17017_015MA,C17017_015EA,C17017_016MA,C17017_016EA,C17017_017MA,C17017_017EA,C17017_018EA,C17017_018MA,C17017_019EA,C17017_019MA,state
0400000US16,597421,4571,88778,5743,43746,3497,20925,2597,22821,2770,3594,940,19227,2657,45032,4754,18784,2705,26248,3199,508643,6884,356601,6930,299928,6500,56673,3799,19733,2305,36940,3208,152042,4951,72144,4059,79898,4269,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,614220,10854,304063,7705,104504,4746,199559,6666,28205,2850,171354,6420,310157,8272,131156,5663,179001,6076,4180303,15714,2795400,17541,2181036,16720,614364,13408,185757,7465,428607,10930,1384903,14254,650770,9854,734133,11880,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,337757,8299,166356,6469,52380,3322,113976,6291,16796,2334,97180,5526,171401,5673,74438,3568,96963,4530,2177386,12880,1467339,11736,1161178,12824,306161,8431,101830,4867,204331,6435,710047,10139,351019,7061,359028,7375,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,150525,5410,61086,3406,20343,1885,40743,3172,8270,1777,32473,2614,89439,4397,39190,2897,50249,3412,1096724,8162,735713,8038,607661,7993,128052,5321,45315,3226,82737,3796,361011,7017,181088,5341,179923,4227,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,139797,5076,60794,3634,21816,1613,38978,3394,8027,1801,30951,2922,79003,3322,34869,2859,44134,2919,971785,7543,659986,8919,538817,8738,121169,5141,42343,3142,78826,3764,311799,7542,150987,5355,160812,4613,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,304031,7293,158373,6094,62702,3977,95671,5260,18377,2312,77294,4855,145658,5695,60310,3978,85348,4076,1412137,10163,973466,9634,765418,9714,208048,6495,67378,3594,140670,5592,438671,8523,213495,6745,225176,5413,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,328479,9133,162872,6472,41500,4166,121372,5569,15556,2338,105816,5229,165607,6580,69319,4522,96288,4930,1409429,11165,945714,12281,705004,12699,240710,8866,70407,4517,170303,7030,463715,10250,224162,6795,239553,7088,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,72381,3594,30547,2392,10960,1480,19587,2122,4641,904,14946,2113,41834,3149,18298,1872,23536,2435,472845,5757,312379,5283,253482,5127,58897,3278,20234,1780,38663,3087,160466,4896,73109,3289,87357,3895,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,200412,7185,97619,5289,27767,2456,69852,4569,11166,2052,58686,4079,102793,5693,39141,3158,63652,4131,1977522,10328,1357220,13051,1014700,11571,342520,9330,97096,4794,245424,8313,620302,10629,276138,7960,344164,7897,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,299324,8624,128216,5997,38347,3228,89869,5202,12574,1998,77295,4762,171108,6119,67618,3455,103490,5309,2260627,11584,1485188,13099,1150367,12016,334821,9222,92720,4189,242101,7176,775439,12851,349169,10331,426270,8859,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,567980,9954,275587,7009,89662,4094,185925,5805,30541,2654,155384,5014,292393,7757,129426,4546,162967,5570,3290552,12996,2204137,13236,1732141,12836,471996,10482,151513,6062,320483,7556,1086415,12439,526066,9691,560349,8997,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,209586,6235,87426,3585,30369,1979,57057,3343,9183,1363,47874,2926,122160,4379,52641,3139,69519,2978,1937676,9521,1296524,9332,1060989,8578,235535,6243,86067,4234,149468,4497,641152,8464,312195,5827,328957,6406,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,231071,7042,126126,5986,33614,3530,92512,4910,11513,2120,80999,4626,104945,5445,42073,3217,62872,3721,873300,9596,617028,9334,451584,8506,165444,5979,45015,3456,120429,5041,256272,6882,123300,5007,132972,4793,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,333451,7773,155080,5505,53570,3327,101510,5285,16695,1967,84815,4978,178371,6983,71769,4137,106602,4681,2040729,11914,1364219,12490,1083444,12427,280775,8370,85218,4977,195557,5965,676510,9260,320769,7765,355741,6795,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,59332,3058,23454,2245,9136,1358,14318,1809,2571,776,11747,1663,35878,2327,16158,1722,19720,1606,355472,4477,229647,4470,193712,4688,35935,2816,13030,1629,22905,2093,125825,4153,65527,3143,60298,2544,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,90532,4169,40094,2881,13882,1548,26212,2356,5178,1094,21034,2286,50438,3162,21860,1951,28578,2541,653627,5559,429703,5195,355544,5284,74159,3670,24214,2203,49945,2659,223924,6188,117753,4188,106171,3952,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,140974,5714,72113,4283,26744,2217,45369,3673,8295,1669,37074,3276,68861,4121,35043,2697,33818,2614,901091,7922,587242,9256,429996,7903,157246,5712,55168,3569,102078,4823,313849,8895,172748,5833,141101,5666,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,43156,3509,17135,2068,5300,1002,11835,1762,1316,488,10519,1588,26021,2627,10041,1520,15980,2011,474459,5946,324338,6142,263644,6744,60694,4205,19625,2526,41069,3101,150121,5501,73118,4117,77003,3824,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,338156,9095,178142,6632,66062,4313,112080,5626,17908,2285,94172,5482,160014,5897,63191,3986,96823,4996,2849807,10904,2027744,14882,1565999,12674,461745,11400,138332,6320,323413,9374,822063,13270,367626,8420,454437,9658,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,144353,5882,72072,4331,29805,2604,42267,3390,8360,1331,33907,3119,72281,4418,34113,2944,38168,3115,617444,7940,413332,6892,312071,6200,101261,4002,35642,2993,65619,3836,204112,7154,96716,5234,107396,4927,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,1065029,15616,529201,11191,190114,7442,339087,8184,52598,3346,286489,7833,535828,10468,217684,7856,318144,7161,6168665,18397,4031917,19646,2965905,18185,1066012,14557,306856,8560,759156,13130,2136748,16502,981848,12520,1154900,12861,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,586452,12624,295381,9091,100782,4421,194599,7580,33552,3314,161047,7179,291071,9375,119960,5900,171111,7612,3257293,15577,2210834,17777,1728668,17187,482166,10132,135752,6248,346414,8324,1046459,12871,481607,10685,564852,9975,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,35538,2531,13009,1803,4380,882,8629,1556,2444,838,6185,1231,22529,1939,10002,1533,12527,1475,277937,3797,175201,4079,145917,4204,29284,2979,11162,1549,18122,2462,102736,3930,56958,3037,45778,2511,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,657601,11753,313539,8602,90171,5007,223368,6602,34698,3120,188670,5906,344062,8451,149272,5777,194790,6734,3949054,17568,2608556,18848,2033715,15957,574841,12408,175935,6477,398906,9359,1340498,18175,647110,12550,693388,13669,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,226412,5781,113915,4487,40862,2596,73053,3320,13642,1463,59411,2981,112497,4114,47345,2889,65152,2732,1239539,7031,855673,7224,672446,6427,183227,4863,64110,3319,119117,4006,383866,7000,189917,4934,193949,5242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,216711,6854,96738,5328,39285,3785,57453,4038,10175,1713,47278,4054,119973,5065,53101,3155,66872,3881,1336494,9276,881658,9865,710660,8212,170998,6508,57800,3873,113198,5668,454836,7995,214681,5828,240155,5830,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,618217,11140,290078,8099,90872,4226,199206,6323,31138,2783,168068,5968,328139,9718,133278,5730,194861,6847,4337820,15192,2914217,18594,2275883,17934,638334,11500,196926,7132,441408,8776,1423603,13815,668678,10485,754925,10257,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,58688,3764,25250,2641,6341,1157,18909,2270,1956,705,16953,2301,33438,2956,14821,2053,18617,2083,348796,4781,225012,5585,168626,5389,56386,3724,16346,2149,40040,3084,123784,4686,54965,3473,68819,3677,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,292775,8370,148100,6134,49903,3878,98197,4850,13325,2258,84872,4588,144675,5581,55990,3996,88685,4565,1564993,10756,1072785,9386,817487,10172,255298,7836,68528,4607,186770,6702,492208,9688,231213,7384,260995,6399,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,41404,2844,18054,1819,6446,1393,11608,1333,2121,596,9487,1254,23350,1968,9613,1422,13737,1427,298033,3767,198959,4373,164065,4155,34894,2698,12061,1519,22833,2144,99074,3697,51938,2896,47136,2579,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,400525,9978,206532,7331,72814,4192,133718,6475,24711,3021,109007,5520,193993,6850,81153,4611,112840,4889,2129735,13523,1469146,13060,1140187,12839,328959,8688,94876,5035,234083,7380,660589,11485,315508,9091,345081,7807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,1360680,15822,798190,15347,324734,10055,473456,12303,69617,4586,403839,12348,562490,9553,231244,6454,331246,9027,8060732,23986,5722719,26365,4384744,27516,1337975,20894,420157,12643,917818,16357,2338013,20980,1176068,18817,1161945,15876,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,100416,4288,57256,3722,29775,2707,27481,2972,4720,1242,22761,2606,43160,3056,17155,2224,26005,1857,830564,6565,635925,7914,535028,7840,100897,5008,35058,3486,65839,3573,194639,6314,98092,5205,96547,4094,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,26413,1847,8912,1168,3467,705,5445,1109,868,353,4577,1021,17501,1895,7504,1318,9997,1486,228452,2825,143467,2916,120042,2685,23425,2115,7775,1159,15650,1761,84985,2647,39931,2414,45054,2258,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,335920,8063,160045,6032,52446,3814,107599,5618,17575,2592,90024,5215,175875,5776,67142,3240,108733,4952,2770975,13487,1894812,14830,1497362,14952,397450,9750,117777,6730,279673,7542,876163,10943,398986,8773,477177,9347,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728573,8477,306698,7758,139098,5130,51611,2915,87487,4591,16287,2113,71200,4143,167600,6717,74927,5159,92673,4243,2421875,10786,1621495,12003,1312206,13050,309289,9351,106366,5198,202923,6765,800380,9688,396265,8088,404115,7563,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734536,5346,128954,5405,63524,3937,24745,2233,38779,3321,7804,1517,30975,3016,65430,3821,29072,2942,36358,2389,605582,6073,408423,7921,326583,6959,81840,4509,28010,3128,53830,3120,197159,6137,97195,4591,99964,4073,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2319538,7046,266271,6867,115875,4715,38881,2398,76994,4122,14647,1819,62347,3701,150396,5112,69283,3468,81113,4062,2053267,8341,1353791,10277,1098602,9100,255189,7527,89156,4355,166033,5385,699476,8769,335361,6967,364115,6128,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,228937,3666,24421,2897,9677,1579,4127,911,5550,1181,1229,548,4321,1090,14744,2258,6297,1369,8447,1592,204516,3706,135793,3745,113118,2980,22675,2327,10592,1742,12083,1606,68723,3876,37110,3222,31613,2424,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1221851,9077,568575,9182,359206,7147,146775,5838,212431,5847,36869,2834,175562,5534,209369,6560,82920,4368,126449,4859,653276,8514,485332,7669,324397,7248,160935,5698,44088,2956,116847,4637,167944,5907,77050,3920,90894,3981,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
