GEO_ID,C17023_001E,C17023_001M,C17023_002E,C17023_002M,C17023_003E,C17023_003M,C17023_004E,C17023_004M,C17023_005E,C17023_005M,C17023_006E,C17023_006M,C17023_007E,C17023_007M,C17023_008E,C17023_008M,C17023_009E,C17023_009M,C17023_010E,C17023_010M,C17023_011E,C17023_011M,C17023_012E,C17023_012M,C17023_013E,C17023_013M,C17023_014E,C17023_014M,C17023_015E,C17023_015M,C17023_016E,C17023_016M,C17023_017E,C17023_017M,C17023_018E,C17023_018M,C17023_019E,C17023_019M,C17023_020E,C17023_020M,C17023_021E,C17023_021M,C17023_022E,C17023_022M,C17023_023E,C17023_023M,NAME,C17023_001EA,C17023_001MA,C17023_002EA,C17023_002MA,C17023_003MA,C17023_003EA,C17023_004EA,C17023_004MA,C17023_005MA,C17023_005EA,C17023_006MA,C17023_006EA,C17023_007EA,C17023_007MA,C17023_008EA,C17023_008MA,C17023_009EA,C17023_009MA,C17023_010MA,C17023_010EA,C17023_011MA,C17023_011EA,C17023_012EA,C17023_012MA,C17023_013EA,C17023_013MA,C17023_014MA,C17023_014EA,C17023_015EA,C17023_015MA,C17023_016MA,C17023_016EA,C17023_017EA,C17023_017MA,C17023_018EA,C17023_018MA,C17023_019EA,C17023_019MA,C17023_020EA,C17023_020MA,C17023_021MA,C17023_021EA,C17023_022EA,C17023_022MA,C17023_023EA,C17023_023MA,state
0400000US18,1633695,12071,166356,6469,52380,3322,22713,2456,29667,2125,113976,6291,16796,2334,4596,1036,12200,2019,97180,5526,17725,2148,79455,4573,1467339,11736,1161178,12824,725182,10166,435996,8440,306161,8431,101830,4867,50526,2964,51304,3774,204331,6435,110099,4572,94232,4479,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,9664,1206,10679,1442,40743,3172,8270,1777,1731,728,6539,1648,32473,2614,4733,754,27740,2493,735713,8038,607661,7993,383018,5998,224643,5075,128052,5321,45315,3226,19180,1730,26135,2505,82737,3796,38248,2834,44489,2896,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,8143,1032,13673,1451,38978,3394,8027,1801,1977,852,6050,1589,30951,2922,4919,886,26032,2752,659986,8919,538817,8738,324467,6448,214350,6119,121169,5141,42343,3142,20467,1924,21876,2542,78826,3764,36735,2312,42091,2989,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,30640,2446,32062,3314,95671,5260,18377,2312,6662,1144,11715,1865,77294,4855,20826,2452,56468,3656,973466,9634,765418,9714,497425,7777,267993,7142,208048,6495,67378,3594,38255,3048,29123,2541,140670,5592,82328,3026,58342,4298,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,21528,2623,19972,2810,121372,5569,15556,2338,6752,1390,8804,1908,105816,5229,26449,2543,79367,4734,945714,12281,705004,12699,446175,8219,258829,8741,240710,8866,70407,4517,38177,3454,32230,3239,170303,7030,97607,5165,72696,4522,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,6677,1037,4283,1068,19587,2122,4641,904,1541,620,3100,740,14946,2113,2776,931,12170,1852,312379,5283,253482,5127,177777,3946,75705,3602,58897,3278,20234,1780,8674,1221,11560,1580,38663,3087,19224,2114,19439,2312,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,13828,1662,13939,1960,69852,4569,11166,2052,3628,1033,7538,1671,58686,4079,14681,1874,44005,3672,1357220,13051,1014700,11571,599014,8465,415686,8593,342520,9330,97096,4794,55271,3465,41825,3522,245424,8313,138447,5891,106977,5720,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,20964,2418,17383,2223,89869,5202,12574,1998,4732,1138,7842,1569,77295,4762,17521,2113,59774,4300,1485188,13099,1150367,12016,693548,9887,456819,9130,334821,9222,92720,4189,59320,3545,33400,3031,242101,7176,132643,5197,109458,5417,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,38652,2709,51010,3263,185925,5805,30541,2654,10133,1417,20408,2181,155384,5014,34830,2586,120554,4862,2204137,13236,1732141,12836,1124231,9720,607910,8678,471996,10482,151513,6062,83363,4257,68150,4070,320483,7556,183826,5280,136657,5188,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,13083,997,17286,1764,57057,3343,9183,1363,1748,468,7435,1301,47874,2926,6131,1020,41743,2690,1296524,9332,1060989,8578,645135,6369,415854,5520,235535,6243,86067,4234,38975,2488,47092,3365,149468,4497,65298,3248,84170,3794,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,15783,1953,17831,2553,92512,4910,11513,2120,4281,1064,7232,1620,80999,4626,24875,2902,56124,4176,617028,9334,451584,8506,293955,7231,157629,5424,165444,5979,45015,3456,25786,2627,19229,2409,120429,5041,69952,3999,50477,3641,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,27201,2403,26369,2478,101510,5285,16695,1967,6041,1305,10654,1574,84815,4978,16092,1780,68723,4644,1364219,12490,1083444,12427,686489,8538,396955,9050,280775,8370,85218,4977,42812,3572,42406,3328,195557,5965,107161,3885,88396,5323,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,4872,858,4264,987,14318,1809,2571,776,567,376,2004,700,11747,1663,2046,495,9701,1642,229647,4470,193712,4688,127234,3317,66478,2823,35935,2816,13030,1629,5859,1092,7171,1182,22905,2093,12659,1426,10246,1540,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,4798,850,9084,1259,26212,2356,5178,1094,1155,434,4023,980,21034,2286,3608,1180,17426,1874,429703,5195,355544,5284,210883,4017,144661,3342,74159,3670,24214,2203,12072,1605,12142,1510,49945,2659,23212,1727,26733,2082,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,11804,1646,14940,1658,45369,3673,8295,1669,2012,612,6283,1548,37074,3276,8173,1594,28901,2978,587242,9256,429996,7903,268573,6663,161423,5930,157246,5712,55168,3569,30395,2493,24773,2514,102078,4823,55734,3267,46344,3736,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,3279,890,2021,648,11835,1762,1316,488,580,280,736,389,10519,1588,1461,541,9058,1501,324338,6142,263644,6744,173837,4909,89807,3829,60694,4205,19625,2526,10806,1910,8819,1472,41069,3101,22513,2172,18556,2025,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,27432,2633,38630,3252,112080,5626,17908,2285,6062,1297,11846,1870,94172,5482,19052,2014,75120,5016,2027744,14882,1565999,12674,909447,9218,656552,8776,461745,11400,138332,6320,87894,4103,50438,4541,323413,9374,189597,6526,133816,6565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,11550,1563,18255,2271,42267,3390,8360,1331,3530,930,4830,1217,33907,3119,8346,1308,25561,2870,413332,6892,312071,6200,208156,4545,103915,4910,101261,4002,35642,2993,18078,2222,17564,2318,65619,3836,36619,2500,29000,2877,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,78284,4781,111830,5663,339087,8184,52598,3346,21999,2501,30599,2461,286489,7833,80101,4697,206388,7211,4031917,19646,2965905,18185,1816279,14416,1149626,13012,1066012,14557,306856,8560,187112,6430,119744,6131,759156,13130,458781,9467,300375,9854,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,100782,4421,41533,2796,59249,3890,194599,7580,33552,3314,10953,1890,22599,2734,161047,7179,40679,2433,120368,6276,2210834,17777,1728668,17187,1089917,12815,638751,10772,482166,10132,135752,6248,73498,4512,62254,4679,346414,8324,193568,6036,152846,7241,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,2452,667,1928,479,8629,1556,2444,838,574,410,1870,719,6185,1231,772,372,5413,1114,175201,4079,145917,4204,89214,2908,56703,2838,29284,2979,11162,1549,4983,1181,6179,1297,18122,2462,7889,1517,10233,2058,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,39228,2715,50943,3843,223368,6602,34698,3120,10803,1775,23895,2726,188670,5906,38695,2918,149975,5330,2608556,18848,2033715,15957,1303428,12526,730287,10513,574841,12408,175935,6477,92958,4899,82977,4206,398906,9359,218641,6642,180265,7045,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,17436,1451,23426,2010,73053,3320,13642,1463,4264,851,9378,1154,59411,2981,14061,1463,45350,2936,855673,7224,672446,6427,421180,5609,251266,5294,183227,4863,64110,3319,33291,2786,30819,2378,119117,4006,62055,3002,57062,3148,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,17073,2093,22212,2683,57453,4038,10175,1713,3524,1099,6651,1223,47278,4054,9650,1361,37628,3823,881658,9865,710660,8212,460745,6755,249915,6976,170998,6508,57800,3873,31012,2741,26788,2913,113198,5668,59661,3712,53537,3720,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,45180,2723,45692,3194,199206,6323,31138,2783,10823,1521,20315,2226,168068,5968,37692,2983,130376,5500,2914217,18594,2275883,17934,1491238,15179,784645,10072,638334,11500,196926,7132,111834,5588,85092,4531,441408,8776,255359,6325,186049,6168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,3148,780,3193,848,18909,2270,1956,705,609,305,1347,626,16953,2301,3582,1071,13371,1952,225012,5585,168626,5389,106626,3979,62000,2957,56386,3724,16346,2149,9775,1706,6571,1435,40040,3084,21471,2271,18569,2127,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,25159,1966,24744,2810,98197,4850,13325,2258,5210,1196,8115,1681,84872,4588,24802,2540,60070,3922,1072785,9386,817487,10172,542993,8810,274494,6173,255298,7836,68528,4607,40648,3440,27880,3074,186770,6702,106905,4648,79865,5106,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,2565,679,3881,1163,11608,1333,2121,596,509,227,1612,548,9487,1254,1732,578,7755,1162,198959,4373,164065,4155,103558,3325,60507,2697,34894,2698,12061,1519,4816,960,7245,1196,22833,2144,9507,1189,13326,1726,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,33299,3049,39515,3152,133718,6475,24711,3021,8475,1604,16236,2447,109007,5520,29053,2807,79954,4921,1469146,13060,1140187,12839,741088,10236,399099,9243,328959,8688,94876,5035,54037,3863,40839,3290,234083,7380,134702,5468,99381,5069,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,124514,6354,200220,8339,473456,12303,69617,4586,25902,2619,43715,4068,403839,12348,84594,4726,319245,11656,5722719,26365,4384744,27516,2492461,20205,1892283,23017,1337975,20894,420157,12643,233231,10171,186926,6998,917818,16357,483898,10174,433920,10803,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,9945,1547,19830,2202,27481,2972,4720,1242,2150,725,2570,925,22761,2606,4900,1122,17861,2314,635925,7914,535028,7840,276331,6270,258697,5808,100897,5008,35058,3486,18109,2370,16949,2158,65839,3573,35084,2793,30755,2455,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,1801,376,1666,659,5445,1109,868,353,35,44,833,360,4577,1021,764,454,3813,863,143467,2916,120042,2685,79747,2501,40295,2115,23425,2115,7775,1159,3389,692,4386,940,15650,1761,8050,1374,7600,1029,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,24824,2455,27622,2773,107599,5618,17575,2592,6713,1249,10862,2251,90024,5215,19896,2510,70128,4507,1894812,14830,1497362,14952,904054,11623,593308,10337,397450,9750,117777,6730,67194,4571,50583,4842,279673,7542,149846,5133,129827,6141,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,21283,1866,30328,2633,87487,4591,16287,2113,5052,1154,11235,1727,71200,4143,14812,1698,56388,4071,1621495,12003,1312206,13050,803074,9492,509132,7185,309289,9351,106366,5198,52559,3427,53807,3811,202923,6765,102899,4946,100024,5605,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,13275,1655,11470,1592,38779,3321,7804,1517,3261,861,4543,1212,30975,3016,8666,1376,22309,2871,408423,7921,326583,6959,225834,5474,100749,4522,81840,4509,28010,3128,14711,2348,13299,1979,53830,3120,33497,2385,20333,2128,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,38881,2398,17455,1490,21426,2092,76994,4122,14647,1819,4084,907,10563,1730,62347,3701,10200,1190,52147,3424,1353791,10277,1098602,9100,697933,8104,400669,6369,255189,7527,89156,4355,39842,2514,49314,3273,166033,5385,81330,3767,84703,4164,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,4127,911,1723,587,2404,800,5550,1181,1229,548,257,196,972,480,4321,1090,1008,468,3313,975,135793,3745,113118,2980,69858,2829,43260,2352,22675,2327,10592,1742,3750,865,6842,1565,12083,1606,5176,1106,6907,1294,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
