GEO_ID,C17001G_001E,C17001G_001M,C17001G_002E,C17001G_002M,C17001G_003E,C17001G_003M,C17001G_004E,C17001G_004M,C17001G_005E,C17001G_005M,C17001G_006E,C17001G_006M,C17001G_007E,C17001G_007M,C17001G_008E,C17001G_008M,C17001G_009E,C17001G_009M,C17001G_010E,C17001G_010M,C17001G_011E,C17001G_011M,C17001G_012E,C17001G_012M,C17001G_013E,C17001G_013M,C17001G_014E,C17001G_014M,C17001G_015E,C17001G_015M,C17001G_016E,C17001G_016M,C17001G_017E,C17001G_017M,C17001G_018E,C17001G_018M,C17001G_019E,C17001G_019M,NAME,C17001G_001MA,C17001G_001EA,C17001G_002MA,C17001G_002EA,C17001G_003MA,C17001G_003EA,C17001G_004EA,C17001G_004MA,C17001G_005EA,C17001G_005MA,C17001G_006MA,C17001G_006EA,C17001G_007MA,C17001G_007EA,C17001G_008MA,C17001G_008EA,C17001G_009EA,C17001G_009MA,C17001G_010EA,C17001G_010MA,C17001G_011EA,C17001G_011MA,C17001G_012MA,C17001G_012EA,C17001G_013MA,C17001G_013EA,C17001G_014EA,C17001G_014MA,C17001G_015EA,C17001G_015MA,C17001G_016EA,C17001G_016MA,C17001G_017MA,C17001G_017EA,C17001G_018MA,C17001G_018EA,C17001G_019EA,C17001G_019MA,state
0400000US21,89858,5819,27676,4136,12798,2317,8679,1822,4072,1237,47,112,14878,2643,9479,2142,4897,1084,502,264,62182,4828,31130,2900,15828,2115,13782,1906,1520,542,31052,3590,14972,2435,14254,2001,1826,671,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,94547,7277,22220,4343,10584,2265,7563,2014,2423,1022,598,362,11636,2739,7528,2207,3504,997,604,501,72327,7008,35285,4058,16171,2595,17592,2708,1522,566,37042,4585,17721,2766,17256,2841,2065,583,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28734,2494,6328,1457,3392,895,1896,728,1496,549,0,163,2936,875,1190,576,1546,502,200,169,22406,2485,12115,1696,4813,1108,6521,1483,781,407,10291,1783,4096,1024,4921,1167,1274,488,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,182247,9984,19486,3456,8063,2051,4088,1553,3641,1094,334,289,11423,1978,5343,1290,5197,1223,883,618,162761,9699,81122,5789,41061,4127,36725,3209,3336,848,81639,5493,40050,3846,38122,3250,3467,1027,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,188745,9999,35150,5815,15886,3022,8493,2011,6715,1583,678,528,19264,3428,9252,2111,9318,1880,694,442,153595,9525,80712,6431,36362,3650,40761,4116,3589,990,72883,5321,31030,3107,37494,3222,4359,1046,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,262973,10611,69329,6232,32107,3624,19698,2605,11941,1912,468,329,37222,3643,19468,2474,16580,1928,1174,563,193644,9317,97725,5887,46869,3756,45661,3566,5195,737,95919,5678,43231,3454,46093,3581,6595,935,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,149632,6607,22878,2937,10734,1640,5807,1182,4855,1312,72,64,12144,1875,5994,1193,5993,1281,157,165,126754,6478,62760,3733,32041,2722,28417,2663,2302,724,63994,4228,31587,2773,30265,2610,2142,641,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35239,4155,10886,2234,6175,1573,4078,1380,1972,739,125,201,4711,1307,2559,1024,1778,696,374,268,24353,3562,11092,2199,4737,1211,5534,1631,821,456,13261,2435,7596,1900,4777,1310,888,415,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,143301,8500,31922,4460,15181,2294,8740,1829,6072,1138,369,280,16741,3158,9004,2221,7321,1666,416,249,111379,7451,58723,5025,28673,3316,27130,3172,2920,665,52656,4370,25886,2959,23220,2644,3550,864,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25873,3017,6689,1851,2963,1006,1450,848,1503,581,10,26,3726,1352,2012,891,1512,599,202,206,19184,2695,8618,1663,4148,1152,3560,871,910,372,10566,1638,3921,1012,5807,1032,838,330,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42034,3762,10179,2042,4557,1183,3183,1010,1289,566,85,158,5622,1249,2712,856,2663,806,247,188,31855,3177,16562,1975,9923,1520,6006,1201,633,310,15293,2066,8888,1481,5876,1114,529,314,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,140771,8233,25242,3649,12410,2332,7053,1877,4998,1019,359,333,12832,2091,5891,1429,6441,1307,500,329,115529,7351,55813,4566,26622,3094,26911,2437,2280,601,59716,4824,26270,2994,30571,2945,2875,996,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20098,2316,2648,1001,1023,567,463,412,425,294,135,215,1625,762,1016,596,556,353,53,112,17450,2247,9771,1482,4276,1014,5209,1071,286,222,7679,1369,3174,912,3958,820,547,295,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,239219,11211,42451,6544,20701,3553,12429,2849,7517,1739,755,423,21750,3713,10347,2059,9894,1909,1509,456,196768,9609,94624,5977,45796,4039,43723,3760,5105,994,102144,5566,44973,3982,51817,3860,5354,1056,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,69351,6123,14104,2388,7628,1651,3343,1322,4040,1088,245,281,6476,1414,2585,902,3427,1070,464,487,55247,5996,29368,3733,12517,2272,14965,2339,1886,711,25879,3290,12017,2213,12009,2056,1853,556,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,562862,23107,118451,11646,52750,6254,31897,4348,19039,3006,1814,612,65701,6341,26844,3920,35356,3603,3501,948,444411,20145,226674,12132,92539,6516,123399,7899,10736,1510,217737,10521,84790,5857,120456,7178,12491,1542,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,231745,10837,52048,5314,24782,3290,15499,2661,8901,1712,382,246,27266,3411,15803,2696,10914,1863,549,354,179697,9964,90432,6399,44793,4220,42333,3769,3306,829,89265,5564,43136,4216,41569,3549,4560,850,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,18512,2521,3445,1254,1296,578,672,403,624,392,0,151,2149,981,1389,772,744,370,16,42,15067,2124,9699,1791,3119,1054,6457,1387,123,99,5368,1205,2184,696,2921,739,263,169,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,295396,12968,83299,7283,38599,3528,26114,2977,11909,1690,576,340,44700,5032,24851,3300,19136,2747,713,422,212097,9948,106235,6141,52314,3963,49752,3939,4169,904,105862,6040,52437,4117,49335,3401,4090,783,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,299133,8896,63305,4884,29585,3109,18058,2485,10969,1426,558,239,33720,2808,16539,2112,16040,1532,1141,391,235828,8167,119624,4922,51061,3150,60803,3162,7760,1002,116204,4569,47133,2523,59941,3174,9130,819,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,176966,9163,35112,4933,17831,3182,7850,2106,9264,1832,717,348,17281,2692,5884,1453,10639,1816,758,406,141854,8724,70964,5717,29965,3450,36540,3198,4459,917,70890,4473,28466,2627,38336,3252,4088,937,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,294384,11501,68437,6312,33306,3256,21683,2812,11297,1690,326,225,35131,4043,19363,2879,15038,1936,730,403,225947,10864,112840,6023,55919,3980,53235,3968,3686,775,113107,6920,54231,4350,52993,4336,5883,1150,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34967,4679,8575,2636,4228,1247,2677,978,1414,702,137,216,4347,1799,1915,933,2179,1202,253,249,26392,3927,13103,2205,6513,1450,6182,1492,408,244,13289,2252,5966,1311,6871,1347,452,459,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,97605,6642,24557,3972,11276,1857,7823,1737,3200,855,253,215,13281,2695,8067,2154,4802,1285,412,281,73048,6649,34461,4090,17250,3161,15384,2270,1827,596,38587,4062,17630,2615,18922,2272,2035,636,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24459,2715,3265,1244,1854,860,820,531,1018,549,16,27,1411,663,707,449,626,372,78,140,21194,2492,11447,1606,5640,1269,5577,1256,230,190,9747,2048,5167,1336,4132,1116,448,259,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,137694,9085,33667,5786,15620,2826,8757,2253,6118,1599,745,384,18047,3852,10467,3145,6951,1614,629,271,104027,7201,51393,3896,22074,3145,25405,2470,3914,946,52634,4731,25516,3231,23507,2555,3611,901,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,674788,21491,109907,9337,49790,4876,27068,3636,20303,2713,2419,812,60117,6254,27006,3504,29481,4247,3630,736,564881,19080,279937,11109,134090,7296,134042,6417,11805,1646,284944,10908,132676,7797,138699,5808,13569,1538,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,84274,6921,13264,2852,5596,1620,2829,1181,2649,965,118,144,7668,1965,3551,1461,4117,980,0,187,71010,6149,36732,3689,19085,2473,16258,2387,1389,469,34278,3501,20151,2447,13384,1854,743,440,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10668,1306,2214,773,1284,592,388,296,729,456,167,199,930,515,347,364,336,226,247,241,8454,1250,4378,914,2313,690,1536,493,529,376,4076,825,1100,508,2646,640,330,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,286953,11134,34934,3967,15818,2523,8692,1757,6401,1546,725,534,19116,2353,8590,1453,9433,1708,1093,626,252019,10726,125905,6459,62213,4113,59700,5056,3992,946,126114,6861,58826,4108,62569,4298,4719,1114,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,386107,12738,56459,5665,26011,3307,13167,2497,12354,1968,490,267,30448,3550,12041,2687,17115,1935,1292,497,329648,11563,162777,7029,75403,4250,81237,5284,6137,985,166871,6898,79249,4878,79387,4443,8235,1212,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,28285,3220,7245,1969,2866,935,1375,682,1378,662,113,140,4379,1552,2237,997,1992,999,150,176,21040,2979,10459,1654,4937,1199,4795,976,727,301,10581,1953,4924,1231,4618,1219,1039,525,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,126632,7908,29199,3707,13364,2159,8706,1714,4546,1078,112,129,15835,2333,8937,1659,6543,1472,355,326,97433,6792,50108,4163,27923,3240,20258,2172,1927,457,47325,3712,26076,2776,19576,1958,1673,495,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15978,2138,2532,1537,1385,1013,1183,999,175,194,27,39,1147,653,681,529,439,375,27,43,13446,2283,6116,1141,3685,904,2268,805,163,223,7330,1871,2928,912,4113,1272,289,235,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,163494,11876,73632,7337,33063,4537,13102,2490,16943,2542,3018,827,40569,4385,11203,2123,24421,2959,4945,1023,89862,8925,46970,4918,9804,1855,30391,3810,6775,1346,42892,5038,7217,1660,29114,3614,6561,1460,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
