GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001MA,C24090_001EA,C24090_002MA,C24090_002EA,C24090_003MA,C24090_003EA,C24090_004MA,C24090_004EA,C24090_005MA,C24090_005EA,C24090_006EA,C24090_006MA,C24090_007MA,C24090_007EA,C24090_008MA,C24090_008EA,C24090_009MA,C24090_009EA,C24090_010MA,C24090_010EA,C24090_011EA,C24090_011MA,C24090_012MA,C24090_012EA,C24090_013MA,C24090_013EA,C24090_014MA,C24090_014EA,C24090_015MA,C24090_015EA,C24090_016EA,C24090_016MA,C24090_017EA,C24090_017MA,C24090_018EA,C24090_018MA,C24090_019MA,C24090_019EA,state
0400000US21,1356363,12637,764424,8865,596842,8906,562265,8983,34577,2757,35944,2806,34391,3046,37851,3047,22155,2124,37241,3003,591939,8165,389808,8169,380532,8273,9276,1277,69334,3719,40326,3619,59124,3587,17680,2054,15667,1923,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1457293,17044,805076,11226,624875,11493,582921,11052,41954,3458,32490,3113,50337,4149,33674,3361,22793,2494,40907,3414,652217,11514,444639,10391,429540,10342,15099,2098,54701,3527,63981,4925,53435,3677,17989,2484,17472,2675,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,420849,8380,235890,5528,167970,4512,153910,4295,14060,1703,18791,1798,11818,1732,9007,1402,7846,1564,20458,2148,184959,5404,110019,4973,105976,4778,4043,918,35793,2566,14721,1643,10875,1580,4614,917,8937,1335,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2220012,16079,1205942,11421,813718,12751,757265,12190,56453,3926,82771,4954,75335,4784,42742,2879,143347,6000,48029,3714,1014070,11222,574531,10181,552196,9934,22335,2330,135338,5761,88422,4674,55039,3616,132181,5346,28559,2582,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2332696,17020,1318923,11676,984979,11283,931551,11224,53428,3523,113605,5147,73728,4515,44741,3171,27226,2604,74644,4653,1013773,12978,646117,13435,627736,13613,18381,2079,184476,7205,82412,4556,47579,3535,18809,2401,34380,3158,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2977840,16128,1732391,12599,1406189,12662,1322403,12737,83786,3767,97384,4372,69509,3498,54464,3196,28929,2780,75916,4096,1245449,10503,870888,10109,846954,10614,23934,2203,177271,5212,74133,3791,67187,3598,24767,2358,31203,2206,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1954842,12738,1117395,8528,873191,8813,809988,9171,63203,3390,73773,3818,54574,2946,33550,2378,18287,1852,64020,2722,837447,9412,554786,8420,535323,8383,19463,1678,133235,4886,64481,2738,43520,2545,12738,1393,28687,2276,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,878471,11726,480685,8052,364187,8500,340848,8512,23339,2859,18185,2360,23653,2835,29369,2668,17684,2376,27607,2462,397786,8190,253169,6869,247037,6905,6132,1379,34682,3112,29377,2978,58385,3781,13685,2269,8488,1499,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2036909,16261,1128603,10168,859593,10130,811946,10353,47647,3196,69277,4041,62314,3953,38064,3119,31371,3121,67984,3965,908306,11598,604873,10783,586710,10654,18163,2166,137337,5341,58399,3568,56285,3531,24736,2365,26676,2952,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,333191,6802,191620,4883,127083,5284,110058,4895,17025,1779,13105,2026,13509,1615,12256,1689,7773,1232,17894,1896,141571,4103,82136,4201,76953,3967,5183,1077,18440,1845,13254,1276,13728,1672,5221,821,8792,1267,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700511,6946,409153,5197,310228,5639,287812,5525,22416,2001,21554,2106,19759,1667,17408,1727,9064,1422,31140,1918,291358,4901,188799,5301,182145,5368,6654,973,40120,2352,25367,2106,19537,1656,7333,1155,10202,1382,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,909917,10745,521040,7591,432033,6918,411309,7067,20724,2166,13567,1722,26478,2556,12427,1511,15816,2239,20719,2559,388877,7894,299513,7526,292483,7273,7030,1155,16497,2263,33821,2742,19583,1914,8732,1370,10731,1480,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,484608,8094,277784,5364,211760,4950,198922,4917,12838,1608,17575,2087,13146,1707,9289,1940,8298,1539,17716,2108,206824,5702,131922,5221,128465,5180,3457,781,34649,3213,17173,1956,10030,1567,4254,960,8796,1274,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3072031,18723,1775340,13623,1411298,14417,1312893,14540,98405,4613,73888,3845,96694,4454,70609,3541,38963,2804,83888,4843,1296691,13423,943059,12097,914643,12179,28416,2944,115363,4259,97447,5404,83358,3948,23659,2546,33805,2790,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,604041,11124,345980,7550,238934,6731,224266,6293,14668,1917,17752,1979,28271,2669,21534,2583,22927,2565,16562,2141,258061,6547,146767,5822,139188,5988,7579,1348,25388,2624,27688,2691,31270,2813,16625,2256,10323,1552,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6609255,28835,3679046,20989,2700592,20657,2503504,22388,197088,8135,248768,8283,301884,8799,155629,5554,79318,4225,192855,6919,2930209,18160,1848884,17679,1786030,17330,62854,3627,420498,10452,346862,10288,154425,5656,56983,3911,102557,5313,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3189217,20880,1796792,15719,1400844,15857,1315033,15611,85811,4407,80745,4221,86119,4883,81643,4555,52536,3962,94905,5309,1392425,16013,951883,14933,921666,14775,30217,2740,130300,5629,93478,5272,135125,5090,39879,3704,41760,3194,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,278317,5957,166804,4459,120840,4578,112475,4545,8365,1183,8371,1314,8459,1204,7349,1251,5722,1035,16063,1480,111513,3614,66179,3199,64285,3165,1894,657,18986,2192,9456,1391,8362,1282,3435,810,5095,917,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3785528,18371,2157638,13575,1691971,16178,1606847,16141,85124,4936,114959,6336,123734,4766,67642,4075,49206,3608,110126,5209,1627890,13783,1110436,14467,1085159,14364,25277,2297,216398,7336,142714,4910,74269,4259,37465,3103,46608,3078,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1281108,9125,741343,7010,557174,6976,521662,7014,35512,2592,32896,3002,36625,2720,35730,2375,34969,2309,43949,2767,539765,7123,352100,5804,339846,5833,12254,1563,48612,2661,38300,2355,56262,3028,24036,2060,20455,2238,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1216273,12655,707367,9943,536693,9262,500027,8646,36666,2855,42920,3303,37028,2745,28684,2817,18306,2277,43736,3340,508906,9022,326364,8989,311192,8997,15172,2213,67961,3434,36687,2544,38479,2910,14157,1993,25258,2538,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4252937,21751,2417135,13726,1862419,13654,1761004,13837,101415,4721,177437,6667,110752,5235,80355,3794,59581,3319,126591,4750,1835802,15936,1245832,16522,1218927,16273,26905,2221,310885,8095,113400,4285,75117,3965,43806,3703,46762,2946,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,345775,7855,194068,5932,146383,5830,137121,5881,9262,1499,14638,2159,11555,1695,7948,1443,6435,1203,7109,1384,151707,5003,101980,4853,98745,4670,3235,990,23008,2380,10418,1629,7958,1449,4041,1153,4302,1219,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1535007,16850,851754,11290,670101,11292,634606,11109,35495,2766,33650,3136,42040,2763,39490,2938,23343,2479,43130,3647,683253,10444,468916,10524,458057,10538,10859,1600,54935,3638,48244,3648,76246,3776,17257,2032,17655,2214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,314446,6017,180570,3979,127985,3414,117211,3470,10774,1327,9983,1204,9283,1093,6741,1173,5507,910,21071,1695,133876,3792,79222,3576,76141,3464,3081,761,24449,2274,10444,1247,7817,1158,5256,824,6688,984,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2119618,17983,1187256,11177,891722,11890,857156,11525,34566,2641,66094,5118,75112,4243,38086,3012,35074,2650,81168,4371,932362,13310,639970,11439,628270,11469,11700,1817,94181,4876,80579,4938,56650,3440,26626,2440,34356,2771,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9319366,35634,5441063,27715,4326700,27984,4131888,28017,194812,8783,187880,6975,280815,10371,163473,6183,143913,6920,338282,10118,3878303,26555,2704044,25524,2640973,25489,63071,4036,299754,9403,349900,11404,286089,9978,96572,6253,141944,6380,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,920930,11473,584109,7400,455472,8199,422165,8092,33307,3044,31035,2815,24794,2405,26087,2367,24129,2760,22592,2205,336821,7691,230713,7401,222107,7342,8606,1474,33856,2806,21511,2081,27257,2352,14455,1835,9029,1497,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,216229,4063,118995,2660,82788,3262,75808,3250,6980,1086,11895,1439,5957,1075,5232,837,3428,755,9695,1288,97234,3057,54443,2677,51425,2651,3018,554,21194,1687,7252,1058,6586,1158,3017,703,4742,769,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2911467,20063,1615482,13522,1136448,13053,1061490,12966,74958,3848,85386,4889,87945,3970,50851,3606,187444,7532,67408,3643,1295985,12875,802686,11849,776312,11960,26374,2364,139960,6268,125783,5288,73145,4656,118214,5400,36197,3337,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2317503,18008,1378763,13642,1054183,12370,984473,11773,69710,4199,66883,3972,80616,4748,60585,3516,55514,3862,60982,3705,938740,13184,601243,12033,577259,11685,23984,2016,108165,5123,76336,3896,82348,4223,33430,2926,37218,2995,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,519491,8395,296523,6109,218071,5445,210036,5436,8035,1383,15223,1578,17753,2389,20176,2048,12780,1693,12520,1621,222968,4902,139234,5021,136969,5084,2265,692,26137,2524,18030,2425,24587,2036,9907,1517,5073,1133,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2015146,11294,1153551,7650,922741,8354,869974,8642,52767,2941,50899,2934,60430,3410,40500,2487,15766,1422,63215,2761,861595,9075,585577,8676,570620,8433,14957,1940,116858,5134,68057,3045,48294,2824,15835,1814,26974,2126,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207974,5400,124728,3584,94901,3736,88426,3514,6475,1149,3130,895,9115,1289,6591,1228,2994,800,7997,1456,83246,3619,46697,3024,44053,3027,2644,808,8826,1613,12797,1760,9277,1295,2327,765,3322,764,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,673785,11345,360259,7210,230885,6441,218355,6190,12530,1859,13274,1935,22149,2813,54066,3559,8819,1542,31066,2663,313526,8346,183108,5602,178169,5545,4939,1231,19048,2623,21659,2873,69778,4223,7192,1237,12741,1658,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
