GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002EA,C14003_002MA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005MA,C14003_005EA,C14003_006MA,C14003_006EA,C14003_007EA,C14003_007MA,C14003_008EA,C14003_008MA,C14003_009EA,C14003_009MA,C14003_010MA,C14003_010EA,C14003_011EA,C14003_011MA,C14003_012MA,C14003_012EA,C14003_013EA,C14003_013MA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016MA,C14003_016EA,C14003_017MA,C14003_017EA,C14003_018EA,C14003_018MA,C14003_019EA,C14003_019MA,C14003_020EA,C14003_020MA,C14003_021MA,C14003_021EA,C14003_022MA,C14003_022EA,C14003_023MA,C14003_023EA,C14003_024EA,C14003_024MA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027MA,C14003_027EA,C14003_028MA,C14003_028EA,state
0400000US13,9824880,8326,2366249,16559,83750,5701,621454,11924,627083,11750,372527,4760,186708,6693,235972,8735,131331,6644,107424,6028,393751,13828,48353,3376,67713,4612,69346,5312,36375,3091,24858,2957,49797,4839,41113,4359,56196,4061,7064880,19913,127277,7421,28269,3489,12596,1931,17691,2497,88468,4942,442876,12280,1210824,10750,5136879,10142,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375671,2367,250471,6040,5951,1183,65094,3748,64311,3386,36363,1636,15183,1740,28942,2543,22231,2362,12396,1514,79974,4887,10340,1615,14798,1950,19109,2495,9493,1298,3644,971,7266,1299,8423,1738,6901,1160,1045226,5005,19870,2477,5816,1313,2081,824,2048,643,11171,1396,68277,2772,185742,3068,750221,1999,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1588032,2250,377579,6573,6302,1214,100236,4045,108786,4022,64586,1528,27874,2384,32183,2884,22075,2810,15537,1996,61731,4839,7347,1397,14779,2279,10393,1783,4502,1052,3731,1027,10313,1697,6318,1479,4348,1258,1148722,6444,31300,2118,9891,2043,4306,1360,2855,896,14060,1718,68606,3916,188417,4109,829287,3984,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12409384,7642,2717553,16378,110291,5240,688825,10241,743271,8741,451760,3995,210772,5827,268034,8270,134306,5663,110294,5145,607942,12752,71296,3879,99684,4944,88488,4439,46543,3213,55662,4095,114565,5190,78885,4826,52819,3787,9083889,12991,147468,6921,33415,3355,13818,1933,14715,1909,77577,4523,511262,8559,1560021,8213,6725613,7684,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6370886,5440,1411916,15370,32620,2424,344591,8518,389309,8857,236275,4253,120669,4840,159937,6173,70613,4813,57902,4120,281392,10702,33762,3364,59857,4011,55780,4192,25769,2234,25892,2652,42350,3538,17759,2223,20223,2548,4677578,12185,104033,4674,26569,2907,9604,2032,12771,2023,44997,3290,282528,6686,753650,7464,3443426,6163,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3006820,3912,680866,7836,26661,2544,175789,4901,179918,5082,109153,2198,60068,3413,70696,4452,32743,2685,25838,2306,128403,6035,10667,1365,23598,2288,20196,2046,11245,1523,16832,2135,25153,2365,10032,1529,10680,1512,2197551,8033,40677,3017,7301,1171,3359,827,3110,728,20553,1799,127340,4487,349977,5161,1645234,5425,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2795188,3713,683177,8385,23165,2272,167555,5333,180371,5578,106841,2606,58709,2988,76123,4143,39737,3159,30676,2456,100189,5733,12939,1748,23854,2446,17966,2159,10082,1331,7431,1258,11140,1691,6134,967,10643,1939,2011822,7792,44509,2465,8188,1505,4081,1005,4230,1006,20952,2364,128573,4385,338628,4899,1462661,5595,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4265243,3907,915235,10638,30486,3190,231448,6090,249178,6860,151695,2519,74509,3492,88156,4741,47354,3755,42409,3602,147202,5958,14690,1860,30850,2845,30728,2437,17282,1691,13122,1454,18821,1971,10697,1525,11012,1491,3202806,9060,68341,3665,16290,2142,4427,1046,5319,1185,35029,3226,196082,5274,503451,5076,2373867,5762,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4493363,5597,959640,13638,45463,3903,260301,7400,242360,7762,148010,3299,73358,4230,102808,5643,52297,4429,35043,3112,215077,9220,18687,1950,51724,4250,51065,3871,30143,2833,13289,1833,21271,3190,14417,2439,14481,2278,3318646,10853,63334,4793,13138,1599,6372,1553,8227,1699,38795,2937,209763,5372,603886,7983,2375131,7320,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292967,1864,240085,4495,5036,918,59116,3518,66766,3020,40246,1467,19164,1493,22589,2545,12412,1696,14756,1673,49664,3692,4653,990,6685,1230,6772,1311,6209,1194,6430,843,10304,1555,3513,1122,5098,1055,1003218,4751,17802,1972,3548,912,1382,659,1283,616,7711,1398,46031,2664,136039,2565,789422,2694,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5791677,4665,1264993,12502,37922,2932,306301,7094,317050,7434,189105,3279,99120,4235,145188,6183,93343,5255,76964,4757,300737,9191,40777,3516,53175,3938,49965,3905,34644,2680,21286,2277,35476,2938,30918,2592,34496,3018,4225947,13221,73204,4141,15926,2413,6786,1525,8153,1694,35392,2492,219721,6748,709872,6994,3156893,6238,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6581752,5311,1283472,11964,45392,3600,319726,7123,353330,7370,215526,2133,100664,4171,124728,5582,68035,4178,56071,4414,449453,12075,44734,2879,38944,3552,37158,3212,29971,2026,72994,3460,124501,5960,60615,3919,40536,3151,4848827,12161,62587,4389,15931,2123,5777,1304,5448,1137,32302,2507,245395,7136,813126,5863,3668261,5095,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9584824,4480,2171208,15408,70711,3882,508302,9251,566327,7929,356565,2995,179632,3994,255821,6855,133204,5104,100646,4364,324533,10514,37160,2912,65678,4517,59923,4240,31808,2703,26976,2317,46264,3756,25169,2337,31555,2532,7089083,12985,125032,4216,24209,2386,10678,1314,13679,1552,67399,3797,410313,6890,1063185,6035,5374588,6458,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5282175,4161,1160480,9836,38340,2656,293224,5480,315990,5570,193816,2489,91907,2790,110950,5045,66038,3832,50215,3237,221893,7497,25553,1886,44642,2877,38350,2949,15038,1754,22986,2019,34327,2881,20839,2228,20158,2205,3899802,9487,79615,3713,18687,2237,7014,1169,5210,866,28012,2102,217579,5533,658834,5499,2884851,5148,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2882929,3692,690432,9839,28546,2868,177928,6202,172240,6647,106160,2659,68471,3746,72166,4936,36311,3644,28610,2909,106290,5607,12854,1658,26525,3043,25325,2110,13385,1827,5352,1112,7530,1581,6429,1416,8890,1423,2086207,8269,38045,3179,9819,2068,3500,1132,4276,1069,23810,2827,134660,5116,331181,6100,1540916,5757,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5854953,4651,1224365,11652,36762,3361,316233,6977,326048,7184,203783,3135,100662,4622,120156,6042,66762,4683,53959,3707,286874,9225,28633,2474,54376,3878,51312,3613,27330,2093,26794,2385,45242,3991,28648,3064,24539,2653,4343714,11049,80256,3759,23394,3154,6481,1285,9239,1373,42338,2895,258702,7258,700799,6541,3222505,6975,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,994653,1724,206463,4878,5227,1076,52125,2430,56554,2694,32322,1184,17684,1696,20510,2623,13303,1989,8738,996,27503,2804,4071,981,6361,1353,5212,1252,3665,876,2690,948,2179,738,1015,412,2310,690,760687,4808,12826,1570,6359,1388,1480,628,1729,514,8666,1333,48664,3021,114339,2639,566624,2504,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1818067,2528,423225,7029,12300,1455,105381,3580,114165,3893,65901,1524,35799,2279,46287,3123,25627,2287,17765,1809,82602,4690,9538,1396,20250,2007,15425,1838,8682,1116,6902,1135,9790,1452,6094,1012,5921,1044,1312240,6629,30703,2045,6467,1240,2044,586,1651,517,11097,1487,83102,3260,220931,4252,956245,3361,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2786650,3697,621704,8863,17051,2464,165019,5662,173651,5914,100540,1933,38106,2546,55422,3843,38318,3222,33597,3233,78071,5488,7896,1394,15632,2017,13797,2061,7260,1521,3962,812,5833,1294,10520,1753,13171,1933,2086875,7677,47791,3008,10582,1743,2336,746,2805,1087,22998,2190,127802,3802,363072,4075,1509489,4150,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1292884,2232,243675,5026,6813,1207,56826,3142,70292,3244,42748,1549,23691,2076,22234,2174,9884,1412,11187,1681,70803,5029,7303,1328,9273,1600,7698,1517,6300,1252,10509,1364,14130,2278,7365,1324,8225,1614,978406,5479,11669,2012,3730,1074,1676,813,1279,461,7224,1341,52275,3061,138066,2478,762487,2861,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8648372,5683,1810297,15663,76020,4529,453426,7913,495099,9168,301420,3814,143230,4159,192227,6566,83234,4732,65641,4675,435793,11181,65842,3386,78377,4437,62496,4020,44287,3135,36051,3181,70202,4790,39668,3164,38870,3243,6402282,12272,77751,3926,16363,2150,9180,1554,8963,1664,42779,3265,308275,6307,1029078,6193,4909893,6543,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2005338,3623,494989,7846,19317,2489,126127,5268,126715,4619,74114,2005,35869,3006,51236,3908,32300,3013,29311,3110,50276,3997,5803,1127,8899,1610,11268,2034,5534,975,2945,1068,4481,1317,5397,1473,5949,1270,1460073,7347,29339,2260,6527,1447,2354,952,3648,1015,18642,2194,94972,4408,234729,4336,1069862,4106,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19100585,8208,3743877,20300,163047,6628,930160,11506,994696,12035,620833,5231,287718,6759,402757,9352,208486,8107,136180,5784,1134263,19293,119269,5800,167063,5858,146161,5834,88408,4289,135709,5608,251498,10130,140612,6380,85543,3743,14222445,20513,207566,7216,38142,2980,22064,2708,20552,2354,102381,4807,761088,10681,2526482,10155,10544170,8329,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9676526,6432,2151855,17962,53457,4072,537390,10880,582304,12767,342845,4661,183410,6754,220408,8174,118937,5503,113104,6126,356103,9839,44354,3532,68653,4042,59336,4575,33961,2675,28093,2817,50314,3249,32618,2719,38774,3313,7168568,17932,134771,5742,36547,3504,12871,2090,15285,2095,74662,4648,435221,9450,1146575,9963,5312636,10276,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,722835,1822,159404,3867,3899,714,39964,2291,37360,2362,23444,1070,15885,1388,24552,2178,9211,1207,5089,1056,21698,2514,2608,734,4764,941,4669,1254,1841,508,1722,572,3304,789,1377,448,1413,498,541733,4062,11572,1193,5133,1057,1206,560,761,321,6020,1089,42114,2712,103512,2516,371415,2545,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11209035,7581,2350490,16773,74616,4207,568398,8164,638256,8366,396442,4161,191459,5001,231925,6940,139025,6270,110369,5217,528979,14285,53392,4335,109553,5823,102168,5793,54992,3862,47421,2920,79779,4794,38546,3227,43128,3145,8329566,16883,156892,5647,40911,3586,13400,2292,16400,1914,73006,3920,463555,7043,1308792,7978,6256610,7832,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3758840,3710,923415,8964,39317,2749,243069,5614,244978,5431,142070,2331,72634,2939,88466,4451,53528,3231,39353,2921,102314,5200,10950,1666,19970,1916,19195,2118,10357,1479,8241,1016,13152,1585,9769,1208,10680,1420,2733111,7846,60186,3123,8789,1382,3934,818,5784,995,30911,2481,178974,4945,472658,4941,1971875,4131,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3896951,4538,802426,10461,19942,2397,195138,6609,210442,6554,131846,2552,62762,3244,75477,4330,57865,4067,48954,4074,148133,7127,24151,2300,33375,3344,22857,2443,12732,1864,9888,1495,20494,3165,10230,1577,14406,2106,2946392,9518,53020,3859,16137,2332,4900,1159,4586,1161,26015,2425,168728,5234,485215,5833,2187791,5608,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12380880,6534,2281186,14585,62797,4014,582583,10591,627957,9476,398884,4657,196453,5794,217959,7432,108843,5444,85710,4642,718251,13976,72478,4592,125160,6026,103872,5336,61782,3703,94306,4975,138251,6182,70686,4253,51716,3574,9381443,13756,157994,6092,42388,3002,15935,2031,18567,1996,73870,3774,493917,7691,1469112,7129,7109660,7330,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1023085,2009,192036,4896,4258,1183,49704,3204,50499,2543,32030,1284,16249,1485,19920,2513,12341,2163,7035,1281,70311,4946,5188,1250,7120,1340,6713,1531,5015,1037,13484,1370,20055,1973,7352,2279,5384,1021,760738,5427,11734,1861,4352,1010,846,425,1203,616,5669,1008,38963,3000,123327,3303,574644,2438,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4727449,4488,1023058,10920,31406,3018,263981,6556,267219,6782,165638,3469,85203,3825,108606,5549,56401,4372,44604,4026,175149,8113,22975,2753,32686,3628,30343,3521,17318,2263,16056,2005,22721,2291,15412,2087,17638,2342,3529242,9654,64410,3389,14210,2291,5394,1569,5031,1383,40407,3902,214013,5764,559766,6679,2626011,6877,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
