GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003MA,B23024_003EA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007MA,B23024_007EA,B23024_008MA,B23024_008EA,B23024_009MA,B23024_009EA,B23024_010EA,B23024_010MA,B23024_011EA,B23024_011MA,B23024_012EA,B23024_012MA,B23024_013MA,B23024_013EA,B23024_014MA,B23024_014EA,B23024_015MA,B23024_015EA,B23024_016EA,B23024_016MA,B23024_017EA,B23024_017MA,B23024_018MA,B23024_018EA,B23024_019MA,B23024_019EA,B23024_020MA,B23024_020EA,B23024_021EA,B23024_021MA,B23024_022EA,B23024_022MA,B23024_023MA,B23024_023EA,B23024_024MA,B23024_024EA,B23024_025MA,B23024_025EA,B23024_026MA,B23024_026EA,B23024_027EA,B23024_027MA,B23024_028MA,B23024_028EA,B23024_029MA,B23024_029EA,B23024_030MA,B23024_030EA,B23024_031MA,B23024_031EA,state
0400000US13,5957704,8690,911272,19181,174323,8594,38577,3544,388,441,38189,3604,23900,2614,14289,2043,135746,8000,736949,16529,429732,12109,792,481,428940,12177,337336,11266,91604,5858,307217,10475,5046432,20521,467317,12174,201768,7208,1342,544,200426,7112,179925,6020,20501,2697,265549,9552,4579115,22044,3892027,23615,28890,3393,3863137,23820,3694743,23455,168394,7903,687088,15545,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,831145,1653,83127,4833,14034,1963,3591,950,0,182,3591,950,2034,691,1557,689,10443,1766,69093,4502,37473,3863,223,164,37250,3853,30312,3525,6938,1502,31620,2972,748018,5020,50300,3083,27189,2319,1642,710,25547,2301,23188,2266,2359,727,23111,2349,697718,6047,602175,6684,29833,2720,572342,6854,552743,6800,19599,2368,95543,3912,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,918643,3242,140233,8764,30798,3402,9064,2154,0,193,9064,2154,6949,1960,2115,817,21734,2729,109435,7751,67497,6058,176,179,67321,6047,58690,5065,8631,2151,41938,4463,778410,8799,83477,4813,41800,4009,883,1068,40917,4038,36749,3740,4168,1416,41677,3549,694933,8825,586579,8296,3768,1224,582811,8484,566000,8596,16811,2324,108354,5822,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7593593,5875,938342,18697,166543,6202,38706,3223,0,182,38706,3223,19664,2272,19042,2516,127837,5087,771799,17582,448771,12824,67,75,448704,12817,332516,10781,116188,6500,323028,10514,6655251,19331,483798,8404,232531,6829,467,405,232064,6916,208044,6914,24020,2220,251267,7215,6171453,22328,5344099,24437,8255,1353,5335844,24477,5107934,24754,227910,9528,827354,13565,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3794077,5705,512275,13506,124521,6454,31273,3380,0,189,31273,3380,20506,2930,10767,1909,93248,5028,387754,10843,237437,8736,0,189,237437,8736,184377,7513,53060,4073,150317,6856,3281802,14303,340854,6941,158775,6087,81,99,158694,6092,145400,5654,13294,2022,182079,5906,2940948,14997,2555211,15848,2652,840,2552559,15928,2468769,15823,83790,5589,385737,10465,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1762929,4397,211281,7871,45325,2953,13056,1587,0,155,13056,1587,9841,1224,3215,1003,32269,2490,165956,7430,109711,5902,42,68,109669,5897,92189,5340,17480,2533,56245,4296,1551648,8324,128529,4776,75724,3550,0,155,75724,3550,70328,3325,5396,1198,52805,3136,1423119,9283,1272511,10561,1305,487,1271206,10626,1244263,10418,26943,2447,150608,5658,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1645753,4056,202387,8807,46222,3189,13039,1478,0,168,13039,1478,9201,1333,3838,969,33183,2796,156165,8435,99876,6832,463,328,99413,6847,81376,6030,18037,2322,56289,4873,1443366,9212,131933,5709,72102,4600,535,383,71567,4540,67382,4424,4185,1017,59831,3840,1311433,10858,1147257,10331,14896,1800,1132361,9980,1103123,9608,29238,2862,164176,6202,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2554518,4587,439299,12837,132892,5595,22452,2254,92,171,22360,2286,12660,1912,9700,1662,110440,5222,306407,11262,168830,7526,182,168,168648,7530,129881,6720,38767,3486,137577,7194,2115219,13533,278723,7965,109032,5317,775,730,108257,5098,99883,4664,8374,1524,169691,6066,1836496,14634,1561629,15179,5680,1102,1555949,14958,1501866,14214,54083,3870,274867,7024,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2699307,5552,467442,14607,108205,6703,26180,3070,64,109,26116,3073,15926,2226,10190,2148,82025,5881,359237,13098,199779,9642,512,361,199267,9571,157433,7984,41834,3924,159458,7834,2231865,15450,254044,8111,113845,6535,273,200,113572,6508,103430,6103,10142,1799,140199,5616,1977821,16080,1665040,17149,10670,1936,1654370,17432,1583834,17627,70536,4340,312781,8061,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,777185,2010,103814,5877,35138,2834,6824,1484,0,163,6824,1484,3752,1109,3072,1004,28314,2524,68676,5055,39687,3949,0,163,39687,3949,31474,3247,8213,1743,28989,2923,673371,6023,76619,4729,33239,2659,12,21,33227,2661,29303,2432,3924,972,43380,3467,596752,7343,522339,8177,1599,684,520740,8161,507116,7968,13624,1819,74413,3733,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3587963,4852,318532,11157,65822,4292,15230,2216,0,195,15230,2216,9523,1626,5707,1222,50592,3631,252710,9455,139206,7644,503,411,138703,7664,104468,6399,34235,3821,113504,6110,3269431,12365,253024,8121,134193,5863,1203,591,132990,5878,119730,5347,13260,1825,118831,5901,3016407,13986,2648977,14701,22506,2152,2626471,14713,2530170,14665,96301,4941,367430,8863,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4052653,4181,435040,13549,105465,5076,22111,2505,75,123,22036,2484,12166,1928,9870,1514,83354,4400,329575,12982,182495,8212,212,239,182283,8218,139074,6753,43209,4733,147080,7648,3617613,14509,272845,9060,132739,5720,208,179,132531,5720,119519,5380,13012,1470,140106,7187,3344768,17911,2975687,17924,3598,852,2972089,17966,2859477,18211,112612,5592,369081,8688,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5777959,5101,869886,16992,221019,7095,50757,2814,0,167,50757,2814,31770,2564,18987,1725,170262,6255,648867,14330,393398,11237,0,167,393398,11237,295951,9639,97447,5631,255469,7139,4908073,17807,518499,9935,219507,7099,186,169,219321,7109,197110,6640,22211,2176,298992,8056,4389574,18784,3732919,20250,3654,1048,3729265,20029,3575862,18635,153403,6985,656655,11925,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3218018,3929,307436,8491,72562,3912,21965,2860,0,143,21965,2860,16129,2479,5836,1286,50597,2944,234874,7736,157183,6566,0,143,157183,6566,133197,5782,23986,2248,77691,4198,2910582,9897,216216,5394,130123,4260,9,17,130114,4257,121399,4092,8715,1321,86093,3707,2694366,10711,2420778,11763,1426,505,2419352,11846,2355264,11896,64088,4068,273588,6115,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1675241,5072,336669,12241,86441,5479,15895,2121,0,207,15895,2121,8869,1831,7026,1445,70546,4889,250228,9715,137859,7589,68,122,137791,7610,98607,6002,39184,3787,112369,6480,1338572,12962,168122,7856,68701,4738,510,356,68191,4642,61847,4521,6344,1291,99421,5955,1170450,13140,990427,12127,6270,1369,984157,11804,935557,11239,48600,3875,180023,7011,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3492657,6020,493624,11589,127682,6724,27651,2745,0,182,27651,2745,19261,2398,8390,1224,100031,5628,365942,9941,226215,8210,338,349,225877,8182,182254,7893,43623,3249,139727,6963,2999033,14398,324986,9492,154126,5607,655,488,153471,5518,141047,5667,12424,1703,170860,7121,2674047,18188,2336582,16534,8789,1609,2327793,16522,2257581,16942,70212,4732,337465,9258,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,589857,2582,84935,4681,20782,2295,4939,1159,0,165,4939,1159,3549,839,1390,613,15843,1869,64153,3994,35873,3248,191,217,35682,3263,30772,2923,4910,1022,28280,2818,504922,5417,49556,3439,27698,2336,68,117,27630,2332,25035,2219,2595,762,21858,2391,455366,6393,392114,6841,2550,787,389564,6780,378338,6683,11226,1753,63252,3959,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1073769,3026,126527,6115,24832,2348,7088,1193,0,155,7088,1193,5652,1118,1436,471,17744,2013,101695,5467,66385,3946,100,102,66285,3960,59431,3641,6854,1268,35310,3512,947242,6453,74099,3779,44738,2773,145,128,44593,2730,42558,2615,2035,607,29361,2137,873143,7129,785634,7195,5108,1060,780526,7233,766724,7820,13802,1935,87509,3262,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1713045,2111,231309,9837,48462,4184,13514,1871,0,204,13514,1871,8224,1350,5290,1361,34948,3697,182847,8898,109520,6576,202,295,109318,6570,76622,5295,32696,3130,73327,4841,1481736,9829,150813,6830,80558,5171,249,223,80309,5124,73420,4900,6889,1474,70255,4626,1330923,10825,1131676,11567,6959,1247,1124717,11568,1068025,11327,56692,4687,199247,7272,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,791769,2269,62944,5703,20538,2534,4787,1003,0,184,4787,1003,3294,874,1493,521,15751,2093,42406,4608,23988,3182,21,39,23967,3179,19469,2452,4498,1185,18418,2710,728825,6775,66300,4877,33740,3121,0,184,33740,3121,30681,2995,3059,907,32560,3147,662525,7392,594094,8160,1226,655,592868,8272,576828,8233,16040,1885,68431,3768,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5315834,4359,510485,14618,88938,5493,21535,2574,0,197,21535,2574,13548,1854,7987,1370,67403,4823,421547,13674,228953,9754,11,18,228942,9754,170179,8425,58763,4229,192594,9256,4805349,15187,329560,9495,166140,6208,215,219,165925,6161,146397,5351,19528,2405,163420,7055,4475789,17199,3856741,20562,6869,1193,3849872,20849,3670500,21594,179372,6863,619048,12095,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1172403,3812,225871,9346,50544,4832,10809,1785,0,193,10809,1785,7416,1353,3393,1069,39735,4559,175327,7958,101349,6095,37,80,101312,6084,79518,5559,21794,2736,73978,4931,946532,9301,102715,5192,45323,3310,194,184,45129,3316,40324,3293,4805,1268,57392,3907,843817,8793,702119,9317,6940,1232,695179,9078,665985,9513,29194,3217,141698,4864,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11882572,5873,1653187,24588,322450,8084,58504,3549,0,190,58504,3549,36214,2868,22290,1910,263946,7570,1330737,23019,702215,13847,254,225,701961,13787,544977,12050,156984,7343,628522,16275,10229385,25146,744585,15090,353317,9169,917,458,352400,9169,317921,8875,34479,2822,391268,10859,9484800,28503,8152007,29394,14611,1985,8137396,29121,7788514,28885,348882,10226,1332793,17909,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5837252,8186,892464,17682,200355,8465,43985,3688,0,200,43985,3688,25697,2836,18288,2189,156370,7207,692109,14426,418966,10029,1211,523,417755,10110,327165,9655,90590,6613,273143,11811,4944788,18535,514216,13277,227100,9274,4750,1288,222350,9251,203314,8894,19036,1948,287116,8479,4430572,22476,3790533,22010,48912,3597,3741621,21658,3594877,22063,146744,7359,640039,12984,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,445759,2472,46608,3575,8031,1325,1725,664,0,151,1725,664,1515,624,210,209,6306,1109,38577,3212,24095,2872,207,179,23888,2895,21489,2910,2399,765,14482,1881,399151,4517,28472,2587,17203,2116,41,70,17162,2125,16287,2128,875,401,11269,1577,370679,4320,334338,4873,4242,897,330096,4910,325005,4982,5091,1351,36341,2474,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6699472,5602,941999,18116,249533,7753,56827,3948,0,187,56827,3948,35018,3192,21809,2381,192706,6481,692466,16328,418345,13744,28,50,418317,13747,311110,11539,107207,5571,274121,8779,5757473,17865,576018,10824,277183,8769,44,76,277139,8770,256000,8395,21139,2295,298835,7787,5181455,22027,4503624,21937,5508,949,4498116,21973,4341024,20246,157092,6428,677831,11405,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2205662,3845,334449,8538,87481,3694,18354,1801,0,155,18354,1801,12584,1518,5770,966,69127,3592,246968,7806,141566,6156,330,340,141236,6153,115528,5421,25708,2537,105402,4759,1871213,9085,225966,6604,104141,3832,657,515,103484,3741,97453,3699,6031,1015,121825,4962,1645247,11188,1404145,10840,10509,1548,1393636,10908,1348923,10929,44713,2869,241102,7282,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
