GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005MA,B24010A_005EA,B24010A_006MA,B24010A_006EA,B24010A_007MA,B24010A_007EA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010MA,B24010A_010EA,B24010A_011MA,B24010A_011EA,B24010A_012MA,B24010A_012EA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015MA,B24010A_015EA,B24010A_016MA,B24010A_016EA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019EA,B24010A_019MA,B24010A_020MA,B24010A_020EA,B24010A_021MA,B24010A_021EA,B24010A_022MA,B24010A_022EA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026MA,B24010A_026EA,B24010A_027MA,B24010A_027EA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030EA,B24010A_030MA,B24010A_031MA,B24010A_031EA,B24010A_032MA,B24010A_032EA,B24010A_033MA,B24010A_033EA,B24010A_034MA,B24010A_034EA,B24010A_035MA,B24010A_035EA,B24010A_036EA,B24010A_036MA,B24010A_037EA,B24010A_037MA,B24010A_038EA,B24010A_038MA,B24010A_039MA,B24010A_039EA,B24010A_040MA,B24010A_040EA,B24010A_041EA,B24010A_041MA,B24010A_042EA,B24010A_042MA,B24010A_043EA,B24010A_043MA,B24010A_044MA,B24010A_044EA,B24010A_045MA,B24010A_045EA,B24010A_046MA,B24010A_046EA,B24010A_047EA,B24010A_047MA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050MA,B24010A_050EA,B24010A_051MA,B24010A_051EA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055MA,B24010A_055EA,B24010A_056MA,B24010A_056EA,B24010A_057MA,B24010A_057EA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060MA,B24010A_060EA,B24010A_061MA,B24010A_061EA,B24010A_062MA,B24010A_062EA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065MA,B24010A_065EA,B24010A_066MA,B24010A_066EA,B24010A_067MA,B24010A_067EA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070MA,B24010A_070EA,B24010A_071MA,B24010A_071EA,B24010A_072MA,B24010A_072EA,B24010A_073MA,B24010A_073EA,state
0400000US01,1448868,12487,793492,7346,259540,6829,120913,4873,92578,4167,28335,2769,59678,3955,24052,2529,30487,2654,5139,1071,52238,3961,10780,1552,8744,1330,22005,2595,10709,1895,26711,2884,19309,2550,7402,1403,83136,4633,2882,966,21309,2724,11186,2127,10123,1917,24320,2981,28173,3327,6452,1416,125314,4782,76381,4461,48933,3739,151024,5987,6489,1195,78192,4984,66343,3802,174478,5834,90898,4971,51737,3598,31843,3291,655376,9616,281229,7875,85120,4895,51213,4449,33907,2512,16868,1999,9115,1470,4873,1353,2880,844,100168,5293,12801,1747,9315,1799,65153,3819,12899,2178,79073,3941,53091,3467,25982,2618,111904,5840,19722,2327,4127,1152,2723,895,1404,701,41220,3663,15399,1870,31436,2826,220475,6721,75663,4504,144812,5418,5513,1529,1800,830,2280,795,1433,724,36255,3195,24723,2910,6983,1475,4549,1203,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,252269,4520,141516,3446,50791,2971,21901,1981,17238,1877,4663,963,11666,1696,3405,996,5716,1111,2545,762,12827,1974,2245,731,1968,818,6284,1490,2330,890,4397,1002,3465,902,932,521,17549,2431,162,111,5497,1176,3098,916,2399,700,5709,1557,4193,979,1988,1003,19957,2819,10773,2028,9184,1781,32334,3098,1952,427,16739,1956,13643,2151,20885,2355,6722,1352,10128,1526,4035,908,110753,2480,52498,2859,16953,1832,10967,1376,5986,1062,4183,869,675,330,1307,541,2201,659,19371,2034,3411,841,1426,485,11719,1510,2815,1042,11991,1518,8503,1278,3488,932,20295,2208,2821,661,1003,443,492,295,511,303,6829,1433,3364,1077,6278,1150,32404,2712,9567,1509,22837,2252,1732,615,466,289,991,437,275,337,3824,797,1593,543,1325,462,906,501,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2308316,18037,1235148,12227,409818,8610,195487,6446,138336,6446,57151,3772,93567,4246,46916,3845,38407,2636,8244,1483,86213,4664,15558,2023,11595,1718,36501,2690,22559,2551,34551,2981,23633,2354,10918,1724,205641,7666,8622,1786,49325,3589,24205,2894,25120,2619,65889,5084,59101,4983,22704,2856,244971,7311,140383,5124,104588,4905,198968,8995,10017,2036,108829,6881,80122,5611,175750,6400,73758,5467,65909,4259,36083,3210,1073168,12205,424373,10339,157958,6522,93858,4911,64100,4222,25332,2167,14990,1924,4672,911,5670,1104,144223,6143,24948,2912,12734,1947,87677,4653,18864,1862,96860,4859,65554,3987,31306,3197,223963,8051,35709,3291,11493,1520,6715,1267,4778,1097,77493,4814,38224,3976,61044,4579,368465,8707,132007,6135,236458,8091,10872,1368,3893,1044,3935,958,3044,931,45495,3265,24285,2286,12397,1909,8813,1456,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1011116,8968,543139,7031,152220,5823,77305,4388,61271,3950,16034,2028,27720,3201,13729,2051,9731,1787,4260,1098,31938,3004,6330,1369,4488,1056,14374,1867,6746,1444,15257,2156,10940,1531,4317,1180,65380,4460,3531,1193,16086,2127,6795,1247,9291,1772,18050,2269,22275,2964,5438,1047,92535,5283,57244,4347,35291,3225,113798,5458,12523,1745,56722,4219,44553,3893,119206,5788,61538,4532,35480,3137,22188,2586,467977,5972,191891,5511,57319,3318,37361,2992,19958,2215,8794,1243,4164,975,1676,540,2954,853,72621,3953,10672,1856,4433,1167,51965,3181,5551,1149,53157,3149,30640,2465,22517,2009,90400,4697,19992,2188,4014,968,1531,549,2483,865,29243,2971,13774,1804,23377,2319,149192,4855,49792,3824,99400,3867,5195,1314,2201,729,1276,685,1718,729,31299,2968,21295,2277,5173,1226,4831,1097,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,11072901,42296,6071596,29003,2252223,20685,1057097,12272,790532,12388,266565,7148,487679,10935,241717,7443,184303,7215,61659,3733,567209,11574,56527,4611,83908,4406,210860,5871,215914,8201,140238,5759,96338,4154,43900,3652,865319,17150,30100,2559,185567,6752,104506,5586,81061,4208,290660,9875,254061,10137,104931,6029,1027931,18152,632743,14697,395188,10420,1035397,16738,163049,7964,552574,13024,319774,9346,890726,14532,372259,9531,303572,10158,214895,7462,5001305,27400,2127028,22326,804662,14540,506101,11317,298561,9804,152020,5229,63041,3800,32867,2755,56112,3235,834023,13526,119078,4952,75645,4318,478708,11822,160592,5753,336323,8281,236093,6964,100230,4186,1032789,18476,148580,6159,43602,4129,25766,3265,17836,2152,299243,9388,165097,7248,376267,11121,1515595,20797,577920,11822,937675,17213,84270,5080,62244,4393,11846,1981,10180,1838,241623,8321,139073,6042,42713,3298,59837,3729,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2383760,17540,1275646,10809,508091,8971,253120,7758,190116,6729,63004,3944,133796,4675,72337,3943,48092,3229,13367,1753,90759,4213,14772,1962,14013,1512,34692,2866,27282,2315,30416,2440,22549,2135,7867,1325,162725,7099,6196,1353,39169,3029,21116,2097,18053,2212,59692,4157,41708,3540,15960,1869,228091,6726,146868,5305,81223,5112,217609,8324,10984,1724,142006,7354,64619,3767,159130,5241,62025,3570,65109,3779,31996,3228,1108114,11764,508802,8868,192030,4971,115473,4266,76557,3840,41628,2810,20601,2209,9444,1282,11583,1421,174263,5571,27130,2233,17116,2087,101942,4278,28075,2524,100881,4257,73932,3861,26949,2623,213130,7133,38941,3319,10416,1445,5396,1230,5020,996,67624,4432,34682,2966,61467,4149,338032,10274,127742,5852,210290,8246,8622,1667,3436,1019,3373,1010,1813,737,39528,3124,21841,2194,11020,1741,6667,1439,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1426597,11154,735357,7510,296242,7290,146134,5382,102766,4872,43368,3407,59637,3643,26847,2308,26194,2308,6596,1141,67336,3839,7178,1390,11188,1328,31087,2738,17883,1939,23135,2266,17454,1920,5681,1310,99311,4760,2557,781,22620,2538,11606,1746,11014,1695,29982,3209,32632,2873,11520,1814,136572,5540,82420,4295,54152,3677,109495,6055,2069,969,68078,5173,39348,3117,93737,5249,47187,3503,32782,3264,13768,1801,691240,8322,339238,7401,114181,4339,69640,3753,44541,3063,23600,2147,10692,1439,5627,1016,7281,1228,131249,5904,18954,1607,11366,1713,83836,4591,17093,2075,70208,3555,50089,3028,20119,2288,116281,6254,19866,2156,4275,989,3069,846,1206,575,32652,2719,18085,2791,41403,3574,205020,6382,71459,4740,133561,4609,3688,1004,764,670,1529,531,1395,702,27013,2464,16706,1879,6226,1105,4081,1201,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,311983,5367,160159,3501,57562,2711,28947,2307,23858,2297,5089,878,12446,1660,6169,1215,3816,974,2461,602,10751,1555,1846,749,2243,713,4734,947,1928,732,5418,1000,4050,927,1368,503,25942,2514,903,538,7035,1323,3433,942,3602,908,9540,1697,6441,1298,2023,629,26143,2486,15943,1978,10200,1546,29808,2938,2156,868,17413,2248,10239,1522,20704,2222,8343,1444,7143,1300,5218,1427,151824,3586,70483,3086,25650,2333,16266,2087,9384,1377,5256,1047,1885,579,1139,471,2232,718,22726,2130,3886,1009,2081,640,14374,1645,2385,805,16851,2196,12657,1854,4194,950,27774,2522,5549,1073,825,334,346,180,479,303,10518,1883,4830,1224,6052,1224,47170,2335,17189,1967,29981,2098,1181,656,390,355,238,165,553,570,5216,1354,3300,1019,986,435,930,471,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,182117,3611,92450,2314,75184,2793,32500,2434,22157,2057,10343,1577,14557,1664,7783,1310,1990,586,4784,926,25176,1810,1786,562,11421,1387,4090,949,7879,1048,2951,899,2686,835,265,294,5533,1177,247,206,1577,660,905,508,672,347,1829,575,952,580,928,535,9181,1184,4745,907,4436,1145,1317,972,0,200,1265,965,52,81,1235,444,598,360,531,359,106,133,89667,2227,70881,2633,29784,2389,20072,1877,9712,1747,11165,1474,5068,1017,759,313,5338,947,27334,2350,2481,699,8198,1522,8471,1204,8184,1280,2598,687,1991,608,607,418,5069,1151,519,334,468,316,179,194,289,250,1431,610,406,306,2245,859,13472,1815,5409,1334,8063,1302,32,53,0,200,32,53,0,200,213,159,102,123,71,85,40,66,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,6860801,31656,3636503,20350,1202041,16792,623790,12825,474982,11163,148808,6619,212622,8488,109912,6005,83494,5193,19216,2133,250914,9309,30224,2654,46350,3513,96501,5441,77839,5076,114715,5769,80694,4659,34021,3242,581910,16147,19323,2542,127633,6815,77626,5516,50007,3681,194196,7003,179580,8571,61178,5563,737674,14706,468063,11514,269611,10024,641727,18092,34843,4496,365654,13335,241230,8581,473151,11387,164961,6961,209433,9031,98757,5196,3224298,20579,1277015,17624,473178,10041,297053,8103,176125,6727,77109,5368,41199,3970,12829,1890,23081,2955,447326,11229,58328,4702,56348,4144,264065,8772,68585,4551,279402,8712,184461,7912,94941,5010,656392,10666,107991,6968,28862,3147,17757,2682,11105,1815,235513,7880,132793,6919,151233,7373,1132868,15152,436893,12941,695975,14449,31203,3273,11671,2189,12230,2191,7302,1669,126820,7413,66438,5179,34322,3429,26060,3277,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
