GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001EA,C27016_001MA,C27016_002MA,C27016_002EA,C27016_003MA,C27016_003EA,C27016_004MA,C27016_004EA,C27016_005MA,C27016_005EA,C27016_006MA,C27016_006EA,C27016_007MA,C27016_007EA,C27016_008EA,C27016_008MA,C27016_009EA,C27016_009MA,C27016_010EA,C27016_010MA,C27016_011MA,C27016_011EA,C27016_012MA,C27016_012EA,C27016_013MA,C27016_013EA,C27016_014MA,C27016_014EA,C27016_015MA,C27016_015EA,C27016_016MA,C27016_016EA,C27016_017EA,C27016_017MA,C27016_018MA,C27016_018EA,C27016_019EA,C27016_019MA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022MA,C27016_022EA,C27016_023MA,C27016_023EA,C27016_024MA,C27016_024EA,C27016_025MA,C27016_025EA,C27016_026MA,C27016_026EA,C27016_027MA,C27016_027EA,C27016_028EA,C27016_028MA,C27016_029MA,C27016_029EA,C27016_030EA,C27016_030MA,C27016_031EA,C27016_031MA,C27016_032MA,C27016_032EA,C27016_033MA,C27016_033EA,C27016_034MA,C27016_034EA,C27016_035MA,C27016_035EA,C27016_036MA,C27016_036EA,C27016_037EA,C27016_037MA,C27016_038MA,C27016_038EA,C27016_039EA,C27016_039MA,C27016_040MA,C27016_040EA,C27016_041EA,C27016_041MA,state
0400000US13,9911441,6065,2463623,44307,840148,23540,762765,22269,77383,7224,1391901,26763,828842,18219,563059,17165,231574,8539,226438,8422,5136,1452,1233492,34667,344980,14618,311859,13845,33121,4674,725423,22845,510051,16853,215372,12450,163089,5687,161731,5660,1358,841,2981895,46263,697869,20793,658426,20291,39443,5451,1865962,29809,1563295,27061,302667,10171,418064,11512,414777,11346,3287,1335,3232431,45905,584356,16393,571753,16282,12603,2179,2190498,30843,2067041,29334,123457,8209,457577,10490,456189,10375,1388,699,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1362162,2901,204177,8949,56377,5123,54522,5070,1855,687,116452,5251,100465,4744,15987,2269,31348,2881,31044,2872,304,200,116084,8028,33746,3670,33456,3675,290,284,62750,5283,56213,5136,6537,1466,19588,2111,19588,2111,0,182,424063,16321,110942,6631,109436,6505,1506,584,248585,9890,233097,9225,15488,2089,64536,3804,64081,3791,455,337,617838,17424,104948,6252,103884,6277,1064,546,395496,11105,385627,11146,9869,1647,117394,4307,116738,4257,656,715,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1617289,2375,367911,15332,114338,7920,106616,7732,7722,2080,214697,9733,148939,7045,65758,5697,38876,3416,38662,3440,214,173,240847,16311,82186,8414,78105,8063,4081,1432,129146,9114,98839,7261,30307,3670,29515,2802,29478,2791,37,51,558442,21574,150301,10031,140652,9837,9649,2617,318438,12789,273521,12817,44917,4841,89703,4985,89604,4979,99,124,450089,16003,77638,6368,75032,6137,2606,1110,291542,10399,277560,10232,13982,2911,80909,4117,80890,4111,19,44,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12550521,3850,2523067,44162,808448,21684,781175,21942,27273,3724,1436970,24533,1134266,21108,302704,10583,277649,7953,272452,7895,5197,1324,1275337,28885,339362,13441,328383,13335,10979,2032,724237,17309,584600,15588,139637,7553,211738,7071,209492,7133,2246,945,3663836,44206,847068,20138,823194,19722,23874,3378,2246528,26625,1993464,26149,253064,12010,570240,10500,565463,10543,4777,1330,5088281,47316,923184,20164,911265,19770,11919,2884,3459703,29719,3348086,28552,111617,6889,705394,9994,702784,10022,2610,813,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6414632,3848,1379722,28057,464911,14080,426617,12733,38294,5473,785378,16957,580785,14848,204593,9733,129433,5234,127535,5160,1898,673,762778,21055,218201,10734,194364,9355,23837,4925,417423,11468,324523,10619,92900,6148,127154,5061,126690,5045,464,269,2166510,32998,500646,14917,467943,13955,32703,3868,1297973,23005,1143745,22254,154228,7893,367891,6875,366833,6983,1058,578,2105622,32143,362230,13333,353143,13318,9087,2156,1438779,21977,1377401,21238,61378,5246,304613,6832,303930,6743,683,586,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3020476,2360,559161,16997,163830,8565,154169,7994,9661,2328,326654,10056,278978,8752,47676,4201,68677,2440,68344,2518,333,288,329510,11154,95627,6821,91741,6804,3886,1235,172173,6272,151012,6335,21161,2345,61710,2786,61354,2801,356,323,1037866,15602,264913,7783,255629,7372,9284,1867,600619,10360,557726,10078,42893,3692,172334,5025,172242,5012,92,120,1093939,19331,190563,8211,188675,8222,1888,791,728570,12862,713206,13256,15364,2269,174806,4922,174605,4906,201,172,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2814754,2762,556622,16143,187892,8392,170484,7774,17408,3905,312867,10008,220882,8966,91985,6289,55863,3189,55231,3174,632,324,315534,17015,97734,7872,93113,7568,4621,1270,166527,9958,127474,7532,39053,4280,51273,3315,50913,3283,360,339,905113,19301,232891,8001,222522,8012,10369,1903,531156,13382,468624,12438,62532,4230,141066,4050,140726,4060,340,287,1037485,18560,192728,6857,188969,6824,3759,1373,685853,12683,658540,11830,27313,3849,158904,4402,158763,4401,141,120,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4283082,3443,1119494,21909,340352,10919,323073,10845,17279,3445,648750,13776,564119,13861,84631,5074,130392,3694,129474,3734,918,680,518663,19465,131792,8975,125548,8783,6244,1961,294169,11479,256702,10952,37467,3529,92702,3897,92407,3800,295,351,1368154,24079,303022,10725,289047,10437,13975,2753,839063,16847,771616,16369,67447,4919,226069,6664,225288,6650,781,412,1276771,20200,213105,8911,209212,8838,3893,1331,861260,14240,837654,14059,23606,3031,202406,6297,202021,6336,385,259,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4530127,2994,1254215,27266,416860,13436,396263,13234,20597,3440,696007,16746,467833,13820,228174,10567,141348,6019,140190,6094,1158,554,534691,19941,132420,8805,128238,8912,4182,1418,311876,13478,230952,11852,80924,6536,90395,5381,89829,5388,566,367,1310878,27173,298941,12203,288505,12022,10436,2226,809545,17676,675158,15001,134387,7729,202392,5867,201685,5895,707,461,1430343,26904,253921,10564,250100,10253,3821,1318,978575,18483,920609,17378,57966,5327,197847,6815,197709,6772,138,230,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291385,1801,267138,10746,65698,5097,62078,4790,3620,1296,159784,7152,125116,6365,34668,3127,41656,2445,41581,2439,75,76,145214,7692,32778,3521,29328,3449,3450,1002,79540,4680,64549,4029,14991,2176,32896,2534,32855,2536,41,56,423288,15239,85210,5377,78710,5166,6500,1868,256280,10087,224300,9231,31980,4070,81798,4027,81644,4012,154,130,455745,12619,65205,4035,64610,3989,595,365,303554,8687,290210,8765,13344,2132,86986,4382,86902,4377,84,140,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5838949,4380,840636,23085,259211,11049,241140,10759,18071,3604,479923,12803,389329,11365,90594,6732,101502,5258,99104,4990,2398,978,486460,21196,140054,9459,133003,9094,7051,1785,273662,13269,219774,11234,53888,5574,72744,3771,72068,3833,676,376,1552305,28530,378705,11700,364821,11666,13884,2251,945596,19544,824324,16588,121272,8449,228004,6279,225025,6262,2979,1030,2959548,31667,548052,11897,537873,11527,10179,2226,1990163,23271,1929444,22201,60719,4264,421333,6714,418432,6816,2901,912,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6554571,3046,1087138,23327,288402,10194,282449,10003,5953,1959,635628,15062,586109,13231,49519,4643,163108,7129,161327,7090,1781,940,519776,18399,118120,8028,117276,8039,844,398,294170,10912,270694,10458,23476,3274,107486,5967,107383,5960,103,108,1611084,26129,335674,11815,331629,11591,4045,1408,989848,18513,938910,17654,50938,4569,285562,8033,284896,7940,666,467,3336573,32524,624870,12683,620254,12785,4616,1374,2262130,23817,2219249,24085,42881,3992,449573,6648,448560,6536,1013,534,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9694517,3407,2185044,32263,669348,14561,642963,14363,26385,2764,1296010,20766,1097121,17888,198889,9410,219686,5498,217047,5513,2639,870,1093256,26250,282196,11837,269566,11993,12630,2630,617505,14916,525962,14464,91543,5788,193555,5952,192872,5924,683,559,3046947,31520,648247,13681,628570,13889,19677,2816,1817756,22791,1657725,20627,160031,7297,580944,7242,580222,7189,722,462,3369270,31079,565543,12295,558850,12359,6693,1395,2264678,23252,2195846,22797,68832,4364,539049,8247,538209,8259,840,443,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5365018,2644,851765,19147,259321,10362,246519,10575,12802,2771,487192,10893,424690,10186,62502,5067,105252,4061,103907,3988,1345,827,499788,16155,144740,7528,138344,7325,6396,1578,267363,10271,234604,9387,32759,2801,87685,3231,87576,3231,109,111,1632165,27220,404092,12546,392047,12062,12045,2493,959246,15813,889272,15231,69974,5374,268827,5241,268361,5228,466,316,2381300,24830,454751,11038,447883,11044,6868,1527,1614229,15682,1577342,16135,36887,3422,312320,6118,311930,6126,390,303,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889560,2580,915339,21508,306614,9526,296025,9562,10589,2343,508168,14079,339505,11548,168663,7717,100557,4658,99692,4692,865,471,387881,19238,97662,7246,91685,7086,5977,1768,222907,12267,170091,9513,52816,5372,67312,4304,67089,4347,223,221,887344,23472,204002,8702,193220,8691,10782,2186,542784,15662,457371,14226,85413,7010,140558,5424,140402,5409,156,149,698996,19882,109043,7332,107323,7192,1720,925,469954,13630,442286,12775,27668,3960,119999,4912,119753,4864,246,272,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892155,3749,1279242,24168,391407,13840,354074,14002,37333,5466,735982,13988,506811,12717,229171,9063,151853,5319,149315,5102,2538,1001,699079,20573,186422,9982,171812,9395,14610,2419,389872,12460,299589,10041,90283,6135,122785,5805,122084,5781,701,375,1937297,26538,443674,11603,422399,11264,21275,3282,1164779,18036,1038230,17328,126549,6881,328844,8123,328179,8082,665,388,1976537,26455,341415,11011,336024,10848,5391,1430,1324616,18859,1273905,18314,50711,3913,310506,8683,309533,8719,973,502,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1004846,1366,212932,8913,59859,5204,54467,5439,5392,1403,127100,5176,88488,3807,38612,2964,25973,2162,25724,2148,249,173,126917,8071,31513,3737,27007,3583,4506,1422,71376,5317,51691,4319,19685,2873,24028,1894,23968,1897,60,76,329649,11900,74185,4855,69031,4518,5154,1432,192661,7212,164998,6757,27663,3241,62803,3681,62760,3687,43,44,335348,10827,55334,4171,53472,4187,1862,642,218648,7121,203924,6896,14724,2136,61366,3373,61269,3392,97,114,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
