GEO_ID,B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,NAME,B24031_001EA,B24031_001MA,B24031_002EA,B24031_002MA,B24031_003MA,B24031_003EA,B24031_004MA,B24031_004EA,B24031_005MA,B24031_005EA,B24031_006EA,B24031_006MA,B24031_007EA,B24031_007MA,B24031_008EA,B24031_008MA,B24031_009MA,B24031_009EA,B24031_010MA,B24031_010EA,B24031_011MA,B24031_011EA,B24031_012EA,B24031_012MA,B24031_013EA,B24031_013MA,B24031_014MA,B24031_014EA,B24031_015EA,B24031_015MA,B24031_016MA,B24031_016EA,B24031_017EA,B24031_017MA,B24031_018EA,B24031_018MA,B24031_019EA,B24031_019MA,B24031_020MA,B24031_020EA,B24031_021MA,B24031_021EA,B24031_022MA,B24031_022EA,B24031_023EA,B24031_023MA,B24031_024EA,B24031_024MA,B24031_025MA,B24031_025EA,B24031_026EA,B24031_026MA,B24031_027MA,B24031_027EA,state
0400000US13,31907,153,27068,2093,25706,2170,48463,6700,31027,509,36774,674,42167,2164,21373,481,40940,832,38240,3110,56034,3864,56499,2784,46191,1439,50523,1116,36322,2277,40890,713,61479,915,67491,20864,22399,674,35187,539,37648,1337,32384,560,14268,772,19433,2534,13570,916,22310,754,42830,2312,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,36170,423,22340,2766,21992,2362,59367,24526,50325,2413,39078,4644,39045,4214,25703,1465,43116,3380,40916,2733,68840,8189,52002,7528,41328,1204,47903,4851,36557,2281,36807,1711,51145,2033,45118,57638,29555,2429,38512,2559,38796,3716,38333,2704,25271,1037,25379,2119,25244,1252,28420,3240,51470,1169,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,29076,930,28681,4108,26205,1524,58086,5804,35297,3582,38953,3143,36647,4210,21286,889,40813,2300,40051,3658,46193,10625,30805,5435,32453,5378,36190,1874,28504,4345,32046,3565,52393,3407,51948,9239,20639,1454,29641,1752,29573,3471,29673,1962,12068,781,17284,3001,11552,661,18475,3128,41121,1943,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,36604,197,37516,2474,35849,1283,51358,2186,41995,494,43246,1541,46756,1116,21714,386,43370,2768,40922,607,76616,3235,47752,3199,52882,2409,58732,3302,41628,1215,46524,887,62427,2163,82132,12365,24771,845,35566,395,40452,497,32023,334,16299,389,17404,1789,16106,413,24793,946,60612,639,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31976,165,36007,4496,31633,1477,55456,11197,37259,1266,42089,411,41436,1226,20557,500,41555,830,40040,1675,60839,4850,35579,2227,40174,1057,42041,985,31519,1077,35419,1158,49765,3007,44817,16709,22337,1268,31597,356,31597,665,31597,478,12013,417,15930,2002,11668,435,24359,1383,42076,877,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,32912,919,35936,1814,35386,2627,51569,2577,41069,617,40827,422,41153,1195,20672,733,47436,2195,45263,2373,60348,4009,37085,3206,44719,1919,46378,1178,29764,5604,32455,3333,47277,2485,37341,30018,20231,1526,31048,473,34166,2075,30185,672,12907,1141,16517,3642,12475,929,22961,2003,50309,1525,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,33226,877,36662,1887,32246,2983,46288,3538,35725,1118,41900,761,45174,3861,20785,806,46213,1376,41745,1756,60428,3711,48691,4175,41926,1013,43673,3135,36829,5065,40892,1176,55479,3060,79688,28692,23454,1650,32240,588,35324,1302,31477,592,12337,617,15911,3862,12172,486,22658,1598,44203,2555,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,31111,241,35131,5654,25822,1475,58158,3987,32423,2014,40418,672,38709,2968,20163,787,38755,2735,36505,1468,56778,5608,36057,2540,41198,973,42746,3617,33772,4453,32049,1424,46937,2972,43173,12923,21981,788,32016,559,34181,2484,31585,589,12190,385,16668,2557,11876,373,22690,1946,40994,764,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31907,268,55890,5014,27454,4956,67149,6678,36347,1196,50981,1158,49183,3839,20318,741,46509,1864,44172,3926,55712,4467,37487,4734,37790,3023,39975,2765,35779,2492,37418,1967,50308,2317,45476,31907,24173,2615,32046,581,36734,1160,30744,611,13701,804,19459,1954,12307,410,21822,1009,41802,890,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,31683,355,29783,5348,27354,4820,67261,69069,35309,2560,43238,3150,41231,3032,20677,1266,41679,2283,37200,4983,60098,10232,36220,1472,45028,2655,49537,3817,33903,5563,37468,3846,50639,3627,37639,9154,25653,3273,31964,559,33188,2411,31546,717,15378,1294,20948,2740,14533,1956,25771,1915,45863,2094,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43865,915,31039,1887,30208,2323,38713,11735,41274,605,52411,2400,49366,4130,22306,629,46134,1649,41774,1355,70261,6533,62031,2209,53905,3334,56787,3296,50673,1717,60015,1640,75499,1776,59945,19780,29608,1509,41952,434,46483,1089,40377,465,18546,1230,24833,3723,17259,892,31104,983,80098,2165,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,41841,238,20855,2856,20191,5836,51332,12241,45351,2536,55487,1522,50258,1487,23749,1729,46167,1712,40647,1249,77031,7774,61194,2647,61963,1046,70332,2911,47114,3695,60395,945,72099,2117,80423,15535,31033,876,41417,413,45684,1033,40181,610,16975,551,17275,1921,16900,663,25755,1262,65151,2605,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,32007,170,27141,1672,23116,2579,56846,7900,36701,799,46629,575,41395,970,19210,683,43371,2669,39957,1543,72728,5855,40947,1751,41028,655,45828,1219,31027,858,36586,659,50842,479,65471,17958,23286,1561,31912,331,35348,1176,31259,360,12116,266,16285,1200,11799,271,21531,554,51443,543,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,37290,189,36049,1283,31838,798,67328,3873,45301,1292,46372,615,47155,1518,22415,650,46921,1478,42292,1859,71769,1891,45150,4171,52243,922,57111,1670,39179,3859,45759,1253,58773,3214,76020,9814,27007,814,35681,372,37051,716,35027,786,16216,659,20647,1122,15298,758,26360,752,52904,1968,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30057,397,41265,2091,27699,4688,68511,6882,32218,1406,33917,3074,35859,5506,20611,697,41557,2180,40368,3157,52319,10275,30486,3965,34685,3122,35821,2766,31384,1884,29337,2495,42511,5918,64528,73847,20971,2347,31623,593,32429,1298,30902,746,14911,1203,22864,1630,12267,691,24504,2045,34955,2482,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31801,177,31321,902,30523,1126,50918,3664,37763,1714,40552,498,41046,1161,20900,517,42380,2576,40886,957,62212,4951,45282,2914,42398,1600,46687,1144,34294,3925,38832,2134,52347,2648,52072,14403,24386,1183,31646,383,35671,578,30296,469,12623,788,15969,1586,12264,466,22545,1015,41059,806,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,30865,482,38040,3276,30437,2359,66145,8449,36436,1554,36659,2804,41418,4788,21724,974,47346,4724,45105,3608,66489,12933,35369,5557,37651,3287,40267,2237,28218,9664,36633,3227,49588,2857,-666666666,-222222222,20568,2778,30140,1354,30812,1809,29381,2749,14066,1012,17265,3181,13168,1292,26159,1962,46327,1841,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32943,751,37937,2826,37170,1933,51250,14933,36057,854,37046,653,45138,3443,21377,748,52463,1984,51226,935,62114,5760,42292,7638,43441,4269,46147,1618,35941,3180,36257,1315,51128,1449,55360,15522,22076,1425,32221,551,37490,2097,30732,544,12110,614,14598,3195,11894,554,26577,2161,45788,2238,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31999,242,52745,7270,36947,10682,66050,8348,36826,961,36081,3185,45018,5082,22037,698,39659,3156,34500,3595,77113,3968,45009,5573,38396,2782,39686,3059,37048,3142,32679,2312,50400,2625,40908,9007,26024,1364,37116,1250,40280,1630,35921,1317,28322,1223,30954,696,26790,895,23559,2735,56723,3835,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40124,420,25755,10633,21130,9144,110062,65492,43858,3314,50656,1608,52150,5289,24321,2383,50754,3720,46207,5034,71113,9146,50118,7081,51558,4751,60446,4653,36374,1402,51290,1827,65736,3785,83125,45797,29163,3850,38316,1592,37203,1521,39468,2305,13560,2528,10744,1650,15122,2447,30488,3433,52479,5922,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41982,236,25122,7275,20301,5195,77219,37017,45258,3377,51927,716,50669,1299,24149,989,45735,1975,41120,824,75627,5051,71397,2202,71667,1500,82497,4447,46247,2245,56197,1168,72984,2573,53338,10595,30123,1528,42121,403,50385,507,38319,1462,17392,596,20847,1451,16935,448,24042,1675,65591,1414,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29074,916,42177,5382,21790,2064,56324,4897,30744,912,40487,2884,40820,4662,20688,707,40137,4106,36121,1805,49399,6987,40632,7619,36497,2001,37340,2793,29917,9139,41185,2442,61219,1489,-666666666,-222222222,21505,1303,29677,1577,31110,1171,27695,1697,15211,1050,21522,2223,13543,1619,21089,948,44983,3440,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,38611,429,27584,4096,26200,1188,39984,7292,40502,499,44061,1865,46042,1125,22090,307,41679,558,38666,1459,76236,3133,58640,3702,61548,648,73505,3524,42842,3079,50579,451,64444,2612,62434,13636,27411,1144,39009,670,45289,643,36183,379,19646,536,22966,1485,18357,555,23815,904,61727,778,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31308,133,23132,2242,21514,1719,51944,6717,30073,714,36405,550,40296,1075,20634,394,41870,819,40259,1457,57445,6258,46849,1943,47685,2194,53423,3318,35869,1273,36949,827,57523,3282,43894,22746,21629,670,33575,672,34695,820,32489,769,13418,664,18470,2302,12472,498,21975,609,42025,494,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,36890,583,56129,4303,40896,2088,76986,5890,45246,4629,42784,3558,47439,4445,25915,1109,54800,9541,49022,5451,65351,12218,41615,8816,42369,4646,41843,3635,46447,6266,37002,3447,47569,4503,-666666666,-222222222,26753,7749,33885,2129,37059,2644,32201,1766,14349,2853,12345,6949,14843,3021,30009,4883,50317,1488,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,32755,412,35195,3922,27477,4397,53249,2801,38521,2447,42227,336,41898,778,20969,444,41837,665,39085,2013,67405,3849,42441,2746,45753,818,50007,1557,33379,2457,37391,977,52825,2420,51342,7970,23943,1063,33011,884,36761,924,31859,287,12307,261,15607,1071,12072,264,22475,977,51161,596,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31222,161,51065,713,27192,2343,61912,2731,32303,901,40859,460,41381,973,20820,426,48756,2490,46155,2011,54641,5930,35857,2160,35349,1285,36389,1453,32204,1519,32171,918,46366,2179,47948,15747,23161,2133,30816,410,31319,661,30483,503,15107,516,21704,990,12880,727,23902,1256,43220,2257,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31808,256,26925,1775,26323,1603,50581,5794,39655,1846,42431,2223,41185,1087,22848,731,45425,2103,41171,1787,64847,5861,41583,2195,42491,2568,49436,2878,33915,4687,38542,3139,53516,4170,52576,12073,22437,1147,32050,480,32791,2442,31820,513,15697,602,16943,1642,15374,722,21012,843,51163,1004,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,35786,164,36338,1700,24506,1836,56703,4863,41472,413,45160,673,42505,2597,20969,306,42208,787,38812,1831,66470,3151,47455,2694,48548,1679,51272,711,36866,1255,42372,1110,60013,1982,53058,12716,26043,701,35468,335,40742,493,32641,698,14412,606,17586,1591,13517,640,24420,986,51720,603,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,37458,1354,35197,27349,35029,29387,-666666666,-222222222,42132,2567,41386,1377,42103,4645,23664,3023,48471,5820,41810,3884,76347,16272,51366,7303,49846,4590,54174,13320,39077,4212,42499,4202,55328,7326,75923,20124,21967,3901,40888,1209,46449,3325,38001,3203,16562,1386,22185,5649,15503,1578,26856,2325,66218,6434,Rhode Island,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30951,222,26992,3040,24816,3482,60027,18854,31177,618,40126,740,41570,2164,20092,720,42246,4123,37004,2617,60578,5196,40111,2457,38762,2433,41205,1248,32770,2952,32466,1865,46972,1655,86987,33008,22706,1323,32115,481,35007,1872,31367,641,14039,970,19871,2726,13274,1027,22493,2152,37998,1599,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31640,377,40179,4026,37370,4384,50250,14333,37203,2123,35568,1335,42086,2208,22290,1138,49486,3422,47012,2787,65643,7222,35572,6497,40406,1696,40945,1498,31684,8898,32255,2945,42321,8819,-666666666,-222222222,24155,3431,31198,874,32077,1270,30638,1289,13605,2131,22485,3544,11980,899,27213,2874,40669,1303,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30974,199,26766,3707,21477,1378,56161,12832,31189,580,36910,614,37453,2788,20799,522,40335,1291,36776,984,56366,4776,42697,4641,39265,2053,41349,1148,32764,2117,34823,1734,50247,1826,64600,6485,22469,872,33331,1421,35332,1076,32284,682,14012,992,22135,2634,12693,839,23742,1360,40824,1027,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,33001,437,60573,605,25419,1191,73267,4576,31514,320,46151,689,43498,1972,21460,293,42291,418,41367,441,55936,4242,49212,2689,44228,1654,47013,729,38088,2003,40068,892,60130,1149,61448,12492,22727,632,35186,354,38851,993,32047,298,15626,271,18053,1782,15387,256,22304,448,46825,731,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
