GEO_ID,B27020_001E,B27020_001M,B27020_002E,B27020_002M,B27020_003E,B27020_003M,B27020_004E,B27020_004M,B27020_005E,B27020_005M,B27020_006E,B27020_006M,B27020_007E,B27020_007M,B27020_008E,B27020_008M,B27020_009E,B27020_009M,B27020_010E,B27020_010M,B27020_011E,B27020_011M,B27020_012E,B27020_012M,B27020_013E,B27020_013M,B27020_014E,B27020_014M,B27020_015E,B27020_015M,B27020_016E,B27020_016M,B27020_017E,B27020_017M,NAME,B27020_001MA,B27020_001EA,B27020_002EA,B27020_002MA,B27020_003MA,B27020_003EA,B27020_004MA,B27020_004EA,B27020_005MA,B27020_005EA,B27020_006MA,B27020_006EA,B27020_007EA,B27020_007MA,B27020_008EA,B27020_008MA,B27020_009EA,B27020_009MA,B27020_010MA,B27020_010EA,B27020_011MA,B27020_011EA,B27020_012EA,B27020_012MA,B27020_013EA,B27020_013MA,B27020_014MA,B27020_014EA,B27020_015MA,B27020_015EA,B27020_016MA,B27020_016EA,B27020_017EA,B27020_017MA,state
0400000US23,1314849,684,1270853,3831,1163942,7455,876220,10905,473999,9408,106911,7109,43996,3888,24968,2883,23051,2717,16895,2430,9997,1595,1917,704,19028,3215,17348,3075,11462,1905,7587,2686,1680,616,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,5002616,15195,4796020,16918,3800360,23074,1652376,20847,206596,8293,905906,14874,443839,10491,415250,10537,338383,10166,130012,6004,28589,3204,462067,13281,308053,11477,241839,9422,77313,5942,154014,8435,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,5628243,18119,5506455,19488,4263947,29937,2007483,23380,121788,7162,1089847,18144,568895,14095,551986,13760,384296,12093,239473,8719,16909,2511,520952,16283,470376,15323,284909,10455,208928,11375,50576,5138,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,9160946,13927,8653001,18023,6542428,30577,3527528,25350,507945,12790,649854,14212,341030,10570,318611,10370,239281,8410,139391,6946,22419,2671,308824,11331,242546,9315,185427,7404,70797,5535,66278,5747,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,4977038,11006,4798593,15150,3893570,21312,1605586,15699,178445,8636,454856,11019,223662,8318,211564,8042,141501,6732,89698,5951,12098,2572,231194,10668,176629,9938,114301,7010,68699,6448,54565,5152,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,2860210,5300,2516489,12091,1684316,18073,1157246,14262,343721,11666,67358,5029,23209,2849,19636,2989,16295,2549,6572,1732,3573,1107,44149,4542,19858,2922,17346,2694,3198,1178,24291,3941,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,5728800,8326,5200210,17004,4084045,27877,1813219,20033,528590,14690,240592,8159,107013,7202,95756,6255,78192,5436,27571,3132,11257,2397,133579,6773,90318,6071,78704,5369,14451,2693,43261,4672,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,996388,2079,881298,6440,694644,10409,329095,6565,115090,6540,21070,1935,11210,1359,10098,1237,8124,1228,4803,1028,1112,567,9860,1408,7553,1280,6604,1360,1555,631,2307,795,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,1739402,5518,1619101,8595,1348861,10182,486867,7690,120301,6481,127086,5322,47824,4122,42602,3799,34617,3043,12636,2081,5222,1220,79262,5397,50996,4030,42915,3606,9513,2127,28266,3904,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,2301191,12550,2101494,14107,1522268,16660,838944,15994,199697,8168,554783,12403,259889,10038,237241,10479,185902,8929,80822,4391,22648,3062,294894,11029,166555,7696,134638,7358,36689,4131,128339,7708,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,1235526,4721,1161994,6339,959181,9890,371509,7786,73532,4969,78723,4728,44539,3608,40507,3230,34966,3240,12503,1602,4032,1459,34184,3617,28360,3066,22803,2638,7482,1854,5824,1822,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,6881672,21632,6539364,24090,5141107,26904,2225370,21750,342308,13848,1968743,21327,1086364,15816,990123,16122,745400,14640,361922,10551,96241,6731,882379,18019,549732,15525,420531,12688,150363,7912,332647,13037,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1856452,8295,1698373,10453,1043926,16145,891388,13193,158079,8179,193726,8540,71134,4912,64128,4909,38976,3739,34597,3818,7006,1947,122592,7262,63646,4548,36920,3506,29414,3561,58946,5500,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,15056497,37253,14381995,36445,10549645,51005,5691613,40352,674502,17166,4499955,37215,2486687,29204,2327751,28035,1524413,22150,1092906,17735,158936,8004,2013268,30705,1466158,26018,811645,17292,728498,22030,547110,18415,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,9067939,13409,8259186,23046,6161365,39984,3259433,30869,808753,20846,787673,13161,293708,9708,254662,8606,214511,7015,73924,4929,39046,4174,493965,11351,238977,8824,204662,8291,41204,3943,254988,10014,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,712110,2746,658881,5099,576202,6366,173893,5221,53229,5229,28437,2596,12370,1998,10360,1649,8652,1489,2635,857,2010,1246,16067,2074,13855,2036,12003,2046,2253,925,2212,701,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,10941358,14628,10276052,21516,7648328,33245,4050218,28391,665306,17796,500671,14641,253626,8839,234887,8604,175482,7156,95278,5304,18739,2968,247045,11283,184814,8721,146079,7036,46728,5243,62231,5540,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,3597006,6917,3153907,12663,2356082,15571,1256497,14705,443099,10571,233323,7082,77700,3840,65921,3822,55528,3733,18394,2063,11779,2125,155623,6169,77992,4409,65640,4232,14975,2519,77631,4662,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,3597089,11884,3392800,13321,2442270,21556,1489809,18479,204289,10565,394044,11883,166404,6698,155780,6576,117402,5338,60571,4164,10624,1889,227640,10634,162290,9260,113030,6622,56988,6988,65350,6814,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,11771599,17340,11103759,22317,8719516,35249,4140971,33280,667840,16046,827818,17206,436184,11425,403584,10750,312374,9901,153516,6464,32600,4233,391634,13081,290147,10288,229654,8335,73887,5363,101487,7758,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,900660,6054,861422,7428,652844,8947,331358,9979,39238,4576,140608,6114,76019,4887,71244,4932,48499,4025,33023,3008,4775,1305,64589,5367,49192,4469,32427,3353,18363,2841,15397,2756,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,4572326,7473,4132754,14524,3041392,25355,1714008,19513,439572,13128,228975,7149,90908,5349,78145,5431,66543,5329,25096,2249,12763,2347,138067,6207,67174,4912,59007,4496,11386,1997,70893,4593,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,813651,2881,733840,5787,592363,7852,249748,6734,79811,5273,27712,2909,10298,1746,9031,1731,7809,1644,2820,953,1267,620,17414,2495,12577,2049,11221,1816,2401,1125,4837,1479,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,6167238,11405,5620397,21051,4108687,33406,2278998,21103,546841,18151,329062,11361,119712,5706,102174,4678,83218,4480,30342,2832,17538,2941,209350,9324,106312,7603,85654,6791,25226,4036,103038,6494,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,22369301,42358,19499892,50338,14588066,64164,7004514,41763,2869409,44474,4621134,41594,1659358,23284,1393413,21571,1108607,21441,408194,11260,265945,13577,2961776,39469,1481905,29106,1111183,24496,410395,16858,1479871,31810,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,2728085,7379,2498308,13157,2154505,18349,599573,12398,229777,11213,242918,7376,94483,5062,83261,4769,71021,4704,22205,2213,11222,1973,148435,6975,78093,5263,69631,4862,9923,2385,70342,6630,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,592075,3189,569634,3528,405827,6812,248940,6037,22441,2260,28032,3194,15264,2323,14781,2212,10462,1650,7563,1592,483,350,12768,2541,12016,2480,8091,1662,4825,1943,752,348,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,7155107,15716,6626568,24288,5504291,34483,2064227,21067,528539,17234,1007410,14396,511339,10797,469506,10561,416120,10274,111895,4639,41833,3602,496071,13285,320150,11098,287253,10658,46278,4897,175921,11191,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,6094682,17060,5800758,21431,4420742,28137,2215473,24893,293924,10230,972130,17125,452479,13467,427815,12556,324996,10297,160665,7055,24664,3109,519651,15702,370272,14136,280203,12030,107631,7830,149379,8002,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,1787305,3419,1683171,6698,1130952,16712,829968,13576,104134,6389,28200,3386,15042,1814,13620,1657,10956,1623,5417,1110,1422,641,13158,2886,10632,2177,9032,1990,2705,1039,2526,1413,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,5421657,9474,5160467,11017,4104733,20815,1782446,18357,261190,8472,277338,9459,126093,6138,117275,5952,91790,5006,44137,3729,8818,1504,151245,7294,98637,6305,79105,5553,24546,3356,52608,4626,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,554756,3549,496952,6112,414673,8128,149121,5816,57804,4984,21801,3549,8344,1581,6528,1531,6091,1469,2120,816,1816,920,13457,3181,6583,1873,6210,1778,899,859,6874,2395,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,3350998,6818,3178158,11448,1298115,19242,2100275,21310,172840,8994,96796,6846,44006,3923,40867,3766,20494,2977,25753,2601,3139,887,52790,4822,32063,3299,13830,2147,19539,2541,20727,3352,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
