GEO_ID,B05003D_001E,B05003D_001M,B05003D_002E,B05003D_002M,B05003D_003E,B05003D_003M,B05003D_004E,B05003D_004M,B05003D_005E,B05003D_005M,B05003D_006E,B05003D_006M,B05003D_007E,B05003D_007M,B05003D_008E,B05003D_008M,B05003D_009E,B05003D_009M,B05003D_010E,B05003D_010M,B05003D_011E,B05003D_011M,B05003D_012E,B05003D_012M,B05003D_013E,B05003D_013M,B05003D_014E,B05003D_014M,B05003D_015E,B05003D_015M,B05003D_016E,B05003D_016M,B05003D_017E,B05003D_017M,B05003D_018E,B05003D_018M,B05003D_019E,B05003D_019M,B05003D_020E,B05003D_020M,B05003D_021E,B05003D_021M,B05003D_022E,B05003D_022M,B05003D_023E,B05003D_023M,NAME,B05003D_001EA,B05003D_001MA,B05003D_002EA,B05003D_002MA,B05003D_003EA,B05003D_003MA,B05003D_004MA,B05003D_004EA,B05003D_005MA,B05003D_005EA,B05003D_006EA,B05003D_006MA,B05003D_007EA,B05003D_007MA,B05003D_008EA,B05003D_008MA,B05003D_009EA,B05003D_009MA,B05003D_010MA,B05003D_010EA,B05003D_011MA,B05003D_011EA,B05003D_012EA,B05003D_012MA,B05003D_013EA,B05003D_013MA,B05003D_014EA,B05003D_014MA,B05003D_015MA,B05003D_015EA,B05003D_016MA,B05003D_016EA,B05003D_017EA,B05003D_017MA,B05003D_018EA,B05003D_018MA,B05003D_019EA,B05003D_019MA,B05003D_020EA,B05003D_020MA,B05003D_021MA,B05003D_021EA,B05003D_022MA,B05003D_022EA,B05003D_023EA,B05003D_023MA,state
0400000US13,388457,5862,186221,4359,44122,2361,33591,2620,10531,1931,2764,1004,7767,1632,142099,2908,23966,2162,118133,3273,66771,3356,51362,3620,202236,3563,45562,2440,34984,2489,10578,1605,4256,1162,6322,1465,156674,2435,26331,2771,130343,3234,71240,3425,59103,4156,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,531268,10112,247461,5388,38477,2808,34262,2745,4215,1094,1046,480,3169,946,208984,4605,131680,4353,77304,3883,49015,2948,28289,2648,283807,5728,38112,2767,33062,2738,5050,1249,2205,691,2845,980,245695,4168,133199,4148,112496,4655,70920,3952,41576,2929,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,21145,2248,7628,1168,1127,550,868,455,259,310,208,298,51,92,6501,1046,2708,853,3793,884,1918,738,1875,567,13517,1835,2194,1036,1789,870,405,396,343,378,62,116,11323,1294,1930,816,9393,1401,4777,1175,4616,1173,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,674236,6487,324572,4768,70447,2817,56998,2909,13449,1822,4145,938,9304,1672,254125,3240,50835,3561,203290,4240,117142,3733,86148,4304,349664,3162,66111,2115,51757,2259,14354,1771,6572,1224,7782,1253,283553,2304,50537,3208,233016,3981,136915,4241,96101,4605,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,138664,4048,68438,2840,17495,2015,13534,1917,3961,1060,1813,585,2148,830,50943,2095,8119,1594,42824,2056,15083,1687,27741,1885,70226,2482,15952,1737,10285,1884,5667,1529,2180,912,3487,1153,54274,1828,7075,1315,47199,1877,19398,2033,27801,2025,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,68505,3291,34329,2197,9448,1066,6957,1108,2491,723,487,304,2004,688,24881,1809,3745,1011,21136,1689,6834,1227,14302,1691,34176,1932,7740,1183,5258,1189,2482,787,987,557,1495,694,26436,1416,4013,1079,22423,1584,9657,1395,12766,1361,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,84221,2647,40931,1612,9883,1154,8179,1174,1704,452,347,234,1357,438,31048,1145,4780,1188,26268,1467,10930,1344,15338,1794,43290,1901,10650,1348,7515,1284,3135,964,1543,796,1592,561,32640,1212,6207,1227,26433,1578,14267,1458,12166,1552,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,59626,2828,26698,1822,6230,873,4303,873,1927,677,451,303,1476,589,20468,1490,3777,1053,16691,1360,7346,1320,9345,1237,32928,2066,8088,1154,4705,1002,3383,866,1298,557,2085,707,24840,1725,3929,1042,20911,1819,11152,1441,9759,1294,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,81039,1904,39308,1824,8532,1152,7001,1173,1531,649,297,167,1234,632,30776,1462,7582,1450,23194,1895,12078,1610,11116,2155,41731,1594,8970,1097,7355,953,1615,527,886,433,729,460,32761,1253,7694,1306,25067,1811,13648,1437,11419,1748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13291,1358,4626,795,650,424,522,394,128,142,54,103,74,98,3976,648,938,469,3038,681,1491,466,1547,622,8665,1282,1735,856,1453,860,282,229,221,205,61,107,6930,827,1027,498,5903,840,3562,903,2341,876,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,385167,4604,185161,2746,43692,1789,35049,1998,8643,1162,4066,861,4577,986,141469,1952,27515,2421,113954,2686,70480,3029,43474,3092,200006,2827,37785,1733,29967,2116,7818,1356,3960,849,3858,1073,162221,1811,26088,2225,136133,2564,86214,2625,49919,3080,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,430739,4536,205542,3047,44311,1948,35162,2166,9149,1496,2943,896,6206,1260,161231,1835,32931,2378,128300,2738,66761,3394,61539,3421,225197,2786,43022,1929,34222,2184,8800,1266,3331,727,5469,1140,182175,1971,30911,2502,151264,2858,79769,3074,71495,3726,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,293157,3884,142367,2732,34501,1703,25190,1743,9311,1681,2889,718,6422,1500,107866,1991,19721,2114,88145,2390,43060,2560,45085,2423,150790,2331,34010,1507,23011,1556,10999,1541,4522,1134,6477,1178,116780,1924,17724,1828,99056,2378,52894,2193,46162,2680,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,258839,4929,126000,3373,36967,1944,28288,2125,8679,1421,4143,1031,4536,1117,89033,2465,21338,2298,67695,2631,38573,2295,29122,2508,132839,3192,36514,1910,26483,1985,10031,1467,4899,913,5132,1315,96325,2090,20049,2153,76276,2570,46055,2529,30221,2272,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30540,2306,15168,1575,3453,1060,2838,1085,615,704,0,207,615,704,11715,1408,3201,1229,8514,1219,4394,1065,4120,1095,15372,1400,3381,796,2730,652,651,405,351,284,300,265,11991,1263,2239,696,9752,1393,5418,1316,4334,1171,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,114889,3501,54155,2530,13829,1709,10451,1510,3378,964,1956,843,1422,434,40326,1767,7198,1381,33128,1866,14810,1687,18318,1830,60734,2091,13216,1187,8547,1179,4669,1069,2169,723,2500,859,47518,1715,7263,1219,40255,1686,19013,1573,21242,1829,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,9071,1235,3852,1156,683,421,548,377,135,144,78,109,57,97,3169,1040,1814,999,1355,552,786,464,569,379,5219,988,1277,686,915,573,362,367,309,359,53,66,3942,823,1231,547,2711,716,1764,738,947,415,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,39906,1996,19233,1129,4408,687,2852,770,1556,545,444,257,1112,421,14825,860,2354,533,12471,915,4745,894,7726,1061,20673,1320,4279,731,2619,688,1660,516,489,238,1171,512,16394,998,2055,633,14339,1045,5321,902,9018,1074,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,231566,4314,103594,2685,19430,1676,16500,1636,2930,847,653,325,2277,813,84164,1817,24794,2319,59370,2386,41063,2693,18307,2208,127972,2592,18147,1173,15230,1314,2917,975,1022,479,1895,884,109825,2127,25499,2412,84326,2829,56105,3390,28221,2711,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34014,1938,16628,1352,4327,982,3377,954,950,423,568,407,382,256,12301,798,2120,643,10181,964,4272,1179,5909,960,17386,1202,4008,539,2907,599,1101,446,744,389,357,237,13378,941,1716,524,11662,1013,6334,1036,5328,950,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,849240,5820,412409,3981,95451,2582,77689,3213,17762,2273,5636,1363,12126,1949,316958,2636,49874,3736,267084,4488,157413,4553,109671,4515,436831,3372,93128,2402,72838,3298,20290,2448,5736,1089,14554,2287,343703,2590,48382,3143,295321,3949,176655,4923,118666,4154,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29282,2691,12509,1600,2690,686,1892,615,798,482,466,405,332,272,9819,1379,3279,1249,6540,1027,3472,885,3068,863,16773,1683,3307,788,2364,813,943,605,419,381,524,504,13466,1320,3213,960,10253,1385,5066,1087,5187,1211,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1672186,9568,798000,5407,163299,2924,130177,3661,33122,2631,11029,1514,22093,2141,634701,4153,119870,5390,514831,6329,292336,7548,222495,6102,874186,5881,156169,3365,122971,3892,33198,2984,13760,1920,19438,2326,718017,4183,117381,5364,600636,6587,342070,6903,258566,6745,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,268322,5310,131369,3655,32803,2534,25949,2465,6854,1473,2248,649,4606,1212,98566,2329,18047,2280,80519,2900,40384,2534,40135,2552,136953,3278,31166,1956,23011,1940,8155,1213,2809,778,5346,1090,105787,2220,17063,2450,88724,2690,47414,2859,41310,2537,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,10104,829,4501,621,624,289,343,232,281,235,87,105,194,221,3877,606,648,497,3229,571,1029,352,2200,659,5603,711,1068,419,350,235,718,446,327,296,391,312,4535,633,351,231,4184,614,2127,641,2057,608,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,233468,4811,109717,2827,25096,1869,17790,1944,7306,1394,1502,664,5804,1315,84621,2057,13925,1847,70696,2295,30835,2083,39861,2825,123751,3129,26998,2069,18811,1838,8187,1369,4070,1062,4117,956,96753,2038,14025,1603,82728,2471,40455,2369,42273,2638,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,78528,2737,36685,1809,8713,972,7510,1035,1203,508,397,366,806,356,27972,1378,4077,757,23895,1522,11854,1185,12041,1530,41843,1550,8965,844,6417,1034,2548,891,1222,499,1326,743,32878,1150,5232,1199,27646,1321,14209,1391,13437,1373,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,164291,4505,74546,2698,15106,1504,10561,1415,4545,1272,1449,768,3096,1119,59440,2015,15898,1614,43542,2337,23383,2102,20159,2093,89745,2830,16075,1205,11024,1230,5051,1293,1946,728,3105,1122,73670,2236,16426,1878,57244,2583,33561,2382,23683,2688,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,420116,5025,197213,3196,43717,1992,32672,2424,11045,1678,3361,958,7684,1474,153496,2039,29146,2516,124350,2415,67904,2981,56446,2734,222903,3529,50856,2520,35739,2165,15117,2111,8569,1850,6548,1108,172047,2072,25607,2389,146440,3100,78061,3556,68379,3758,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35540,2074,16311,1485,3686,897,3147,987,539,434,72,90,467,431,12625,1183,3227,923,9398,1504,4283,877,5115,1334,19229,1279,3502,755,2634,647,868,600,265,209,603,597,15727,946,3845,959,11882,1342,6206,1103,5676,1004,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,70342,2659,32691,2103,7430,1258,5502,1062,1928,792,660,560,1268,628,25261,1528,4845,883,20416,1556,10032,1231,10384,1619,37651,1675,7844,868,5624,881,2220,749,844,456,1376,561,29807,1449,4080,1066,25727,1529,14761,1463,10966,1521,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11911,1378,4458,943,1375,481,729,319,646,314,307,176,339,359,3083,771,107,136,2976,789,1166,672,1810,682,7453,1374,1840,569,1040,464,800,380,491,355,309,204,5613,1242,886,506,4727,1254,2036,974,2691,1112,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,107075,3696,48195,2352,12208,1738,9298,1591,2910,993,1055,636,1855,687,35987,1633,7167,1472,28820,1652,13837,1361,14983,1674,58880,2905,12976,1363,9030,1216,3946,1007,1662,713,2284,804,45904,2365,6538,1484,39366,2392,20210,2069,19156,1728,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1248823,9581,608750,5760,148257,3985,115362,4387,32895,2952,9924,2038,22971,2512,460493,3506,80038,4879,380455,5454,217493,6117,162962,7075,640073,5914,139659,3691,106249,4804,33410,3360,12577,2436,20833,2633,500414,3789,77458,4549,422956,5214,250123,5894,172833,7402,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,68945,2917,31202,1761,7860,1018,6161,915,1699,646,364,266,1335,579,23342,1254,7600,1239,15742,1425,7962,1237,7780,1298,37743,1855,7638,1135,5965,1162,1673,651,627,327,1046,595,30105,1174,6146,1049,23959,1424,12079,1244,11880,1504,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8627,883,3866,698,688,400,368,361,320,281,31,42,289,279,3178,594,475,291,2703,562,1433,608,1270,484,4761,626,1174,452,733,346,441,256,187,148,254,266,3587,556,847,405,2740,477,1546,474,1194,491,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,524476,6496,247105,4203,56536,2510,45571,2497,10965,1821,3542,1121,7423,1426,190569,3403,36975,3226,153594,3816,96853,4004,56741,4111,277371,4331,56054,2463,43593,2557,12461,1948,5626,1095,6835,1595,221317,3274,34705,2799,186612,3462,116399,3455,70213,3970,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,568108,7057,262743,4736,51553,3182,42117,2869,9436,1722,1932,674,7504,1540,211190,3242,50512,3774,160678,4060,90631,4433,70047,4731,305365,4283,52968,2727,40559,2625,12409,1926,4549,1126,7860,1720,252397,3253,52789,3542,199608,4020,118677,3833,80931,4370,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,14137,1353,6210,788,935,462,892,458,43,63,0,189,43,63,5275,615,1257,475,4018,653,2334,494,1684,533,7927,926,1555,615,1323,600,232,232,182,169,50,87,6372,853,940,445,5432,792,3344,793,2088,570,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,156192,3592,74859,2285,21533,1467,17725,1644,3808,924,2156,729,1652,622,53326,1370,16389,1635,36937,1766,20458,1797,16479,1544,81333,2564,22198,1824,16733,1710,5465,1143,3010,830,2455,926,59135,1532,15307,1639,43828,2002,25771,1892,18057,1659,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4885,993,1987,770,335,277,0,192,335,277,129,183,206,276,1652,738,296,282,1356,688,784,599,572,384,2898,682,375,242,316,206,59,114,59,114,0,192,2523,622,578,250,1945,589,1012,366,933,505,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,7264,2632,1554,794,182,164,141,188,41,78,41,78,0,221,1372,681,439,259,933,644,565,516,368,282,5710,2056,1363,877,1194,706,169,288,169,288,0,221,4347,1431,2898,1131,1449,739,982,738,467,347,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
