GEO_ID,C17021_001E,C17021_001M,C17021_002E,C17021_002M,C17021_003E,C17021_003M,C17021_004E,C17021_004M,C17021_005E,C17021_005M,C17021_006E,C17021_006M,C17021_007E,C17021_007M,C17021_008E,C17021_008M,C17021_009E,C17021_009M,C17021_010E,C17021_010M,C17021_011E,C17021_011M,C17021_012E,C17021_012M,C17021_013E,C17021_013M,C17021_014E,C17021_014M,C17021_015E,C17021_015M,NAME,C17021_001EA,C17021_001MA,C17021_002MA,C17021_002EA,C17021_003EA,C17021_003MA,C17021_004EA,C17021_004MA,C17021_005EA,C17021_005MA,C17021_006MA,C17021_006EA,C17021_007EA,C17021_007MA,C17021_008EA,C17021_008MA,C17021_009EA,C17021_009MA,C17021_010EA,C17021_010MA,C17021_011EA,C17021_011MA,C17021_012EA,C17021_012MA,C17021_013MA,C17021_013EA,C17021_014EA,C17021_014MA,C17021_015EA,C17021_015MA,state
0400000US13,9943145,3984,1694988,33156,1295130,32230,455817,26741,839313,28692,129769,12206,709544,26723,399858,12759,8248157,33718,7114369,39174,5360469,46697,1753900,43443,458426,20144,1295474,38087,1133788,20626,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1394121,1528,147984,8530,98678,8049,42043,6592,56635,6181,15148,3747,41487,5423,49306,4549,1246137,8707,1092676,11942,828753,15909,263923,12414,84284,8362,179639,13051,153461,7191,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1622116,2056,245551,13820,171330,12184,80927,9370,90403,9858,18047,3808,72356,8994,74221,6339,1376565,14140,1188886,15661,988712,16658,200174,12375,69989,7880,130185,11849,187679,6724,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12559422,3422,1703258,35831,1221308,34231,437171,21144,784137,30299,130943,13101,653194,28067,481950,12175,10856164,35922,9187887,41595,7113285,49436,2074602,45059,617776,25913,1456826,38372,1668277,18033,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417418,3611,933181,24656,658517,22571,219567,14362,438950,21658,79660,8604,359290,18855,274664,10379,5484237,25635,4642712,29035,3661919,37837,980793,29724,318354,16615,662439,22486,841525,13393,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3021823,2361,367414,13279,223163,12125,78549,7564,144614,10146,33052,6886,111562,7963,144251,6037,2654409,13148,2218475,15469,1823949,21254,394526,14369,136590,10408,257936,11142,435934,9432,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2830943,2019,368879,13898,242027,11980,93276,8237,148751,10682,33116,5594,115635,9998,126852,6256,2462064,14154,2095760,16432,1701490,22411,394270,16030,135880,10641,258390,12317,366304,9593,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4290022,2851,794055,21101,579634,20636,241868,16058,337766,17923,70344,8807,267422,16978,214421,8553,3495967,20677,2981504,20180,2338541,26270,642963,18873,199502,10714,443461,16506,514463,11246,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4541688,2472,889946,24422,648418,21682,167962,15727,480456,19079,72448,9380,408008,17712,241528,9723,3651742,24500,3101098,27643,2269487,34737,831611,29201,227028,15258,604583,22920,550644,12085,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292996,1632,172620,9255,107660,8797,38089,5493,69571,7274,18575,3256,50996,7101,64960,4170,1120376,9135,919967,10566,733985,12949,185982,10679,64538,6239,121444,10360,200409,7887,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5863290,3873,570776,21279,396318,20742,115174,10238,281144,17603,53232,8267,227912,15223,174458,8666,5292514,21702,4525205,27948,3365703,37572,1159502,31734,320343,17307,839159,27115,767309,16466,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6558724,2955,752071,21473,466971,19424,141361,11821,325610,16726,53497,7212,272113,15672,285100,8771,5806653,21672,4799052,28727,3715536,36573,1083516,31005,297804,15646,785712,24548,1007601,17220,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9698396,3148,1529645,27659,1067001,24056,370598,17995,696403,19019,129212,10693,567191,18094,462644,10873,8168751,27937,6866717,30993,5373657,38441,1493060,33675,467345,19462,1025715,26838,1302034,16992,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5366594,2516,546431,16392,339412,13865,127101,9132,212311,11552,42884,5153,169427,9706,207019,6888,4820163,16770,4016168,20028,3274852,24467,741316,21310,270544,15202,470772,16196,803995,11483,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2896579,1923,637128,21554,491451,21360,134650,13733,356801,16493,46799,7139,310002,14964,145677,7751,2259451,21322,1969308,20881,1414691,21615,554617,19708,141734,10395,412883,16751,290143,8492,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5901967,3392,875495,21660,594400,21099,215058,13448,379342,17614,70945,6992,308397,16023,281095,9457,5026472,21716,4223924,24432,3327775,33615,896149,25423,263757,15357,632392,19644,802548,11665,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1007727,1004,147287,8916,89163,8718,38226,6567,50937,6093,11427,2763,39510,5688,58124,3494,860440,9117,702448,10511,582694,12379,119754,7982,41316,4691,78438,6844,157992,5507,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842682,1204,231321,10619,154014,10481,59844,6896,94170,7758,21785,4235,72385,7183,77307,4459,1611361,10690,1338816,11434,1102098,12692,236718,11144,76714,7071,160004,9099,272545,7969,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2850472,2159,418243,18129,300326,16726,113552,9494,186774,13734,41254,6679,145520,12591,117917,6612,2432229,18209,2028606,24074,1434997,25074,593609,22107,203709,14951,389900,17873,403623,11635,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1288060,1341,106046,8442,63717,6724,20061,3815,43656,5933,6546,1613,37110,5600,42329,3799,1182014,8385,993131,10528,802799,16891,190332,12993,58153,7446,132179,10101,188883,7172,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8781575,3097,946114,26304,707664,24536,276153,19678,431511,20378,81231,8805,350280,19930,238450,8187,7835461,26223,6843390,31150,5301671,36315,1541719,37403,463756,20856,1077963,33112,992071,16504,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044431,1676,417834,15720,314895,14979,133248,11684,181647,12797,37510,5456,144137,12244,102939,6235,1626597,15638,1380616,16101,1000894,19327,379722,15246,130373,11266,249349,15228,245981,9234,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19283776,5245,2970032,47607,2126770,43667,823942,32353,1302828,32898,228761,13218,1074067,31343,843262,15638,16313744,48287,13613485,53673,9949820,62947,3663665,51234,1039168,30793,2624497,47730,2700259,27551,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9790073,3862,1607835,31818,1158338,29824,411557,18661,746781,24778,144931,13177,601850,24654,449497,14449,8182238,31003,6921967,36011,5335380,46122,1586587,34965,431651,20648,1154936,31137,1260271,16975,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,731354,783,80170,5329,42812,4842,14859,2954,27953,3957,9299,2540,18654,3211,37358,3480,651184,5457,524419,6643,438594,9896,85825,8386,31889,4515,53936,7143,126765,5460,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11295340,4411,1674415,34580,1159646,34295,369392,21432,790254,24823,139627,10694,650627,22583,514769,12886,9620925,34830,8030897,39684,6275553,42193,1755344,36132,528644,19792,1226700,26465,1590028,21649,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3795764,1895,610828,15093,441888,15251,166840,10894,275048,11590,61431,5525,213617,10760,168940,6046,3184936,15010,2720298,17409,2116466,18933,603832,15006,205550,10168,398282,14551,464638,9761,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3952077,2585,607029,22484,389889,20676,172967,16956,216922,14514,45933,6226,170989,14529,217140,8288,3345048,22564,2745563,27265,2195790,26747,549773,19930,182388,13060,367385,16859,599485,11503,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12385716,4035,1629995,31848,1120384,29886,363730,18039,756654,23097,135294,11024,621360,21527,509611,13983,10755721,31866,9038659,37487,7006869,46510,2031790,35562,611202,23731,1420588,30478,1717062,18502,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016343,626,141035,9670,91375,9122,25185,4659,66190,8113,7653,2329,58537,8425,49660,3989,875308,9611,722406,12178,534904,16157,187502,11643,52501,6621,135001,10196,152902,6447,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4750144,3538,790715,22651,576820,21210,193949,15067,382871,18590,61630,8610,321241,17759,213895,8259,3959429,22711,3367294,23583,2503780,30115,863514,25203,221215,13774,642299,24381,592135,13692,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,829644,1156,114071,7467,74589,5999,26342,5477,48247,4542,11160,2542,37087,4243,39482,3506,715573,7505,595611,8723,488231,11360,107380,7968,37798,4774,69582,5999,119962,5011,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6440381,3291,1077900,30450,789049,27967,291073,17352,497976,24080,97154,12071,400822,21151,288851,9772,5362481,30455,4570069,31978,3505714,38772,1064355,26805,299152,16318,765203,23452,792412,14911,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26846203,6615,4255517,65900,3376341,65155,1437905,47273,1938436,48025,340124,21687,1598312,46699,879176,15613,22590686,66191,19735500,72886,15014159,97154,4721341,77813,1417943,44512,3303398,64297,2855186,32392,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2947861,2168,331854,15217,243793,14797,132971,12521,110822,11106,23353,4656,87469,9805,88061,6315,2616007,15587,2361576,18403,1991730,26962,369846,19593,124666,12520,245180,15540,254431,8797,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600659,867,61314,5009,33908,4790,14468,3338,19440,4122,3602,1323,15838,3917,27406,2541,539345,5221,428442,7022,355224,7881,73218,6965,23732,3502,49486,6055,110903,4805,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8131328,3187,909346,25335,616985,21680,208299,16368,408686,19221,77918,9011,330768,19258,292361,10776,7221982,25890,6118907,31893,4806039,39743,1312868,34487,384978,22792,927890,27284,1103075,15011,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7036725,3798,857801,23751,557162,21950,219460,15269,337702,15548,78201,7829,259501,13987,300639,11301,6178924,24138,5134793,26408,4129151,37261,1005642,29868,339160,17077,666482,22966,1044131,14848,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793096,1902,321583,14177,224933,13594,86818,7802,138115,11415,30534,5338,107581,10043,96650,4421,1471513,14171,1242666,16520,974011,18426,268655,13657,87754,9497,180901,10673,228847,7267,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5620223,2582,677964,19332,430845,17954,153097,11068,277748,14189,56661,5589,221087,13971,247119,7357,4942259,19741,4083942,23502,3304154,25453,779788,21747,262628,12878,517160,16824,858317,12115,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,572319,727,63425,7239,39695,6245,16040,3678,23655,4565,7738,2187,15917,4170,23730,2877,508894,7286,425413,8871,350259,7937,75154,7490,36362,6513,38792,4911,83481,4567,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443611,865,1586285,22921,1333804,22732,531582,22700,802222,20426,145663,10545,656559,21065,252481,8092,1857326,22783,1664076,23123,1087559,26319,576517,20014,156424,9937,420093,17938,193250,7303,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
