GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001MA,B23022_001EA,B23022_002EA,B23022_002MA,B23022_003EA,B23022_003MA,B23022_004EA,B23022_004MA,B23022_005MA,B23022_005EA,B23022_006EA,B23022_006MA,B23022_007MA,B23022_007EA,B23022_008EA,B23022_008MA,B23022_009EA,B23022_009MA,B23022_010EA,B23022_010MA,B23022_011EA,B23022_011MA,B23022_012MA,B23022_012EA,B23022_013MA,B23022_013EA,B23022_014EA,B23022_014MA,B23022_015EA,B23022_015MA,B23022_016EA,B23022_016MA,B23022_017MA,B23022_017EA,B23022_018MA,B23022_018EA,B23022_019EA,B23022_019MA,B23022_020EA,B23022_020MA,B23022_021EA,B23022_021MA,B23022_022MA,B23022_022EA,B23022_023MA,B23022_023EA,B23022_024MA,B23022_024EA,B23022_025EA,B23022_025MA,B23022_026EA,B23022_026MA,B23022_027MA,B23022_027EA,B23022_028MA,B23022_028EA,B23022_029MA,B23022_029EA,B23022_030EA,B23022_030MA,B23022_031EA,B23022_031MA,B23022_032MA,B23022_032EA,B23022_033MA,B23022_033EA,B23022_034MA,B23022_034EA,B23022_035MA,B23022_035EA,B23022_036EA,B23022_036MA,B23022_037EA,B23022_037MA,B23022_038MA,B23022_038EA,B23022_039MA,B23022_039EA,B23022_040MA,B23022_040EA,B23022_041EA,B23022_041MA,B23022_042EA,B23022_042MA,B23022_043MA,B23022_043EA,B23022_044MA,B23022_044EA,B23022_045MA,B23022_045EA,B23022_046MA,B23022_046EA,B23022_047EA,B23022_047MA,B23022_048EA,B23022_048MA,B23022_049MA,B23022_049EA,state
0400000US13,6695789,7261,3280910,5605,2520741,14261,2136584,16362,1825071,15871,39854,4271,78990,4749,74384,4211,54054,4081,64231,4294,313998,9702,136868,7450,5967,1212,29958,2937,42407,4155,42865,4276,55933,4736,70159,4962,17435,2448,1230,529,3352,1122,7905,1305,11343,2004,28894,3000,760169,12821,3414879,6462,2358158,17811,1699635,15215,1445030,15238,26772,3248,72083,5178,62061,4171,40840,3491,52849,3786,528143,10684,258429,8529,15178,2699,49596,3723,69453,4476,60288,4778,75199,5517,130380,6090,33517,3393,2947,728,10001,1987,18022,2497,17368,2200,48525,3753,1056721,16545,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,915731,1603,475391,1407,393405,3921,328049,4651,290846,4521,4955,1089,10538,1371,7740,1587,6353,1164,7617,1550,53195,3484,27601,2702,1585,667,5107,1368,6815,1305,6573,1191,5514,1065,12161,1628,4377,919,241,205,547,275,1185,601,1860,742,3951,1011,81986,3862,440340,1183,330917,5022,237681,5418,208049,5124,4067,1031,8248,1305,6414,1136,5822,1153,5081,1113,77537,3540,41378,2930,2241,734,9738,1765,8370,1491,7110,1381,8700,1479,15699,2039,3990,988,68,86,1265,430,2262,726,2334,647,5780,1243,109423,4869,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1027587,3365,515638,2688,426388,5569,348651,5795,289414,5597,6006,1340,15420,2236,16339,2079,11039,1714,10433,1809,60080,4684,23466,2856,856,449,6770,1567,10696,1987,7498,1464,10794,2240,17657,2512,3608,1255,158,174,989,586,2247,958,2997,1050,7658,1504,89250,5032,511949,2742,370582,5607,231742,6232,189852,6218,4137,1216,9994,1752,9072,1524,8522,2015,10165,2039,106632,4879,56666,3952,2863,718,10842,1992,14037,2233,8882,1634,13342,2073,32208,2961,8006,1370,646,367,2643,937,3599,971,5074,1140,12240,1951,141367,5605,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8411833,5678,4182079,5102,3362411,11358,2804536,14179,2402942,13225,45475,3425,110855,5112,107288,4915,64071,3992,73905,4019,445502,9598,202573,7737,13113,1667,43423,3146,63200,4076,51133,3133,72060,3878,112373,5196,26591,2635,2185,559,9063,1405,11948,1532,18128,1762,44458,3785,819668,11066,4229754,4522,3081125,15057,2119427,15993,1797359,14947,32249,2880,98236,4718,78376,4315,56977,4238,56230,3607,764713,12604,418450,9580,22035,2272,68467,4079,87036,4876,78004,5050,90721,5248,196985,6332,53729,3581,4908,950,18523,1803,25005,2159,27158,2625,67662,4289,1148629,16121,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4250068,4984,2115535,4654,1711982,9866,1445980,10557,1222077,10254,24952,2817,61110,3220,51831,3851,41581,3365,44429,3718,214742,6789,94125,4352,6173,1371,20168,2050,29828,2796,28218,2750,36230,2880,51260,4305,11995,1941,917,431,3071,886,6418,1306,8950,1316,19909,2425,403553,9180,2134533,4617,1564185,11393,1067177,10582,893865,12258,15621,1821,53336,3867,39991,3415,29430,2789,34934,3306,393478,9367,200442,6831,9469,1344,40481,3113,53677,3375,41699,3127,47710,3645,103530,5403,25290,2579,2696,799,9973,1456,14125,1747,17369,2219,34077,3314,570348,10794,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1973988,3287,996960,3258,863028,5495,723731,6726,624575,7377,11956,1480,27676,2517,22009,1993,17077,2211,20438,2322,102738,4446,43659,3321,2450,708,10655,1841,16134,1840,14574,1564,15266,1567,36559,2250,10215,1454,708,413,4110,809,4399,817,5172,1065,11955,1124,133932,5417,977028,3251,790507,6855,539578,7740,462530,7627,8588,1104,23909,2239,17932,1940,12043,1944,14576,2243,190398,6204,107458,4389,5293,1062,19228,1998,20790,1844,18576,1991,19053,1996,60531,3294,18645,1752,1468,604,4790,1065,8365,1460,9636,1520,17627,1750,186521,6166,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1844056,3364,935008,2921,787207,6027,659839,6897,575736,6815,9167,1595,24067,2146,19985,1972,13504,1560,17380,1877,102003,5046,43452,3272,2200,722,11736,1975,12627,1669,12669,1863,19319,2455,25365,2579,5976,1136,336,254,2339,892,3585,795,3683,713,9446,1722,147801,5035,909048,3055,696224,6934,486985,7695,409193,7585,7266,1034,26234,2257,18618,2188,13709,1572,11965,1577,164727,6499,88401,4629,4435,855,14235,1735,19897,2120,16150,1864,21609,2273,44512,2976,12616,1772,1181,433,3269,792,5925,1086,7861,1293,13660,1728,212824,7340,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2857257,4326,1422560,3788,1078616,8870,895508,9096,755276,8930,15917,1991,36551,2959,33265,3363,24454,2492,30045,2728,151559,6331,62250,4361,4332,956,13943,1768,23255,2548,21970,2517,25809,2938,31549,2579,8048,1238,205,146,1893,778,3702,911,4942,1112,12759,1728,343944,8572,1434697,3812,985290,7535,696122,8105,575441,8031,12161,1628,31771,2543,28663,2542,23029,2630,25057,2550,239890,6579,121674,4615,5883,1208,21872,2460,30629,2769,28602,2674,31230,2715,49278,3185,12885,1772,908,352,4180,873,6341,1230,7040,1285,17924,2108,449407,7299,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3023073,5192,1490046,4174,1101522,9862,936035,11547,788592,10843,14658,1861,39018,3432,41650,3343,25505,2609,26612,2718,135990,6949,60182,4457,3523,1107,11585,1688,18679,2347,14675,2337,27346,3141,29497,3114,8376,1759,551,312,2049,774,3441,805,3341,1036,11739,2024,388524,10053,1533027,4469,1029350,10262,752009,11673,633389,10955,12168,1969,35649,3488,29652,2910,20182,2345,20969,2735,232042,7142,127624,6334,5614,1310,19355,2245,24336,2597,22074,2539,33039,3653,45299,3315,14878,2166,1064,678,3037,882,4299,982,6048,1098,15973,1865,503677,10807,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,853266,2400,420727,1984,344229,4512,279485,4823,227441,5123,5693,1169,11791,1460,14325,1729,9394,1376,10841,1738,48384,3587,19112,2134,1427,669,4527,952,8509,1545,6631,1166,8178,1361,16360,1619,3042,779,724,339,921,435,2065,616,2676,753,6932,1150,76498,4006,432539,2237,329883,5135,214060,4942,179406,5168,3156,771,11245,1397,9059,1410,6165,1306,5029,1232,94355,3702,50431,3499,2953,837,9545,1434,9841,1388,11356,1561,10229,1486,21468,2092,6157,1289,234,188,1412,512,3840,771,3316,1014,6509,943,102656,4869,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3967561,4457,1936061,3237,1593849,9386,1353923,9383,1176807,11204,22969,2212,52007,4288,39308,3384,28136,2885,34696,3311,190048,7391,82343,5044,5035,1214,20195,2062,24676,2131,21849,2595,35950,3330,49878,3275,12997,1792,1191,502,3085,777,4842,1015,6812,1285,20951,2146,342212,9035,2031500,3808,1537966,10815,1147410,11367,986294,10918,20163,2358,55924,3071,31296,2443,23106,2776,30627,3236,312550,9789,160762,7973,9402,1593,30632,2725,38003,3087,32865,3137,40886,3363,78006,4165,17729,2194,1593,616,6999,1080,13202,1768,11143,1487,27340,2490,493534,11288,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4534422,4258,2228635,3675,1843755,9149,1501754,10749,1269962,11136,25668,2217,57151,4199,60582,4290,43029,3399,45362,3505,263101,9424,118229,6609,6185,1367,23913,2258,32665,3175,36320,3460,45789,3885,78900,4086,16336,2039,1423,566,5397,1108,10269,1613,14029,1843,31446,2819,384880,8692,2305787,3024,1796657,10780,1168512,13455,978440,13015,22859,2161,56848,4595,43581,3448,31451,3375,35333,2900,491149,10376,276658,8880,16346,1932,52370,3431,55339,3790,42613,3817,47823,3542,136996,5674,33925,3135,3603,935,12504,1663,23788,2217,20647,1943,42529,3444,509130,10554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
