GEO_ID,B20017_001E,B20017_001M,B20017_002E,B20017_002M,B20017_003E,B20017_003M,B20017_004E,B20017_004M,B20017_005E,B20017_005M,B20017_006E,B20017_006M,B20017_007E,B20017_007M,NAME,B20017_001EA,B20017_001MA,B20017_002EA,B20017_002MA,B20017_003EA,B20017_003MA,B20017_004MA,B20017_004EA,B20017_005MA,B20017_005EA,B20017_006MA,B20017_006EA,B20017_007EA,B20017_007MA,state
0400000US01,28262,722,34804,1027,45057,972,10324,298,22998,624,34310,1400,9307,344,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,35552,770,41430,777,55752,1897,17252,1453,29648,1071,43455,3765,12387,1254,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,30110,246,32726,826,44421,1517,11148,246,25860,375,37084,373,10507,173,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,26798,321,31104,383,40570,521,10241,457,22642,526,32003,389,9209,422,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31733,79,36556,139,50562,148,13178,275,27038,156,43335,687,11519,66,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,33462,685,40186,443,51628,313,12275,277,28642,635,41690,350,11576,242,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,40009,695,46435,629,61666,491,12277,352,32701,1010,50802,510,12587,461,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,35139,1035,40025,1152,51037,754,10883,711,30711,688,45192,1661,10652,551,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,49891,1904,52377,3566,72230,4383,11515,1157,45201,2212,62191,2562,11737,843,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,28381,319,31441,163,41105,202,11697,143,25382,189,35604,227,11078,126,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,30284,153,35154,368,45396,394,10872,209,25277,236,36650,365,9893,262,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,34730,1020,38276,1690,48074,2193,12375,845,30911,374,40434,465,11609,504,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,25680,510,32036,505,43264,2154,9471,799,19349,851,31808,530,8491,585,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,32904,535,40856,205,52161,207,11757,211,27150,266,41327,263,10786,137,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,30229,167,36454,368,47092,434,10331,281,23449,427,35753,321,9343,268,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30916,260,37901,1132,47298,552,9970,483,25007,409,36264,422,9430,392,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,31014,272,37240,502,47864,1111,9579,523,24650,548,36671,421,9850,367,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,27807,597,32295,303,43037,1465,9888,377,23160,493,35294,400,9544,272,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,30263,291,37630,1080,49730,958,11198,329,23460,666,33832,1143,9836,343,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,29367,858,34492,1570,46934,815,10676,690,25045,693,36841,719,10740,367,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,40893,224,46509,531,60591,336,11972,382,35647,410,50635,383,11820,235,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,38648,743,45792,553,61761,342,11829,280,31845,265,51343,339,12094,212,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,29704,389,36390,254,50479,183,10460,173,22803,397,37486,530,10245,132,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,35147,183,40930,232,51979,222,11570,201,29658,528,42137,245,11511,223,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26953,348,31700,354,41092,405,10117,684,22381,485,31110,339,9237,465,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30139,178,35628,284,45897,451,10312,284,24872,436,35759,317,9551,249,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27317,594,32489,2139,46123,1029,10823,480,22262,521,33443,1789,10253,522,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31024,249,36817,479,46763,629,9915,510,25264,530,36834,522,9478,394,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30799,241,33560,1221,43681,2019,14212,893,26848,428,36565,467,11960,306,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36500,438,42344,898,56525,911,10734,489,30621,583,43172,1515,11542,582,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,39245,664,46574,452,61462,276,12489,352,31765,228,50373,268,12357,203,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26244,473,30564,488,41440,817,10067,603,21976,464,35070,1261,9509,456,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,35580,174,40570,194,52124,190,12348,154,30878,179,46208,313,11536,112,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,29355,348,32379,245,42039,258,10721,206,25123,280,36113,285,9913,197,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,34336,1501,42186,906,52031,463,14255,2117,26799,767,37016,622,11026,576,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,30635,127,36958,226,50051,282,10297,190,24837,306,37365,277,9929,181,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,29108,395,35488,349,43829,1197,10715,284,22889,468,32096,226,9601,291,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,28933,500,34277,1201,48001,1046,11427,308,24310,411,38774,1049,10757,279,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,31911,116,39778,590,50976,211,10701,177,26505,180,40214,226,10167,146,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34890,1189,40264,785,51368,672,11738,635,30200,785,44050,2578,11287,550,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,27657,586,31974,268,42238,407,9843,384,23796,583,34182,800,9524,312,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30002,618,35574,720,42605,1294,9524,811,25063,618,33268,1230,9063,833,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28489,453,32734,776,42525,864,10542,306,23982,388,34427,701,9667,332,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31038,116,36598,203,46791,284,11644,163,25264,206,36934,214,9796,183,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,29188,765,36791,531,50741,401,10290,353,21143,457,36060,497,8956,355,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,31002,449,35502,641,47960,1685,10845,730,26541,850,40173,931,10672,681,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,35296,299,41421,305,54392,1193,11066,219,30119,289,42342,423,10657,174,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,35414,257,41859,330,56215,613,13036,604,28451,544,44422,1225,12014,236,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,27527,696,33822,1792,45082,1474,10797,454,22951,811,31824,454,9441,444,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31474,149,37774,578,49306,641,10288,251,26173,236,38594,555,10744,156,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,31524,492,42376,1758,55965,1884,11921,915,22526,1283,36064,1403,9001,859,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16797,165,16756,219,23024,655,7422,287,16846,249,22753,515,7613,275,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
