GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003MA,B15011_003EA,B15011_004MA,B15011_004EA,B15011_005EA,B15011_005MA,B15011_006MA,B15011_006EA,B15011_007EA,B15011_007MA,B15011_008EA,B15011_008MA,B15011_009MA,B15011_009EA,B15011_010MA,B15011_010EA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013EA,B15011_013MA,B15011_014EA,B15011_014MA,B15011_015MA,B15011_015EA,B15011_016EA,B15011_016MA,B15011_017MA,B15011_017EA,B15011_018EA,B15011_018MA,B15011_019EA,B15011_019MA,B15011_020MA,B15011_020EA,B15011_021EA,B15011_021MA,B15011_022EA,B15011_022MA,B15011_023MA,B15011_023EA,B15011_024EA,B15011_024MA,B15011_025EA,B15011_025MA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028MA,B15011_028EA,B15011_029EA,B15011_029MA,B15011_030EA,B15011_030MA,B15011_031EA,B15011_031MA,B15011_032EA,B15011_032MA,B15011_033EA,B15011_033MA,B15011_034MA,B15011_034EA,B15011_035EA,B15011_035MA,B15011_036EA,B15011_036MA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US13,2000113,23602,929483,14130,276017,6633,119576,5315,13561,2249,71505,4654,12224,1870,59151,4333,478821,9779,191871,6419,25196,2957,144809,6623,26636,2643,90309,5151,174645,4604,69547,3754,10564,1583,52408,3133,14473,1615,27653,2412,1070630,15665,371855,9743,103892,5212,42838,4298,75356,5267,54379,4572,95390,4746,547974,11391,129048,4476,67097,4600,126960,6149,109186,4782,115683,5416,150801,5056,27730,2495,18983,2082,14731,2083,56123,3549,33234,2215,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309194,7309,148612,4995,46654,2665,22715,2308,3328,1035,9481,1339,2149,885,8981,1220,66774,3467,28283,2299,4491,1135,15088,1900,4445,937,14467,1482,35184,1874,16978,1440,1173,482,7701,1108,4304,704,5028,860,160582,4587,53451,2666,15437,1692,5976,1151,10659,1303,5686,1263,15693,1539,74104,3059,20131,1691,9789,1424,14964,1782,12216,1479,17004,1775,33027,2473,7229,1165,2862,653,3214,761,12400,1600,7322,1301,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,276912,8063,142173,5522,41786,3441,17845,2385,2468,636,9898,1852,1440,456,10135,1833,65817,3873,29052,2948,4024,1040,15308,2330,5329,1303,12104,1882,34570,2523,15741,1868,1743,585,7573,1342,4911,1172,4602,1005,134739,4994,44142,3020,9653,1282,7394,1468,5329,1097,7919,1516,13847,1980,65649,3739,16209,1971,11166,1908,10036,1219,15710,1850,12528,1684,24948,2059,4286,1116,3446,975,2202,826,10251,1581,4763,940,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2853540,19777,1357497,12586,467920,8822,196311,7048,22970,2261,115341,5487,19605,2326,113693,5201,657228,10237,270524,6909,41226,3109,178006,5401,39510,2930,127962,4925,232349,5533,95091,4239,11544,1260,51140,3112,33902,2530,40672,2834,1496043,14242,562982,9210,165433,6335,64469,4180,105082,5616,72685,3514,155313,5813,720755,10022,167274,5159,101652,4265,153097,5818,133916,4994,164816,5533,212306,5249,37775,2942,27383,2149,16984,1933,85297,3373,44867,2960,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1088120,15750,515807,9725,159917,6076,58468,4017,11039,2022,36931,3322,9119,1342,44360,3095,259171,6426,96376,4961,21030,2343,70054,3388,21565,2114,50146,3445,96719,3480,36385,2665,7989,1388,18703,1749,17880,1847,15762,1487,572313,9745,206927,6407,52171,3931,34246,3021,35646,3463,34401,3066,50463,3514,280477,7344,51741,3377,48862,2845,59070,3652,61942,3344,58862,3940,84909,3129,10012,1267,10903,1300,5846,1065,40759,2336,17389,1515,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,556591,10137,261936,6460,85025,4127,38604,3120,4085,839,20613,2241,4998,838,16725,1727,123099,3956,49375,3237,6774,1071,34232,2188,11765,1149,20953,1900,53812,2756,21823,1843,4151,884,9681,1267,10513,1361,7644,1017,294655,6486,110790,4459,30205,2811,13345,1717,22471,2140,17193,1852,27576,2215,138774,4180,23699,2000,21777,2110,27979,2420,35427,2394,29892,2374,45091,2522,5606,882,4808,1005,1710,409,23194,1772,9773,1275,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,599063,9804,288342,6283,89813,4046,36605,2757,5976,1174,21638,2396,5669,1305,19925,2220,140571,4594,55248,2988,8745,1344,37508,2965,13545,1728,25525,1948,57958,2146,22302,1731,3590,715,14447,1256,9039,1241,8580,1161,310721,6099,108773,3953,28094,2516,16697,1829,18971,1901,17035,1713,27976,2370,150258,4505,27326,2201,22244,1881,32443,2313,36240,2505,32005,2275,51690,2667,6014,1116,7504,1095,4642,993,24343,2122,9187,942,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,696174,11766,317701,8431,96148,4763,36749,2764,6462,1219,24486,2704,5667,1254,22784,2067,155589,5712,59696,3022,10993,1521,37971,2797,13442,1675,33487,2505,65964,3002,24645,2125,3922,923,15448,1520,10097,1180,11852,1489,378473,7000,133128,4904,36440,2764,20601,2280,22770,2691,18632,2396,34685,2623,185910,5551,39161,3007,29926,2430,31941,2852,43542,2609,41340,2597,59435,2821,6998,987,6936,1348,4540,855,27727,1838,13234,1766,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,718058,12282,319600,7216,109199,4984,41416,3419,7666,1507,23543,2688,5265,1552,31309,2998,144820,5759,54967,3435,12466,1725,38515,2816,9030,1523,29842,2405,65581,2983,25385,1862,4213,919,16284,1934,9760,1235,9939,1485,398458,9195,143928,5678,36807,3409,22413,3041,25067,2810,17658,2769,41983,3061,188936,6825,34907,2747,34294,2886,35996,3004,45866,3441,37873,3079,65594,3349,6785,1039,7435,1247,4875,925,34098,2395,12401,1584,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,289553,6473,132207,3971,31088,2699,14185,1962,1302,462,5757,1157,1806,665,8038,1419,60724,2426,26519,2280,4109,1002,10800,1419,5307,972,13989,1537,40395,1850,18073,1470,1492,489,6010,1110,5768,968,9052,1259,157346,4428,43598,2759,14113,1811,5715,1251,5475,993,5852,1159,12443,1797,77994,2876,21492,2104,10391,1515,10915,1645,14754,1376,20442,2121,35754,2100,8350,1223,5268,949,922,456,11702,1280,9512,1104,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1591614,16703,745027,10401,222894,7113,110027,5217,11398,1598,46020,3743,7452,1407,47997,2875,376704,7430,187547,6021,18555,2023,81718,4076,14816,1614,74068,4135,145429,4002,74619,3532,6220,1188,26762,1894,11621,1248,26207,2182,846587,11142,288595,7303,110736,4460,31221,2996,47703,3528,25399,2388,73536,4012,427312,6825,130838,4482,54628,3492,83177,4408,57395,3426,101274,4399,130680,4402,31896,2440,16022,1590,10200,1393,40736,2546,31826,2577,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1951689,18354,925467,10937,307622,7768,148197,5808,11693,1818,68989,4170,4522,1141,74221,4000,444505,7512,212642,5993,17963,1962,103797,5042,16385,1931,93718,5304,173340,4535,79887,3761,10091,1422,32374,2197,13916,1583,37072,2485,1026222,10792,367940,7354,142135,5742,37825,3264,61837,3816,26795,2564,99348,4539,496362,8429,157429,5641,63194,3732,87494,3764,66628,3781,121617,4584,161920,4645,40546,2721,17373,1963,9750,1373,46789,3057,47462,2884,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1870473,17484,899118,10820,259137,6820,111812,4714,15925,1952,60559,3532,12875,1491,57966,3522,441806,7837,190504,5631,27624,2240,114326,4675,26469,2111,82883,3838,198175,4951,81412,3632,11699,1391,43144,2576,30393,1863,31527,2100,971355,10771,318410,7322,91011,4200,41042,2933,60121,3596,43791,2776,82445,3680,483191,8836,109318,4631,74134,3343,106656,4466,91743,3587,101340,3909,169754,5009,25504,1959,24027,1860,12640,1284,72493,3393,35090,2159,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1284007,14149,612079,8299,202047,5189,87560,3485,10005,1224,45171,3078,10904,1434,48407,2634,296378,6379,123070,4467,16071,1578,75787,3540,22151,1926,59299,2955,113654,3531,48828,2167,5655,940,21166,2113,19825,1396,18180,1506,671928,8916,239049,5464,69487,3312,31398,2829,44402,2994,30890,2518,62872,3345,330585,6304,85101,3496,44517,2647,60361,3247,59463,3131,81143,3630,102294,3225,15762,1466,15904,1623,5997,1000,42207,2111,22424,1705,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,406599,10174,176040,6344,52917,4093,17750,2251,5720,1345,12654,2006,4321,1107,12472,2257,79743,4478,26250,2514,6924,1670,22891,2508,7301,1352,16377,2003,43380,2948,14713,1477,2747,887,11027,1399,7506,1089,7387,1343,230559,6974,76052,4187,17830,2034,15058,2194,14966,2193,13969,1827,14229,1735,111342,4818,18707,1910,19415,2081,20147,2219,33698,2714,19375,2321,43165,2430,5057,1063,5145,1117,3215,787,20418,2078,9330,1256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1140860,14799,527322,9099,166317,5848,64193,4134,8853,1209,41615,3646,9449,1437,42207,3255,249276,6923,100854,4165,15557,1956,62027,3444,19012,1844,51826,3208,111729,3869,46353,2490,6016,1083,26000,2037,14716,1552,18644,1942,613538,9754,220447,6264,57961,3710,28743,2474,42895,2944,33177,3080,57671,3369,298777,6307,60370,3458,41781,2875,64987,3248,67604,3348,64035,3499,94314,3921,12290,1287,12441,1506,8945,1378,40527,2636,20111,1938,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,216174,6467,103953,4493,27592,2636,11943,1860,1472,538,6466,1176,1418,488,6293,1385,46734,2826,19439,1778,4069,981,9153,1388,5822,922,8251,1399,29627,1976,13536,1752,2161,615,4807,890,4549,718,4574,799,112221,3332,37391,2734,10338,1677,5254,1128,5643,1316,5468,1262,10688,1708,52600,2342,12123,1375,8437,1438,8380,1105,12116,1656,11544,1549,22230,1756,4177,895,2364,622,1338,443,9879,1400,4472,935,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,372288,7587,176838,4474,60378,2801,22605,1734,3046,886,15971,1857,4443,1043,14313,1527,82066,3046,30505,2142,4224,759,23576,1828,9749,1286,14012,1255,34394,1918,11718,1246,2782,619,7780,1038,7488,1119,4626,867,195450,4615,73615,3029,19129,2141,11217,1391,13983,1607,12954,1421,16332,1814,92793,3221,16502,1385,14674,1453,20190,1861,23777,1855,17650,1455,29042,2176,3177,634,4481,771,2520,727,13086,1369,5778,948,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,463681,8424,229790,6145,62467,3753,26721,2741,2889,936,13891,1965,2344,720,16622,1981,107687,4912,42436,3076,6518,1449,28833,2561,6962,1354,22938,2352,59636,2936,26606,2161,2680,782,15155,1674,5700,1148,9495,1364,233891,6369,74158,3774,18281,2142,8149,1230,15891,2329,10483,1405,21354,2321,114253,4488,25203,1995,16211,2165,25277,2237,20208,2238,27354,2562,45480,3099,8243,1245,6225,1200,6799,1450,15306,1758,8907,1572,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
