GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001EA,B25045_001MA,B25045_002EA,B25045_002MA,B25045_003EA,B25045_003MA,B25045_004MA,B25045_004EA,B25045_005MA,B25045_005EA,B25045_006EA,B25045_006MA,B25045_007EA,B25045_007MA,B25045_008EA,B25045_008MA,B25045_009MA,B25045_009EA,B25045_010MA,B25045_010EA,B25045_011MA,B25045_011EA,B25045_012EA,B25045_012MA,B25045_013EA,B25045_013MA,B25045_014MA,B25045_014EA,B25045_015MA,B25045_015EA,B25045_016MA,B25045_016EA,B25045_017EA,B25045_017MA,B25045_018EA,B25045_018MA,B25045_019EA,B25045_019MA,state
0400000US33,517615,4643,366739,5787,5899,937,198,168,2693,660,3008,619,360840,5731,30294,2622,230855,3914,99691,2644,150876,5392,19812,2128,4787,1270,7627,1223,7398,1154,131064,5620,45642,3548,65207,4049,20215,2156,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,2009034,12864,74324,4229,3888,809,24581,2462,45855,3204,1934710,12877,130680,4672,1254096,11487,549934,7790,1178929,11453,298572,7885,71427,4297,143402,5777,83743,3900,880357,11644,246970,6494,520768,9945,112619,4522,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,513843,6398,14945,1615,453,227,6098,1108,8394,1298,498898,6397,48208,3470,288645,5314,162045,3923,247954,6175,33673,3029,7185,1716,15928,2128,10560,1798,214281,6446,86932,4042,102931,4678,24418,2381,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,3838902,20752,365489,9613,30972,3174,171483,6424,163034,5901,3473413,18602,249467,6926,2219194,15308,1004752,7903,3394792,20532,1749297,17976,479551,9391,884082,11795,385664,8781,1645495,14161,477168,9097,928838,11333,239489,6254,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,2455141,15671,66941,4195,3035,732,30330,2796,33576,2490,2388200,15649,229431,6661,1433641,14024,725128,8725,1388604,15481,177840,7241,36351,3167,88473,5295,53016,3718,1210764,13891,462990,9885,619432,11275,128342,6133,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,193342,4346,3042,790,479,447,1199,379,1364,403,190300,4376,29160,2070,111144,3062,49996,1678,120133,4378,12440,1791,3261,992,4198,973,4981,1122,107693,4388,56885,3529,38167,2914,12641,1370,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,3013093,17798,92315,3855,8116,1231,34053,2364,50146,2916,2920778,18013,296044,6750,1753074,13454,871660,7361,1593562,15621,294697,8287,65301,4678,144186,5783,85210,3463,1298865,15738,503000,8952,638766,12553,157099,5485,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,957858,7425,22081,1579,1735,603,10258,1101,10088,1022,935777,7372,114442,3559,534338,5768,286997,4057,508093,7135,59581,3221,13221,1544,28311,2202,18049,1859,448512,7290,187226,4472,212896,5531,48390,2518,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,948891,9420,22884,2563,1238,550,11026,1618,10620,1690,926007,9546,81009,3778,541331,7754,303667,4626,604314,9054,104229,5237,26261,2911,47188,3936,30780,2564,500085,8658,185900,5924,251830,8251,62355,3395,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,3405756,16407,162275,5085,13578,1974,69247,3624,79450,3251,3243481,16333,297131,7704,1982917,13128,963433,8577,1550281,14088,389174,7991,98761,4961,169185,6158,121228,4850,1161107,15114,407894,9339,567380,10661,185833,5611,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,240618,5236,5190,958,339,225,1548,541,3303,670,235428,5266,19395,1988,147176,4304,68857,2231,166866,5651,37162,3589,7732,1471,16732,2155,12698,1899,129704,5377,43680,3089,64574,3891,21450,1921,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,1265627,11974,41589,2812,2526,802,16674,2065,22389,1955,1224038,12054,122313,5764,713872,9439,387853,4908,592141,11341,86935,5585,20089,2593,42341,3331,24505,2299,505206,11312,192953,6301,257039,8248,55214,3358,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,231452,4098,3648,795,706,536,1536,480,1406,464,227804,4089,33170,2298,133383,2966,61251,1623,107985,3840,14344,1885,3237,961,4162,840,6945,1465,93641,4183,40762,2874,38593,2397,14286,1536,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,1665498,14709,43665,2794,1757,642,14267,1400,27641,2608,1621833,14816,169558,6179,958352,11534,493923,6331,864762,12955,115700,4878,23554,2931,58139,3804,34007,2410,749062,12989,288144,7701,378799,9078,82119,4037,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,5752826,28478,129945,5500,7441,1482,53009,3762,69495,3712,5622881,28531,630389,11327,3554268,21627,1438224,12284,3668586,28117,398190,11387,99431,5437,179985,7502,118774,5604,3270396,30643,1357345,18668,1640893,22495,272158,8715,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,641215,6863,11196,1300,822,375,4120,691,6254,1031,630019,6931,96839,3553,381525,5434,151655,2907,289765,7493,27930,2424,7608,1499,11594,1642,8728,1215,261835,8018,129135,5895,111395,5611,21305,1829,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,180212,3547,5013,978,198,151,2379,650,2436,647,175199,3616,12677,1376,108485,2542,54037,1540,74653,3011,13545,1692,2977,958,5079,1016,5489,1086,61108,2710,22890,1992,30000,2329,8218,1158,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,2019869,15507,48927,2933,3712,940,18937,1944,26278,1857,1970942,15261,189830,6693,1219537,10417,561575,6865,1087026,12936,142915,5877,35457,3595,62690,4267,44768,3142,944111,12582,361252,8795,488956,9427,93903,4518,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728573,8477,1703269,13837,36280,2562,2746,747,16645,1956,16889,1481,1666989,14317,169439,6511,1024852,11332,472698,6214,1025304,13212,145541,6854,39441,3724,56722,4440,49378,3747,879763,13098,355449,8510,431333,10656,92981,4547,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734536,5346,531151,6909,25670,2247,852,359,10573,1571,14245,1486,505481,6444,44125,2611,292620,5661,168736,3262,203385,5884,41587,3227,9724,1635,22158,2393,9705,1476,161798,5602,62207,3369,77802,4275,21789,2246,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2319538,7046,1549143,11056,37324,2286,2437,470,15769,1602,19118,1613,1511819,10810,160153,4594,929626,7545,422040,4375,770395,9851,123719,4629,31684,2965,48081,3013,43954,2669,646676,10027,264866,6331,293966,7571,87844,3505,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,228937,3666,155575,3816,2016,670,318,297,888,419,810,314,153559,3744,20105,1663,91820,3181,41634,1799,73362,3683,5343,1181,1393,796,1644,543,2306,829,68019,3549,28502,2321,32245,2522,7272,1221,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1221851,9077,836820,8764,107121,4733,1493,569,29347,2584,76281,3622,729699,8974,49311,3594,437120,7395,243268,4552,385031,8035,106986,3801,20944,2307,51888,3260,34154,2056,278045,7688,82417,5105,157082,5656,38546,2610,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
