GEO_ID,C02003_001E,C02003_001M,C02003_002E,C02003_002M,C02003_003E,C02003_003M,C02003_004E,C02003_004M,C02003_005E,C02003_005M,C02003_006E,C02003_006M,C02003_007E,C02003_007M,C02003_008E,C02003_008M,C02003_009E,C02003_009M,C02003_010E,C02003_010M,C02003_011E,C02003_011M,C02003_012E,C02003_012M,C02003_013E,C02003_013M,C02003_014E,C02003_014M,C02003_015E,C02003_015M,C02003_016E,C02003_016M,C02003_017E,C02003_017M,C02003_018E,C02003_018M,C02003_019E,C02003_019M,NAME,C02003_001MA,C02003_001EA,C02003_002MA,C02003_002EA,C02003_003MA,C02003_003EA,C02003_004EA,C02003_004MA,C02003_005EA,C02003_005MA,C02003_006EA,C02003_006MA,C02003_007MA,C02003_007EA,C02003_008MA,C02003_008EA,C02003_009MA,C02003_009EA,C02003_010EA,C02003_010MA,C02003_011EA,C02003_011MA,C02003_012MA,C02003_012EA,C02003_013MA,C02003_013EA,C02003_014MA,C02003_014EA,C02003_015EA,C02003_015MA,C02003_016EA,C02003_016MA,C02003_017EA,C02003_017MA,C02003_018MA,C02003_018EA,C02003_019MA,C02003_019EA,state
0400000US13,10214860,-555555555,9980736,14764,6077438,15641,3197929,14494,28491,4538,388457,5862,4337,1726,284084,16303,234124,14764,36148,5658,197976,13098,214124,13317,80936,8289,30694,3403,39015,4199,9284,1645,54195,7070,18145,3567,1855,903,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1431603,-555555555,1081430,11268,372252,4443,29644,2122,3899,1122,531268,10112,134232,5671,10135,1858,350173,11268,7486,1921,342687,11146,224401,9391,8194,1767,11757,2338,71424,6151,2314,1306,130712,8277,112290,8241,13482,3356,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1654930,-555555555,1607506,3957,1514404,5361,8828,1371,23516,2780,21145,2248,1931,1013,37682,4854,47424,3957,4921,1454,42503,3504,43665,3587,5504,1380,15156,2327,14149,2132,0,193,8856,2248,3371,1448,388,341,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12859995,-555555555,12564530,10735,9238679,23235,1844624,9309,28792,3784,674236,6487,4514,1103,773685,24560,295465,10735,54938,5770,240527,10156,274433,9955,87413,6893,36514,3055,75267,6081,7415,1900,67824,6541,19429,3982,1603,807,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6619680,-555555555,6462941,9223,5559694,9753,605660,8094,15704,2436,138664,4048,2602,1294,140617,10232,156739,9223,17634,3097,139105,9216,148466,8671,76162,6673,26869,2850,19287,2528,3305,1389,22843,3374,7771,2348,502,358,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3123899,-555555555,3064027,4566,2826672,5945,106610,4123,11554,2216,68505,3291,3282,1772,47404,5301,59872,4566,5026,1329,54846,4060,57717,4417,27179,3165,8583,1430,13105,2110,790,504,8060,1809,2087,822,68,123,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2911641,-555555555,2818642,6001,2465799,7726,172109,4919,27041,3024,84221,2647,2197,1182,67275,6490,92999,6001,8380,1919,84619,5809,86859,5770,33499,4443,26890,2279,11865,1890,3281,1266,11324,2402,5976,1533,164,196,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4425092,-555555555,4330857,6001,3865712,5045,355718,5355,8914,1879,59626,2828,2765,1066,38122,4649,94235,6001,6226,1681,88009,5507,86750,5624,45336,3936,18336,2416,10953,2003,1839,829,10286,2205,6951,2252,534,456,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4670724,-555555555,4573051,7420,2914693,7522,1502375,7155,22645,2192,81039,1904,1146,456,51153,6010,97673,7420,9547,2322,88126,6904,88163,7080,37930,5011,24935,3068,8913,1900,3889,1487,12496,2574,8452,3085,1058,686,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1329328,-555555555,1298735,2478,1258074,1424,14795,1718,8966,1152,13291,1358,652,436,2957,1083,30593,2478,1005,775,29588,2338,29068,2437,5760,1506,14950,1305,5669,1267,708,505,1981,1059,1420,765,105,137,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6006401,-555555555,5819107,10053,3395048,10270,1770161,10035,15403,2830,385167,4604,2911,801,250417,12016,187294,10053,19864,3283,167430,9823,169932,9538,69676,6701,17623,2111,36999,3686,11296,2736,34338,5234,14428,3087,2934,1377,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6794422,-555555555,6596038,10100,5373238,12798,499357,8709,10663,1777,430739,4536,1410,690,280631,12650,198384,10100,30748,4250,167636,9562,187289,9884,78726,8282,21399,1660,43136,4006,5731,1815,38297,4635,10443,2215,652,363,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9922576,-555555555,9650639,10737,7801483,8387,1378111,9749,53668,3628,293157,3884,3757,1092,120463,7841,271937,10737,26374,3358,245563,10177,253073,10286,100702,7349,62495,3298,41732,3612,13082,2443,35062,3658,16835,2815,2029,1131,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5489594,-555555555,5333856,6670,4614799,7190,320267,5209,55212,2866,258839,4929,1570,490,83169,6087,155738,6670,11514,2310,144224,6374,144050,6483,49143,4372,37428,2669,35039,3277,3606,1194,18834,3402,10403,2257,1285,920,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2992333,-555555555,2956473,4205,1758586,4423,1128475,4848,11723,1059,30540,2306,834,628,26315,4523,35860,4205,3785,1401,32075,3920,32467,3760,16161,2972,5644,1531,3246,1176,1693,910,5723,1576,3235,1242,158,149,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6083672,-555555555,5933806,8432,5011327,7416,709969,6726,25808,2716,114889,3501,6199,1594,65614,5724,149866,8432,11522,2421,138344,7911,137626,8266,51791,5304,38667,3175,22500,2830,3996,795,20672,3780,11682,3031,558,406,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1032949,-555555555,1005779,3166,918701,2213,4725,1068,65106,2658,9071,1235,1034,658,7142,1882,27170,3166,1003,447,26167,3110,25567,2970,4009,971,16626,2096,2692,1047,288,203,1952,684,1593,869,10,18,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1896190,-555555555,1852476,3916,1671988,6529,90535,2978,17360,2077,39906,1996,1221,765,31466,5873,43714,3916,4210,1316,39504,3767,41459,3715,16339,2486,10069,1459,8876,1732,823,335,5352,1365,2162,871,93,117,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2890845,-555555555,2747279,8121,1952341,14544,246720,4756,33607,3481,231566,4314,18326,1544,264719,12674,143566,8121,25019,3841,118547,6923,129170,7380,29904,4868,16761,2337,37182,3633,2525,1046,42798,4605,12690,2069,1706,872,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1330608,-555555555,1308046,2362,1245262,1995,21292,1989,1561,592,34014,1938,254,231,5663,1465,22562,2362,1171,676,21391,2356,21725,2243,4758,1294,8660,973,6472,1462,200,184,1635,739,757,513,80,134,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8958013,-555555555,8714401,11255,6060267,21214,1198613,9845,16870,3382,849240,5820,3556,1308,585855,21114,243612,11255,53981,5411,189631,10144,220923,10403,77621,6896,18656,2470,45685,4854,9684,2259,69277,6872,20945,4465,1744,826,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085109,-555555555,2014312,6162,1530670,13867,47873,3058,193512,4537,29282,2691,1355,819,211620,13501,70797,6162,24651,4308,46146,5032,66982,5859,10395,2393,15739,2671,11623,2735,2156,1143,27069,4432,3448,1166,367,431,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19795791,-555555555,19214381,23387,12621132,30579,3081333,16953,69933,5571,1672186,9568,6446,1887,1763351,31551,581410,23387,142861,10778,438549,18484,533632,22354,163274,8592,62331,7909,106687,6680,23675,3882,177665,12296,42982,7085,4796,1864,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10042802,-555555555,9801345,10393,6934715,14528,2172492,10565,120513,4986,268322,5310,4990,1430,300313,15723,241457,10393,26792,3913,214665,9988,216526,10043,89854,7029,36598,3073,36496,4798,17421,3157,36157,4344,22971,4458,1960,946,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,756928,-555555555,737994,2509,667900,2285,15681,1519,37745,1750,10104,829,445,409,6119,1662,18934,2508,373,329,18561,2426,18198,2411,3753,1211,9874,1713,2811,1139,239,206,1521,905,723,509,13,25,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11613423,-555555555,11304092,13713,9519055,8894,1426291,11547,21901,3439,233468,4811,4995,2361,98382,7123,309331,13713,24736,3689,284595,12703,290788,13018,148618,10126,51836,2864,44984,3947,13044,2671,32306,3861,17739,2645,804,441,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3911338,-555555555,3601635,8731,2838386,6875,286314,5378,286598,6783,78528,2737,3541,946,108268,7114,309703,8731,16036,2721,293667,8761,294396,8508,40331,3761,199949,7002,14589,1956,18574,2619,20953,2977,13687,2095,1620,1135,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4028977,-555555555,3846152,9150,3433909,9509,76980,3389,50126,4304,164291,4505,14239,2030,106607,8516,182825,9150,15955,2690,166870,8564,169977,8733,23467,3117,68881,5384,48547,4388,1702,819,27380,3931,11628,1938,1220,528,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12802503,-555555555,12493132,11537,10386678,12857,1408512,9508,25085,3616,420116,5025,4253,1249,248488,13541,309371,11537,41016,5657,268355,10233,283136,11110,136758,7604,35783,3335,45086,4446,13175,3102,52334,6096,23851,4215,2384,1101,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1056298,-555555555,1019920,4754,848845,6308,65504,4156,4563,1167,35540,2074,211,268,65257,6793,36378,4754,7465,2266,28913,3860,34545,4625,11186,2476,5059,2164,6430,1768,3291,1687,8579,2609,1413,517,420,335,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4896146,-555555555,4792460,6465,3292094,7581,1344114,7124,13761,1890,70342,2659,3361,1751,68788,6965,103686,6465,11651,2773,92035,6220,98807,6365,44256,5263,19843,2499,13420,1880,5603,2011,15685,3147,4536,1417,343,395,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,858469,-555555555,833072,2727,725937,2619,13172,1389,71102,2895,11911,1378,737,524,10213,2321,25397,2727,1323,676,24074,2743,24277,2617,4086,1185,13466,2460,2959,1047,1157,838,2609,1176,1120,983,0,151,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6600299,-555555555,6459319,9160,5129336,8520,1110412,8543,19294,2549,107075,3696,2909,1195,90293,7353,140980,9160,12602,2671,128378,8572,131495,8693,58546,6827,31898,2387,20542,3451,2985,1359,17524,3101,8168,2100,1317,1018,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27469114,-555555555,26777787,21395,20587917,39722,3298173,17739,132948,9458,1248823,9581,20071,2687,1489855,35287,691327,21395,151197,11061,540130,18204,648486,20297,173328,12330,149560,8250,121767,8565,19276,4559,184555,12462,38272,4626,4569,2318,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2995919,-555555555,2909682,6919,2611340,11303,34524,2077,35407,3544,68945,2917,23886,2762,135580,9562,86237,6919,12108,2398,74129,6879,78537,6791,10663,2548,16354,2663,23765,2832,824,814,26931,3783,7009,2309,691,608,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626042,-555555555,614893,1344,593056,1306,7996,907,2698,709,8627,883,387,368,2129,1066,11149,1344,229,231,10920,1310,10323,1300,2004,715,5696,832,2224,703,22,39,377,265,826,432,0,149,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8382993,-555555555,8086830,11097,5718051,14388,1612831,11194,22773,3258,524476,6496,5506,1079,203193,14178,296163,11097,32653,4730,263510,10907,273252,10796,95756,8490,32830,2929,84100,6468,11012,2461,49554,5637,21376,3039,1535,748,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7170351,-555555555,6773113,12928,5513655,12496,262552,7397,92403,4540,568108,7057,46453,2417,289942,11884,397238,12928,36890,4803,360348,12273,358879,12488,74797,5641,83290,4051,115476,6402,9365,2331,75951,7723,34594,5254,3765,1600,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1844128,-555555555,1814667,3345,1722847,2814,71194,3663,2140,825,14137,1353,479,321,3870,1197,29461,3345,1372,731,28089,3373,28148,3356,15521,3228,6562,1115,2601,1081,1146,842,2318,946,1007,453,306,393,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5771337,-555555555,5639636,7861,4965524,9672,362290,4469,51752,2655,156192,3592,1643,547,102235,8210,131701,7861,16740,2831,114961,7219,122415,6729,45202,4240,32411,2923,20152,2643,3689,1398,20961,3149,8756,2830,530,383,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,586107,-555555555,569772,2133,536320,3624,4727,1391,12968,1357,4885,993,260,223,10612,3081,16335,2133,1724,841,14611,2056,14656,2246,3732,1688,6611,1883,2351,945,132,181,1830,858,1652,1148,27,57,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3474182,-555555555,3307236,12111,2355164,19257,341710,12882,10984,2741,7264,2632,0,221,592114,14496,166946,12111,17453,2808,149493,11371,145276,10070,122142,8809,2816,1587,832,650,783,507,18703,3049,20965,4577,705,746,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
