GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001EA,B17004_001MA,B17004_002EA,B17004_002MA,B17004_003MA,B17004_003EA,B17004_004MA,B17004_004EA,B17004_005MA,B17004_005EA,B17004_006MA,B17004_006EA,B17004_007EA,B17004_007MA,B17004_008EA,B17004_008MA,B17004_009EA,B17004_009MA,B17004_010EA,B17004_010MA,B17004_011MA,B17004_011EA,B17004_012MA,B17004_012EA,B17004_013EA,B17004_013MA,B17004_014MA,B17004_014EA,B17004_015EA,B17004_015MA,B17004_016EA,B17004_016MA,B17004_017MA,B17004_017EA,B17004_018MA,B17004_018EA,B17004_019MA,B17004_019EA,state
0400000US13,7759367,6371,1147297,22755,459819,13811,64827,4516,139656,6995,255336,11077,687478,15908,70965,4734,208468,8577,408045,12469,6612070,24269,3224682,15241,1802497,15854,585917,12867,836268,12106,3387388,17184,1415205,15030,750574,13837,1221609,15275,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1120579,1571,107899,5457,50058,3399,4915,1224,15972,2330,29171,2587,57841,4136,4132,1044,18527,2516,35182,2882,1012680,5503,509540,3773,288053,4863,98307,4212,123180,3855,503140,4426,213623,5337,115178,4522,174339,4688,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1244914,2647,176284,9967,77004,4540,10287,1554,31927,3057,34790,3584,99280,7114,11173,2254,36754,3794,51353,4604,1068630,10179,535791,4960,289252,6216,117887,5168,128652,4141,532839,7349,183429,5961,156023,6136,193387,6028,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9978418,5730,1200952,22269,500961,11702,56780,4542,153143,5297,291038,8636,699991,15554,49171,3630,227307,8522,423513,11040,8777466,22889,4313431,11852,2431534,14307,871480,12278,1010417,10279,4464035,16717,1808722,15365,1128672,14522,1526641,16259,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5044625,4631,638275,16622,258746,9272,27105,2743,95041,5278,136600,6836,379529,11234,35029,3708,139047,6970,205453,8532,4406350,17612,2181918,10228,1231118,11234,419762,9215,531038,8722,2224432,12899,882053,12295,559828,11517,782551,10295,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2385323,3189,272182,8735,115190,5320,15532,2467,50222,3094,49436,3696,156992,5736,14349,1691,66839,4234,75804,4227,2113141,9230,1057197,5957,632937,7602,206065,5891,218195,4547,1055944,6617,462252,7621,274713,6304,318979,5878,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2197730,3411,256355,9008,114505,5266,14945,2061,48124,3991,51436,4144,141850,5838,14910,2036,51173,3792,75767,4537,1941375,9564,965880,5963,582644,6938,179507,6062,203729,5520,975495,6680,408926,7602,254156,7119,312413,7038,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3417318,3752,562338,14997,234700,8879,24249,2511,71984,4532,138467,6964,327638,8902,22178,2485,97708,5124,207752,7037,2854980,15206,1414760,9323,749734,8329,266215,7476,398811,6637,1440220,9645,571898,8302,326029,7242,542293,7479,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3560569,4808,603606,16859,237112,9129,23739,3209,65635,5075,147738,6736,366494,11217,41086,3989,100613,5630,224795,8994,2956963,16928,1453689,10124,795584,11381,268223,8209,389882,8839,1503274,11076,614940,12040,320051,8002,568283,8759,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1074289,2115,133740,6828,57372,3656,4207,986,19695,2404,33470,2770,76368,4763,3604,925,25921,3289,46843,3851,940549,7204,459913,4268,234221,5439,108290,4499,117402,3696,480636,5146,181783,5243,138641,4785,160212,4223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4691105,3881,414280,13315,163137,7195,14056,2071,49708,4353,99373,5270,251143,9052,19750,2802,76515,4853,154878,6917,4276825,14103,2066079,7833,1214783,11345,400700,9580,450596,9329,2210746,10292,1003040,10992,512200,10870,695506,11252,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5360371,4126,571934,15712,234669,8232,16491,2094,75154,4940,143024,6182,337265,10501,15396,2189,111523,6122,210346,8216,4788437,16203,2335547,9460,1308777,11757,519109,11385,507661,9369,2452890,9970,1001049,13094,719015,11905,732826,10687,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7797850,5053,1093843,18941,462120,10747,44601,2883,154090,7327,263429,8359,631723,10940,46968,3605,222824,8021,361931,8864,6704007,19845,3313118,11521,1698384,12685,685042,9910,929692,10678,3390889,12045,1206441,10484,907897,10843,1276551,10345,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4244705,3512,397383,10476,172129,5848,19280,1949,74883,4724,77966,3480,225254,7228,17747,1963,99377,4699,108130,4544,3847322,10827,1920576,7404,1103239,8190,441687,6893,375650,4848,1926746,7858,822370,9736,575167,8395,529209,5930,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2259556,3455,433488,14467,172933,8090,16860,2764,41035,4568,115038,5754,260555,9122,25443,2786,58701,4213,176411,7271,1826068,15264,892893,8409,473370,7989,152062,7376,267461,6984,933175,10055,375859,8039,180043,5759,377273,8754,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4697541,5028,625218,14043,259317,7544,27760,2800,90761,4583,140796,6107,365901,10889,38218,3271,124713,5745,202970,8181,4072323,15270,2007589,8397,1113483,10411,385895,9220,508211,7210,2064734,11825,875185,11893,484933,10602,704616,10232,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,809485,1828,107477,5301,50091,3123,5746,1212,21237,2250,23108,2357,57386,3470,5119,1101,20724,2364,31543,2235,702008,5820,353786,3797,189394,5030,77312,3973,87080,3302,348222,3687,137863,4043,93414,4253,116945,3465,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1429334,2469,160271,6915,66797,3841,11539,1560,26669,2405,28589,3237,93474,4464,9143,1437,40261,3056,44070,2898,1269063,7217,637435,4266,403211,5105,118707,3523,115517,2905,631628,4963,283859,4875,172155,4250,175614,3675,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2262273,2631,293601,11461,128941,6115,13114,2241,44156,3493,71671,4411,164660,7679,11559,1819,52319,4288,100782,5291,1968672,11446,992753,6512,517534,7617,212670,7098,262549,5507,975919,7848,382403,8205,238644,7892,354872,7186,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1064094,1770,81879,6774,32083,3128,1860,745,12566,2063,17657,2293,49796,4797,2591,783,17634,2677,29571,3279,982215,6783,488773,3698,277429,5385,105909,3859,105435,4141,493442,5068,204856,5756,139447,4958,149139,4062,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7039398,4489,669981,16976,281287,8808,34190,3046,74971,4262,172126,6972,388694,11512,29510,3425,100631,6130,258553,8667,6369417,17516,3098812,9604,1754225,13670,618366,11719,726221,10162,3270605,11956,1276258,12901,855090,13210,1139257,11987,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1606723,3697,288354,10947,132585,6050,19054,2428,40327,3769,73204,4312,155769,7029,12474,1913,47149,4058,96146,6159,1318369,11935,651219,7120,336792,7053,119323,5333,195104,5721,667150,7571,249491,6469,155121,5560,262538,7471,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15624596,7233,2150546,32038,891052,17711,100436,5149,236155,8878,554461,14773,1259494,21795,84992,5554,352317,9860,822185,15508,13474050,32030,6570990,18390,3605062,20810,1321414,19040,1644514,15678,6903060,21253,2858619,18184,1671855,16784,2372586,18908,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7789196,6301,1126666,21124,465003,12159,62965,4937,151993,7432,250045,9690,661663,14921,55685,4090,212269,7986,393709,11663,6662530,21651,3257138,13086,1789930,15393,607044,12683,860164,10628,3405392,14915,1348341,16420,787562,12633,1269489,13015,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,580023,1811,61708,4057,27038,2714,4243,1095,11472,1771,11323,1295,34670,2747,2457,686,15183,2304,17030,1571,518315,4480,270449,3845,167448,4368,59804,3995,43197,1908,247866,2784,109857,3729,72232,3517,65777,2276,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9018231,5221,1175719,21264,490394,11458,42996,3263,171641,6566,275757,8433,685325,15097,49887,4156,250629,9581,384809,10865,7842512,21842,3855927,12480,2127730,12794,759267,13145,968930,10780,3986585,14970,1584476,14247,1019795,11270,1382314,12940,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2955066,2832,418496,9864,173570,5386,23721,2126,55364,3551,94485,3975,244926,6791,24861,2298,76959,3826,143106,4546,2536570,10507,1259910,6024,729690,6776,216535,5572,313685,5016,1276660,8151,519659,6697,277124,6490,479877,6807,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3208955,3491,454710,14804,201299,8086,20788,2656,81907,4503,98604,5696,253411,8906,16340,2321,96811,5677,140260,6760,2754245,15052,1366453,8711,690981,9836,306018,8034,369454,6434,1387792,9664,494775,8696,390028,10517,502989,9690,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10053423,5426,1168132,21730,481906,11388,45976,3264,150808,6414,285122,8529,686226,14314,45247,3611,213910,7758,427069,12764,8885291,21526,4349730,12258,2384884,13191,864119,14353,1100727,12623,4535561,15002,1796615,15689,1126254,12116,1612692,13760,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,832148,1708,103937,6765,43742,3615,3499,964,12673,2143,27570,3084,60195,4522,2398,879,20282,2898,37515,3264,728211,7360,355024,4394,192512,6074,77982,4361,84530,3610,373187,4743,149437,5009,104006,4741,119744,4438,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3805409,4036,558566,16751,224539,10201,25432,2858,69412,5354,129695,6685,334027,10194,26954,2629,101902,5724,205171,8293,3246843,17266,1584723,10445,840837,11580,294997,8446,448889,8448,1662120,11375,660815,10578,361816,10442,639489,10902,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,646229,1904,80697,5484,33484,3373,5121,1018,11425,1921,16938,2082,47213,3590,4844,860,17999,1911,24370,2897,565532,5722,287866,3942,177927,3882,58072,3584,51867,2307,277666,3975,129839,3816,69329,3224,78498,2503,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5140198,4179,756073,19013,315689,10961,35640,3600,96291,6504,183758,8012,440384,11834,35847,3226,131415,6779,273122,9127,4384125,19646,2146043,12213,1171166,11104,406932,9494,567945,9751,2238082,13108,902398,13225,504644,12153,831040,11067,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20499752,10928,2762489,41276,1134775,21245,208497,9850,351691,10455,574587,14498,1627714,26978,176124,7997,481512,13110,970078,20056,17737263,42056,8846396,25017,5311514,25644,1613322,18067,1921560,19046,8890867,27108,3731797,27841,1969117,23122,3189953,21977,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2142175,2991,226906,9636,97422,5656,15674,2161,46134,4595,35614,3287,129484,6800,8644,1843,56881,4359,63959,4978,1915269,9616,966509,5867,572988,7781,216320,6690,177201,5297,948760,7248,330218,7487,291681,7958,326861,7587,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,499273,1119,48454,3541,20858,2318,2352,743,7775,1539,10731,1513,27596,2225,2285,775,10589,1440,14722,1785,450819,3471,220941,2447,117673,2516,52105,2706,51163,2531,229878,2341,95400,3091,67308,2970,67170,2328,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6495846,5224,662627,17899,269849,10511,27972,3491,97137,5735,144740,6811,392778,10688,29485,2639,137756,6668,225537,7920,5833219,18463,2860080,10888,1655347,13610,553524,11346,651209,9130,2973139,11761,1286271,12679,714723,12198,972145,12288,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5635129,4345,640466,15461,281390,9177,25346,2820,99191,5176,156853,7251,359076,9397,21025,2294,122763,6373,215288,7228,4994663,15700,2511425,10028,1383362,13920,519322,9643,608741,10629,2483238,10181,926158,12938,675877,11524,881203,10373,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1464566,2241,236746,9958,99261,5985,7490,1283,26796,2965,64975,5298,137485,6031,8787,1567,36538,3304,92160,5021,1227820,9750,613767,6039,291316,6176,107573,4881,214878,5604,614053,5647,216524,5048,124373,5210,273156,6546,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4499498,3517,488278,11806,208684,6276,20827,2298,84877,4102,102980,4648,279594,8013,22913,2482,116669,4698,140012,5922,4011220,12563,2000442,7302,1138645,7667,417686,6638,444111,6119,2010778,8715,842245,8634,557352,7785,611181,7129,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,449036,2939,46861,4742,18299,2710,2812,878,8804,2003,6683,1230,28562,2921,2505,877,11186,1942,14871,2484,402175,5426,205547,3222,124232,3563,42023,3414,39292,3050,196628,3821,81631,3641,57993,3799,57004,2853,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2805226,2809,1207413,17490,527141,10222,41656,3539,96214,6639,389271,9997,680272,10043,28776,2864,95837,5413,555659,10133,1597813,17715,781764,10422,322039,6986,121714,6686,338011,9024,816049,10325,286909,8052,114143,5881,414997,8227,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
