GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002MA,B27001_002EA,B27001_003EA,B27001_003MA,B27001_004MA,B27001_004EA,B27001_005MA,B27001_005EA,B27001_006MA,B27001_006EA,B27001_007MA,B27001_007EA,B27001_008EA,B27001_008MA,B27001_009MA,B27001_009EA,B27001_010MA,B27001_010EA,B27001_011MA,B27001_011EA,B27001_012EA,B27001_012MA,B27001_013MA,B27001_013EA,B27001_014EA,B27001_014MA,B27001_015MA,B27001_015EA,B27001_016MA,B27001_016EA,B27001_017EA,B27001_017MA,B27001_018EA,B27001_018MA,B27001_019EA,B27001_019MA,B27001_020EA,B27001_020MA,B27001_021MA,B27001_021EA,B27001_022MA,B27001_022EA,B27001_023EA,B27001_023MA,B27001_024MA,B27001_024EA,B27001_025EA,B27001_025MA,B27001_026MA,B27001_026EA,B27001_027MA,B27001_027EA,B27001_028MA,B27001_028EA,B27001_029EA,B27001_029MA,B27001_030MA,B27001_030EA,B27001_031EA,B27001_031MA,B27001_032MA,B27001_032EA,B27001_033MA,B27001_033EA,B27001_034EA,B27001_034MA,B27001_035MA,B27001_035EA,B27001_036EA,B27001_036MA,B27001_037MA,B27001_037EA,B27001_038MA,B27001_038EA,B27001_039MA,B27001_039EA,B27001_040EA,B27001_040MA,B27001_041MA,B27001_041EA,B27001_042MA,B27001_042EA,B27001_043MA,B27001_043EA,B27001_044MA,B27001_044EA,B27001_045EA,B27001_045MA,B27001_046MA,B27001_046EA,B27001_047EA,B27001_047MA,B27001_048MA,B27001_048EA,B27001_049MA,B27001_049EA,B27001_050MA,B27001_050EA,B27001_051EA,B27001_051MA,B27001_052EA,B27001_052MA,B27001_053MA,B27001_053EA,B27001_054MA,B27001_054EA,B27001_055MA,B27001_055EA,B27001_056EA,B27001_056MA,B27001_057MA,B27001_057EA,state
0400000US13,10024056,3586,4822637,8741,406380,5723,382729,6407,23651,3298,870709,6845,803522,9077,67187,5634,490646,4511,367093,7204,123553,6903,635196,6333,443225,8479,191971,8276,643038,5658,502399,7975,140639,6539,663889,5044,557166,7479,106723,6348,561389,2650,496862,4537,64527,4028,364782,3072,361358,3180,3424,1173,186608,2381,185563,2332,1045,512,5201419,8152,382303,7212,362653,6991,19650,3083,839942,6827,784197,7366,55745,4475,502386,4710,391565,6717,110821,6243,693125,4660,540227,6621,152898,6050,715075,4632,580793,7127,134282,5656,714259,3200,607903,6377,106356,5382,635415,2717,556187,5559,79228,5264,433815,3290,429788,3400,4027,1104,285099,2639,282426,2707,2673,1071,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,56694,1759,56396,1779,298,311,101660,1869,99506,1947,2154,693,59228,1948,53868,2259,5360,1576,98082,2198,89239,2298,8843,1533,83433,1737,78544,1981,4889,1110,85225,888,80519,1302,4706,1109,86699,704,82258,1443,4441,1112,64389,669,64144,659,245,164,40857,631,40418,833,439,474,698795,1911,53862,1604,53269,1634,593,338,98779,1642,96779,1589,2000,613,56843,1007,53573,1307,3270,1030,97573,1142,91757,1534,5816,1340,85760,861,82089,1216,3671,1005,86762,543,82741,1091,4021,994,91596,482,88542,905,3054,823,68949,555,68390,711,559,390,58671,769,58499,811,172,211,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,67544,2459,64934,2557,2610,908,153136,2904,142373,3134,10763,2182,75951,1821,60385,2414,15566,2196,104865,2672,79321,2900,25544,3113,99654,1914,81192,2607,18462,2395,97397,1853,82320,2585,15077,2001,99138,1370,89451,1749,9687,1540,70247,881,70166,878,81,89,42265,948,42133,943,132,145,822050,2915,67123,2034,63983,2093,3140,1031,143536,2176,135207,2635,8329,1930,76800,2035,65558,2252,11242,1776,105666,2235,88048,2821,17618,2140,100162,1903,83473,2858,16689,2454,99538,1832,85447,2480,14091,1928,102734,1150,91576,1849,11158,1661,74246,1228,74246,1228,0,193,52245,796,52089,826,156,159,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,481018,4816,470776,4965,10242,1525,1024872,5612,996834,5896,28038,3272,607708,2642,527191,5293,80517,4406,860348,3187,713564,6940,146784,6283,811724,3119,700840,6702,110884,5722,847814,2961,769525,4987,78289,4120,785231,2207,736186,3969,49045,3382,476420,1980,472047,1987,4373,976,292889,1724,291167,1820,1722,708,6491836,5144,457008,4592,446898,4888,10110,1730,993364,4710,966482,5500,26882,2688,606118,3418,551821,4861,54297,3950,881020,3586,789944,5745,91076,5101,835737,2917,753630,5301,82107,4640,880416,2796,812787,4652,67629,3471,842461,1827,792902,4409,49559,4003,549947,2026,543754,2217,6193,1421,445765,2585,443223,2635,2542,823,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,251953,3404,235517,3889,16436,1973,549757,3834,511277,5077,38480,3636,335061,3624,281731,4844,53330,4316,404694,3872,325642,6256,79052,4936,398831,2991,333167,4771,65664,3815,427256,2902,378334,4391,48922,3723,410991,2090,376179,3412,34812,2800,257699,1769,255932,1760,1767,735,152274,1447,151655,1430,619,310,3331751,4790,247862,3561,231659,3702,16203,1941,526434,4647,491228,5993,35206,3538,330317,3127,286667,4586,43650,3956,419147,3453,356093,5128,63054,3862,409110,3124,357143,4781,51967,3761,442251,2746,399161,4105,43090,3323,437512,2192,403720,3294,33792,2725,291240,1670,289811,1742,1429,705,227878,2029,227590,2041,288,214,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,121126,2988,116710,3215,4416,996,249184,3035,240065,3607,9119,2190,162767,2540,146349,3229,16418,2154,194060,3249,172610,3174,21450,2652,183700,2574,167458,2546,16242,1759,197281,2109,186805,2159,10476,1400,203450,1297,194108,1830,9342,1306,127126,1041,126847,1034,279,229,87206,943,87138,935,68,66,1554511,3463,115701,2477,112101,2569,3600,924,240484,2534,232023,2892,8461,1521,154808,2123,144189,2490,10619,1876,192791,2532,177505,3013,15286,1972,181536,1832,171235,2119,10301,1467,198860,1811,188212,2060,10648,1406,207136,1354,199526,1573,7610,1006,137944,917,137508,909,436,357,125251,1172,125052,1146,199,197,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,118650,2327,112145,2531,6505,1417,247714,2805,232811,3421,14903,2909,150770,2793,124334,3477,26436,3015,182857,2633,148339,2574,34518,2886,167970,2261,141928,2816,26042,2318,177618,2135,157504,2697,20114,2281,178355,1241,164461,2130,13894,1982,110058,1123,109707,1154,351,258,71720,1192,71273,1143,447,266,1444447,3443,116860,2665,112850,2820,4010,1221,235770,2941,224653,3462,11117,1871,141838,2401,123983,2942,17855,2130,186461,2528,158480,2934,27981,2513,171012,2008,147038,2634,23974,2470,179935,1807,161712,2658,18223,2285,187243,1233,173780,1677,13463,1340,121076,1327,120534,1393,542,338,104252,1503,104119,1470,133,163,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,169704,3007,163177,3290,6527,1448,345302,3625,328108,4518,17194,2844,208484,2186,185608,2909,22876,2976,265073,2884,226465,4179,38608,2962,268197,2383,238242,3484,29955,3054,290161,2214,267653,3199,22508,2480,280401,1922,267403,2653,12998,1964,185595,1179,185074,1192,521,253,102878,1207,102540,1181,338,298,2226916,4397,159151,3596,154015,3776,5136,1134,334030,4002,320080,4578,13950,2324,206356,2553,189172,3082,17184,2356,279599,2511,255025,2862,24574,2239,279361,2476,260399,2855,18962,2144,302702,1674,285600,2719,17102,2138,302621,1704,291106,2455,11515,1602,211097,1619,210382,1732,715,404,151999,1623,151194,1730,805,511,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,192324,4334,187005,4317,5319,1376,381387,4927,367525,5181,13862,2181,220792,3528,168250,4141,52542,3910,302131,4781,226448,5217,75683,4577,271780,4360,208352,5565,63428,5067,279296,3276,235531,3715,43765,3071,280081,2233,247133,3917,32948,3556,173525,2373,172593,2500,932,457,101258,1850,100994,1912,264,268,2364857,5049,175318,4342,166904,4506,8414,1751,365649,4676,353321,4749,12328,1979,222381,3949,184626,4897,37755,3489,341041,4368,271533,5811,69508,4418,287471,3559,236508,4737,50963,3817,307787,3505,266355,4554,41432,3497,308011,1708,272896,3410,35115,3089,203458,1836,202540,1907,918,513,153741,1942,153286,1927,455,414,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,39020,1521,36776,1868,2244,1141,92908,1802,87841,1724,5067,1013,57365,1526,49285,1900,8080,1482,71563,1596,56698,2457,14865,2092,74088,958,62234,1939,11854,1710,95838,1131,83089,2055,12749,1752,101088,783,93943,1198,7145,881,69721,558,69560,565,161,117,40922,886,40866,889,56,74,672336,2329,38779,1586,36259,1799,2520,828,84612,1888,79995,2112,4617,1083,54176,1338,47944,1730,6232,1227,77427,1349,66635,2150,10792,1844,77346,1048,69710,1821,7636,1423,99346,971,90351,1461,8995,1340,107957,957,100599,1492,7358,1120,76005,623,75868,618,137,152,56688,783,56688,783,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,223064,3037,215068,3605,7996,1652,464467,3838,445987,4056,18480,2658,268937,2355,237242,3505,31695,3044,393333,2460,327926,5162,65407,4612,359612,2589,313707,4543,45905,3628,409718,2458,381753,3315,27965,2700,366482,1347,345292,2249,21190,1783,225265,1427,223093,1644,2172,680,132702,1383,131540,1503,1162,529,3064942,4008,218077,3581,211476,3657,6601,1526,440546,3489,421356,4136,19190,2747,269287,2456,247123,3551,22164,2575,418745,2578,378415,3909,40330,3216,392086,2402,361667,2896,30419,2486,449636,2089,424897,2815,24739,2340,410949,1536,392785,2343,18164,2179,265762,1807,261920,1931,3842,917,199854,1608,198076,1733,1778,741,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,223117,3326,221386,3364,1731,629,483978,3428,477223,4007,6755,2043,345755,1610,329316,2415,16439,2180,457528,2157,418049,4588,39479,4019,403561,2146,384602,2957,18959,2368,469919,1971,450268,3670,19651,3146,431810,1380,421363,2374,10447,1984,269709,1177,268986,1156,723,370,167484,1491,166807,1478,677,488,3465229,2989,212288,3123,210355,3063,1933,734,464541,3331,459075,3570,5466,1316,349902,1731,337011,2826,12891,2505,474095,2037,456454,3273,17641,2644,426470,1733,413823,2682,12647,2177,500167,1569,488490,2033,11677,1688,469230,1135,459236,2067,9994,1526,313176,1371,311728,1592,1448,657,255360,1786,254645,1858,715,407,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,346719,4223,336405,4288,10314,1626,779363,4293,753504,5154,25859,3033,492278,2187,434839,4156,57439,3766,595541,3314,501459,4982,94082,4875,570809,3081,505324,4758,65485,3847,669521,2797,614521,3916,55000,3365,663165,1546,626655,2711,36510,2593,423514,1520,421585,1634,1929,578,258295,1403,257636,1503,659,357,5011595,4144,331250,3632,322588,3772,8662,1718,747111,3948,723870,4185,23241,2118,482572,2380,443087,3884,39485,2810,604308,2583,548248,4491,56060,3917,590879,2727,549298,4221,41581,2828,693331,2765,648824,3523,44507,2602,710719,1547,677186,2850,33533,2686,474085,1536,472418,1796,1667,700,377340,1765,376711,1740,629,347,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,218564,3308,211941,3499,6623,1184,438561,3683,423754,3970,14807,2402,253512,1884,230743,3288,22769,2874,370554,2353,329240,3819,41314,3359,337120,1925,311747,2789,25373,2763,369338,2075,348888,2613,20450,2262,359456,1513,346832,1962,12624,1574,214538,1292,213969,1289,569,299,136782,1454,136376,1435,406,338,2733469,4009,200775,2838,195448,2895,5327,1141,423078,2792,410427,3299,12651,2060,248664,1897,233895,2460,14769,1925,367167,2031,344163,2716,23004,2525,332957,1930,315779,2521,17178,1900,370726,1946,355896,2673,14830,1917,367338,1547,356259,1925,11079,1636,233067,1377,232641,1432,426,253,189697,1498,188788,1593,909,551,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,113708,3714,110303,3931,3405,1244,254339,4113,244034,4392,10305,1976,148786,3541,109941,3936,38845,3215,170920,5017,121627,4888,49293,4060,176370,4150,134937,5071,41433,3030,174835,3439,142600,3582,32235,3223,174440,1821,155256,2533,19184,2014,118385,2005,117483,2068,902,492,67326,1630,67326,1630,0,207,1528459,4365,115342,3831,110444,4084,4898,1410,242275,3256,231516,3685,10759,1859,153502,3014,118553,3799,34949,3127,187782,4131,151020,3994,36762,2776,197602,3162,161468,4267,36134,3548,193500,2895,162901,3043,30599,2698,195741,1400,174447,2490,21294,2248,140391,1728,139947,1749,444,255,102324,1718,102180,1722,144,126,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,228659,3634,216536,4085,12123,1944,480596,4666,452314,5574,28282,2980,288647,3125,232642,4361,56005,3836,378179,4191,297201,5107,80978,4456,353909,2876,300898,4808,53011,4220,389926,2877,347224,4021,42702,3177,384457,1679,352510,3045,31947,2615,247387,1504,245748,1465,1639,674,155986,1481,155490,1528,496,402,3061646,4737,219998,4131,208207,4426,11791,1826,458461,3955,430959,5570,27502,3123,288590,2852,243852,4527,44738,3916,395507,3150,335479,4673,60028,3816,366691,2606,317790,3613,48901,3126,406813,2143,363774,3350,43039,3023,414960,2125,377776,3545,37184,2917,284670,1747,282833,1789,1837,661,225956,1926,225051,1945,905,379,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,36836,1468,34870,1676,1966,578,77854,1745,70225,2036,7629,1331,51554,1355,40908,1856,10646,1648,63136,1408,50035,2184,13101,1851,58993,1400,48939,1887,10054,1462,63731,1051,53355,1566,10376,1522,72779,780,62938,1492,9841,1300,52108,512,51942,496,166,130,31629,646,31629,646,0,165,508838,2323,37276,1775,35013,1669,2263,798,73203,2260,67942,2473,5261,1149,46543,1128,37496,1738,9047,1453,62610,1256,51762,2157,10848,1647,57568,1098,49759,1664,7809,1206,63890,1021,55383,1488,8507,1121,77315,846,66603,1482,10712,1360,52237,677,52084,702,153,135,38196,666,38066,698,130,123,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,79121,2097,75502,2143,3619,983,160377,2598,151045,3078,9332,1730,95213,2063,83720,2431,11493,1548,124462,1963,102750,2507,21712,2215,115493,1754,99476,2077,16017,1846,113198,1508,101005,2070,12193,1565,116737,998,109441,1270,7296,1129,71912,771,71427,742,485,278,48021,748,47867,752,154,241,941954,2615,77984,1900,74368,1830,3616,998,151761,1987,143598,2163,8163,1392,93876,1548,81913,2266,11963,1890,122721,2099,104348,2210,18373,1996,113126,1715,100915,1813,12211,1617,115926,1374,106405,1683,9521,1205,119747,1236,112575,1534,7172,1069,79817,1075,79489,1069,328,198,66996,988,66855,1025,141,167,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,113286,2922,106663,2907,6623,1447,226054,2993,205591,3673,20463,2358,124101,1394,97417,2706,26684,2527,200385,1612,152062,3883,48323,3703,190953,1336,154307,2954,36646,2815,195958,1294,166407,2973,29551,2804,171579,1122,154271,2287,17308,2221,127156,983,124460,1337,2696,916,70295,830,69180,1253,1115,815,1436207,2149,103608,2611,96471,2680,7137,1489,224654,2614,208427,3731,16227,2196,123485,1310,102769,2499,20716,2184,201125,1543,163694,3659,37431,3357,191359,1295,158983,2910,32376,2568,190727,1326,164321,2478,26406,2307,180962,1080,165938,2395,15024,2191,135598,905,132068,1207,3530,963,84689,948,82261,1280,2428,938,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,40860,1525,39886,1543,974,541,93562,2017,90801,2089,2761,797,65199,1391,58209,1675,6990,1562,76812,1540,64218,2226,12594,1822,76024,1156,66624,1554,9400,1565,100086,1210,91487,1690,8599,1342,98574,962,91882,1534,6692,1355,61635,601,61330,600,305,288,34974,722,34890,714,84,125,666523,1873,36775,1531,35896,1438,879,582,91735,1440,89357,1781,2378,869,63636,1161,57660,1880,5976,1656,75459,1190,67806,1794,7653,1302,78861,1159,73829,1356,5032,1209,104114,1069,97387,1743,6727,1335,102202,759,96269,1313,5933,1151,66225,606,65897,669,328,351,47516,849,47433,849,83,125,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,321438,4242,310270,4899,11168,2403,696572,4101,668973,5433,27599,3729,398098,2140,339251,5003,58847,4349,565471,2732,442886,5475,122585,5462,564507,2462,472294,6174,92213,5905,636691,2074,566821,4561,69870,4462,560544,1601,518073,3701,42471,3337,339924,1887,334323,2191,5601,1384,219306,1735,217655,1816,1651,623,4547864,3118,311139,4090,302592,4343,8547,1707,664625,4330,637345,5688,27280,3270,382804,1528,339143,3618,43661,3481,567975,1667,491500,4829,76475,4439,591289,1686,521979,4426,69310,4140,676235,1500,615111,3878,61124,3915,609508,1080,566749,3353,42759,3064,406397,1770,399424,2062,6973,1393,337892,2193,334830,2328,3062,897,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
