GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001EA,B17005_001MA,B17005_002EA,B17005_002MA,B17005_003MA,B17005_003EA,B17005_004MA,B17005_004EA,B17005_005EA,B17005_005MA,B17005_006MA,B17005_006EA,B17005_007EA,B17005_007MA,B17005_008EA,B17005_008MA,B17005_009MA,B17005_009EA,B17005_010EA,B17005_010MA,B17005_011MA,B17005_011EA,B17005_012EA,B17005_012MA,B17005_013EA,B17005_013MA,B17005_014MA,B17005_014EA,B17005_015EA,B17005_015MA,B17005_016EA,B17005_016MA,B17005_017MA,B17005_017EA,B17005_018EA,B17005_018MA,B17005_019EA,B17005_019MA,B17005_020EA,B17005_020MA,B17005_021EA,B17005_021MA,B17005_022MA,B17005_022EA,B17005_023EA,B17005_023MA,state
0400000US13,7727663,6961,1146051,22815,458810,13880,217748,9107,163159,8139,54589,4736,241062,10436,687241,15894,286280,10501,221785,8563,64495,4725,400961,12294,6581612,24249,3198544,15357,2326990,15546,2207380,14906,119610,6897,871554,12215,3383068,16977,2096906,17272,1988337,16436,108569,5590,1286162,15138,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1088620,2892,107643,5450,49802,3395,21015,2663,16855,2432,4160,1063,28787,2635,57841,4136,21865,2894,17283,2499,4582,1299,35976,2898,980977,5932,480825,4316,349364,4980,336024,5145,13340,2075,131461,4046,500152,4472,314092,5934,301581,5712,12511,1794,186060,4969,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1240087,2992,176108,9945,76828,4534,38890,3578,33035,3072,5855,1357,37938,3756,99280,7114,45292,5116,39030,4215,6262,2001,53988,4267,1063979,10148,532770,4956,381893,6058,365394,5468,16499,2313,150877,4204,531209,7302,316770,7058,304085,6965,12685,1902,214439,6441,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9969517,5987,1200885,22244,500924,11688,238358,7925,163536,7111,74822,4295,262566,8536,699961,15552,294017,9365,217064,7982,76953,5477,405944,10995,8768632,23019,4306071,12103,3240409,14191,3069572,14091,170837,6164,1065662,10515,4462561,16662,2849127,17080,2714238,17662,134889,6765,1613434,14172,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5041839,4760,638275,16622,258746,9272,123075,5726,91525,5206,31550,2814,135671,6643,379529,11234,173161,7411,133020,6808,40141,3389,206368,8167,4403564,17757,2179275,10327,1606209,11249,1538635,10667,67574,5119,573066,9221,2224289,12912,1377592,13132,1327765,13398,49827,3734,846697,10685,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2383976,3211,272140,8742,115148,5324,60538,3645,49484,3330,11054,1693,54610,3901,156992,5736,76874,4260,64428,4042,12446,1902,80118,4446,2111836,9296,1056077,6030,803313,7671,779322,7633,23991,2163,252764,5213,1055759,6589,700913,7706,681734,7994,19179,1881,354846,6336,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2181541,4047,255892,9029,114042,5287,61080,4504,48298,4238,12782,1948,52962,4372,141850,5838,64578,4416,52963,3757,11615,1772,77272,4441,1925649,9313,951680,5950,719919,7734,696558,7939,23361,2174,231761,5810,973969,6763,628545,7210,609483,7485,19062,2174,345424,7410,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3410378,3982,562003,14998,234365,8874,95069,5334,67757,4000,27312,3236,139296,6772,327638,8902,116410,5542,88206,5331,28204,2872,211228,7385,2848375,14944,1408720,9122,978337,9531,932135,9718,46202,3625,430383,6522,1439655,9630,853852,8997,823610,8391,30242,2733,585803,7388,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3549008,5162,603030,16838,236556,9131,95396,6345,69728,5357,25668,2992,141160,6585,366474,11217,147889,7622,115663,6170,32226,3500,218585,9032,2945978,17136,1444056,10430,1036034,11689,976647,12157,59387,4213,408022,9109,1501922,11030,904412,12639,868493,12922,35919,3533,597510,9289,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1072678,2216,133740,6828,57372,3656,22729,2685,15615,1890,7114,1547,34643,2680,76368,4763,28509,3047,23334,3002,5175,1190,47859,3979,938938,7219,458355,4263,322491,5021,307618,5279,14873,1809,135864,3972,480583,5140,302103,5846,293614,5801,8489,1313,178480,4638,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4666764,4414,413777,13300,162700,7167,66169,5187,46429,4012,19740,2859,96531,5054,251077,9062,100403,5737,76544,4589,23859,2999,150674,6996,4252987,14705,2047516,8305,1564857,10855,1491861,10435,72996,4641,482659,9460,2205471,10578,1464039,11482,1405954,11679,58085,3759,741432,11130,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5356218,4153,571618,15731,234382,8258,98393,5526,67875,4151,30518,3307,135989,5230,337236,10498,127493,6871,99481,5986,28012,3690,209743,8343,4784600,16282,2331978,9640,1779713,10659,1692566,11201,87147,4094,552265,9048,2452622,9980,1661036,12703,1595607,13106,65429,4290,791586,10976,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7793971,5042,1093843,18941,462120,10747,213931,7501,146564,6426,67367,4419,248189,7024,631723,10940,273531,7907,209110,7354,64421,3961,358192,7787,6700128,19705,3309805,11351,2316181,12825,2196992,12789,119189,5180,993624,10441,3390323,12002,2021400,14612,1927990,13453,93410,4461,1368923,12285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4243129,3573,397321,10489,172067,5872,90429,4863,71598,4154,18831,2282,81638,3694,225254,7228,108673,5075,94039,4927,14634,1811,116581,4607,3845808,10851,1919275,7455,1478905,8180,1425019,8708,53886,3580,440370,5698,1926533,7875,1329162,9045,1293370,9034,35792,2899,597371,6653,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2252537,3692,433420,14489,172865,8115,67255,5164,46127,4260,21128,2582,105610,5451,260555,9122,96307,5074,67114,4390,29193,2997,164248,6715,1819117,14961,887276,8323,608085,7447,574726,6929,33359,3425,279191,6764,931841,9966,545664,9091,512871,8481,32793,3196,386177,8546,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4687729,5499,624880,14092,259203,7553,117463,5438,90252,4844,27211,2748,141740,6077,365677,10924,161723,7124,130422,6295,31301,3123,203954,8447,4062849,15287,1999296,8428,1448001,10185,1387140,11123,60861,3758,551295,7429,2063553,11807,1294209,11234,1253962,11854,40247,2862,769344,10307,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,806604,1952,107286,5309,49900,3104,21845,2240,17899,1940,3946,814,28055,2341,57386,3470,23272,2725,20576,2407,2696,857,34114,2451,699318,5854,351357,3900,249336,4043,240081,4104,9255,1546,102021,3279,347961,3676,215464,4319,208780,4395,6684,1329,132497,3571,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1423981,2854,160171,6935,66697,3858,35600,2692,30886,2422,4714,992,31097,3448,93474,4464,44126,2919,39063,2827,5063,993,49348,3335,1263810,7107,633050,4310,496567,5144,484082,5377,12485,1644,136483,3243,630760,4865,430489,4495,421407,4877,9082,1395,200271,4088,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2254826,2890,293399,11423,128920,6115,65934,4444,43150,3579,22784,2438,62986,3668,164479,7666,68903,5022,50415,4051,18488,2364,95576,5396,1961427,11438,986801,6491,712601,7813,671850,8219,40751,3566,274200,6102,974626,7883,598574,8444,565677,8799,32897,3365,376052,6800,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1062564,1920,81858,6767,32062,3119,13266,2000,9852,1713,3414,947,18796,2399,49796,4797,18186,2659,15124,2282,3062,993,31610,3447,980706,6815,487385,3777,370472,4980,355976,5053,14496,1854,116913,4386,493321,5045,330193,4902,319949,5335,10244,1425,163128,4388,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7032303,4500,669970,16979,281276,8808,122570,6121,88984,4954,33586,3281,158706,6608,388694,11512,146327,7570,107911,6525,38416,3471,242367,8504,6362333,17585,3092789,9711,2332976,11978,2206028,12605,126948,5209,759813,9900,3269544,11926,2070017,15726,1961583,15547,108434,5435,1199527,12111,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1599355,3989,288120,10965,132388,6038,63353,4226,47555,4079,15798,1996,69035,4243,155732,7028,60047,4628,48051,4250,11996,2046,95685,6077,1311235,11863,644772,6990,439591,7242,414117,7476,25474,2483,205181,5915,666463,7594,384272,7820,367779,7351,16493,2564,282191,7206,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15608689,7242,2150175,31955,890681,17637,364253,9481,266556,7320,97697,5903,526428,13412,1259494,21795,451868,12127,350737,10319,101131,5505,807626,16270,13458514,31881,6557916,17917,4837036,19740,4582908,20460,254128,7961,1720880,16305,6900598,21326,4401930,21427,4208562,20185,193368,6681,2498668,19173,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7733654,7634,1125386,21183,463829,12250,223176,7980,169035,7977,54141,4672,240653,9966,661557,14926,280352,9084,210129,7565,70223,5806,381205,11904,6608268,22034,3207847,13434,2298936,14664,2188856,15154,110080,5254,908911,11570,3400421,14864,2053347,15631,1957994,14613,95353,5727,1347074,13119,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,575441,2028,61501,4051,26831,2738,13658,2295,12103,2277,1555,655,13173,1561,34670,2747,15448,2081,14000,2021,1448,524,19222,1879,513940,4552,266446,3919,211142,3860,206702,4076,4440,1115,55304,2276,247494,2798,170765,2976,167884,2946,2881,850,76729,2293,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9012358,5365,1175691,21267,490366,11458,221960,7983,152140,6424,69820,4161,268406,7756,685325,15097,297165,10575,223724,8840,73441,4762,388160,10496,7836667,21958,3851474,12684,2795476,13001,2669314,11971,126162,5869,1055998,11882,3985193,14969,2498929,16055,2401625,15655,97304,4701,1486264,12688,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2943570,3461,418166,9855,173394,5371,78610,4163,60728,3665,17882,1913,94784,3984,244772,6780,96334,4136,79142,3857,17192,1828,148438,4342,2525404,10622,1250527,6268,907330,6972,871877,7253,35453,2614,343197,5379,1274877,8234,760749,7741,731510,7596,29239,2392,514128,8079,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3207155,3648,454649,14796,201238,8076,96353,4978,71266,4785,25087,2258,104885,6271,253411,8906,112357,6248,88266,5348,24091,3012,141054,6494,2752506,15014,1364899,8707,962984,9182,913372,9831,49612,3784,401915,7079,1387607,9654,839116,9860,801672,10471,37444,3248,548491,8770,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10050256,5356,1168132,21730,481906,11388,201901,7581,143307,6649,58594,4276,280005,8789,686226,14314,263376,7897,199104,7253,64272,4496,422850,11528,8882124,21725,4346900,12414,3165752,14121,3003144,14016,162608,5956,1181148,13151,4535224,14972,2816866,16323,2701915,16823,114951,5356,1718358,13311,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,830735,1792,103937,6765,43742,3615,15950,2294,11026,1570,4924,1610,27792,2933,60195,4522,23846,3438,17645,2832,6201,1612,36349,2999,726798,7370,353921,4352,264210,4987,249963,5313,14247,1888,89711,3635,372877,4739,245210,5427,236882,5126,8328,1317,127667,4871,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3791387,4179,558364,16798,224361,10249,102786,7043,72254,5376,30532,3484,121575,6591,334003,10192,131901,6038,97782,5263,34119,3194,202102,8304,3233023,17494,1573598,10434,1097019,11154,1035574,10865,61445,4029,476579,8531,1659425,11523,984065,12391,941715,12884,42350,3033,675360,10910,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,644463,1950,80697,5484,33484,3373,17226,2547,12148,1891,5078,1367,16258,2242,47213,3590,21398,1912,18016,1919,3382,841,25815,3161,563766,5749,286141,3938,223044,4197,217048,4188,5996,1108,63097,2922,277625,3974,187605,4425,184357,4365,3248,812,90020,2841,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5122559,4741,755897,19045,315513,10985,137256,8475,102402,6729,34854,3848,178257,7874,440384,11834,165306,7560,126929,7064,38377,3275,275078,8843,4366662,19469,2130615,12210,1518864,12363,1451803,12435,67061,4661,611751,9103,2236047,13055,1354682,13234,1298905,13564,55777,4406,881365,11392,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20434374,11791,2760980,41290,1133436,21267,560518,14172,464408,12905,96110,5792,572918,15048,1627544,26996,643878,16580,527851,14073,116027,7504,983666,20292,17673394,41401,8791415,25332,6718079,25472,6422596,28296,295483,11437,2073336,21064,8881979,26915,5465173,29942,5238031,29561,227142,10162,3416806,22527,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2139572,3148,226775,9648,97291,5663,57187,4351,50405,4347,6782,1409,40104,3767,129484,6800,58817,4890,51340,4682,7477,1597,70667,5142,1912797,9577,964508,5905,763515,6806,737967,6868,25548,2686,200993,5261,948289,7249,582069,8314,564235,8320,17834,1843,366220,7967,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,499022,1121,48454,3541,20858,2318,9940,1761,8323,1624,1617,673,10918,1433,27596,2225,11137,1441,9350,1243,1787,772,16459,1851,450568,3468,220690,2453,160281,2947,154641,3040,5640,1146,60409,2511,229878,2341,151781,2673,148807,2774,2974,876,78097,2460,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6415081,7233,660684,17922,268119,10511,119710,7024,90624,6262,29086,2696,148409,6320,392565,10727,165075,7195,127595,5755,37480,3881,227490,8234,5754397,18613,2795893,11326,2096423,13249,2006343,12642,90080,5238,699470,9363,2958504,11699,1906592,14549,1832713,13690,73879,4219,1051912,12657,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5602134,5434,639702,15468,280988,9157,123347,5693,89904,4636,33443,3408,157641,7564,358714,9413,137467,6231,107659,5718,29808,2836,221247,7406,4962432,15518,2484063,9988,1818248,13567,1737498,14065,80750,4681,665815,10615,2478369,10143,1518942,12779,1450624,12592,68318,3802,959427,10374,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1463758,2222,236746,9958,99261,5985,36070,3369,24287,2653,11783,2064,63191,5027,137485,6031,43776,3618,32654,3282,11122,1540,93709,4927,1227012,9762,613104,6031,387344,6158,364376,6415,22968,2297,225760,5348,613908,5649,324370,5928,313225,5705,11145,1914,289538,5916,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4496966,3564,488278,11806,208684,6276,103089,5029,79752,4434,23337,2461,105595,4570,279594,8013,132424,5371,111421,5034,21003,2387,147170,5813,4008688,12606,1998487,7372,1494183,7263,1443542,7687,50641,3614,504304,5876,2010201,8649,1331571,9505,1296759,9419,34812,2559,678630,7756,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
