GEO_ID,C27001I_001E,C27001I_001M,C27001I_002E,C27001I_002M,C27001I_003E,C27001I_003M,C27001I_004E,C27001I_004M,C27001I_005E,C27001I_005M,C27001I_006E,C27001I_006M,C27001I_007E,C27001I_007M,C27001I_008E,C27001I_008M,C27001I_009E,C27001I_009M,C27001I_010E,C27001I_010M,NAME,C27001I_001MA,C27001I_001EA,C27001I_002MA,C27001I_002EA,C27001I_003MA,C27001I_003EA,C27001I_004MA,C27001I_004EA,C27001I_005MA,C27001I_005EA,C27001I_006MA,C27001I_006EA,C27001I_007MA,C27001I_007EA,C27001I_008MA,C27001I_008EA,C27001I_009MA,C27001I_009EA,C27001I_010MA,C27001I_010EA,state
0400000US13,931490,2660,349864,1863,298967,6398,50897,6127,550207,3079,284889,8845,265318,8756,31419,2112,27606,2065,3813,1263,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,139775,1233,54756,29,54212,443,544,444,78211,1252,71353,2128,6858,1769,6808,330,6761,345,47,86,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,195803,1657,77813,814,70703,2087,7110,1722,109807,1675,69224,4476,40583,4155,8183,1212,8014,1205,169,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2154971,1747,723306,1424,700032,3755,23274,3516,1317119,2267,968931,11216,348188,10689,114546,1374,108403,2021,6143,1479,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,434319,1945,166544,1314,147653,3403,18891,3204,249732,2339,166697,5532,83035,5475,18043,1542,16798,1421,1245,582,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,173377,1000,69670,1321,64500,2149,5170,1549,98698,1582,73031,3332,25667,3329,5009,995,4651,900,358,359,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,329467,1438,130406,1082,117881,2869,12525,2714,186182,1546,120530,4517,65652,4626,12879,1118,12028,1223,851,546,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,142090,2929,57970,2252,52430,2626,5540,1521,79030,1972,51401,3143,27629,2821,5090,916,4881,896,209,166,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,223372,1790,68172,2154,62578,2506,5594,1530,138439,2762,85287,4568,53152,4751,16761,1342,16405,1439,356,354,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19831,598,7331,741,6556,869,775,417,11429,706,9145,931,2284,828,1071,471,1071,471,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,565823,1015,187216,715,170562,3621,16654,3654,354687,1454,238882,6276,115805,6138,23920,1109,22691,1065,1229,530,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,748242,1496,239468,497,237206,973,2262,898,468979,1423,431818,3983,37161,4229,39795,1035,39435,1090,360,245,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,480363,1190,179153,785,172016,1377,7137,1314,274373,1443,217731,4488,56642,4279,26837,1247,26177,1217,660,374,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,279006,1039,109394,1097,100445,2661,8949,2335,162089,1495,114447,4681,47642,4613,7523,905,6871,920,652,664,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,78114,2580,28121,1797,25179,1990,2942,939,46789,2303,20565,2451,26224,3220,3204,1021,3023,1004,181,184,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,235812,2234,88554,1645,80208,2346,8346,1909,136229,2639,92719,4978,43510,4256,11029,1119,10494,1112,535,338,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36085,804,13828,713,12393,860,1435,526,19529,1158,14777,1377,4752,1204,2728,833,2703,837,25,48,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,193864,705,78416,676,69302,2534,9114,2534,108728,1163,74147,4001,34581,3795,6720,948,6528,968,192,178,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,805779,982,271846,197,242742,3425,29104,3439,490050,1287,340208,8304,149842,8250,43883,875,39017,1675,4866,1382,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,43297,751,14919,407,14547,495,372,331,27101,802,21737,1446,5364,1373,1277,458,1277,458,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1747594,1551,512640,501,479533,4933,33107,4855,1110517,1544,797375,12341,313142,12079,124437,892,117847,1572,6590,1450,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,985868,1076,294663,154,281534,2628,13129,2628,585718,1360,477634,5973,108084,5492,105487,1045,103408,1284,2079,917,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3685226,2693,1018376,1334,991866,4284,26510,4088,2359617,2067,1881361,15156,478256,14586,307233,1915,299388,2679,7845,1656,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,895731,2748,351279,1719,318770,4990,32509,4513,516692,3931,257668,8737,259024,8909,27760,2216,25792,2319,1968,895,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,25540,1013,9429,865,8281,992,1148,690,15109,1250,12253,1434,2856,870,1002,510,1002,510,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,405383,2309,150419,1793,138769,2946,11650,2452,234281,2005,183006,4708,51275,4408,20683,1252,20108,1394,575,402,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,389076,996,156782,614,140755,2719,16027,2641,218473,1600,128290,4495,90183,4287,13821,1130,12499,1173,1322,602,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,506373,892,188295,750,179653,1944,8642,1769,298692,1510,224503,6818,74189,6907,19386,959,18667,1131,719,565,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,850100,1677,301497,984,287361,2779,14136,2479,505811,2038,400737,6911,105074,6965,42792,1549,42156,1568,636,366,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,150482,439,49501,262,46020,1359,3481,1316,92974,601,74888,2785,18086,2764,8007,492,7738,597,269,361,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,253628,2623,91577,1318,82930,2654,8647,2279,152194,2513,81489,4177,70705,4180,9857,1582,8494,1427,1363,674,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,29235,878,11163,675,9388,924,1775,757,16925,998,11095,1429,5830,1373,1147,546,1147,546,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,329064,2108,131473,1891,114510,3784,16963,3347,187985,2182,96330,4767,91655,5026,9606,1432,8687,1376,919,487,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10527313,5481,3542677,1801,3086791,18993,455886,18731,6281285,6286,3905057,32893,2376228,33359,703351,2867,664536,4887,38815,4523,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,405458,969,156745,685,130358,4048,26387,4168,233000,1344,151911,5327,81089,5552,15713,1004,14445,1113,1268,487,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10222,640,2731,619,2731,619,0,149,6757,795,6171,735,586,356,734,358,734,358,0,149,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,732847,3717,242587,2595,218535,3803,24052,3566,459439,3537,317663,9307,141776,9137,30821,1629,27991,1674,2830,1101,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,873402,1489,336157,266,325200,3429,10957,3420,503067,2328,354665,8141,148402,7820,34178,1768,32243,1757,1935,823,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24543,1669,8697,1183,8487,1185,210,199,13945,1640,12654,1669,1291,734,1901,727,1901,727,0,189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,377253,830,147418,710,138742,2217,8676,2012,216106,1469,157693,4409,58413,4010,13729,1028,12262,1124,1467,752,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56983,1218,19106,1953,17294,2224,1812,937,34975,2588,23688,2897,11287,2517,2902,797,2816,795,86,144,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3411820,3892,731178,1705,712424,2902,18754,2639,2067148,3100,1898393,9040,168755,8453,613494,1350,609114,1738,4380,919,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
