GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001MA,B27001A_001EA,B27001A_002EA,B27001A_002MA,B27001A_003MA,B27001A_003EA,B27001A_004MA,B27001A_004EA,B27001A_005MA,B27001A_005EA,B27001A_006MA,B27001A_006EA,B27001A_007MA,B27001A_007EA,B27001A_008MA,B27001A_008EA,B27001A_009EA,B27001A_009MA,B27001A_010MA,B27001A_010EA,B27001A_011EA,B27001A_011MA,B27001A_012MA,B27001A_012EA,B27001A_013EA,B27001A_013MA,B27001A_014EA,B27001A_014MA,B27001A_015MA,B27001A_015EA,B27001A_016MA,B27001A_016EA,B27001A_017MA,B27001A_017EA,B27001A_018MA,B27001A_018EA,B27001A_019MA,B27001A_019EA,B27001A_020MA,B27001A_020EA,B27001A_021MA,B27001A_021EA,B27001A_022EA,B27001A_022MA,B27001A_023MA,B27001A_023EA,B27001A_024EA,B27001A_024MA,B27001A_025MA,B27001A_025EA,B27001A_026EA,B27001A_026MA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US13,5982700,15736,409812,6761,387562,7127,22250,2893,924337,7222,861696,8763,62641,5680,531693,5327,425300,6902,106393,4944,743394,5154,562193,7660,181201,7997,785409,5809,630326,7200,155083,7893,856752,5245,735783,6935,120969,6829,789563,2792,707961,5426,81602,5039,579196,2623,576197,2711,2999,1099,362544,2366,361059,2281,1485,681,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,339667,4399,23578,2002,23578,2002,0,182,33580,1900,33184,1927,396,364,25506,2275,23087,2102,2419,1584,54924,2067,51588,2246,3336,983,42760,1266,39133,1744,3627,1398,41849,993,39316,1155,2533,869,53240,994,50236,1405,3004,1110,41746,496,41555,522,191,184,22484,396,22484,396,0,182,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1494243,5763,118421,2710,113805,2661,4616,1290,265085,3096,249333,3684,15752,3177,135548,2623,112411,3319,23137,2838,191508,2770,153336,3702,38172,3719,182202,2633,151128,3700,31074,3364,181622,1997,156963,3463,24659,2833,190379,1233,172173,2321,18206,2059,138488,876,138407,892,81,89,90990,820,90801,770,189,177,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9126301,23397,615995,6002,602402,6009,13593,2069,1340307,8968,1306948,8554,33359,4310,806216,5180,735660,5623,70556,3928,1211076,6539,1076514,7632,134562,6020,1152228,6713,1042958,7448,109270,6192,1291898,5420,1202188,6476,89710,4805,1269750,3843,1206548,5521,63202,4451,822338,2846,817028,2852,5310,1025,616493,2666,614442,2643,2051,887,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5487510,9810,388611,3980,361299,4757,27312,2867,850316,5310,789464,7391,60852,5275,528275,3363,461259,5561,67016,5286,678423,3757,567936,7019,110487,6217,675065,3051,584907,5481,90158,5392,755025,2520,678395,4612,76630,4616,757509,2160,700889,4365,56620,4136,501100,1794,498896,1767,2204,847,353186,1625,352691,1623,495,276,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2789633,5944,200223,3110,194737,3226,5486,1146,422499,3479,409906,4388,12593,2271,273917,2433,254348,3587,19569,2534,341775,2529,313960,3413,27815,2876,325244,1842,304597,2287,20647,1746,367309,1627,349820,1901,17489,1661,393324,1135,378084,1987,15240,1770,258183,923,257477,952,706,475,207159,882,207002,856,157,136,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2418071,7848,187683,3358,179206,3685,8477,2094,388553,3929,369839,4690,18714,3128,234014,2880,202020,3841,31994,3695,308452,2909,261113,3348,47339,3748,284204,2339,246867,3402,37337,3029,308722,2037,280983,2887,27739,2511,329023,1552,306933,2488,22090,2196,212321,1186,211543,1287,778,382,165099,1298,164791,1278,308,238,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3803786,5681,270550,3995,260846,4199,9704,1673,567623,4295,542414,6030,25209,3797,349082,2479,317952,4168,31130,3854,469685,3070,420285,4541,49400,3437,480624,2497,440843,3697,39781,3589,532082,1367,497708,3410,34374,3081,528254,1329,506382,3068,21872,2526,366523,1347,365768,1433,755,410,239363,1398,238391,1595,972,726,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2868776,7775,201186,3366,194299,3734,6887,1809,417999,4584,402407,4772,15592,2600,248279,2659,211231,4050,37048,3589,395810,3505,318328,5372,77482,5087,355853,3792,289857,5114,65996,4763,386285,2547,337543,4159,48742,3848,397556,1862,355525,4023,42031,4013,274414,1419,273666,1503,748,412,191394,1424,191076,1441,318,302,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244499,1487,70154,2105,66118,2717,4036,1516,162109,2391,154038,2588,8071,1586,102487,1159,89855,2280,12632,2002,139619,1384,115914,2952,23705,2967,143030,676,124986,2609,18044,2492,186730,694,165910,2219,20820,2101,202220,725,188403,1570,13817,1490,142324,514,142090,555,234,172,95826,567,95770,574,56,74,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3342741,10506,213980,3960,206695,3903,7285,1714,459360,4154,444643,4559,14717,2691,280526,2853,261090,3598,19436,2535,435261,3866,391321,4252,43940,3544,390972,3597,363733,3685,27239,2985,499046,2410,477134,3061,21912,2576,492937,2137,475175,2708,17762,2284,328932,1469,327335,1537,1597,646,241727,1558,240729,1670,998,568,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5314915,12498,310720,5057,308270,4991,2450,800,695649,4946,687410,5547,8239,1963,515128,3453,498056,3968,17072,2552,694093,4143,656895,5795,37198,3798,623261,3793,602626,4340,20635,2691,800378,3849,777338,4579,23040,2564,776139,2637,760804,3364,15335,2252,516271,1917,515361,1915,910,498,383276,1629,382421,1713,855,704,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7735793,8640,482689,4271,467702,4634,14987,2041,1118190,4643,1082566,5503,35624,3633,717963,2866,656303,4241,61660,3639,915783,3536,810487,5894,105296,5327,897166,3028,819548,5119,77618,4430,1114680,2066,1039498,3832,75182,3636,1157263,1851,1100872,3606,56391,3471,770070,1644,767874,1835,2196,864,561989,1867,561245,1920,744,378,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4570440,7075,314800,3768,307660,3975,7140,1238,659344,3968,642912,4459,16432,2539,396826,2240,374499,3451,22327,2823,590728,2600,548315,4652,42413,4221,550997,2247,522994,3390,28003,3039,653941,1918,628728,2666,25213,2363,669802,1532,649996,2382,19806,1965,420697,1031,419987,1151,710,345,313305,1233,312900,1272,405,276,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1723845,4502,117569,2638,111706,2751,5863,1608,257852,3270,243860,3637,13992,2356,156037,3130,126024,3549,30013,3019,202143,3651,157646,4756,44497,3794,214647,2908,172115,4384,42532,3998,228271,2597,192009,3297,36262,3522,236141,1106,210223,2529,25918,2621,182856,1114,181916,1227,940,514,128329,1154,128244,1146,85,97,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931654,7559,342215,3845,322247,4772,19968,2777,730019,5185,688261,6346,41758,4312,453198,3253,381166,5364,72032,4944,625845,3668,520380,6459,105465,6339,591146,2395,512650,5448,78496,5494,673132,1877,602696,4539,70436,4436,691505,1628,635783,4199,55722,3889,476688,1413,474435,1614,2253,803,347906,1789,346887,1856,1019,527,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,906416,2391,60741,1583,58437,1708,2304,914,125284,1918,117197,2299,8087,1530,84107,1336,70468,2020,13639,1989,111006,1425,92728,2516,18278,2303,104529,1019,91121,2058,13408,1820,114885,726,99926,1911,14959,1786,140079,596,122692,1954,17387,1931,99126,561,98954,594,172,125,66659,678,66554,697,105,108,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1648302,6579,129708,2742,124037,2872,5671,1254,260640,2860,246537,3545,14103,2316,162264,2160,143227,3267,19037,2360,213033,2954,180068,3259,32965,2966,200526,2409,177696,2703,22830,2301,207526,1520,189630,2379,17896,1825,220675,856,208369,1281,12306,1326,142669,822,142227,853,442,248,111261,974,110966,1036,295,298,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1931827,14867,133798,3994,125573,3809,8225,1961,275246,5852,253863,6381,21383,2695,149874,3304,121672,3218,28202,3099,261508,4368,208901,5278,52607,4541,248516,3825,206586,3740,41930,3723,268236,3483,230834,3287,37402,3810,261224,2591,239791,3611,21433,2664,207824,1820,204665,2057,3159,1136,125601,1428,124012,1443,1589,698,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1231043,2291,69966,1674,68217,1655,1749,851,167760,1631,163530,1848,4230,1005,116968,1080,105955,2293,11013,2233,140313,1253,121705,2633,18608,2294,142594,867,130088,1608,12506,1740,193895,822,180068,1949,13827,1636,194401,647,182057,1880,12344,1852,124116,528,123735,622,381,365,81030,725,81030,725,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5997750,21366,382382,6172,371391,6362,10991,2111,864682,6807,833812,7895,30870,4553,490084,4945,440732,5616,49352,4431,706604,5506,599416,6606,107188,5140,718744,5512,633319,6091,85425,5623,920678,5162,849349,5528,71329,5283,875050,3566,825111,4400,49939,4083,577033,2815,571719,2959,5314,1401,462493,2400,460796,2426,1697,701,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1506779,13697,111103,3973,108464,4098,2639,1032,227602,5421,217686,5818,9916,2343,136541,3810,116046,4015,20495,2461,184135,4551,151797,4715,32338,3304,173424,4076,143819,4623,29605,3280,185014,2950,163179,3514,21835,2512,216892,2438,197857,3191,19035,2322,162758,2379,161411,2347,1347,645,109310,1907,108714,2012,596,536,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12483149,29597,781296,8175,763700,8017,17596,2261,1644507,11540,1608533,11386,35974,3812,1128002,5184,1051147,6743,76855,5181,1694111,8440,1508436,9656,185675,8672,1498828,7675,1364700,8213,134128,6951,1790915,6896,1677966,7836,112949,6234,1776800,5666,1701325,6897,75475,4141,1212023,4502,1205457,4741,6566,1291,956667,4541,954465,4606,2202,657,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6817890,14244,438437,6249,425678,6193,12759,2499,982944,7309,936600,7914,46344,4575,602539,6322,508142,7966,94397,6063,832598,6073,661541,7983,171057,8296,866690,6370,717258,8335,149432,7398,970552,4385,851690,6436,118862,6445,938101,2777,855415,5197,82686,5170,711739,2308,709119,2283,2620,886,474290,2445,473281,2466,1009,528,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654234,2498,51530,1480,48761,1673,2769,953,91122,1469,84968,2269,6154,1822,77679,1373,71189,1513,6490,1346,94809,1447,86489,2110,8320,1532,74457,1017,68330,1708,6127,1417,78402,801,73467,1341,4935,1021,88441,690,84671,1020,3770,828,53318,264,53038,308,280,210,44476,393,44363,423,113,118,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9400896,9068,612877,5497,582823,6565,30054,3300,1384575,5962,1322209,7904,62366,5830,834130,2618,763464,4435,70666,4013,1167360,3781,1035799,7239,131561,7010,1128501,3614,1032462,7254,96039,6084,1321737,2980,1227016,5677,94721,4624,1369601,2255,1290702,4808,78899,4460,915176,1983,911059,2316,4117,1075,666939,2145,664923,2162,2016,657,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2789689,6924,205276,3305,198647,3558,6629,1297,404125,4029,378929,4325,25196,2781,248759,2591,202948,3192,45811,2859,371330,2576,290895,4787,80435,4499,337303,2162,278132,3743,59171,3489,363488,1558,308839,3243,54649,3157,383071,1615,341282,2301,41789,2246,273291,1006,272161,1168,1130,569,203046,1167,202696,1188,350,189,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3405420,9402,219939,3839,212844,3797,7095,1854,468379,4687,453109,5215,15270,2460,287401,3052,252012,4461,35389,3826,453113,3933,397793,5209,55320,5116,436712,3918,391633,4673,45079,4115,441235,2944,407367,4086,33868,3433,489686,2024,460917,3381,28769,3183,366372,1582,365062,1693,1310,664,242583,1170,242093,1102,490,348,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10254565,12870,620799,5297,591512,5442,29287,2816,1377355,6093,1318714,7907,58641,4584,905063,4210,827136,6529,77927,5214,1264025,4156,1127411,7131,136614,5830,1177255,4356,1078778,6841,98477,5596,1472142,3131,1373937,6173,98205,5456,1548704,2639,1478352,4704,70352,4206,1053179,2501,1048234,2795,4945,973,836043,3050,833821,3189,2222,650,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,836961,6284,46340,1851,45000,1829,1340,803,102096,2043,100247,2117,1849,1009,86158,1584,80477,1763,5681,1393,106540,2230,94893,3080,11647,2567,94890,1524,89707,1626,5183,1221,125899,1368,119559,2262,6340,1587,125846,1069,121945,1427,3901,966,85007,1016,84677,999,330,236,64185,804,64146,801,39,64,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3240661,8310,207577,3844,198937,4260,8640,1925,445961,4045,424940,4621,21021,3005,284575,3559,243477,4169,41098,3916,400373,3697,313581,5802,86792,5614,393118,3378,330458,4888,62660,4772,447489,3094,385849,4889,61640,4526,456107,1291,415189,3707,40918,3582,374800,1425,372747,1440,2053,771,230661,1191,230333,1219,328,221,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
