GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001MA,B17014_001EA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004MA,B17014_004EA,B17014_005MA,B17014_005EA,B17014_006EA,B17014_006MA,B17014_007MA,B17014_007EA,B17014_008EA,B17014_008MA,B17014_009EA,B17014_009MA,B17014_010MA,B17014_010EA,B17014_011EA,B17014_011MA,B17014_012MA,B17014_012EA,B17014_013EA,B17014_013MA,B17014_014EA,B17014_014MA,B17014_015MA,B17014_015EA,B17014_016EA,B17014_016MA,B17014_017EA,B17014_017MA,B17014_018MA,B17014_018EA,B17014_019EA,B17014_019MA,B17014_020EA,B17014_020MA,B17014_021EA,B17014_021MA,B17014_022EA,B17014_022MA,B17014_023MA,B17014_023EA,B17014_024EA,B17014_024MA,B17014_025EA,B17014_025MA,B17014_026EA,B17014_026MA,B17014_027EA,B17014_027MA,B17014_028EA,B17014_028MA,B17014_029MA,B17014_029EA,B17014_030EA,B17014_030MA,B17014_031MA,B17014_031EA,B17014_032MA,B17014_032EA,B17014_033EA,B17014_033MA,B17014_034EA,B17014_034MA,B17014_035EA,B17014_035MA,state
0400000US13,2466415,18717,321564,10162,108946,6411,31012,2830,52802,4450,21450,2586,3682,1234,212618,8720,28936,3554,10796,2086,15094,2537,2685,848,361,310,183682,7523,59251,4373,109319,5843,12920,2163,2192,758,2144851,17728,1641463,16987,218693,5783,429970,10877,809070,13579,183730,8084,503388,12765,138453,5587,11392,1779,74846,4219,41272,3859,10943,1793,364935,10670,33532,2937,199818,9075,98409,5326,33176,3385,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,3354,884,3668,906,1837,676,402,202,11958,1693,3184,840,1363,544,1665,582,156,160,0,182,8774,1431,3398,920,4854,1149,492,303,30,49,288167,5332,223190,5096,24606,1949,54321,3109,103537,4262,40726,2686,64977,3212,21686,2171,1684,508,9301,1509,7569,1273,3132,653,43291,2925,2678,712,18700,1896,13851,1598,8062,1376,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,6024,1331,8485,1721,6009,1227,407,272,22821,2770,3594,940,1104,633,2067,749,423,373,0,193,19227,2657,4846,1219,11697,2329,2433,891,251,350,356601,6930,299928,6500,47510,2851,74108,3966,141219,5281,37091,2690,56673,3799,19733,2305,1112,380,11482,1928,5501,1010,1638,816,36940,3208,3703,899,20462,2429,9418,1369,3357,1150,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,30707,2513,49780,3680,19822,2058,4195,1000,199559,6666,28205,2850,10664,1819,14711,1957,2664,803,166,117,171354,6420,57466,4432,98400,4731,13762,1851,1726,574,2795400,17541,2181036,16720,267372,6004,512522,10565,1071214,12806,329928,7842,614364,13408,185757,7465,12553,1794,97825,5295,56697,3366,18682,2199,428607,10930,33119,2489,224756,7991,130384,4898,40348,3333,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,15450,1890,22966,2246,12360,1585,1604,536,113976,6291,16796,2334,6355,1370,9601,1692,801,335,39,49,97180,5526,33338,3064,56898,4070,6439,1309,505,361,1467339,11736,1161178,12824,161652,5209,279974,7701,572049,11036,147503,6133,306161,8431,101830,4867,6626,1190,61847,4520,28912,2349,4445,941,204331,6435,17446,1377,113132,5593,62036,4094,11717,1571,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,5614,925,7811,1445,6134,1042,784,319,40743,3172,8270,1777,1763,691,5863,1714,644,394,0,155,32473,2614,8525,1422,21149,2033,2277,741,522,483,735713,8038,607661,7993,80716,2471,118930,4339,331786,6897,76229,2901,128052,5321,45315,3226,2060,519,26278,2701,14193,1861,2784,821,82737,3796,4970,888,47742,2941,25125,2251,4900,939,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,5647,922,10269,1433,5050,874,850,385,38978,3394,8027,1801,2779,854,4133,1251,1067,534,48,110,30951,2922,9763,1641,18346,2188,2739,920,103,113,659986,8919,538817,8738,65357,2807,121833,4163,286463,6249,65164,3373,121169,5141,42343,3142,2018,531,24089,2387,13563,1763,2673,733,78826,3764,4706,903,45954,2904,23193,2066,4973,1099,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,26540,2255,23668,2444,11698,1741,796,447,95671,5260,18377,2312,8456,1388,7785,1450,1818,844,318,198,77294,4855,31285,2767,40981,3396,4292,1098,736,452,973466,9634,765418,9714,126402,3236,196141,5490,358967,6965,83908,3992,208048,6495,67378,3594,8645,1490,36050,3160,20288,2335,2395,624,140670,5592,17854,1744,77342,5069,36977,2822,8497,1564,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,16107,2284,18615,2916,6162,1489,616,387,121372,5569,15556,2338,6357,1684,8195,1478,730,448,274,312,105816,5229,37609,3603,59841,4039,7408,1694,958,439,945714,12281,705004,12699,96959,3867,194217,5857,338460,8988,75368,4181,240710,8866,70407,4517,5473,1116,43221,3536,18659,2453,3054,961,170303,7030,17112,1913,97016,5114,46694,3727,9481,1425,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,5117,953,3421,856,2163,579,259,255,19587,2122,4641,904,2309,856,1884,642,390,259,58,97,14946,2113,5768,1178,8131,1535,942,399,105,133,312379,5283,253482,5127,40052,2128,56458,2877,128423,4022,28549,2081,58897,3278,20234,1780,1259,404,13252,1642,4966,1097,757,473,38663,3087,4035,1122,20794,2088,11387,1563,2447,645,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,11353,1730,10599,1699,4767,1124,1048,507,69852,4569,11166,2052,4527,1127,5291,1355,1194,584,154,252,58686,4079,23138,2645,30403,2968,4439,1010,706,352,1357220,13051,1014700,11571,103943,4143,222922,6329,526935,10047,160900,5723,342520,9330,97096,4794,6997,1213,48684,3465,32678,2980,8737,1680,245424,8313,14919,1788,122549,5468,80096,3950,27860,2708,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,16542,2208,13538,1691,6732,1210,1535,582,89869,5202,12574,1998,4415,1128,7145,1596,888,478,126,146,77295,4762,29247,3013,39694,3343,7078,1502,1276,806,1485188,13099,1150367,12016,125363,3936,240695,7118,594168,10174,190141,6696,334821,9222,92720,4189,6425,1189,43792,3076,32081,3446,10422,1848,242101,7176,19238,1929,118542,5406,79137,4288,25184,2009,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,29459,2211,38954,2449,18665,2153,2584,663,185925,5805,30541,2654,11279,1674,16614,2176,2365,706,283,234,155384,5014,52571,3148,90094,4175,11458,1536,1261,450,2204137,13236,1732141,12836,300301,5060,416418,7626,787380,10079,228042,5546,471996,10482,151513,6062,12568,1350,84074,4727,45303,3310,9568,1620,320483,7556,34430,2140,165942,5977,97358,4098,22753,2334,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,9259,1137,10624,1354,8539,1296,1947,588,57057,3343,9183,1363,2395,803,5546,1062,861,371,381,319,47874,2926,12161,1361,31685,2610,3732,731,296,153,1296524,9332,1060989,8578,132552,3458,194714,4902,585102,7235,148621,4250,235535,6243,86067,4234,3828,736,46923,2945,27341,2445,7975,1356,149468,4497,7394,1056,80955,3923,48593,2571,12526,1633,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,13432,1758,13802,2361,5908,1399,472,327,92512,4910,11513,2120,5336,1452,5762,1472,390,350,25,41,80999,4626,34532,3469,41726,3263,3923,1028,818,422,617028,9334,451584,8506,75476,3662,120317,6166,210913,6634,44878,3078,165444,5979,45015,3456,3172,743,26376,2614,12890,2095,2577,905,120429,5041,12580,1802,66911,4652,32806,2991,8132,1545,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,17162,1858,22443,2184,12288,1641,1677,613,101510,5285,16695,1967,6323,1432,9177,1359,1016,524,179,155,84815,4978,26502,2679,50414,3889,6963,1265,936,507,1364219,12490,1083444,12427,164901,3925,245099,6492,539741,10124,133703,5497,280775,8370,85218,4977,7503,1352,50197,3822,21603,2521,5915,1395,195557,5965,16787,1861,107270,5316,58965,3281,12535,1593,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,3530,905,3408,692,1814,564,384,274,14318,1809,2571,776,1017,523,1470,492,84,61,0,165,11747,1663,4614,1002,6865,1380,207,162,61,64,229647,4470,193712,4688,30259,1807,43658,2605,101452,4085,18343,1719,35935,2816,13030,1629,846,489,8207,1449,3137,701,840,388,22905,2093,2094,688,12433,1699,7404,1153,974,422,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,3145,635,6208,1136,4251,910,278,202,26212,2356,5178,1094,1545,680,2894,815,739,351,0,155,21034,2286,5308,1317,13845,1825,1793,657,88,105,429703,5195,355544,5284,39615,1937,69008,2917,198402,4893,48519,2488,74159,3670,24214,2203,818,292,13145,1385,8707,1329,1544,442,49945,2659,3096,746,25324,1849,17805,1915,3720,902,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,9386,1287,12198,1708,4389,945,771,395,45369,3673,8295,1669,2784,877,4809,1405,702,371,0,204,37074,3276,13593,2178,20339,2198,3142,910,0,204,587242,9256,429996,7903,69724,3334,111764,4729,196797,6181,51711,3068,157246,5712,55168,3569,3633,970,30072,2494,15508,1886,5955,1398,102078,4823,8877,1539,52486,3496,30702,2528,10013,1802,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,2408,774,1788,642,838,407,266,247,11835,1762,1316,488,673,335,607,340,36,60,0,184,10519,1588,4153,1094,5553,1239,763,567,50,81,324338,6142,263644,6744,35167,1999,54285,2659,133253,5122,40939,2573,60694,4205,19625,2526,1461,715,9969,1623,6889,1419,1306,658,41069,3101,3094,880,21108,2248,13280,1640,3587,983,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,23064,2787,29539,2550,11371,1720,2088,668,112080,5626,17908,2285,6888,1684,9732,1398,1080,432,208,297,94172,5482,36351,3043,49235,4405,8034,1704,552,367,2027744,14882,1565999,12674,171064,5327,371774,8227,763045,12006,260116,7569,461745,11400,138332,6320,7258,1118,67362,4914,45893,3318,17819,2260,323413,9374,26964,2376,159445,7851,103935,4746,33069,3149,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,8099,1229,13187,2055,7015,1484,1504,661,42267,3390,8360,1331,2497,667,4945,1245,588,312,330,307,33907,3119,11624,1863,18846,2414,3102,929,335,219,413332,6892,312071,6200,52212,2469,88097,4068,140900,4772,30862,2546,101261,4002,35642,2993,3231,936,20394,2532,10116,1631,1901,765,65619,3836,6654,1117,35743,3085,18550,1965,4672,940,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,59066,4437,84607,4867,40347,2813,6094,1366,339087,8184,52598,3346,21015,1995,27085,2505,3801,1003,697,490,286489,7833,117399,5541,142881,6438,22577,2468,3632,1012,4031917,19646,2965905,18185,361027,6465,704214,11090,1436164,16857,464500,9775,1066012,14557,306856,8560,20310,2152,155137,6994,94475,4908,36934,2822,759156,13130,59485,4078,380210,11508,235646,6991,83815,4100,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
