GEO_ID,B25003G_001E,B25003G_001M,B25003G_002E,B25003G_002M,B25003G_003E,B25003G_003M,NAME,B25003G_001MA,B25003G_001EA,B25003G_002MA,B25003G_002EA,B25003G_003MA,B25003G_003EA,state
0400000US01,23592,2290,13351,1792,10241,1685,Alabama,null,null,null,null,null,null,01
0400000US02,13146,1298,7517,1168,5629,879,Alaska,null,null,null,null,null,null,02
0400000US04,49645,3723,21316,1940,28329,3044,Arizona,null,null,null,null,null,null,04
0400000US05,16789,2315,10509,1939,6280,1268,Arkansas,null,null,null,null,null,null,05
0400000US06,396677,8902,175410,5420,221267,7539,California,null,null,null,null,null,null,06
0400000US08,41962,3015,22061,2445,19901,1984,Colorado,null,null,null,null,null,null,08
0400000US09,23119,2658,8910,1403,14209,2387,Connecticut,null,null,null,null,null,null,09
0400000US10,6106,1197,3331,828,2775,868,Delaware,null,null,null,null,null,null,10
0400000US11,7086,1105,2863,707,4223,956,District of Columbia,null,null,null,null,null,null,11
0400000US12,118853,6758,66151,4825,52702,4423,Florida,null,null,null,null,null,null,12
0400000US13,52346,3671,27322,2831,25024,2446,Georgia,null,null,null,null,null,null,13
0400000US15,74120,3192,39804,2220,34316,2503,Hawaii,null,null,null,null,null,null,15
0400000US16,10187,1799,5732,1416,4455,1094,Idaho,null,null,null,null,null,null,16
0400000US17,62159,3696,29794,2357,32365,2657,Illinois,null,null,null,null,null,null,17
0400000US18,29212,2746,15568,2118,13644,1813,Indiana,null,null,null,null,null,null,18
0400000US19,11197,1909,5490,1233,5707,1273,Iowa,null,null,null,null,null,null,19
0400000US20,20725,2150,10033,1344,10692,1586,Kansas,null,null,null,null,null,null,20
0400000US21,19964,1922,11175,1635,8789,1201,Kentucky,null,null,null,null,null,null,21
0400000US22,20518,2589,13036,1886,7482,1595,Louisiana,null,null,null,null,null,null,22
0400000US23,8624,1281,4258,960,4366,899,Maine,null,null,null,null,null,null,23
0400000US24,41985,3069,22090,2365,19895,2152,Maryland,null,null,null,null,null,null,24
0400000US25,45852,3284,17371,1927,28481,2892,Massachusetts,null,null,null,null,null,null,25
0400000US26,61695,3610,33483,2836,28212,2793,Michigan,null,null,null,null,null,null,26
0400000US27,33861,2684,16233,1638,17628,1965,Minnesota,null,null,null,null,null,null,27
0400000US28,7949,1631,4588,1212,3361,999,Mississippi,null,null,null,null,null,null,28
0400000US29,35520,2992,19009,2187,16511,2002,Missouri,null,null,null,null,null,null,29
0400000US30,7667,1333,3519,951,4148,1073,Montana,null,null,null,null,null,null,30
0400000US31,7994,1290,4158,797,3836,853,Nebraska,null,null,null,null,null,null,31
0400000US32,31175,2477,12910,1603,18265,2128,Nevada,null,null,null,null,null,null,32
0400000US33,4593,925,2500,708,2093,614,New Hampshire,null,null,null,null,null,null,33
0400000US34,54256,3358,25165,2319,29091,2626,New Jersey,null,null,null,null,null,null,34
0400000US35,17622,2180,9206,1512,8416,1626,New Mexico,null,null,null,null,null,null,35
0400000US36,143707,7327,48553,3444,95154,6158,New York,null,null,null,null,null,null,36
0400000US37,50261,3461,26693,2712,23568,2539,North Carolina,null,null,null,null,null,null,37
0400000US38,6268,1256,2272,859,3996,1041,North Dakota,null,null,null,null,null,null,38
0400000US39,68559,4427,29027,2646,39532,3370,Ohio,null,null,null,null,null,null,39
0400000US40,80158,3290,46156,2257,34002,2244,Oklahoma,null,null,null,null,null,null,40
0400000US41,48290,3674,23739,2180,24551,2754,Oregon,null,null,null,null,null,null,41
0400000US42,62960,3947,28098,2513,34862,3197,Pennsylvania,null,null,null,null,null,null,42
0400000US44,8232,1659,3388,1089,4844,1230,Rhode Island,null,null,null,null,null,null,44
0400000US45,19633,2380,9618,1292,10015,1929,South Carolina,null,null,null,null,null,null,45
0400000US46,5902,1252,3204,988,2698,695,South Dakota,null,null,null,null,null,null,46
0400000US47,34102,2920,17457,2029,16645,2389,Tennessee,null,null,null,null,null,null,47
0400000US48,163465,6032,83563,3781,79902,5027,Texas,null,null,null,null,null,null,48
0400000US49,14939,1884,8021,1363,6918,1277,Utah,null,null,null,null,null,null,49
0400000US50,3910,793,2165,619,1745,604,Vermont,null,null,null,null,null,null,50
0400000US51,65613,4153,34141,3132,31472,3157,Virginia,null,null,null,null,null,null,51
0400000US53,94976,5261,43025,3065,51951,4625,Washington,null,null,null,null,null,null,53
0400000US54,6798,1319,3550,957,3248,944,West Virginia,null,null,null,null,null,null,54
0400000US55,26258,2147,11423,1347,14835,1818,Wisconsin,null,null,null,null,null,null,55
0400000US56,3159,907,1607,674,1552,657,Wyoming,null,null,null,null,null,null,56
0400000US72,53161,3881,31169,2568,21992,2454,Puerto Rico,null,null,null,null,null,null,72
