GEO_ID,B19301A_001E,B19301A_001M,NAME,B19301A_001MA,B19301A_001EA,state
0400000US01,28235,383,Alabama,null,null,01
0400000US02,41133,1206,Alaska,null,null,02
0400000US04,29115,333,Arizona,null,null,04
0400000US05,25864,447,Arkansas,null,null,05
0400000US06,35523,198,California,null,null,06
0400000US08,35676,360,Colorado,null,null,08
0400000US09,44134,574,Connecticut,null,null,09
0400000US10,34522,1040,Delaware,null,null,10
0400000US11,81474,4645,District of Columbia,null,null,11
0400000US12,30582,205,Florida,null,null,12
0400000US13,31583,368,Georgia,null,null,13
0400000US15,40010,1281,Hawaii,null,null,15
0400000US16,24935,564,Idaho,null,null,16
0400000US17,35754,280,Illinois,null,null,17
0400000US18,27907,260,Indiana,null,null,18
0400000US19,29973,335,Iowa,null,null,19
0400000US20,30533,469,Kansas,null,null,20
0400000US21,25942,317,Kentucky,null,null,21
0400000US22,30792,443,Louisiana,null,null,22
0400000US23,29112,666,Maine,null,null,23
0400000US24,44016,444,Maryland,null,null,24
0400000US25,41556,384,Massachusetts,null,null,25
0400000US26,30171,214,Michigan,null,null,26
0400000US27,35930,321,Minnesota,null,null,27
0400000US28,26281,534,Mississippi,null,null,28
0400000US29,29155,297,Missouri,null,null,29
0400000US30,29352,609,Montana,null,null,30
0400000US31,30708,514,Nebraska,null,null,31
0400000US32,30382,527,Nevada,null,null,32
0400000US33,36589,679,New Hampshire,null,null,33
0400000US34,41743,421,New Jersey,null,null,34
0400000US35,26722,490,New Mexico,null,null,35
0400000US36,40483,344,New York,null,null,36
0400000US37,30430,276,North Carolina,null,null,37
0400000US38,35895,944,North Dakota,null,null,38
0400000US39,30077,208,Ohio,null,null,39
0400000US40,28919,326,Oklahoma,null,null,40
0400000US41,30269,351,Oregon,null,null,41
0400000US42,32865,214,Pennsylvania,null,null,42
0400000US44,34749,801,Rhode Island,null,null,44
0400000US45,29899,388,South Carolina,null,null,45
0400000US46,30461,705,South Dakota,null,null,46
0400000US47,28338,331,Tennessee,null,null,47
0400000US48,30067,184,Texas,null,null,48
0400000US49,27132,364,Utah,null,null,49
0400000US50,31747,778,Vermont,null,null,50
0400000US51,38687,349,Virginia,null,null,51
0400000US53,35872,397,Washington,null,null,53
0400000US54,23840,371,West Virginia,null,null,54
0400000US55,31605,251,Wisconsin,null,null,55
0400000US56,32735,1255,Wyoming,null,null,56
0400000US72,12321,330,Puerto Rico,null,null,72
