GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,C27012_023E,C27012_023M,C27012_024E,C27012_024M,C27012_025E,C27012_025M,C27012_026E,C27012_026M,C27012_027E,C27012_027M,C27012_028E,C27012_028M,C27012_029E,C27012_029M,C27012_030E,C27012_030M,C27012_031E,C27012_031M,C27012_032E,C27012_032M,C27012_033E,C27012_033M,C27012_034E,C27012_034M,C27012_035E,C27012_035M,C27012_036E,C27012_036M,C27012_037E,C27012_037M,C27012_038E,C27012_038M,C27012_039E,C27012_039M,C27012_040E,C27012_040M,C27012_041E,C27012_041M,C27012_042E,C27012_042M,C27012_043E,C27012_043M,C27012_044E,C27012_044M,C27012_045E,C27012_045M,C27012_046E,C27012_046M,NAME,C27012_001EA,C27012_001MA,C27012_002MA,C27012_002EA,C27012_003MA,C27012_003EA,C27012_004MA,C27012_004EA,C27012_005MA,C27012_005EA,C27012_006EA,C27012_006MA,C27012_007MA,C27012_007EA,C27012_008MA,C27012_008EA,C27012_009MA,C27012_009EA,C27012_010MA,C27012_010EA,C27012_011EA,C27012_011MA,C27012_012MA,C27012_012EA,C27012_013MA,C27012_013EA,C27012_014MA,C27012_014EA,C27012_015MA,C27012_015EA,C27012_016MA,C27012_016EA,C27012_017MA,C27012_017EA,C27012_018MA,C27012_018EA,C27012_019MA,C27012_019EA,C27012_020MA,C27012_020EA,C27012_021MA,C27012_021EA,C27012_022EA,C27012_022MA,C27012_023MA,C27012_023EA,C27012_024MA,C27012_024EA,C27012_025MA,C27012_025EA,C27012_026MA,C27012_026EA,C27012_027EA,C27012_027MA,C27012_028MA,C27012_028EA,C27012_029MA,C27012_029EA,C27012_030MA,C27012_030EA,C27012_031MA,C27012_031EA,C27012_032EA,C27012_032MA,C27012_033EA,C27012_033MA,C27012_034EA,C27012_034MA,C27012_035MA,C27012_035EA,C27012_036EA,C27012_036MA,C27012_037MA,C27012_037EA,C27012_038MA,C27012_038EA,C27012_039EA,C27012_039MA,C27012_040EA,C27012_040MA,C27012_041EA,C27012_041MA,C27012_042MA,C27012_042EA,C27012_043MA,C27012_043EA,C27012_044EA,C27012_044MA,C27012_045EA,C27012_045MA,C27012_046EA,C27012_046MA,state
0400000US13,7524722,4418,3322667,22282,3216693,23079,2795793,24157,2423262,26393,344625,8504,10944,1691,71345,5319,420900,12464,105974,4865,104972,4812,63761,3815,20891,2258,87858,4304,6024,994,1002,508,1670757,20354,1518110,20116,1108472,19810,743033,16081,235375,10547,18151,2163,130646,6279,409638,11536,152647,5070,150487,5034,59330,3736,46229,3197,144885,5029,11507,1645,2160,981,2531298,21634,1519615,20942,1139155,18081,509569,12778,187706,7469,213439,7762,371258,11822,380460,10851,1011683,7842,1003676,8151,311670,8474,285225,9235,992843,8230,163428,6050,8007,1893,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1064067,2623,479896,7228,454358,6808,440218,6953,389899,6806,34240,2950,1657,667,21985,2788,14140,2200,25538,1944,25451,1955,20560,1859,4420,876,17581,1646,1096,540,87,107,245355,6038,215172,5972,197185,5784,130502,5213,27587,2675,2762,789,38137,2924,17987,2314,30183,2177,29612,2071,15654,1519,7777,1168,27697,1981,1547,497,571,698,338816,6545,161671,5904,145727,5493,59875,3287,21203,2232,16471,1893,53603,4158,15944,2306,177145,2903,176388,2986,79255,3624,43733,2028,172698,3000,26237,2514,757,414,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200908,1938,489929,8153,473474,8018,411437,9266,345401,8616,63937,3969,1391,634,10910,1801,62037,4867,16455,1909,16337,1908,8860,1382,4739,1131,14264,1764,1092,587,118,130,327090,8012,291871,7367,230094,6450,144593,6294,63320,4837,4704,982,28908,3225,61777,5453,35219,3025,35219,3025,9497,2008,14258,1620,34748,2997,2924,933,0,193,383889,8183,196560,7639,165240,7127,67162,4943,38732,3127,31240,3313,55969,4622,31320,2869,187329,3789,187078,3802,42688,2556,79529,4126,185773,3739,21000,2407,251,180,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9723598,2714,4338246,22302,4183956,21151,3858678,22567,3332352,20631,392499,10470,16611,2107,231639,9684,325278,11700,154290,5189,151947,5138,95384,3818,36355,2467,121301,4244,5200,1033,2343,863,2347471,20348,2124400,18611,1861830,18631,1178167,15203,308071,8314,30496,2607,418738,10908,262570,9514,223071,6392,221589,6498,83660,3967,83311,4041,213059,6386,11441,1407,1482,547,3037881,21860,1650221,19610,1427882,19379,620791,11926,207097,7926,199240,6031,558174,13629,222339,7601,1387660,7872,1376655,8026,434005,7768,505130,9429,1353689,9039,172039,6071,11005,1643,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4944261,3177,2174273,16935,2106875,16181,1916323,17375,1706534,16281,179742,8368,10463,1861,72207,5028,190552,7927,67398,4180,66636,4118,39098,2903,17154,1776,55090,3703,1801,468,762,511,1209982,14956,1085730,14542,887117,13306,625703,11905,142237,6115,21166,2447,144382,5801,198613,8665,124252,4332,123598,4301,37556,2351,51133,2908,121093,4337,6644,1007,654,418,1560006,15904,822565,14161,694397,13612,306415,9733,106379,4566,145973,6121,245581,9522,128168,6111,737441,5940,734754,5775,222654,6220,296621,6664,728941,5659,75158,4186,2687,898,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2353916,2150,1124628,10930,1084605,10873,1027636,11223,886875,11362,120307,4851,4706,857,54722,4879,56969,4659,40023,2392,39636,2307,20138,1721,14434,1272,33615,1798,2383,702,387,314,598437,8770,520293,8459,475138,8061,311239,7590,81111,4555,15288,1594,101038,4761,45155,3397,78144,3028,77915,3014,21361,1752,40272,2498,76688,3001,6258,977,229,144,630851,8634,271491,8050,245223,7843,99846,4727,46678,3301,43466,3030,100100,4984,26268,2592,359360,3810,358994,3740,84359,3575,190601,4325,357143,3859,45104,2559,366,349,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2131165,2774,1006242,10916,962494,10252,875423,10098,770660,11348,110623,5231,3312,774,17400,2126,87071,6014,43748,2933,43516,2949,25016,2600,13592,1528,35990,2416,1467,531,232,185,518379,9640,457183,8969,378850,8477,261805,7201,79839,4560,11302,1927,41673,3182,78333,5060,61196,2814,61025,2821,15106,1548,27621,1685,59495,2800,3052,563,171,183,606544,10212,304382,9161,247286,8625,112769,5152,53089,3869,47528,2852,70533,4511,57096,4049,302162,3641,301092,3672,68013,3891,145078,4228,298825,3671,33183,2532,1070,473,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3334524,2918,1362083,12431,1313768,12528,1231154,12826,1043578,14047,113243,6137,10302,1944,100672,4924,82614,5827,48315,2570,48080,2549,29592,2282,12197,1734,41686,2325,2267,599,235,176,757465,11652,684990,10766,603486,10284,344504,8897,82936,4931,17038,2618,186489,6928,81504,5127,72475,3586,72042,3515,29955,2249,25300,2065,69840,3299,6639,1251,433,378,1214976,10884,684197,10490,632033,10033,196812,5956,68620,4402,155132,6621,321346,9294,52164,3635,530779,4181,529068,4243,173961,5481,177319,5179,523986,4326,85601,4311,1711,811,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3452753,3428,1464223,16887,1402511,16505,1228429,16757,1051798,16844,150289,6630,8952,1724,47114,3741,174082,7953,61712,2977,61385,2955,35517,2738,12241,1581,52109,2792,4853,1140,327,332,744680,13690,675940,13545,509271,11556,323949,9634,99691,5139,15920,2213,92242,5333,166669,8178,68740,3826,68471,3824,27068,2316,21203,1902,66092,3870,5486,992,269,226,1243850,14705,742320,14437,579932,11722,229185,8002,86440,4680,126838,5524,237726,9776,162388,8948,501530,5034,499557,5043,139294,4462,143243,4638,489844,5129,96870,4739,1973,674,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059530,1709,422579,8382,404816,8074,369349,7486,319803,7459,39588,3180,1734,645,15350,1827,35467,3695,17763,1854,17664,1851,9001,1229,4626,1093,15050,1758,832,350,99,144,292836,7260,249883,6851,211329,6857,129418,5902,45030,2824,6508,1138,39670,3697,38554,3739,42953,2485,42797,2472,14637,1434,13273,1399,41117,2256,4752,1030,156,129,344115,7301,161495,6820,139810,6065,41883,3557,19951,2105,42040,3059,73116,4223,21685,2269,182620,3153,182521,3154,47542,3075,62391,2954,180402,3301,36579,2339,99,90,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562368,2512,2228921,16021,2134028,16086,1995811,16699,1716980,16734,211281,6829,9919,1609,109070,6108,138217,6238,94893,4459,94019,4348,68605,3384,17507,1618,74535,3784,3201,737,874,517,1020207,14478,912631,13936,801580,13663,528000,10122,122734,5561,17277,2304,165833,7228,111051,6318,107576,4805,107455,4784,59896,3534,33171,2348,102417,4573,7074,1009,121,110,1313240,14712,692126,13890,613416,12702,282892,8316,87075,4567,90301,4877,234442,8707,78710,5427,621114,5834,613155,5966,279341,7072,185441,5529,598092,5991,85458,4446,7959,1429,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5334166,1162,2341990,17319,2242685,17035,2175761,17228,1867021,16998,182524,6538,7304,1346,207693,7677,66924,4684,99305,4311,98871,4341,68950,3536,20853,2262,74780,4336,5867,1133,434,404,1474078,16319,1316352,16528,1252161,15638,780807,12246,181173,6674,26913,2837,353273,10284,64191,4980,157726,4753,157485,4734,75797,3620,52497,3092,149529,4614,15291,1747,241,214,1518098,16221,769400,14441,730690,14112,288192,7698,94376,4838,112880,6357,373855,11872,38710,3667,748698,6230,745810,6303,269127,7272,254075,6785,728757,6413,147513,5750,2888,1108,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7606357,2462,2993817,15990,2903064,16014,2712150,15521,2358724,15285,264822,7582,12964,1840,168943,6940,190914,7827,90753,3593,90579,3598,59865,3008,21839,1771,76312,3044,3476,588,174,140,1944543,14736,1768666,14250,1560005,13692,987791,11939,226864,6587,34671,2553,390103,10427,208661,8064,175877,4620,175155,4679,82493,2779,65084,2853,170955,4497,13139,1390,722,407,2667997,15630,1401393,15114,1277286,14425,531351,10866,162240,5791,264668,6946,588281,10409,124107,5762,1266604,5995,1262616,6039,596390,8197,445686,6406,1251602,6136,167319,4177,3988,1124,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
