GEO_ID,B19326_001E,B19326_001M,B19326_002E,B19326_002M,B19326_003E,B19326_003M,B19326_004E,B19326_004M,B19326_005E,B19326_005M,B19326_006E,B19326_006M,B19326_007E,B19326_007M,NAME,B19326_001MA,B19326_001EA,B19326_002MA,B19326_002EA,B19326_003EA,B19326_003MA,B19326_004EA,B19326_004MA,B19326_005EA,B19326_005MA,B19326_006EA,B19326_006MA,B19326_007EA,B19326_007MA,state
0400000US01,23693,350,30569,381,46358,584,15451,347,19047,350,35453,539,11860,134,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,31232,640,38939,1901,59338,3864,18608,1165,25587,759,45627,2527,13569,755,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,26678,206,31598,295,45870,575,18127,382,22082,240,38314,682,13201,235,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,22972,354,27974,788,41368,514,15144,423,18728,374,33108,996,11590,176,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28068,181,33437,343,51197,151,16707,127,22817,178,45336,271,12814,104,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,31664,179,38641,601,52485,740,19935,447,25901,307,42380,558,14469,330,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,35029,510,42428,816,62733,1785,19803,600,27468,584,51712,533,15778,282,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,31251,503,37173,1014,51974,815,19271,1015,25801,921,46134,1143,14666,575,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,41724,881,48582,3225,75134,5153,14573,1123,37243,1655,64063,3059,14767,1109,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,25364,126,30289,161,41788,218,17728,239,21287,141,36321,229,13022,132,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,26244,193,31751,262,46488,405,15681,259,21360,191,37520,508,11868,124,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31905,316,37002,560,50188,1084,19508,833,27380,698,41164,468,15231,505,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23909,547,31498,481,45296,1239,17160,653,17877,510,32498,1236,11647,258,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,30140,145,37299,284,54392,1135,18009,274,23503,285,42076,273,13270,178,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,26452,184,33617,699,48691,731,17358,312,20702,189,36558,334,12181,139,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28771,454,36608,405,49081,953,17853,486,22201,277,37050,411,12910,276,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,28576,524,35973,421,49961,838,16822,413,22276,283,37402,500,13148,303,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,23828,304,29926,437,45442,526,15507,303,19454,336,36105,387,11731,117,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24508,378,31679,354,50644,383,15115,386,19399,415,35195,550,11499,162,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26027,355,31750,532,49195,1882,17026,440,21267,400,38157,1438,13517,439,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,36316,275,42835,935,61501,335,19129,512,30711,276,51415,363,15180,258,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,32352,207,41185,320,62969,1453,17480,386,26552,344,52137,367,14543,251,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,26150,174,33455,439,51082,190,18109,283,20548,151,39025,654,12790,148,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31841,135,39516,480,53287,978,19715,384,25983,250,43340,679,14774,217,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,22199,302,27650,794,41700,444,14534,471,18043,510,31577,364,11272,185,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26369,192,32272,199,46893,444,17260,293,21377,233,36535,329,12402,122,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25507,459,31918,743,47871,1632,18361,705,20353,404,35355,1000,12690,405,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29132,494,36008,486,48306,1043,16467,441,22586,471,37764,1063,12322,223,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,27865,544,32075,321,45441,716,18944,582,23367,493,37292,521,14105,357,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,32243,431,40568,546,59918,2014,18884,893,26077,710,45194,907,14983,560,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,33301,496,41733,332,62402,587,19080,376,26688,263,51174,279,15053,218,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,23534,463,28465,954,42980,2504,15064,592,19682,558,36028,757,11867,253,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,30530,128,36285,240,54278,970,16956,176,25193,162,47213,306,13412,147,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,25566,183,30928,230,43554,1047,16140,282,20996,183,36893,284,12480,120,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31782,439,41810,773,55392,1452,19842,1134,24644,700,38012,1388,13171,680,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,26798,135,33925,385,50745,190,17287,244,21371,162,39055,502,12869,155,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25477,210,31957,288,46049,559,16285,272,20330,222,33281,653,11867,146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,26188,258,31944,397,49834,913,17936,407,21807,275,40334,492,13690,251,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,27846,219,35716,250,51717,215,18281,260,21913,157,40983,225,13006,132,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30129,707,36641,789,52156,763,16992,949,23514,1086,46417,1455,13746,627,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,24806,313,30808,264,44859,1108,16418,345,20339,289,35334,395,12163,128,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27699,728,35506,778,45487,807,17256,809,22273,672,34814,935,11936,324,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,24732,265,30732,252,45264,464,15869,260,20289,231,35601,345,11891,117,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27251,126,33822,359,47981,509,15833,177,21646,148,38130,469,11671,85,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
