GEO_ID,C21001H_001E,C21001H_001M,C21001H_002E,C21001H_002M,C21001H_003E,C21001H_003M,C21001H_004E,C21001H_004M,C21001H_005E,C21001H_005M,C21001H_006E,C21001H_006M,C21001H_007E,C21001H_007M,C21001H_008E,C21001H_008M,C21001H_009E,C21001H_009M,C21001H_010E,C21001H_010M,C21001H_011E,C21001H_011M,C21001H_012E,C21001H_012M,C21001H_013E,C21001H_013M,C21001H_014E,C21001H_014M,C21001H_015E,C21001H_015M,NAME,C21001H_001EA,C21001H_001MA,C21001H_002MA,C21001H_002EA,C21001H_003EA,C21001H_003MA,C21001H_004EA,C21001H_004MA,C21001H_005EA,C21001H_005MA,C21001H_006MA,C21001H_006EA,C21001H_007MA,C21001H_007EA,C21001H_008EA,C21001H_008MA,C21001H_009EA,C21001H_009MA,C21001H_010EA,C21001H_010MA,C21001H_011EA,C21001H_011MA,C21001H_012MA,C21001H_012EA,C21001H_013MA,C21001H_013EA,C21001H_014EA,C21001H_014MA,C21001H_015EA,C21001H_015MA,state
0400000US24,2511900,2779,1211311,1883,958159,1751,91847,4767,866312,5061,253152,661,118704,3069,134448,2982,1300589,1562,981396,1556,17010,1903,964386,2451,319193,254,3752,861,315441,909,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4081683,4050,1949180,2512,1555165,2435,113336,4854,1441829,5516,394015,535,171346,4300,222669,4296,2132503,2221,1613060,2193,9370,1541,1603690,3013,519443,718,5544,964,513899,1202,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5998866,2161,2932720,1550,2331844,1412,190607,6015,2141237,6141,600876,463,270030,4902,330846,4830,3066146,1139,2324362,1053,25173,2244,2299189,2481,741784,439,7575,934,734209,984,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3534108,1385,1734931,1207,1394538,1209,115238,4272,1279300,4667,340393,100,166298,3127,174095,3135,1799177,599,1381784,585,13837,1467,1367947,1551,417393,122,4249,935,413144,953,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1340688,1326,648572,1043,507929,1013,47531,3750,460398,3792,140643,257,63546,2877,77097,2962,692116,721,514693,781,6489,1384,508204,1471,177423,329,2645,774,174778,783,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3827593,2212,1856541,1644,1479691,1609,149295,5050,1330396,5154,376850,171,190789,3820,186061,3818,1971052,1317,1498123,1266,19119,2208,1479004,2427,472929,261,5397,928,467532,990,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,713487,890,356157,828,275651,800,31655,2320,243996,2473,80506,152,39399,1864,41107,1885,357330,232,269703,205,5603,977,264100,1013,87627,91,1237,474,86390,482,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1184101,1187,578532,968,462657,964,46573,2847,416084,2932,115875,32,57543,2048,58332,2053,605569,607,461213,581,7406,1111,453807,1195,144356,112,1510,469,142846,484,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1210896,1412,613185,1082,463558,1065,65014,3595,398544,3509,149627,228,81942,2539,67685,2587,597711,724,440604,642,9685,1609,430919,1667,157107,250,2786,709,154321,743,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,982129,945,479186,894,383193,881,38404,2751,344789,2768,95993,156,50378,2031,45615,2074,502943,232,387613,226,5936,1282,381677,1298,115330,78,2026,661,113304,662,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4064645,2503,1955552,1650,1531439,1428,73905,3300,1457534,3379,424113,694,179990,4815,244123,4826,2109093,1390,1548654,1267,8246,1038,1540408,1699,560439,356,3315,702,557124,799,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,668531,1426,326316,1189,235579,1257,34018,2464,201561,2693,90737,523,48400,2189,42337,2210,342215,711,237287,771,5011,792,232276,1110,104928,647,1606,502,103322,835,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9003006,4915,4349239,3761,3443848,3725,201729,6571,3242119,7843,905391,461,362196,6306,543195,6235,4653767,2449,3483190,2166,24201,2166,3458989,2816,1170577,955,8552,1272,1162025,1657,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5126248,4654,2453747,3779,1922603,3778,198883,6682,1723720,8053,531144,98,248639,4728,282505,4707,2672501,1845,2004286,1712,29400,2681,1974886,3206,668215,405,5610,950,662605,1108,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,508405,958,257744,942,211237,949,19042,1709,192195,1863,46507,64,20284,1235,26223,1230,250661,288,194259,287,2983,1016,191276,1032,56402,73,271,149,56131,175,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7345702,2327,3559866,1491,2846899,1459,281977,8879,2564922,8800,712967,298,338727,5606,374240,5637,3785836,1176,2872691,1170,31844,2507,2840847,2467,913145,300,7919,1109,905226,1197,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2067192,2209,1001445,1714,786312,1710,98724,3980,687588,4467,215133,218,108773,2645,106360,2669,1065747,974,798911,886,14377,1515,784534,1781,266836,336,4063,720,262773,805,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2526909,889,1230372,741,955006,686,108275,4193,846731,4345,275366,212,140121,3431,135245,3446,1296537,501,968598,495,14815,1790,953783,1705,327939,116,6127,1051,321812,1052,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8059155,3198,3896344,2019,3055118,1803,256961,6265,2798157,6851,841226,568,407069,6675,434157,6630,4162811,1530,3071345,1406,29444,1967,3041901,2541,1091466,377,10505,1512,1080961,1533,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,647434,1239,307209,707,242291,652,19616,2231,222675,2289,64918,279,31828,1896,33090,1836,340225,804,252886,798,1888,751,250998,1072,87339,197,1175,496,86164,531,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2507667,2520,1207821,2148,929891,2145,108317,4319,821574,5166,277930,70,145994,3795,131936,3799,1299846,945,966177,935,14917,2418,951260,2526,333669,91,3207,719,330462,728,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,554656,1019,274539,907,216577,909,21848,1910,194729,2033,57962,15,26812,1588,31150,1588,280117,450,211526,429,3824,909,207702,955,68591,158,430,202,68161,251,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3903256,2481,1876735,1916,1484876,1917,155266,6515,1329610,6581,391859,70,179727,4192,212132,4199,2026521,1130,1539089,1097,22281,2483,1516808,2689,487432,199,6451,1194,480981,1184,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9420595,4213,4605584,3575,3666260,3646,426738,9950,3239522,10599,939324,980,455893,6347,483431,6346,4815011,2535,3675460,2389,68736,4518,3606724,5043,1139551,716,14027,1892,1125524,2072,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1683749,1113,834471,888,704609,869,45391,3135,659218,3225,129862,108,56036,2508,73826,2527,849278,609,699465,529,5134,1090,694331,1080,149813,268,758,301,149055,437,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,476932,605,232380,298,183655,265,15231,1724,168424,1755,48725,124,20469,1415,28256,1409,244552,461,186247,459,2562,599,183685,722,58305,27,436,190,57869,191,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4150325,5452,2005318,4658,1595879,4581,228128,6977,1367751,7085,409439,397,207365,4409,202074,4417,2145007,2071,1642099,2052,41429,2963,1600670,3596,502908,236,7803,1087,495105,1096,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4043810,2625,1993349,1990,1584351,1981,199543,6672,1384808,6777,408998,239,210793,4758,198205,4764,2050461,1325,1567713,1158,32333,2632,1535380,3009,482748,509,7793,1326,474955,1484,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1361930,2042,661446,2059,515810,2036,50481,3481,465329,3810,145636,228,67667,3095,77969,3076,700484,705,523574,702,5844,1181,517730,1483,176910,82,1691,512,175219,507,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3797265,1237,1867502,975,1487177,962,126493,4199,1360684,4346,380325,99,178165,3013,202160,3013,1929763,686,1465904,685,19305,1884,1446599,2068,463859,154,4149,714,459710,721,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,383266,737,193792,579,156665,579,21111,2109,135554,2184,37127,5,18012,1392,19115,1392,189474,443,148734,425,2572,917,146162,1048,40740,128,749,450,39991,479,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22077,2659,10071,1727,7707,1561,284,191,7423,1539,2364,827,738,372,1626,690,12006,1992,10050,1873,29,57,10021,1868,1956,577,0,221,1956,577,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
