GEO_ID,C17001H_001E,C17001H_001M,C17001H_002E,C17001H_002M,C17001H_003E,C17001H_003M,C17001H_004E,C17001H_004M,C17001H_005E,C17001H_005M,C17001H_006E,C17001H_006M,C17001H_007E,C17001H_007M,C17001H_008E,C17001H_008M,C17001H_009E,C17001H_009M,C17001H_010E,C17001H_010M,C17001H_011E,C17001H_011M,C17001H_012E,C17001H_012M,C17001H_013E,C17001H_013M,C17001H_014E,C17001H_014M,C17001H_015E,C17001H_015M,C17001H_016E,C17001H_016M,C17001H_017E,C17001H_017M,C17001H_018E,C17001H_018M,C17001H_019E,C17001H_019M,NAME,C17001H_001EA,C17001H_001MA,C17001H_002EA,C17001H_002MA,C17001H_003EA,C17001H_003MA,C17001H_004MA,C17001H_004EA,C17001H_005MA,C17001H_005EA,C17001H_006MA,C17001H_006EA,C17001H_007EA,C17001H_007MA,C17001H_008EA,C17001H_008MA,C17001H_009MA,C17001H_009EA,C17001H_010MA,C17001H_010EA,C17001H_011MA,C17001H_011EA,C17001H_012MA,C17001H_012EA,C17001H_013MA,C17001H_013EA,C17001H_014EA,C17001H_014MA,C17001H_015MA,C17001H_015EA,C17001H_016MA,C17001H_016EA,C17001H_017MA,C17001H_017EA,C17001H_018EA,C17001H_018MA,C17001H_019EA,C17001H_019MA,state
0400000US13,5365330,5683,595412,18787,260226,9831,74622,6013,164639,6930,20965,2249,335186,12155,69098,5210,221976,9070,44112,3373,4769918,20462,2375381,11400,493703,6326,1491336,7605,390342,2482,2394537,12299,464766,6344,1466922,8290,462849,3473,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314405,1611,30911,3066,16379,2075,2571,892,11926,1806,1882,698,14532,2018,2718,892,9884,1455,1930,554,283494,3283,154220,2456,18278,1004,106134,2104,29808,778,129274,2063,19013,962,81569,1466,28692,574,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1342866,2104,181866,12001,83208,5448,24307,3250,52152,3355,6749,1443,98658,8259,23132,3222,63623,5618,11903,1691,1161000,12221,584666,5691,140186,3423,345586,3379,98894,1464,576334,8315,132545,3235,337565,5517,106224,1745,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7780616,5099,675350,18581,300611,9844,79093,5443,192291,6325,29227,2294,374739,11770,71834,4395,242886,8298,60019,3336,7105266,20084,3514227,10041,692647,5558,2250500,6665,571080,2628,3591039,13176,663338,5047,2225061,8570,702640,4119,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5142706,5117,595088,22946,252666,11474,79772,6744,155493,7006,17401,1956,342422,13285,86094,6433,219204,8661,37124,2487,4547618,24543,2270605,12329,488300,6995,1426580,7373,355725,2472,2277013,14843,457800,7754,1387574,9464,431639,3076,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2627512,2237,263166,11212,113544,6381,30100,3361,73794,4105,9650,968,149622,6724,29406,3213,98437,4702,21779,1715,2364346,11247,1184965,6880,260586,3524,727010,4604,197369,1192,1179381,6373,246921,3069,699632,4771,232828,2045,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2165972,2168,217368,9999,98349,5818,26741,3213,64327,3815,7281,1052,119019,5678,26198,2504,75720,4414,17101,1621,1948604,10147,970068,6154,215853,3443,595665,4049,158550,1344,978536,5947,205838,2835,588130,4602,184568,1922,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3665581,3546,615527,17926,269330,9506,87835,5608,159867,6493,21628,2106,346197,10707,87947,4697,217031,7127,41219,2572,3050054,18258,1521255,9937,313588,5499,960622,6827,247045,2162,1528799,10993,295045,4863,942190,7508,291564,2954,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2698275,3392,334828,16224,142336,8614,40459,5307,89077,5696,12800,1644,192492,9818,43216,4835,121176,6706,28100,2650,2363447,16008,1184400,8833,253279,5338,741203,6176,189918,1746,1179047,9945,229032,4770,727148,6933,222867,2827,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1212084,1796,153597,8730,68719,4605,18456,2716,42418,3195,7845,869,84878,5386,17055,2035,54975,4105,12848,1464,1058487,8787,522328,4864,96178,2816,325780,3463,100370,1063,536159,5308,89844,2231,330023,4142,116292,1501,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3046800,3667,199326,9989,87090,5224,19489,2846,56294,4343,11307,1583,112236,6652,18282,2646,73771,4489,20183,2187,2847474,10197,1404786,5346,275694,3372,891944,4646,237148,1927,1442688,7200,261967,2744,892941,4914,287780,2445,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4798316,6905,372889,13055,157904,6684,30159,2975,105593,5080,22152,2388,214985,8988,33080,3990,135864,5691,46041,3295,4425427,13410,2166828,7725,411404,3858,1394393,5948,361031,2641,2258599,9027,387562,4222,1422466,6175,448571,3739,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7345422,4781,870850,20774,387877,12357,116966,6069,242183,8450,28728,2029,482973,10850,106815,5387,316170,7777,59988,2729,6474572,20901,3237006,12428,631432,6496,2043140,8267,562434,2460,3237566,11510,602212,6027,1973674,7739,661680,2836,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4352653,3066,317201,10944,139544,6131,32713,2997,90617,4255,16214,1511,177657,6949,32555,3057,115871,4734,29231,1912,4035452,11712,2020875,7292,425167,3311,1280312,4723,315396,1971,2014577,7519,404824,3466,1242049,4789,367704,2181,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1660206,2517,221693,13308,97451,7854,30017,4065,58923,4885,8511,1419,124242,7776,28814,3996,79230,4949,16198,1808,1438513,13386,715485,8336,150294,4231,436069,5096,129122,1759,723028,7358,142552,4159,425438,5006,155038,1932,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4727820,4751,574340,17671,254653,9012,76947,5633,156812,6239,20894,2177,319687,11875,74612,5857,201934,7911,43141,3004,4153480,19261,2068598,9811,435388,6388,1288485,6635,344725,2445,2084882,12649,410562,6417,1266478,7950,407842,3533,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,875662,1328,109859,8296,51214,4192,13394,2358,32976,2710,4844,838,58645,4981,13960,2610,37428,3179,7257,940,765803,8474,388034,4133,76363,2291,237350,2855,74321,848,377769,5350,71515,2732,228873,3150,77381,1060,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478309,1819,134847,5434,60389,3304,16845,1870,38296,2777,5248,670,74458,3803,15624,1798,47368,2919,11466,1296,1343462,5604,673897,3539,150211,1873,416201,2962,107485,868,669565,4030,142522,2142,402538,3033,124505,1454,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1443671,2399,151243,8569,74306,5515,15134,2703,50924,3940,8248,1386,76937,5385,13066,2412,51005,4010,12866,1575,1292428,8925,658789,5849,109353,3088,409606,4168,139830,1399,633639,5440,103094,2649,387957,4074,142588,1677,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1175941,1714,88394,7635,37749,4009,12383,2341,21501,2545,3865,810,50645,4686,8721,1506,33830,3693,8094,1056,1087547,7947,542414,4227,100683,2732,351901,2689,89830,1073,545133,5029,99848,1889,342985,3847,102300,1322,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4936470,4438,311375,15655,138454,9159,37940,5316,82419,5331,18095,2185,172921,8737,38330,4885,102208,5839,32383,2495,4625095,15878,2267066,9520,444789,5369,1425040,5871,397237,2300,2358029,8926,420484,5146,1429747,5895,507798,3160,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,785323,1731,93769,7731,44075,4634,8161,1877,30946,3708,4968,1126,49694,4432,9219,2292,32467,2756,8008,1458,691554,7645,343995,4984,55190,2374,203992,3677,84813,1268,347559,4341,49319,2089,203610,2833,94630,1528,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10772669,8090,1072261,27576,480844,14470,140526,8818,291338,8439,48980,2478,591417,16339,131816,7068,358174,10090,101427,4236,9700408,27370,4791029,15395,888786,8853,3066493,10288,835750,2986,4909379,16624,841338,6971,3044107,10110,1023934,5018,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6249527,4894,707001,20079,313263,11131,87283,6508,198774,7103,27206,2612,393738,11902,76350,5508,263256,8781,54132,3277,5542526,19324,2736787,11868,526193,6902,1716501,7797,494093,2753,2805739,11432,504759,6091,1709854,8648,591126,3433,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630203,947,56266,4642,24422,2643,6216,1498,15739,2171,2467,597,31844,3107,5361,1244,20419,2296,6064,788,573937,4736,297465,2927,62704,1683,192485,2312,42276,797,276472,2922,60562,1369,169463,2214,46447,812,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9029676,6279,1015484,24024,441388,12713,138253,7710,266801,7335,36334,2344,574096,15519,137020,7326,370872,9605,66204,3222,8014192,24488,3987100,13155,822929,8043,2503671,7650,660500,2580,4027092,15318,778461,7075,2445628,9078,803003,3865,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2533536,2691,314952,9794,136572,5683,41501,3214,83847,3752,11224,1124,178380,6267,38436,3221,117911,4207,22033,1688,2218584,9864,1106099,5546,220897,3486,686431,3768,198771,1450,1112485,6818,207621,3225,669174,4624,235690,1677,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3031065,2821,391311,14107,178530,7445,41609,4216,121776,5211,15145,1824,212781,8884,39643,3786,147608,5755,25530,2581,2639754,14283,1308355,7605,237580,4391,814197,5392,256578,1948,1331399,9212,223519,4069,810239,5840,297641,2810,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9615029,5857,900163,23738,386733,12524,111734,7147,234548,7611,40451,2547,513430,13884,108581,6598,323599,9416,81250,3717,8714866,23527,4316363,12627,813503,7324,2724128,7673,778732,2908,4398503,13978,768452,6250,2668394,9731,961657,3908,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,745045,1798,70058,6930,32767,3527,6152,1714,21756,2515,4859,1172,37291,4035,5161,1522,24166,2997,7964,1368,674987,7004,326931,3808,58240,1742,210317,2790,58374,1296,348056,4209,55307,1627,218942,3296,73807,1458,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3042854,4002,343249,14241,147478,6982,40914,3682,93575,5462,12989,1587,195771,9743,36287,3848,133340,6641,26144,2570,2699605,14109,1339952,7232,260939,4213,818615,5637,260398,1872,1359653,9958,246156,4612,814392,6636,299105,2766,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,689363,1756,65293,5963,26935,3322,7733,1844,15904,2279,3298,750,38358,3806,8162,1702,24481,2576,5715,875,624070,5552,318210,3359,70413,2041,195299,2313,52498,840,305860,3677,65475,1706,181442,2533,58943,1015,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4792900,4514,662439,20023,296030,10666,92549,5744,178869,7215,24612,2355,366409,12009,82861,5822,235430,7665,48118,2660,4130461,19685,2039153,10738,400230,5988,1278804,8019,360119,2651,2091308,12453,390240,6201,1278233,8010,422835,2726,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11536369,7578,997821,19001,435674,11351,113247,6724,277994,8200,44433,3198,562147,11898,109384,5612,375732,9586,77031,3440,10538548,19230,5254310,12714,1063760,8474,3314636,8659,875914,4260,5284238,12361,1005976,6356,3255711,10092,1022551,4000,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2327029,2537,214067,12245,98537,7324,33028,3962,60622,4562,4887,988,115530,6785,29856,3153,73806,4531,11868,1508,2112962,12323,1064344,6908,310699,3919,630195,4450,123450,1187,1048618,7359,295387,3347,617035,5152,136196,1652,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,563087,1421,54155,4960,23886,3002,6029,1741,16031,2047,1826,489,30269,2831,6532,1390,19163,1794,4574,867,508932,5335,252464,3305,47476,1865,159578,2183,45410,621,256468,3047,44618,1568,160158,1924,51692,1010,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5103912,5612,443280,14933,196037,8330,51409,4194,127107,6097,17521,1992,247243,9308,50107,4643,163786,6508,33350,2637,4660632,16485,2314687,9891,462761,4874,1466686,7120,385240,2137,2345945,9800,435904,4766,1452746,6947,457295,2788,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4912486,3809,489486,17379,223745,10828,53977,5301,148903,7242,20865,2094,265741,9284,47121,4228,182073,6534,36547,2833,4423000,17831,2222839,11439,413249,5617,1426465,7669,383125,2149,2200161,9321,394744,4285,1372074,6647,433343,2900,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1663754,2524,288072,13809,126612,7095,40488,3802,77496,5088,8628,1417,161460,8156,40644,3941,103056,5202,17760,2074,1375682,14013,688649,7832,128588,4159,425029,5571,135032,1482,687033,7871,122836,3829,411443,5231,152754,2185,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4608773,3417,413923,13510,183740,7157,44654,3911,119097,4954,19989,1460,230183,8392,44801,3911,150236,5514,35146,2190,4194850,14071,2100282,7760,419786,4089,1329378,5506,351118,1774,2094568,8648,397475,4198,1285821,5677,411272,2274,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,482160,882,49785,6027,21495,3130,7276,1736,12414,2142,1805,606,28290,3570,5478,1518,18570,2663,4242,940,432375,6148,222283,3648,46618,2352,141245,2156,34420,638,210092,3982,46609,1853,128064,2780,35419,955,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,26355,3135,11034,2335,4478,1371,836,643,3006,1045,636,429,6556,1772,1716,950,4382,1224,458,260,15321,2255,6995,1418,642,441,4625,1277,1728,689,8326,1562,1160,679,5668,1194,1498,539,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
