GEO_ID,B08015_001E,B08015_001M,B08015_002E,B08015_002M,B08015_003E,B08015_003M,NAME,B08015_001EA,B08015_001MA,B08015_002MA,B08015_002EA,B08015_003EA,B08015_003MA,state
0400000US01,1801750,16047,943780,10123,857965,11899,Alabama,null,null,null,null,null,null,01
0400000US02,267550,5420,148055,3688,119495,3448,Alaska,null,null,null,null,null,null,02
0400000US04,2372665,19244,1264795,12064,1107870,13759,Arizona,null,null,null,null,null,null,04
0400000US05,1095760,11885,577575,8932,518185,8446,Arkansas,null,null,null,null,null,null,05
0400000US06,13817035,44615,7581745,30039,6235285,30439,California,null,null,null,null,null,null,06
0400000US08,2199495,16358,1189700,10540,1009795,11496,Colorado,null,null,null,null,null,null,08
0400000US09,1454875,13264,749595,9536,705275,8732,Connecticut,null,null,null,null,null,null,09
0400000US10,375190,6943,191615,4888,183580,4463,Delaware,null,null,null,null,null,null,10
0400000US11,128515,5247,64810,3648,63705,3312,District of Columbia,null,null,null,null,null,null,11
0400000US12,7435670,35667,3852710,25997,3582960,22401,Florida,null,null,null,null,null,null,12
0400000US13,3829070,19182,1985010,15164,1844060,15912,Georgia,null,null,null,null,null,null,13
0400000US15,517995,6702,293615,5136,224380,4783,Hawaii,null,null,null,null,null,null,15
0400000US16,602350,8725,323285,6207,279065,6308,Idaho,null,null,null,null,null,null,16
0400000US17,4704090,25512,2480525,15759,2223565,16274,Illinois,null,null,null,null,null,null,17
0400000US18,2665615,16610,1407015,10628,1258595,12820,Indiana,null,null,null,null,null,null,18
0400000US19,1335785,11121,700185,8052,635595,6984,Iowa,null,null,null,null,null,null,19
0400000US20,1224335,12111,657050,8829,567285,7190,Kansas,null,null,null,null,null,null,20
0400000US21,1644235,14384,862015,9596,782215,8869,Kentucky,null,null,null,null,null,null,21
0400000US22,1748335,15642,897945,10918,850385,10396,Louisiana,null,null,null,null,null,null,22
0400000US23,531855,7654,267850,5237,264005,5507,Maine,null,null,null,null,null,null,23
0400000US24,2334060,18050,1202725,12648,1131340,10513,Maryland,null,null,null,null,null,null,24
0400000US25,2538210,18867,1300095,11419,1238120,14001,Massachusetts,null,null,null,null,null,null,25
0400000US26,3834720,19311,2004155,13048,1830565,14192,Michigan,null,null,null,null,null,null,26
0400000US27,2342545,11488,1223830,8673,1118715,8626,Minnesota,null,null,null,null,null,null,27
0400000US28,1069315,10105,552740,7356,516575,8116,Mississippi,null,null,null,null,null,null,28
0400000US29,2446260,17970,1264045,11605,1182210,11669,Missouri,null,null,null,null,null,null,29
0400000US30,383425,6033,201000,3858,182425,3928,Montana,null,null,null,null,null,null,30
0400000US31,837640,8039,443320,5657,394320,4856,Nebraska,null,null,null,null,null,null,31
0400000US32,1084925,11481,585855,8034,499070,7880,Nevada,null,null,null,null,null,null,32
0400000US33,588725,7906,306105,5416,282620,4824,New Hampshire,null,null,null,null,null,null,33
0400000US34,3218000,22910,1681475,13733,1536525,15015,New Jersey,null,null,null,null,null,null,34
0400000US35,749105,12663,398020,8260,351085,7539,New Mexico,null,null,null,null,null,null,35
0400000US36,5165320,27184,2744805,16849,2420515,19070,New York,null,null,null,null,null,null,36
0400000US37,3874650,22499,2028510,18357,1846140,13065,North Carolina,null,null,null,null,null,null,37
0400000US38,346635,5080,192310,3724,154330,3147,North Dakota,null,null,null,null,null,null,38
0400000US39,4669545,22694,2421405,13283,2248140,17610,Ohio,null,null,null,null,null,null,39
0400000US40,1515670,10277,809255,7279,706415,7604,Oklahoma,null,null,null,null,null,null,40
0400000US41,1396975,14313,730470,10009,666505,9794,Oregon,null,null,null,null,null,null,41
0400000US42,4795130,22143,2515035,13695,2280095,15504,Pennsylvania,null,null,null,null,null,null,42
0400000US44,425265,6759,215735,4747,209530,4835,Rhode Island,null,null,null,null,null,null,44
0400000US45,1870910,18317,962010,11175,908900,12142,South Carolina,null,null,null,null,null,null,45
0400000US46,362895,5718,191405,3621,171490,4303,South Dakota,null,null,null,null,null,null,46
0400000US47,2598380,18835,1356195,12827,1242185,11610,Tennessee,null,null,null,null,null,null,47
0400000US48,10716280,38682,5863645,28136,4852635,28271,Texas,null,null,null,null,null,null,48
0400000US49,1127285,12025,636895,7005,490390,8762,Utah,null,null,null,null,null,null,49
0400000US50,258595,4102,130505,2859,128090,3058,Vermont,null,null,null,null,null,null,50
0400000US51,3357060,17893,1764380,13385,1592680,12661,Virginia,null,null,null,null,null,null,51
0400000US53,2589000,16670,1408155,12386,1180845,11793,Washington,null,null,null,null,null,null,53
0400000US54,626390,7931,331375,5630,295015,5313,West Virginia,null,null,null,null,null,null,54
0400000US55,2469490,12707,1287170,8103,1182320,8750,Wisconsin,null,null,null,null,null,null,55
0400000US56,236585,5178,124535,3566,112050,3971,Wyoming,null,null,null,null,null,null,56
0400000US72,860140,11870,452210,8806,407930,8573,Puerto Rico,null,null,null,null,null,null,72
