GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001MA,B17012_001EA,B17012_002MA,B17012_002EA,B17012_003MA,B17012_003EA,B17012_004EA,B17012_004MA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008MA,B17012_008EA,B17012_009MA,B17012_009EA,B17012_010EA,B17012_010MA,B17012_011MA,B17012_011EA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014MA,B17012_014EA,B17012_015MA,B17012_015EA,B17012_016MA,B17012_016EA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019MA,B17012_019EA,B17012_020MA,B17012_020EA,B17012_021EA,B17012_021MA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024EA,B17012_024MA,B17012_025MA,B17012_025EA,B17012_026EA,B17012_026MA,B17012_027MA,B17012_027EA,B17012_028EA,B17012_028MA,B17012_029EA,B17012_029MA,B17012_030MA,B17012_030EA,B17012_031EA,B17012_031MA,B17012_032EA,B17012_032MA,B17012_033MA,B17012_033EA,B17012_034EA,B17012_034MA,B17012_035EA,B17012_035MA,state
0400000US13,2466415,18717,321564,10162,108946,6411,40705,3311,38538,3672,24673,3457,5030,1375,212618,8720,28936,3554,7684,1456,15679,2216,4626,1439,947,555,183682,7523,27892,2657,105103,5745,45024,4116,5663,1385,2144851,17728,1641463,16987,932897,13651,570070,10466,128848,5421,9648,2445,503388,12765,138453,5587,63313,4371,65524,4366,8904,1838,712,549,364935,10670,154557,5839,184223,8578,24042,3198,2113,1024,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,4628,1025,2408,734,1772,690,453,366,11958,1693,3184,840,741,344,2121,712,209,177,113,183,8774,1431,1645,564,4176,930,2400,846,553,258,288167,5332,223190,5096,128056,4457,74911,3486,17911,1891,2312,732,64977,3212,21686,2171,12215,1492,7939,1418,1393,594,139,147,43291,2925,23201,2150,16550,1709,3307,1005,233,201,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,9991,1835,6953,1562,3437,868,544,267,22821,2770,3594,940,770,479,2060,714,573,348,191,291,19227,2657,1800,785,11628,2248,5522,1291,277,168,356601,6930,299928,6500,176541,4980,82671,4619,35362,2701,5354,1158,56673,3799,19733,2305,7079,1252,11245,1861,1409,707,0,193,36940,3208,14224,2006,19610,2216,2611,864,495,410,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,36910,2631,37804,3205,26086,2459,3704,1028,199559,6666,28205,2850,8588,1269,13450,1623,5457,1295,710,452,171354,6420,23066,2325,102928,5031,40910,3625,4450,1026,2795400,17541,2181036,16720,1267033,12540,722165,11423,180971,6298,10867,1439,614364,13408,185757,7465,90495,4819,82463,4361,11781,2120,1018,566,428607,10930,194701,6506,203947,6744,27940,2902,2019,764,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,20379,2316,16583,1593,13100,1417,2318,642,113976,6291,16796,2334,3160,828,10113,1718,3040,1003,483,380,97180,5526,10035,1437,59852,4512,23928,2496,3365,1016,1467339,11736,1161178,12824,695885,10139,363956,8800,91442,5280,9895,1955,306161,8431,101830,4867,42917,2838,51513,4149,7212,1602,188,179,204331,6435,89699,4215,101530,4663,12483,1576,619,401,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,8900,1196,5716,1074,4769,1074,958,346,40743,3172,8270,1777,1428,693,5175,1453,1549,686,118,103,32473,2614,2896,660,21310,2195,7662,1218,605,335,735713,8038,607661,7993,373302,6249,172213,5331,58397,2913,3749,848,128052,5321,45315,3226,17358,1666,23883,2338,3282,827,792,518,82737,3796,31860,2523,43052,2786,7295,1511,530,363,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,7186,943,7253,1166,5575,1147,1802,619,38978,3394,8027,1801,1529,668,4928,1420,1398,511,172,129,30951,2922,2874,603,18864,2052,7926,1536,1287,692,659986,8919,538817,8738,314690,6453,170660,5909,49851,2484,3616,728,121169,5141,42343,3142,16505,1762,21810,2364,4028,963,0,168,78826,3764,29886,2202,41922,2841,6613,1420,405,242,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,25971,2227,22463,2172,11583,1809,2685,751,95671,5260,18377,2312,4723,915,10522,1682,2678,938,454,502,77294,4855,11727,1704,47202,3545,16093,2323,2272,1050,973466,9634,765418,9714,473526,7876,238052,6738,50508,3263,3332,942,208048,6495,67378,3594,33068,2953,30320,2506,3799,1017,191,191,140670,5592,66862,2927,65501,4634,7853,1437,454,460,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,19253,2526,11898,1998,8766,1563,1583,784,121372,5569,15556,2338,4129,1040,8815,1856,2372,819,240,179,105816,5229,13617,1589,65529,4220,23910,2791,2760,989,945714,12281,705004,12699,422167,8189,229505,7510,50859,4570,2473,751,240710,8866,70407,4517,33444,3437,33147,3063,3233,1214,583,619,170303,7030,77408,4637,81354,4414,10651,1898,890,591,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,6394,1024,3011,798,1301,642,254,181,19587,2122,4641,904,1137,563,2791,773,713,482,0,163,14946,2113,1787,686,10371,1553,2427,798,361,281,312379,5283,253482,5127,173138,3874,67528,3559,11692,1360,1124,465,58897,3278,20234,1780,7588,1157,11815,1536,776,433,55,91,38663,3087,16358,1996,20652,2254,1619,617,34,62,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,12672,1601,9068,1385,5054,1237,973,480,69852,4569,11166,2052,2896,891,6406,1607,1353,645,511,445,58686,4079,8005,1174,35247,3331,12794,1782,2640,839,1357220,13051,1014700,11571,566341,8021,365118,7604,77234,4452,6007,1145,342520,9330,97096,4794,46538,3398,44088,3122,6291,1507,179,147,245424,8313,109323,4950,120008,5950,15334,2026,759,484,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,20050,2477,12676,1779,5054,1266,567,374,89869,5202,12574,1998,3473,987,6034,1319,2425,911,642,557,77295,4762,10907,1750,48795,3929,16632,2654,961,502,1485188,13099,1150367,12016,672949,9886,398810,9231,76152,3873,2456,754,334821,9222,92720,4189,52591,3102,36793,3236,3254,868,82,133,242101,7176,112141,5049,116039,5539,13375,2059,546,356,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,35687,2505,29040,2369,19103,2240,5832,1126,185925,5805,30541,2654,7214,1199,18759,2202,3962,1012,606,431,155384,5014,22609,2407,93436,4032,32340,2983,6999,1425,2204137,13236,1732141,12836,1086433,9780,501191,8506,133914,5499,10603,1496,471996,10482,151513,6062,73987,4264,69541,4154,7306,1293,679,428,320483,7556,152735,4846,147970,5056,18554,2103,1224,592,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,12446,932,8756,1119,6791,1278,2376,622,57057,3343,9183,1363,1340,365,5716,1118,1740,629,387,278,47874,2926,3894,802,29686,2643,12293,1859,2001,761,1296524,9332,1060989,8578,629369,6448,327350,5425,95858,3479,8412,1462,235535,6243,86067,4234,34997,2519,43670,3478,6746,1045,654,315,149468,4497,56326,3051,79540,3792,12405,1990,1197,504,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,13843,1795,10640,1998,8156,1922,975,528,92512,4910,11513,2120,2339,753,7325,1697,1617,771,232,265,80999,4626,13551,2370,44477,3631,21129,2231,1842,734,617028,9334,451584,8506,274017,6816,144259,5552,31058,2803,2250,808,165444,5979,45015,3456,22037,2529,20846,2557,2013,636,119,175,120429,5041,51966,3691,58823,3529,8954,1383,686,521,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,24655,2227,16105,2098,9630,1497,3180,751,101510,5285,16695,1967,4115,1175,8897,1385,3253,1050,430,292,84815,4978,9378,1255,53756,4236,19018,2339,2663,782,1364219,12490,1083444,12427,661162,8130,335495,8491,80064,4087,6723,1179,280775,8370,85218,4977,36392,3279,42836,3530,5736,1353,254,339,195557,5965,88143,3786,93858,5376,12726,1835,830,469,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,4348,777,2327,725,1594,525,867,717,14318,1809,2571,776,328,253,1511,628,593,373,139,147,11747,1663,1445,456,7915,1571,2165,721,222,193,229647,4470,193712,4688,124025,3441,53320,2783,14528,1482,1839,761,35935,2816,13030,1629,5613,1108,7028,1182,365,182,24,41,22905,2093,10445,1235,11180,1693,1161,308,119,118,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,4522,808,4353,892,4315,938,692,316,26212,2356,5178,1094,776,318,3107,831,1209,630,86,104,21034,2286,1849,669,13040,1811,5259,1048,886,457,429703,5195,355544,5284,204442,4013,111250,3319,36333,2341,3519,883,74159,3670,24214,2203,10420,1448,11410,1339,2370,788,14,17,49945,2659,18604,1501,25331,2211,5574,1182,436,347,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,11021,1477,8240,1456,6808,1352,675,381,45369,3673,8295,1669,1795,607,3856,1022,2398,953,246,217,37074,3276,5858,1427,20526,2162,10141,1811,549,369,587242,9256,429996,7903,257458,6779,134387,5062,34543,2915,3608,1078,157246,5712,55168,3569,26175,2468,25116,2656,3544,1108,333,354,102078,4823,45858,2747,46435,3930,9083,1629,702,388,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,2928,768,1473,588,696,369,203,225,11835,1762,1316,488,438,232,826,410,52,90,0,184,10519,1588,1102,389,7194,1392,2168,796,55,91,324338,6142,263644,6744,169051,4935,78600,4176,15252,1834,741,311,60694,4205,19625,2526,9553,1719,9356,1546,716,533,0,184,41069,3101,19385,2094,19944,2133,1740,756,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,25825,2625,23760,2346,12858,1830,3619,1040,112080,5626,17908,2285,4354,1117,10321,1751,2537,812,696,540,94172,5482,12478,1451,60774,4227,19606,2369,1314,596,2027744,14882,1565999,12674,874206,9475,569852,8136,115132,5293,6809,1284,461745,11400,138332,6320,77249,3958,54006,4144,6548,1415,529,353,323413,9374,161682,6536,142412,6014,18111,2431,1208,658,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,9835,1526,10866,1863,8139,1530,965,484,42267,3390,8360,1331,2894,903,3862,1125,1250,623,354,312,33907,3119,4882,1118,19638,2519,8076,1304,1311,680,413332,6892,312071,6200,199629,4576,87428,4175,23117,2643,1897,749,101261,4002,35642,2993,14950,1933,17321,2217,2974,1025,397,330,65619,3836,28593,2165,32529,3064,4175,1044,322,184,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,71157,4744,72066,4205,34481,3404,12410,1631,339087,8184,52598,3346,16127,2115,28526,2782,7032,1345,913,529,286489,7833,52768,3576,169741,6578,54947,3951,9033,1624,4031917,19646,2965905,18185,1744307,14324,994636,13087,206272,7939,20690,1991,1066012,14557,306856,8560,162247,6036,127968,6228,15810,2278,831,463,759156,13130,381855,8982,334837,9846,39756,3421,2708,866,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
