GEO_ID,C27009_001E,C27009_001M,C27009_002E,C27009_002M,C27009_003E,C27009_003M,C27009_004E,C27009_004M,C27009_005E,C27009_005M,C27009_006E,C27009_006M,C27009_007E,C27009_007M,C27009_008E,C27009_008M,C27009_009E,C27009_009M,C27009_010E,C27009_010M,C27009_011E,C27009_011M,C27009_012E,C27009_012M,C27009_013E,C27009_013M,C27009_014E,C27009_014M,C27009_015E,C27009_015M,C27009_016E,C27009_016M,C27009_017E,C27009_017M,C27009_018E,C27009_018M,C27009_019E,C27009_019M,C27009_020E,C27009_020M,C27009_021E,C27009_021M,NAME,C27009_001MA,C27009_001EA,C27009_002MA,C27009_002EA,C27009_003MA,C27009_003EA,C27009_004MA,C27009_004EA,C27009_005MA,C27009_005EA,C27009_006MA,C27009_006EA,C27009_007MA,C27009_007EA,C27009_008MA,C27009_008EA,C27009_009EA,C27009_009MA,C27009_010MA,C27009_010EA,C27009_011MA,C27009_011EA,C27009_012MA,C27009_012EA,C27009_013MA,C27009_013EA,C27009_014EA,C27009_014MA,C27009_015MA,C27009_015EA,C27009_016MA,C27009_016EA,C27009_017MA,C27009_017EA,C27009_018MA,C27009_018EA,C27009_019EA,C27009_019MA,C27009_020EA,C27009_020MA,C27009_021MA,C27009_021EA,state
0400000US13,10024056,3586,4822637,8741,1277089,6500,942,513,1276147,6524,2994158,5137,94366,5062,2899792,7072,551390,3086,93575,3720,457815,4417,5201419,8152,1222245,6787,1327,711,1220918,6748,3260260,4109,25546,2801,3234714,5241,718914,2601,10626,1339,708288,2912,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,158354,1087,135,137,158219,1087,412667,2818,11882,1677,400785,3040,105246,812,14913,1506,90333,1747,698795,1911,152641,1143,166,241,152475,1144,418534,1428,2940,714,415594,1562,127620,798,999,488,126621,929,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,220680,2425,117,183,220563,2450,477005,2381,17678,2096,459327,3176,112512,1278,26260,2063,86252,2268,822050,2915,210659,2154,68,121,210591,2149,484900,2349,3052,887,481848,2557,126491,1446,2313,656,124178,1653,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,1505890,3635,1443,643,1504447,3815,3912825,4309,68370,3636,3844455,5235,769309,2257,115497,4273,653812,5040,6491836,5144,1450372,3913,1555,649,1448817,4042,4045752,3132,14219,1697,4031533,3414,995712,2866,9393,1247,986319,3023,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,801710,3664,447,417,801263,3641,1976833,3958,50807,3501,1926026,5348,409973,2013,73720,3585,336253,3914,3331751,4790,774296,4059,151,158,774145,4085,2038337,3645,9359,1550,2028978,3815,519118,2389,6384,891,512734,2590,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,370310,2373,588,346,369722,2462,941258,2441,25755,2493,915503,3704,214332,1274,47878,2037,166454,2383,1554511,3463,356185,2547,782,438,355403,2446,935131,2557,4304,862,930827,2747,263195,1477,3958,827,259237,1561,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,366364,2794,545,528,365819,2845,857570,3048,24972,2117,832598,3518,181778,1313,35705,1764,146073,2131,1444447,3443,352630,2720,366,295,352264,2678,866489,2649,5305,993,861184,2883,225328,1733,2940,632,222388,1836,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,515006,3444,1125,780,513881,3403,1312316,3260,42820,3106,1269496,4874,288473,1311,59258,2842,229215,2986,2226916,4397,493181,3116,847,572,492334,3155,1370639,3186,8910,1521,1361729,3215,363096,2081,6256,1107,356840,2310,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,573711,4308,752,491,572959,4271,1354080,3898,41220,3613,1312860,4896,274783,2301,44920,2332,229863,2922,2364857,5049,540967,4469,926,605,540041,4565,1466691,3027,10869,1567,1455822,3497,357199,1951,5782,1019,351417,2177,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,131928,1656,302,221,131626,1652,399942,1898,14542,1467,385400,2490,110643,877,22921,1872,87722,2021,672336,2329,123391,1556,297,272,123094,1623,416252,1684,3441,952,412811,1935,132693,1086,2603,713,130090,1200,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,687531,2862,335,330,687196,2879,1798082,3415,44213,3480,1753869,4843,357967,1695,44208,2723,313759,3019,3064942,4008,658623,3090,437,297,658186,3112,1940703,2637,11620,1524,1929083,2930,465616,1712,4526,934,461090,1810,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,707095,1827,490,361,706605,1872,2108573,2144,32483,3147,2076090,3988,437193,1530,55542,3033,381651,3441,3465229,2989,676829,1939,198,144,676631,1955,2219864,1967,4770,967,2215094,2366,568536,2057,7458,1125,561078,2545,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,1126082,2846,1019,480,1125063,2964,2991314,3405,67662,3449,2923652,4741,681809,1892,101638,3602,580171,3952,5011595,4144,1078361,2772,1413,611,1076948,2810,3081809,2440,13444,1560,3068365,2907,851425,1841,8974,1097,842451,2250,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,657125,2962,352,248,656773,2960,1689980,2638,40595,2401,1649385,3407,351320,1651,78179,2516,273141,2807,2733469,4009,623853,2683,467,329,623386,2781,1686852,2631,7205,1063,1679647,2806,422764,1586,6316,931,416448,1864,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,368047,3663,621,518,367426,3720,845351,3018,27922,2398,817429,3915,185711,1534,34036,2415,151675,2813,1528459,4365,357617,3658,441,471,357176,3585,928127,2398,6622,1499,921505,2929,242715,1651,3601,861,239114,1847,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,709255,3600,711,517,708544,3654,1795118,3761,56740,3722,1738378,5121,403373,2119,86206,3328,317167,3216,3061646,4737,678459,3891,688,483,677771,3919,1872561,3446,11767,1808,1860794,3959,510626,2370,7386,1091,503240,2603,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,114690,1660,149,149,114541,1667,310193,2087,13321,1532,296872,2448,83737,698,19941,1542,63796,1665,508838,2323,110479,1855,0,165,110479,1855,307926,1854,3162,765,304764,1974,90433,953,1736,555,88697,1084,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,239498,2102,254,199,239244,2105,565103,2115,18503,1784,546600,2643,119933,939,26312,1759,93621,1964,941954,2615,229745,2159,276,226,229469,2133,565396,1620,4157,829,561239,1749,146813,1452,2425,485,144388,1572,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,339340,1988,646,489,338694,2055,882976,1555,31842,2604,851134,2871,197451,980,43042,2651,154409,2443,1436207,2149,328262,2134,485,475,327777,2206,887658,1683,8223,1271,879435,1976,220287,989,3617,930,216670,1356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,134422,1277,0,184,134422,1277,416695,1619,11223,1631,405472,2153,96609,917,19273,1635,77336,1908,666523,1873,128510,1320,0,184,128510,1320,424272,1219,2351,835,421921,1531,113741,986,938,325,112803,1027,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,1018010,2318,624,517,1017386,2314,2725311,2493,24582,2119,2700729,3377,559230,1970,54657,3007,504573,3923,4547864,3118,975764,2435,540,434,975224,2392,2827811,1963,6134,1293,2821677,2418,744289,2205,5581,905,738708,2345,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,254891,3034,348,376,254543,3022,604522,2911,21949,2457,582573,3690,148246,1342,30555,2538,117691,2828,1042519,3200,243524,3065,373,344,243151,3045,621701,1893,5844,1149,615857,2072,177294,1461,2882,626,174412,1535,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,2152865,3863,486,266,2152379,3794,6077492,4059,85835,4990,5991657,6701,1231466,2588,147898,4629,1083568,4694,10094629,4885,2051513,3356,1587,749,2049926,3439,6404204,3684,20289,2103,6383915,4296,1638912,2955,11858,1461,1627054,3424,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,1466,891,1166754,6025,2938815,5731,99743,4896,2839072,7097,644846,2781,118732,4596,526114,5073,5103731,7348,1114791,6016,1496,992,1113295,6010,3160315,4626,25706,2825,3134609,5158,828625,3148,12111,1406,816514,3725,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,52,55,86824,1545,243806,2261,7392,1061,236414,2474,46357,543,10383,966,35974,1051,363508,2331,84118,1717,39,50,84079,1720,224274,1779,1384,568,222890,1946,55116,678,859,447,54257,790,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,1279,649,1341748,3595,3458022,4130,96044,4274,3361978,6006,779593,2043,141765,4394,637828,4810,5861387,4171,1283744,2943,1357,725,1282387,3101,3587067,3654,19354,2219,3567713,3998,990576,2712,12759,1219,977817,3125,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,975,446,491830,2481,1138552,2987,44990,2707,1093562,4220,248572,1529,58486,2051,190086,2471,1950400,3699,465613,2334,839,407,464774,2297,1175388,2606,11821,1398,1163567,2979,309399,1801,8038,1211,301361,2146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,1057,802,437350,3111,1228321,2436,47162,2791,1181159,4074,297605,1601,64268,3166,233337,3376,2026800,3856,421001,2893,517,331,420484,2938,1252813,2157,8235,1304,1244578,2500,352986,1456,6205,1238,346781,1741,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,1409,733,1371147,3234,3838463,3268,80922,4223,3757541,5426,915903,2185,154002,4596,761901,5142,6472495,4582,1312748,3539,1079,607,1311669,3625,3974024,3253,16551,1959,3957473,3793,1185723,2612,14296,1587,1171427,2967,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,0,206,107996,1075,324802,1365,7434,1519,317368,1920,71113,771,11892,1435,59221,1493,537357,1739,103401,1260,0,206,103401,1260,342248,1216,1518,687,340730,1361,91708,1092,1223,509,90485,1175,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,699,506,558374,4639,1407155,3317,55160,4211,1351995,5365,345778,1538,70266,3391,275512,3729,2489295,5342,527534,4391,1087,658,526447,4425,1530952,2946,13595,1675,1517357,3435,430809,1959,7863,1180,422946,2289,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,111,139,107629,1651,254171,2007,10045,1206,244126,2260,58920,1112,17286,1269,41634,1774,420532,2296,100840,1599,73,62,100767,1603,250543,1744,2896,728,247647,2000,69149,1265,933,303,68216,1246,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,1165,858,756848,4092,1943415,5002,63534,3924,1879881,5530,439560,2438,81787,2931,357773,3623,3355312,5547,732936,3897,1395,784,731541,3959,2073652,4034,16332,1879,2057320,4561,548724,2453,10049,1395,538675,3007,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,3515,1138,3663373,8643,8193983,7901,238293,8233,7955690,10708,1397615,3734,236926,5626,1160689,6417,13731949,10127,3530965,8502,3192,1239,3527773,8527,8463174,6343,57228,4596,8405946,8356,1737810,3978,25596,2488,1712214,4242,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,613,358,466581,2048,879362,1704,15787,2280,863575,2845,140700,1187,21385,1722,119315,2002,1483747,2530,442091,2032,409,359,441682,1999,878354,1835,5023,1431,873331,2411,163302,1291,1834,621,161468,1435,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,110,103,61445,821,194862,1134,4396,1003,190466,1550,48670,572,10059,1275,38611,1311,315020,977,58273,926,111,95,58162,936,198994,837,1404,496,197590,1011,57753,586,591,268,57162,589,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,4054,1240,950356,5483,2482297,5935,90426,4849,2391871,7326,515073,2497,80998,3487,434075,3973,4210737,6301,912682,5562,3474,1103,909208,5710,2650912,4023,33241,2721,2617671,5070,647143,2491,10907,1437,636236,3013,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,2219,1025,820712,3529,2219266,4007,73467,4426,2145799,5605,467689,1812,79646,3275,388043,3797,3556926,4506,787631,3540,681,509,786950,3538,2220895,3127,18273,1917,2202622,3993,548400,1903,7320,1165,541080,2315,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,307,236,190648,2237,550126,2121,20662,2217,529464,2834,149054,1114,36123,2160,112931,2310,925370,2531,187441,2259,482,445,186959,2250,559219,2033,4488,1187,554731,2322,178710,1253,4008,901,174702,1526,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,832,404,660855,3221,1764181,2424,43353,2284,1720828,3350,394132,1716,78357,2749,315775,2995,2878995,3602,628663,2849,749,411,627914,2763,1771746,2083,10678,1089,1761068,2273,478586,1930,5477,824,473109,2081,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,0,192,70399,2168,179642,1874,8046,1489,171596,2506,38283,625,8315,1133,29968,1159,288233,2454,68554,2469,0,192,68554,2469,177558,2417,1334,636,176224,2420,42121,666,747,373,41374,771,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,457,429,379164,3606,991236,1131,16373,1987,974863,2352,268107,787,26995,2145,241112,2222,1808830,3875,357577,3619,151,190,357426,3600,1100267,1046,3512,1065,1096755,1474,350986,892,3058,832,347928,1117,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
