GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001EA,B25013_001MA,B25013_002MA,B25013_002EA,B25013_003MA,B25013_003EA,B25013_004EA,B25013_004MA,B25013_005EA,B25013_005MA,B25013_006EA,B25013_006MA,B25013_007MA,B25013_007EA,B25013_008MA,B25013_008EA,B25013_009EA,B25013_009MA,B25013_010EA,B25013_010MA,B25013_011EA,B25013_011MA,state
0400000US01,1846390,11341,1253595,13117,140930,5501,351322,8370,381451,9651,379892,7960,592795,11428,106545,6152,174628,7716,203584,7313,108038,5406,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,250185,2685,159922,3409,7886,976,34069,2099,58265,2915,59702,2926,90263,3323,7256,1279,25961,2236,36499,2308,20547,2022,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2463008,12455,1524828,12566,139309,5992,302636,7133,532979,8264,549904,10229,938180,12431,144313,5499,219578,7334,364196,9488,210093,6987,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1144663,8300,746000,10027,87633,4752,234691,6313,225860,7133,197816,5395,398663,8123,63203,3489,126149,5383,140711,4909,68600,3828,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12896357,19487,6910823,27840,700200,13208,1090301,15494,2168860,18215,2951462,17113,5985534,26745,1148411,17545,1200022,19640,1893017,20869,1744084,18350,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2074735,7548,1322618,9565,68593,3840,226649,7761,396006,9293,631370,8142,752117,9473,82233,4815,159916,6067,272185,7196,237783,6795,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1343703,6712,889035,8413,43283,3165,196314,6644,227044,6124,422394,8446,454668,8901,72020,4014,136147,6080,124777,5567,121724,5334,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,352595,3920,249681,4261,16583,2255,66770,3270,73576,3172,92752,3575,102914,4301,14456,2146,27393,2624,35375,2655,25690,2538,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,281787,3030,112555,3556,5107,871,9507,1102,15956,1544,81985,2904,169232,4150,19736,2342,33765,2504,30755,2625,84976,3570,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7463184,23147,4760071,23483,374019,9812,1165612,15886,1509047,18637,1711393,18848,2703113,22882,375003,11541,746895,14506,905205,16683,676010,13588,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3656407,14418,2261166,19480,210526,6461,542942,11582,632446,12421,875252,13769,1395241,15955,225030,8694,381047,11312,462321,12405,326843,9889,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,252435,5537,14844,1671,50117,3180,84463,3937,103011,4004,193501,4944,16577,1831,47648,2991,72673,3856,56603,3397,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,411958,6794,28260,2450,94661,4846,157105,5278,131932,4865,185463,6126,19795,2429,53519,4435,79010,5131,33139,2606,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3129641,16316,235199,6920,727947,12088,947016,12223,1219479,12063,1664882,16458,233799,7550,429399,11163,535917,11561,465767,9592,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,1714880,13299,139323,4315,541846,9674,507826,7924,525885,8811,800263,10613,120397,5906,262070,7878,272526,7384,145270,5833,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,881480,8544,51822,2659,261146,4538,297393,5733,271119,5717,365769,7852,40701,3110,109664,4413,140651,5212,74753,3920,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,738336,7661,48810,2594,170806,5012,236642,5586,282078,6071,373246,7105,43019,3376,94506,4199,145044,5661,90677,4237,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1138253,12189,139095,5269,357475,8087,319079,8587,322604,7279,577915,9596,97349,5767,175418,6557,201687,7516,103461,4831,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1122294,10824,130710,5779,360727,7927,309797,7850,321060,7734,615614,11160,105489,4859,195836,7383,205070,8546,109219,5160,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,387101,5032,20651,1704,107651,3742,121583,4357,137216,3674,158125,4266,19424,2078,51315,3617,51313,3696,36073,2837,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1436159,11090,85921,3460,292634,7068,368142,9088,689462,10302,741775,10581,95392,5012,186296,6432,220353,7204,239734,7234,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,1579953,12525,77126,3836,321595,8851,386195,7012,795037,9746,979998,12799,143278,5650,256051,7547,256315,8768,324354,8206,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,2717217,13903,184630,5423,714709,10720,928208,10916,889670,10190,1141315,12832,146204,6875,315647,8092,423069,10343,256395,7674,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,1523273,9834,62813,2667,344774,6228,507341,7005,608345,8630,623989,9511,70932,3568,160876,5840,224423,6926,167758,5867,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,744203,8716,102937,4974,205580,6231,246018,7310,189668,6408,360168,8053,62961,4513,108300,5484,134123,5544,54784,3901,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
